val_accuracy,val_sensitivity,epoch,val_loss,step,val_auroc,val_specificity,val_precision,train_loss,unlabeled_data_utilization,test_specificity,test_accuracy,test_auroc,test_sensitivity,test_precision
0.557894766330719,0.0,0,0.6193004250526428,26,0.5,1.0,0.0,,,,,,,
,,0,,26,,,,0.6304511427879333,0.0,,,,,
0.5789473652839661,0.0476190485060215,1,0.6510814428329468,53,0.523809552192688,1.0,1.0,,,,,,,
,,1,,53,,,,0.621904730796814,0.0,,,,,
0.5894736647605896,0.1190476194024086,2,0.8104571104049683,80,0.5406559109687805,0.9622642397880554,0.7142857313156128,,,,,,,
,,2,,80,,,,0.6216168403625488,0.0,,,,,
0.5368421077728271,0.0,3,0.6766120791435242,107,0.4811321198940277,0.9622642397880554,0.0,,,,,,,
,,3,,107,,,,0.6256211400032043,0.0,,,,,
0.5684210658073425,0.095238097012043,4,0.6830776929855347,134,0.5193171501159668,0.9433962106704712,0.5714285969734192,,,,,,,
,,4,,134,,,,0.6210436224937439,0.0,,,,,
0.557894766330719,0.0,5,0.7005575299263,161,0.5,1.0,0.0,,,,,,,
,,5,,161,,,,0.6172810196876526,0.0,,,,,
0.5473684072494507,0.0,6,0.6154035329818726,188,0.49056604504585266,0.9811320900917053,0.0,,,,,,,
,,6,,188,,,,0.6178487539291382,0.0,,,,,
0.557894766330719,0.0,7,0.7304275631904602,215,0.5,1.0,0.0,,,,,,,
,,7,,215,,,,0.6144773960113525,0.0,,,,,
0.557894766330719,0.0,8,0.6222741603851318,242,0.5,1.0,0.0,,,,,,,
,,8,,242,,,,0.6101862788200378,0.0,,,,,
0.5684210658073425,0.02380952425301075,9,0.6951483488082886,269,0.511904776096344,1.0,1.0,,,,,,,
,,9,,269,,,,0.6112329363822937,0.0,,,,,
0.557894766330719,0.0,10,0.6982932090759277,296,0.5,1.0,0.0,,,,,,,
,,10,,296,,,,0.6099412441253662,0.0,,,,,
0.5894736647605896,0.0714285746216774,11,0.6251863241195679,323,0.5357142686843872,1.0,1.0,,,,,,,
,,11,,323,,,,0.6084756255149841,0.0,,,,,
0.6000000238418579,0.095238097012043,12,0.7137072682380676,350,0.5476190447807312,1.0,1.0,,,,,,,
,,12,,350,,,,0.6017972230911255,0.0,,,,,
0.6315789222717285,0.2142857164144516,13,0.61920166015625,377,0.5882749557495117,0.9622642397880554,0.8181818127632141,,,,,,,
,,13,,377,,,,0.6056166887283325,0.0,,,,,
0.6526315808296204,0.2380952388048172,14,0.6475459337234497,404,0.6096137166023254,0.9811320900917053,0.9090909361839294,,,,,,,
,,14,,404,,,,0.6103379726409912,0.0,,,,,
0.6526315808296204,0.3095238208770752,15,0.5884870290756226,431,0.6170260310173035,0.9245282411575317,0.7647058367729187,,,,,,,
,,15,,431,,,,0.5858851671218872,0.0,,,,,
0.6736842393875122,0.3571428656578064,16,0.5706528425216675,458,0.6408355832099915,0.9245282411575317,0.7894737124443054,,,,,,,
,,16,,458,,,,0.5759525895118713,0.0,,,,,
0.7052631378173828,0.4285714328289032,17,0.5468595027923584,485,0.6765499114990234,0.9245282411575317,0.8181818127632141,,,,,,,
,,17,,485,,,,0.5409557819366455,0.0,,,,,
0.7368420958518982,0.523809552192688,18,0.5272470712661743,512,0.7147350311279297,0.9056603908538818,0.8148148655891418,,,,,,,
,,18,,512,,,,0.5204010605812073,0.0,,,,,
0.6947368383407593,0.4523809850215912,19,0.5209083557128906,539,0.6695866584777832,0.8867924809455872,0.7599999904632568,,,,,,,
,,19,,539,,,,0.5062841773033142,0.0,,,,,
0.7684210538864136,0.6190476417541504,20,0.5359749794006348,566,0.7529200315475464,0.8867924809455872,0.8125,,,,,,,
,,20,,566,,,,0.4957382380962372,0.0,,,,,
0.75789475440979,0.5476190447807312,21,0.5141021013259888,593,0.7360737323760986,0.9245282411575317,0.8518518805503845,,,,,,,
,,21,,593,,,,0.5073726177215576,0.0,,,,,
0.7473683953285217,0.523809552192688,22,0.5553195476531982,620,0.7241688966751099,0.9245282411575317,0.8461537957191467,,,,,,,
,,22,,620,,,,0.47609758377075195,0.0,,,,,
