val_precision,val_loss,epoch,val_sensitivity,val_auroc,step,val_accuracy,val_specificity,unlabeled_data_utilization,train_loss,test_precision,test_specificity,test_auroc,test_accuracy,test_sensitivity
0.0,0.6212903261184692,0,0.0,0.5,26,0.557894766330719,1.0,,,,,,,
,,0,,,26,,,0.0,0.6319475769996643,,,,,
0.5777778029441833,3.3045828342437744,1,0.6190476417541504,0.6302785277366638,53,0.6315789222717285,0.6415094137191772,,,,,,,
,,1,,,53,,,0.0,0.6165756583213806,,,,,
0.44999998807907104,1.087145209312439,2,0.2142857164144516,0.5033692717552185,80,0.5368421077728271,0.792452871799469,,,,,,,
,,2,,,80,,,0.0,0.6242276430130005,,,,,
0.7727272510528564,1.0766969919204712,3,0.4047619104385376,0.6552111506462097,107,0.6842105388641357,0.9056603908538818,,,,,,,
,,3,,,107,,,0.0,0.6113954782485962,,,,,
0.7916666865348816,1.3718959093093872,4,0.4523809850215912,0.6790205836296082,134,0.7052631378173828,0.9056603908538818,,,,,,,
,,4,,,134,,,0.0,0.5731985569000244,,,,,
0.6000000238418579,2.00528883934021,5,0.4285714328289032,0.6010782122612,161,0.621052622795105,0.7735848426818848,,,,,,,
,,5,,,161,,,0.0,0.55748450756073,,,,,
0.7241379022598267,1.6022869348526,6,0.5,0.6745282411575317,188,0.6947368383407593,0.849056601524353,,,,,,,
,,6,,,188,,,0.0,0.5489126443862915,,,,,
0.7931034564971924,3.180454730987549,7,0.5476190447807312,0.7172057032585144,215,0.7368420958518982,0.8867924809455872,,,,,,,
,,7,,,215,,,0.0,0.5376833081245422,,,,,
0.7692307829856873,1.220321536064148,8,0.4761904776096344,0.6814914345741272,242,0.7052631378173828,0.8867924809455872,,,,,,,
,,8,,,242,,,0.0,0.5189169645309448,,,,,
0.9130435585975647,1.5133647918701172,9,0.5,0.7311322093009949,269,0.75789475440979,0.9622642397880554,,,,,,,
,,9,,,269,,,0.0,0.5172716975212097,,,,,
0.9090909361839294,0.7121368646621704,10,0.4761904776096344,0.7192272543907166,296,0.7473683953285217,0.9622642397880554,,,,,,,
,,10,,,296,,,0.0,0.5226644277572632,,,,,
0.8571428656578064,0.8224708437919617,11,0.5714285969734192,0.7479784488677979,323,0.7684210538864136,0.9245282411575317,,,,,,,
,,11,,,323,,,0.0,0.5166834592819214,,,,,
0.9230769276618958,0.601023256778717,12,0.5714285969734192,0.7668463587760925,350,0.7894737124443054,0.9622642397880554,,,,,,,
,,12,,,350,,,0.0,0.5128604173660278,,,,,
0.8620689511299133,0.5696364045143127,13,0.5952380895614624,0.7598832249641418,377,0.7789473533630371,0.9245282411575317,,,,,,,
,,13,,,377,,,0.0,0.4847984313964844,,,,,
0.8928571343421936,0.7445909380912781,14,0.5952380895614624,0.7693171501159668,404,0.7894737124443054,0.9433962106704712,,,,,,,
,,14,,,404,,,0.0,0.4913647770881653,,,,,
0.8846153616905212,1.717626690864563,15,0.5476190447807312,0.7455076575279236,431,0.7684210538864136,0.9433962106704712,,,,,,,
,,15,,,431,,,0.0,0.4785800278186798,,,,,
0.875,0.5837515592575073,16,0.5,0.7216981053352356,458,0.7473683953285217,0.9433962106704712,,,,,,,
,,16,,,458,,,0.0,0.49901679158210754,,,,,
0.9200000166893005,1.1253504753112793,17,0.5476190447807312,0.7549417018890381,485,0.7789473533630371,0.9622642397880554,,,,,,,
,,17,,,485,,,0.0,0.44797080755233765,,,,,
0.9642857313156128,1.2782679796218872,18,0.6428571343421936,0.8119946122169495,512,0.8315789699554443,0.9811320900917053,,,,,,,
,,18,,,512,,,0.0,0.4833913743495941,,,,,
0.8571428656578064,1.4871858358383179,19,0.5714285969734192,0.7479784488677979,539,0.7684210538864136,0.9245282411575317,,,,,,,
,,19,,,539,,,0.0,0.4513770341873169,,,,,
1.0,0.8998271226882935,20,0.5714285969734192,0.7857142686843872,566,0.8105263113975525,1.0,,,,,,,
,,20,,,566,,,0.0,0.4730454981327057,,,,,
0.9032257795333862,1.4620544910430908,21,0.6666666865348816,0.8050314784049988,593,0.821052610874176,0.9433962106704712,,,,,,,
,,21,,,593,,,0.0,0.45352521538734436,,,,,
0.875,3.154529333114624,22,0.6666666865348816,0.795597493648529,620,0.8105263113975525,0.9245282411575317,,,,,,,
,,22,,,620,,,0.0,0.4644315540790558,,,,,
0.8928571343421936,1.408448338508606,23,0.5952380895614624,0.7693171501159668,647,0.7894737124443054,0.9433962106704712,,,,,,,
,,23,,,647,,,0.0,0.4573681950569153,,,,,
0.8666666746139526,0.6057648658752441,24,0.6190476417541504,0.7717880010604858,674,0.7894737124443054,0.9245282411575317,,,,,,,
,,24,,,674,,,0.0,0.47178736329078674,,,,,
0.9629629850387573,0.695163369178772,25,0.6190476417541504,0.8000898957252502,701,0.821052610874176,0.9811320900917053,,,,,,,
,,25,,,701,,,0.0,0.4443986713886261,,,,,
0.9032257795333862,0.4754403233528137,26,0.6666666865348816,0.8050314784049988,728,0.821052610874176,0.9433962106704712,,,,,,,
,,26,,,728,,,0.0,0.4462662637233734,,,,,
0.90625,0.7281654477119446,27,0.6904761791229248,0.816936194896698,755,0.8315789699554443,0.9433962106704712,,,,,,,
,,27,,,755,,,0.0,0.4360402226448059,,,,,
0.931034505367279,1.0537548065185547,28,0.6428571343421936,0.8025606870651245,782,0.821052610874176,0.9622642397880554,,,,,,,
,,28,,,782,,,0.0,0.4374254047870636,,,,,
0.90625,0.8256224989891052,29,0.6904761791229248,0.816936194896698,809,0.8315789699554443,0.9433962106704712,,,,,,,
,,29,,,809,,,0.0,0.4384276866912842,,,,,
0.9655172228813171,1.072967290878296,30,0.6666666865348816,0.8238993883132935,836,0.8421052694320679,0.9811320900917053,,,,,,,
,,30,,,836,,,0.0,0.43646395206451416,,,,,
0.931034505367279,1.03821861743927,31,0.6428571343421936,0.8025606870651245,863,0.821052610874176,0.9622642397880554,,,,,,,
,,31,,,863,,,0.0,0.40693554282188416,,,,,
0.9642857313156128,0.7363278269767761,32,0.6428571343421936,0.8119946122169495,890,0.8315789699554443,0.9811320900917053,,,,,,,
,,32,,,890,,,0.0,0.41242319345474243,,,,,
0.9599999785423279,0.6060936450958252,33,0.5714285969734192,0.7762802839279175,917,0.800000011920929,0.9811320900917053,,,,,,,
,,33,,,917,,,0.0,0.443292498588562,,,,,
0.9230769276618958,0.8983510732650757,34,0.5714285969734192,0.7668463587760925,944,0.7894737124443054,0.9622642397880554,,,,,,,
,,34,,,944,,,0.0,0.4121614098548889,,,,,
0.875,0.46539634466171265,35,0.6666666865348816,0.795597493648529,971,0.8105263113975525,0.9245282411575317,,,,,,,
,,35,,,971,,,0.0,0.4336828589439392,,,,,
0.8999999761581421,0.651569664478302,36,0.6428571343421936,0.79312664270401,998,0.8105263113975525,0.9433962106704712,,,,,,,
,,36,,,998,,,0.0,0.42479628324508667,,,,,
0.8333333134651184,0.9129629135131836,37,0.5952380895614624,0.7504492402076721,1025,0.7684210538864136,0.9056603908538818,,,,,,,
,,37,,,1025,,,0.0,0.41800281405448914,,,,,
0.875,0.8373792767524719,38,0.6666666865348816,0.795597493648529,1052,0.8105263113975525,0.9245282411575317,,,,,,,
,,38,,,1052,,,0.0,0.41829195618629456,,,,,
0.8965517282485962,0.5585717558860779,39,0.6190476417541504,0.781221866607666,1079,0.800000011920929,0.9433962106704712,,,,,,,
,,39,,,1079,,,0.0,0.41945284605026245,,,,,
0.84375,0.7162125706672668,40,0.6428571343421936,0.7742587327957153,1106,0.7894737124443054,0.9056603908538818,,,,,,,
,,40,,,1106,,,0.0,0.4153331220149994,,,,,
0.9032257795333862,0.8570600152015686,41,0.6666666865348816,0.8050314784049988,1133,0.821052610874176,0.9433962106704712,,,,,,,
,,41,,,1133,,,0.0,0.4036666750907898,,,,,
0.8461537957191467,0.5503582954406738,42,0.523809552192688,0.7241688966751099,1160,0.7473683953285217,0.9245282411575317,,,,,,,
,,42,,,1160,,,0.0,0.41201964020729065,,,,,
0.8484848737716675,0.43606945872306824,43,0.6666666865348816,0.7861635684967041,1187,0.800000011920929,0.9056603908538818,,,,,,,
,,43,,,1187,,,0.0,0.40147942304611206,,,,,
0.90625,0.4584288001060486,44,0.6904761791229248,0.816936194896698,1214,0.8315789699554443,0.9433962106704712,,,,,,,
,,44,,,1214,,,0.0,0.4192150831222534,,,,,
0.875,0.4703020453453064,45,0.6666666865348816,0.795597493648529,1241,0.8105263113975525,0.9245282411575317,,,,,,,
,,45,,,1241,,,0.0,0.4009189009666443,,,,,
0.9333332777023315,0.4361187517642975,46,0.6666666865348816,0.8144654631614685,1268,0.8315789699554443,0.9622642397880554,,,,,,,
,,46,,,1268,,,0.0,0.4233665466308594,,,,,
0.8787878751754761,0.6575415730476379,47,0.6904761791229248,0.8075022101402283,1295,0.821052610874176,0.9245282411575317,,,,,,,
,,47,,,1295,,,0.0,0.4005538821220398,,,,,
0.8823529481887817,0.9138010740280151,48,0.7142857313156128,0.8194069862365723,1322,0.8315789699554443,0.9245282411575317,,,,,,,
,,48,,,1322,,,0.0,0.41963425278663635,,,,,
0.8823529481887817,0.9240560531616211,49,0.7142857313156128,0.8194069862365723,1349,0.8315789699554443,0.9245282411575317,,,,,,,
,,49,,,1349,,,0.0,0.4176802635192871,,,,,
0.8571428656578064,0.5464746952056885,50,0.7142857313156128,0.8099730610847473,1376,0.821052610874176,0.9056603908538818,,,,,,,
,,50,,,1376,,,0.0,0.3897168040275574,,,,,
0.9354839324951172,0.5911182761192322,51,0.6904761791229248,0.8263701796531677,1403,0.8421052694320679,0.9622642397880554,,,,,,,
,,51,,,1403,,,0.0,0.41091445088386536,,,,,
0.9354839324951172,0.47818365693092346,52,0.6904761791229248,0.8263701796531677,1430,0.8421052694320679,0.9622642397880554,,,,,,,
,,52,,,1430,,,0.0,0.39434242248535156,,,,,
0.9666666388511658,1.0465922355651855,53,0.6904761791229248,0.8358041644096375,1457,0.8526315689086914,0.9811320900917053,,,,,,,
,,53,,,1457,,,0.0,0.3900682032108307,,,,,
0.931034505367279,0.41008827090263367,54,0.6428571343421936,0.8025606870651245,1484,0.821052610874176,0.9622642397880554,,,,,,,
,,54,,,1484,,,0.0,0.4128941297531128,,,,,
0.7941176295280457,0.8444141745567322,55,0.6428571343421936,0.7553907632827759,1511,0.7684210538864136,0.8679245114326477,,,,,,,
,,55,,,1511,,,0.0,0.4045161306858063,,,,,
0.8125,0.5007116198539734,56,0.6190476417541504,0.7529200315475464,1538,0.7684210538864136,0.8867924809455872,,,,,,,
,,56,,,1538,,,0.0,0.3948599100112915,,,,,
0.8928571343421936,0.6396169662475586,57,0.5952380895614624,0.7693171501159668,1565,0.7894737124443054,0.9433962106704712,,,,,,,
,,57,,,1565,,,0.0,0.40762627124786377,,,,,
0.8387095928192139,0.38041266798973083,58,0.6190476417541504,0.7623540163040161,1592,0.7789473533630371,0.9056603908538818,,,,,,,
,,58,,,1592,,,0.0,0.38868919014930725,,,,,
0.8666666746139526,0.5206998586654663,59,0.6190476417541504,0.7717880010604858,1619,0.7894737124443054,0.9245282411575317,,,,,,,
,,59,,,1619,,,0.0,0.39229926466941833,,,,,
0.8928571343421936,0.5292075872421265,60,0.5952380895614624,0.7693171501159668,1646,0.7894737124443054,0.9433962106704712,,,,,,,
,,60,,,1646,,,0.0,0.4129863679409027,,,,,
0.8888888955116272,0.5157690048217773,61,0.5714285969734192,0.7574123740196228,1673,0.7789473533630371,0.9433962106704712,,,,,,,
,,61,,,1673,,,0.0,0.40848591923713684,,,,,
0.9615384340286255,0.454012930393219,62,0.5952380895614624,0.7881851196289062,1700,0.8105263113975525,0.9811320900917053,,,,,,,
,,62,,,1700,,,0.0,0.38395604491233826,,,,,
0.8965517282485962,0.41604986786842346,63,0.6190476417541504,0.781221866607666,1727,0.800000011920929,0.9433962106704712,,,,,,,
,,63,,,1727,,,0.0,0.3863053619861603,,,,,
0.875,0.5349668860435486,64,0.6666666865348816,0.795597493648529,1754,0.8105263113975525,0.9245282411575317,,,,,,,
,,64,,,1754,,,0.0,0.3773746192455292,,,,,
0.9655172228813171,0.427277147769928,65,0.6666666865348816,0.8238993883132935,1781,0.8421052694320679,0.9811320900917053,,,,,,,
,,65,,,1781,,,0.0,0.3865576386451721,,,,,
