val_loss,val_sensitivity,val_auroc,step,val_specificity,val_precision,epoch,val_accuracy,train_loss,unlabeled_data_utilization,test_precision,test_specificity,test_sensitivity,test_accuracy,test_auroc
4.485875129699707,0.5714285969734192,0.36118602752685547,26,0.15094339847564697,0.3478260934352875,0,0.3368421196937561,,,,,,,
,,,26,,,0,,0.639316737651825,0.010037597268819809,,,,,
2.3611042499542236,0.380952388048172,0.5584006905555725,53,0.7358490824699402,0.5333333611488342,1,0.5789473652839661,,,,,,,
,,,53,,,1,,0.5897361040115356,0.0038837026804685593,,,,,
1.217362880706787,0.3095238208770752,0.6264600157737732,80,0.9433962106704712,0.8125,2,0.6631578803062439,,,,,,,
,,,80,,,2,,0.5859078764915466,0.019359290599822998,,,,,
0.77439945936203,0.4285714328289032,0.6859838366508484,107,0.9433962106704712,0.8571428656578064,3,0.7157894968986511,,,,,,,
,,,107,,,3,,0.5803331732749939,0.022613391280174255,,,,,
2.0359060764312744,0.5476190447807312,0.7172057032585144,134,0.8867924809455872,0.7931034564971924,4,0.7368420958518982,,,,,,,
,,,134,,,4,,0.5737685561180115,0.03862744942307472,,,,,
1.1704232692718506,0.5,0.7028301954269409,161,0.9056603908538818,0.807692289352417,5,0.7263157963752747,,,,,,,
,,,161,,,5,,0.5393377542495728,0.0399329736828804,,,,,
0.6092157959938049,0.5476190447807312,0.6983378529548645,188,0.849056601524353,0.7419354915618896,6,0.7157894968986511,,,,,,,
,,,188,,,6,,0.5535125732421875,0.06812242418527603,,,,,
1.2816790342330933,0.523809552192688,0.7241688966751099,215,0.9245282411575317,0.8461537957191467,7,0.7473683953285217,,,,,,,
,,,215,,,7,,0.5168929696083069,0.05780986696481705,,,,,
0.6717587113380432,0.6190476417541504,0.7340521812438965,242,0.849056601524353,0.7647058367729187,8,0.7473683953285217,,,,,,,
,,,242,,,8,,0.530359148979187,0.0747884213924408,,,,,
0.4989030659198761,0.5714285969734192,0.7291104793548584,269,0.8867924809455872,0.800000011920929,9,0.7473683953285217,,,,,,,
