val_accuracy,step,epoch,val_precision,val_sensitivity,val_specificity,val_loss,val_auroc,train_loss,unlabeled_data_utilization,test_sensitivity,test_accuracy,test_auroc,test_specificity,test_precision
0.557894766330719,26,0,0.5,0.190476194024086,0.849056601524353,1.5726280212402344,0.5197663903236389,,,,,,,
,26,0,,,,,,0.6425614953041077,0.013213828206062317,,,,,
0.6315789222717285,53,1,0.8181818127632141,0.2142857164144516,0.9622642397880554,1.1828690767288208,0.5882749557495117,,,,,,,
,53,1,,,,,,0.6262401342391968,0.013838164508342743,,,,,
0.6315789222717285,80,2,0.73333340883255,0.261904776096344,0.9245282411575317,2.3791003227233887,0.5932165384292603,,,,,,,
,80,2,,,,,,0.6194441318511963,0.017781132832169533,,,,,
0.7157894968986511,107,3,0.8260868787765503,0.4523809850215912,0.9245282411575317,1.1669249534606934,0.6884546279907227,,,,,,,
,107,3,,,,,,0.5963176488876343,0.019810352474451065,,,,,
0.6315789222717285,134,4,0.6129032373428345,0.4523809850215912,0.7735848426818848,0.9385629892349243,0.6129829287528992,,,,,,,
,134,4,,,,,,0.5798009634017944,0.02027023583650589,,,,,
0.6947368383407593,161,5,0.7599999904632568,0.4523809850215912,0.8867924809455872,0.824836790561676,0.6695866584777832,,,,,,,
,161,5,,,,,,0.5463194847106934,0.018603239208459854,,,,,
0.7263157963752747,188,6,0.8333333134651184,0.4761904776096344,0.9245282411575317,1.2431429624557495,0.7003592848777771,,,,,,,
,188,6,,,,,,0.5423877835273743,0.03551013022661209,,,,,
0.75789475440979,215,7,0.8275862336158752,0.5714285969734192,0.9056603908538818,0.4936002492904663,0.7385445237159729,,,,,,,
,215,7,,,,,,0.5286635756492615,0.054328788071870804,,,,,
0.75789475440979,242,8,0.806451678276062,0.5952380895614624,0.8867924809455872,1.0918869972229004,0.7410151958465576,,,,,,,
,242,8,,,,,,0.5285398364067078,0.07501346617937088,,,,,
0.7789473533630371,269,9,0.8620689511299133,0.5952380895614624,0.9245282411575317,1.1666629314422607,0.7598832249641418,,,,,,,
,269,9,,,,,,0.5416131019592285,0.09453064948320389,,,,,
0.7789473533630371,296,10,0.8888888955116272,0.5714285969734192,0.9433962106704712,0.47454240918159485,0.7574123740196228,,,,,,,
,296,10,,,,,,0.5285472273826599,0.09574174880981445,,,,,
0.7368420958518982,323,11,0.8399999737739563,0.5,0.9245282411575317,0.818839967250824,0.7122641205787659,,,,,,,
,323,11,,,,,,0.5228532552719116,0.1252482384443283,,,,,
0.75789475440979,350,12,0.8275862336158752,0.5714285969734192,0.9056603908538818,1.1641415357589722,0.7385445237159729,,,,,,,
,350,12,,,,,,0.5228127241134644,0.15498705208301544,,,,,
0.8105263113975525,377,13,0.8999999761581421,0.6428571343421936,0.9433962106704712,0.931341290473938,0.79312664270401,,,,,,,
,377,13,,,,,,0.5368075370788574,0.17613337934017181,,,,,
0.8105263113975525,404,14,0.8999999761581421,0.6428571343421936,0.9433962106704712,0.6482573747634888,0.79312664270401,,,,,,,
,404,14,,,,,,0.5160404443740845,0.19118766486644745,,,,,
0.75789475440979,431,15,0.806451678276062,0.5952380895614624,0.8867924809455872,0.923793375492096,0.7410151958465576,,,,,,,
,431,15,,,,,,0.521765947341919,0.21232804656028748,,,,,
0.7684210538864136,458,16,0.8125,0.6190476417541504,0.8867924809455872,0.4810852110385895,0.7529200315475464,,,,,,,
,458,16,,,,,,0.5444552898406982,0.22434428334236145,,,,,
0.7789473533630371,485,17,0.8181818127632141,0.6428571343421936,0.8867924809455872,0.5885692834854126,0.7648246884346008,,,,,,,
,485,17,,,,,,0.5171042680740356,0.24416859447956085,,,,,
0.7684210538864136,512,18,0.8333333134651184,0.5952380895614624,0.9056603908538818,0.9857544898986816,0.7504492402076721,,,,,,,
,512,18,,,,,,0.5131911635398865,0.25190404057502747,,,,,
0.7473683953285217,539,19,0.8214285373687744,0.5476190447807312,0.9056603908538818,0.5078291296958923,0.7266397476196289,,,,,,,
,539,19,,,,,,0.5079513788223267,0.26672419905662537,,,,,
0.7684210538864136,566,20,0.8125,0.6190476417541504,0.8867924809455872,0.5939774513244629,0.7529200315475464,,,,,,,
,566,20,,,,,,0.5253840684890747,0.2810496389865875,,,,,
0.7894737124443054,593,21,0.84375,0.6428571343421936,0.9056603908538818,0.49446606636047363,0.7742587327957153,,,,,,,
,593,21,,,,,,0.5223221778869629,0.3105453550815582,,,,,
0.7684210538864136,620,22,0.7941176295280457,0.6428571343421936,0.8679245114326477,0.45605385303497314,0.7553907632827759,,,,,,,
,620,22,,,,,,0.5178804993629456,0.3243577778339386,,,,,
0.7789473533630371,647,23,0.8387095928192139,0.6190476417541504,0.9056603908538818,0.7175807952880859,0.7623540163040161,,,,,,,
,647,23,,,,,,0.5385795831680298,0.3215349614620209,,,,,
0.7789473533630371,674,24,0.8181818127632141,0.6428571343421936,0.8867924809455872,0.5008915066719055,0.7648246884346008,,,,,,,
,674,24,,,,,,0.4994259178638458,0.3285747468471527,,,,,
,675,25,,,,,,,,0.5904762148857117,0.7881355881690979,0.7685205936431885,0.9465649127960205,0.8985507488250732
,675,25,,,,,,,,0.6095238327980042,0.8008474707603455,0.7818611264228821,0.9541984796524048,0.9142857193946838
,675,25,,,,,,,,0.6285714507102966,0.8093220591545105,0.7913849949836731,0.9541984796524048,0.9166666865348816
