step,val_auroc,val_precision,epoch,val_specificity,val_loss,val_accuracy,val_sensitivity,train_loss,unlabeled_data_utilization,test_specificity,test_sensitivity,test_precision,test_accuracy,test_auroc
34,0.4950583875179291,0.4395604729652405,0,0.03773584961891174,0.6310700178146362,0.4421052634716034,0.9523809552192688,,,,,,,
34,,,0,,,,,0.6095074415206909,0.014364301227033138,,,,,
69,0.47708895802497864,0.375,1,0.8113208413124084,0.6396946310997009,0.5157894492149353,0.1428571492433548,,,,,,,
69,,,1,,,,,0.6456210017204285,0.029385080561041832,,,,,
104,0.5860287547111511,0.5081967115402222,2,0.43396225571632385,0.6257007122039795,0.5684210658073425,0.738095223903656,,,,,,,
104,,,2,,,,,0.6100848317146301,0.007766092661768198,,,,,
139,0.5433512926101685,0.4754098057746887,3,0.3962264358997345,0.6118336319923401,0.5263158082962036,0.6904761791229248,,,,,,,
139,,,3,,,,,0.610457718372345,0.03093964420258999,,,,,
174,0.6650943160057068,0.699999988079071,4,0.8301886916160583,0.6145601868629456,0.6842105388641357,0.5,,,,,,,
174,,,4,,,,,0.6118645668029785,0.02794789895415306,,,,,
209,0.5889487862586975,0.5,5,0.3207547068595886,0.6105368733406067,0.557894766330719,0.8571428656578064,,,,,,,
209,,,5,,,,,0.5778379440307617,0.03028649091720581,,,,,
244,0.6179245114326477,0.6000000238418579,6,0.7358490824699402,0.6323505640029907,0.6315789222717285,0.5,,,,,,,
244,,,6,,,,,0.6070702075958252,0.05084274709224701,,,,,
279,0.6208445429801941,0.5652173757553101,7,0.6226415038108826,0.5944634675979614,0.621052622795105,0.6190476417541504,,,,,,,
279,,,7,,,,,0.5692244172096252,0.030617371201515198,,,,,
314,0.6105121374130249,0.6206896305084229,8,0.792452871799469,0.6023492813110352,0.6315789222717285,0.4285714328289032,,,,,,,
314,,,8,,,,,0.5863008499145508,0.040567394345998764,,,,,
349,0.6536387801170349,0.6315789222717285,9,0.7358490824699402,0.5803666114807129,0.6631578803062439,0.5714285969734192,,,,,,,
349,,,9,,,,,0.5633670687675476,0.0377144031226635,,,,,
384,0.6606019735336304,0.6571428775787354,10,0.7735848426818848,0.5894559025764465,0.6736842393875122,0.5476190447807312,,,,,,,
384,,,10,,,,,0.5724993944168091,0.03922238200902939,,,,,
419,0.6799191236495972,0.6428571343421936,11,0.7169811129570007,0.5932729840278625,0.6842105388641357,0.6428571343421936,,,,,,,
419,,,11,,,,,0.5382243990898132,0.04036053270101547,,,,,
454,0.7221473455429077,0.7575757503509521,12,0.849056601524353,0.5670939683914185,0.7368420958518982,0.5952380895614624,,,,,,,
454,,,12,,,,,0.542500376701355,0.04916622117161751,,,,,
489,0.7816711664199829,0.7894737124443054,13,0.849056601524353,0.5358629822731018,0.7894737124443054,0.7142857313156128,,,,,,,
489,,,13,,,,,0.5172296166419983,0.06147503852844238,,,,,
524,0.7533692717552185,0.7317073345184326,14,0.792452871799469,0.5206196904182434,0.75789475440979,0.7142857313156128,,,,,,,
524,,,14,,,,,0.5003910660743713,0.0842638611793518,,,,,
