val_loss,val_sensitivity,epoch,step,val_auroc,val_precision,val_specificity,val_accuracy,train_loss,unlabeled_data_utilization,test_specificity,test_sensitivity,test_auroc,test_precision,test_accuracy
0.4750734567642212,0.6428571343421936,31,863,0.79312664270401,0.8999999761581421,0.9433962106704712,0.8105263113975525,,,,,,,
,,31,863,,,,,0.4158785045146942,0.0,,,,,
0.439737468957901,0.5952380895614624,32,890,0.7787511944770813,0.9259259104728699,0.9622642397880554,0.800000011920929,,,,,,,
,,32,890,,,,,0.4147622585296631,0.0,,,,,
0.43897655606269836,0.6190476417541504,33,917,0.781221866607666,0.8965517282485962,0.9433962106704712,0.800000011920929,,,,,,,
,,33,917,,,,,0.4057750105857849,0.0,,,,,
0.4532846212387085,0.6190476417541504,34,944,0.781221866607666,0.8965517282485962,0.9433962106704712,0.800000011920929,,,,,,,
,,34,944,,,,,0.39815619587898254,0.0,,,,,
0.4208276569843292,0.6428571343421936,35,971,0.79312664270401,0.8999999761581421,0.9433962106704712,0.8105263113975525,,,,,,,
,,35,971,,,,,0.40617963671684265,0.0,,,,,
0.4722346365451813,0.5952380895614624,36,998,0.7598832249641418,0.8620689511299133,0.9245282411575317,0.7789473533630371,,,,,,,
,,36,998,,,,,0.4214465320110321,0.0,,,,,
0.43254804611206055,0.6428571343421936,37,1025,0.7836927175521851,0.8709677457809448,0.9245282411575317,0.800000011920929,,,,,,,
,,37,1025,,,,,0.4171796441078186,0.0,,,,,
0.4196624457836151,0.6428571343421936,38,1052,0.7836927175521851,0.8709677457809448,0.9245282411575317,0.800000011920929,,,,,,,
,,38,1052,,,,,0.39032918214797974,0.0,,,,,
0.38486385345458984,0.6428571343421936,39,1079,0.7836927175521851,0.8709677457809448,0.9245282411575317,0.800000011920929,,,,,,,
,,39,1079,,,,,0.3950123190879822,0.0,,,,,
0.42705532908439636,0.6428571343421936,40,1106,0.8025606870651245,0.931034505367279,0.9622642397880554,0.821052610874176,,,,,,,
,,40,1106,,,,,0.3882104158401489,0.0,,,,,
0.46417662501335144,0.5714285969734192,41,1133,0.7479784488677979,0.8571428656578064,0.9245282411575317,0.7684210538864136,,,,,,,
,,41,1133,,,,,0.3864606022834778,0.0,,,,,
0.46920046210289,0.5952380895614624,42,1160,0.7598832249641418,0.8620689511299133,0.9245282411575317,0.7789473533630371,,,,,,,
,,42,1160,,,,,0.3923550546169281,0.0,,,,,
0.4107145667076111,0.5952380895614624,43,1187,0.7598832249641418,0.8620689511299133,0.9245282411575317,0.7789473533630371,,,,,,,
,,43,1187,,,,,0.3812354505062103,0.0,,,,,
0.40396595001220703,0.6428571343421936,44,1214,0.7836927175521851,0.8709677457809448,0.9245282411575317,0.800000011920929,,,,,,,
,,44,1214,,,,,0.37614017724990845,0.0,,,,,
0.3545754551887512,0.6428571343421936,45,1241,0.7648246884346008,0.8181818127632141,0.8867924809455872,0.7789473533630371,,,,,,,
,,45,1241,,,,,0.3820672035217285,0.0,,,,,
0.38337722420692444,0.6428571343421936,46,1268,0.7836927175521851,0.8709677457809448,0.9245282411575317,0.800000011920929,,,,,,,
,,46,1268,,,,,0.36424049735069275,0.0,,,,,
0.40745148062705994,0.6428571343421936,47,1295,0.7836927175521851,0.8709677457809448,0.9245282411575317,0.800000011920929,,,,,,,
,,47,1295,,,,,0.34883955121040344,0.0,,,,,
0.42231106758117676,0.6428571343421936,48,1322,0.8025606870651245,0.931034505367279,0.9622642397880554,0.821052610874176,,,,,,,
,,48,1322,,,,,0.3797988295555115,0.0,,,,,
0.3826238811016083,0.6904761791229248,49,1349,0.7886343002319336,0.8285714387893677,0.8867924809455872,0.800000011920929,,,,,,,
,,49,1349,,,,,0.3710281550884247,0.0,,,,,
0.42698734998703003,0.7142857313156128,50,1376,0.7911050915718079,0.8108107447624207,0.8679245114326477,0.800000011920929,,,,,,,
,,50,1376,,,,,0.371977835893631,0.0,,,,,
0.47995415329933167,0.6428571343421936,51,1403,0.8025606870651245,0.931034505367279,0.9622642397880554,0.821052610874176,,,,,,,
,,51,1403,,,,,0.36757636070251465,0.0,,,,,
0.45349395275115967,0.6190476417541504,52,1430,0.781221866607666,0.8965517282485962,0.9433962106704712,0.800000011920929,,,,,,,
,,52,1430,,,,,0.3596579134464264,0.0,,,,,
0.4349448084831238,0.7142857313156128,53,1457,0.8194069862365723,0.8823529481887817,0.9245282411575317,0.8315789699554443,,,,,,,
,,53,1457,,,,,0.36140215396881104,0.0,,,,,
0.40953534841537476,0.7857142686843872,54,1484,0.83625328540802,0.8461537957191467,0.8867924809455872,0.8421052694320679,,,,,,,
,,54,1484,,,,,0.3504537045955658,0.0,,,,,
0.40353265404701233,0.738095223903656,55,1511,0.7652739882469177,0.738095223903656,0.792452871799469,0.7684210538864136,,,,,,,
,,55,1511,,,,,0.34114885330200195,0.0,,,,,
0.4703116714954376,0.6666666865348816,56,1538,0.795597493648529,0.875,0.9245282411575317,0.8105263113975525,,,,,,,
,,56,1538,,,,,0.36074334383010864,0.0,,,,,
0.43523669242858887,0.6904761791229248,57,1565,0.7980683445930481,0.8529411554336548,0.9056603908538818,0.8105263113975525,,,,,,,
,,57,1565,,,,,0.3325207233428955,0.0,,,,,
0.4059220254421234,0.6190476417541504,58,1592,0.7717880010604858,0.8666666746139526,0.9245282411575317,0.7894737124443054,,,,,,,
,,58,1592,,,,,0.3510696291923523,0.0,,,,,
0.4458276331424713,0.6428571343421936,59,1619,0.7553907632827759,0.7941176295280457,0.8679245114326477,0.7684210538864136,,,,,,,
,,59,1619,,,,,0.34147095680236816,0.0,,,,,
0.4179914891719818,0.6666666865348816,60,1646,0.7861635684967041,0.8484848737716675,0.9056603908538818,0.800000011920929,,,,,,,
,,60,1646,,,,,0.3438014090061188,0.0,,,,,
0.34930816292762756,0.761904776096344,61,1673,0.8337825536727905,0.8648648858070374,0.9056603908538818,0.8421052694320679,,,,,,,
,,61,1673,,,,,0.333067923784256,0.0,,,,,
0.3727315664291382,0.6666666865348816,62,1700,0.8144654631614685,0.9333332777023315,0.9622642397880554,0.8315789699554443,,,,,,,
,,62,1700,,,,,0.33292174339294434,0.0,,,,,
0.44632261991500854,0.7142857313156128,63,1727,0.8194069862365723,0.8823529481887817,0.9245282411575317,0.8315789699554443,,,,,,,
,,63,1727,,,,,0.33398014307022095,0.0,,,,,
0.3849942684173584,0.7142857313156128,64,1754,0.8099730610847473,0.8571428656578064,0.9056603908538818,0.821052610874176,,,,,,,
,,64,1754,,,,,0.33993610739707947,0.0,,,,,
0.4287843704223633,0.6666666865348816,65,1781,0.8050314784049988,0.9032257795333862,0.9433962106704712,0.821052610874176,,,,,,,
,,65,1781,,,,,0.31945374608039856,0.0,,,,,
0.39213722944259644,0.7142857313156128,66,1808,0.828840970993042,0.9090909361839294,0.9433962106704712,0.8421052694320679,,,,,,,
,,66,1808,,,,,0.3142930567264557,0.0,,,,,
0.49703526496887207,0.6428571343421936,67,1835,0.7742587327957153,0.84375,0.9056603908538818,0.7894737124443054,,,,,,,
,,67,1835,,,,,0.3323773145675659,0.0,,,,,
0.405335932970047,0.6666666865348816,68,1862,0.795597493648529,0.875,0.9245282411575317,0.8105263113975525,,,,,,,
,,68,1862,,,,,0.32100632786750793,0.0,,,,,
0.4028894007205963,0.6666666865348816,69,1889,0.8050314784049988,0.9032257795333862,0.9433962106704712,0.821052610874176,,,,,,,
,,69,1889,,,,,0.31690430641174316,0.0,,,,,
0.36713603138923645,0.6190476417541504,70,1916,0.781221866607666,0.8965517282485962,0.9433962106704712,0.800000011920929,,,,,,,
,,70,1916,,,,,0.32603058218955994,0.0,,,,,
0.4209727942943573,0.6428571343421936,71,1943,0.79312664270401,0.8999999761581421,0.9433962106704712,0.8105263113975525,,,,,,,
,,71,1943,,,,,0.3212476968765259,0.0,,,,,
0.42551079392433167,0.7142857313156128,72,1970,0.8194069862365723,0.8823529481887817,0.9245282411575317,0.8315789699554443,,,,,,,
,,72,1970,,,,,0.30066344141960144,0.0,,,,,
0.37791740894317627,0.738095223903656,73,1997,0.8407456874847412,0.9117646813392639,0.9433962106704712,0.8526315689086914,,,,,,,
,,73,1997,,,,,0.3167490065097809,0.0,,,,,
0.37264305353164673,0.8095238208770752,74,2024,0.8670260906219482,0.8947368264198303,0.9245282411575317,0.8736842274665833,,,,,,,
,,74,2024,,,,,0.3214695155620575,0.0,,,,,
0.399850070476532,0.7142857313156128,75,2051,0.8005390167236328,0.8333333134651184,0.8867924809455872,0.8105263113975525,,,,,,,
,,75,2051,,,,,0.30998778343200684,0.0,,,,,
0.49249374866485596,0.6190476417541504,76,2078,0.781221866607666,0.8965517282485962,0.9433962106704712,0.800000011920929,,,,,,,
,,76,2078,,,,,0.3068802058696747,0.0,,,,,
0.38088375329971313,0.8809523582458496,77,2105,0.8744384050369263,0.8409090638160706,0.8679245114326477,0.8736842274665833,,,,,,,
,,77,2105,,,,,0.31102216243743896,0.0,,,,,
0.3764926791191101,0.7142857313156128,78,2132,0.8194069862365723,0.8823529481887817,0.9245282411575317,0.8315789699554443,,,,,,,
,,78,2132,,,,,0.32106420397758484,0.0,,,,,
0.398946613073349,0.6666666865348816,79,2159,0.8050314784049988,0.9032257795333862,0.9433962106704712,0.821052610874176,,,,,,,
,,79,2159,,,,,0.30962657928466797,0.0,,,,,
0.4323304295539856,0.6190476417541504,80,2186,0.7529200315475464,0.8125,0.8867924809455872,0.7684210538864136,,,,,,,
,,80,2186,,,,,0.2926875352859497,0.0,,,,,
0.3738679885864258,0.738095223903656,81,2213,0.8407456874847412,0.9117646813392639,0.9433962106704712,0.8526315689086914,,,,,,,
,,81,2213,,,,,0.30416473746299744,0.0,,,,,
0.39170604944229126,0.6904761791229248,82,2240,0.7980683445930481,0.8529411554336548,0.9056603908538818,0.8105263113975525,,,,,,,
,,82,2240,,,,,0.2984738051891327,0.0,,,,,
0.38242313265800476,0.6666666865348816,83,2267,0.7767295241355896,0.8235294818878174,0.8867924809455872,0.7894737124443054,,,,,,,
,,83,2267,,,,,0.30039462447166443,0.0,,,,,
0.35995960235595703,0.6428571343421936,84,2294,0.7742587327957153,0.84375,0.9056603908538818,0.7894737124443054,,,,,,,
,,84,2294,,,,,0.28958410024642944,0.0,,,,,
0.3898712992668152,0.738095223903656,85,2321,0.831311821937561,0.8857142925262451,0.9245282411575317,0.8421052694320679,,,,,,,
,,85,2321,,,,,0.29629141092300415,0.0,,,,,
0.4124506413936615,0.5952380895614624,86,2348,0.7693171501159668,0.8928571343421936,0.9433962106704712,0.7894737124443054,,,,,,,
,,86,2348,,,,,0.3132294714450836,0.0,,,,,
0.37977179884910583,0.6428571343421936,87,2375,0.79312664270401,0.8999999761581421,0.9433962106704712,0.8105263113975525,,,,,,,
,,87,2375,,,,,0.29757389426231384,0.0,,,,,
0.4000021815299988,0.6666666865348816,88,2402,0.7767295241355896,0.8235294818878174,0.8867924809455872,0.7894737124443054,,,,,,,
,,88,2402,,,,,0.3018277883529663,0.0,,,,,
0.4304996430873871,0.6904761791229248,89,2429,0.7980683445930481,0.8529411554336548,0.9056603908538818,0.8105263113975525,,,,,,,
,,89,2429,,,,,0.291514128446579,0.0,,,,,
0.418460488319397,0.761904776096344,90,2456,0.824348509311676,0.8421052694320679,0.8867924809455872,0.8315789699554443,,,,,,,
,,90,2456,,,,,0.2910429537296295,0.0,,,,,
0.3865177631378174,0.7857142686843872,91,2483,0.8456873297691345,0.8684210777282715,0.9056603908538818,0.8526315689086914,,,,,,,
,,91,2483,,,,,0.30329933762550354,0.0,,,,,
0.39987075328826904,0.6904761791229248,92,2510,0.8075022101402283,0.8787878751754761,0.9245282411575317,0.821052610874176,,,,,,,
,,92,2510,,,,,0.2973267436027527,0.0,,,,,
0.4147205054759979,0.6904761791229248,93,2537,0.7980683445930481,0.8529411554336548,0.9056603908538818,0.8105263113975525,,,,,,,
,,93,2537,,,,,0.3018572926521301,0.0,,,,,
0.4499366879463196,0.5952380895614624,94,2564,0.7693171501159668,0.8928571343421936,0.9433962106704712,0.7894737124443054,,,,,,,
,,94,2564,,,,,0.2846396267414093,0.0,,,,,
0.38747814297676086,0.6904761791229248,95,2591,0.8075022101402283,0.8787878751754761,0.9245282411575317,0.821052610874176,,,,,,,
,,95,2591,,,,,0.29440629482269287,0.0,,,,,
0.4096054136753082,0.6904761791229248,96,2618,0.8075022101402283,0.8787878751754761,0.9245282411575317,0.821052610874176,,,,,,,
,,96,2618,,,,,0.28944042325019836,0.0,,,,,
0.3878385126590729,0.5952380895614624,97,2645,0.7693171501159668,0.8928571343421936,0.9433962106704712,0.7894737124443054,,,,,,,
,,97,2645,,,,,0.3028578460216522,0.0,,,,,
0.4154033362865448,0.738095223903656,98,2672,0.8030098080635071,0.8157894611358643,0.8679245114326477,0.8105263113975525,,,,,,,
,,98,2672,,,,,0.2993553578853607,0.0,,,,,
0.43013039231300354,0.761904776096344,99,2699,0.824348509311676,0.8421052694320679,0.8867924809455872,0.8315789699554443,,,,,,,
,,99,2699,,,,,0.28493088483810425,0.0,,,,,
0.4218725562095642,0.7142857313156128,100,2726,0.7722371816635132,0.7692307829856873,0.8301886916160583,0.7789473533630371,,,,,,,
,,100,2726,,,,,0.2790428400039673,0.0,,,,,
0.3485111892223358,0.6904761791229248,101,2753,0.7792003154754639,0.8055555820465088,0.8679245114326477,0.7894737124443054,,,,,,,
,,101,2753,,,,,0.29257941246032715,0.0,,,,,
0.40050792694091797,0.6666666865348816,102,2780,0.7672956585884094,0.800000011920929,0.8679245114326477,0.7789473533630371,,,,,,,
,,102,2780,,,,,0.2752580940723419,0.0,,,,,
0.3865439295768738,0.8333333134651184,103,2807,0.8411949276924133,0.8139534592628479,0.849056601524353,0.8421052694320679,,,,,,,
,,103,2807,,,,,0.2807246148586273,0.0,,,,,
0.4654715955257416,0.7857142686843872,104,2834,0.8079515099525452,0.7857142686843872,0.8301886916160583,0.8105263113975525,,,,,,,
,,104,2834,,,,,0.2766253352165222,0.0,,,,,
0.41122764348983765,0.6666666865348816,105,2861,0.795597493648529,0.875,0.9245282411575317,0.8105263113975525,,,,,,,
,,105,2861,,,,,0.2893165349960327,0.0,,,,,
0.3679170608520508,0.761904776096344,106,2888,0.824348509311676,0.8421052694320679,0.8867924809455872,0.8315789699554443,,,,,,,
,,106,2888,,,,,0.28282618522644043,0.0,,,,,
0.36406630277633667,0.738095223903656,107,2915,0.8030098080635071,0.8157894611358643,0.8679245114326477,0.8105263113975525,,,,,,,
,,107,2915,,,,,0.2791444957256317,0.0,,,,,
0.3935054838657379,0.7142857313156128,108,2942,0.8005390167236328,0.8333333134651184,0.8867924809455872,0.8105263113975525,,,,,,,
,,108,2942,,,,,0.27093395590782166,0.0,,,,,
0.3920978605747223,0.6904761791229248,109,2969,0.7886343002319336,0.8285714387893677,0.8867924809455872,0.800000011920929,,,,,,,
,,109,2969,,,,,0.28320544958114624,0.0,,,,,
0.3534214496612549,0.738095223903656,110,2996,0.8124438524246216,0.8378377556800842,0.8867924809455872,0.821052610874176,,,,,,,
,,110,2996,,,,,0.27494683861732483,0.0,,,,,
0.3397298753261566,0.738095223903656,111,3023,0.831311821937561,0.8857142925262451,0.9245282411575317,0.8421052694320679,,,,,,,
,,111,3023,,,,,0.27569037675857544,0.0,,,,,
0.38501712679862976,0.7142857313156128,112,3050,0.7816711664199829,0.7894737124443054,0.849056601524353,0.7894737124443054,,,,,,,
,,112,3050,,,,,0.2691311538219452,0.0,,,,,
0.3469600975513458,0.8809523582458496,113,3077,0.8933063745498657,0.8809523582458496,0.9056603908538818,0.8947368264198303,,,,,,,
,,113,3077,,,,,0.2833203375339508,0.0,,,,,
0.4012070596218109,0.6904761791229248,114,3104,0.7792003154754639,0.8055555820465088,0.8679245114326477,0.7894737124443054,,,,,,,
,,114,3104,,,,,0.28015419840812683,0.0,,,,,
0.38196828961372375,0.7857142686843872,115,3131,0.8456873297691345,0.8684210777282715,0.9056603908538818,0.8526315689086914,,,,,,,
,,115,3131,,,,,0.26387107372283936,0.0,,,,,
0.4018343985080719,0.6666666865348816,116,3158,0.795597493648529,0.875,0.9245282411575317,0.8105263113975525,,,,,,,
,,116,3158,,,,,0.2699912488460541,0.0,,,,,
0.37612104415893555,0.8571428656578064,117,3185,0.8625337481498718,0.8372092843055725,0.8679245114326477,0.8631578683853149,,,,,,,
,,117,3185,,,,,0.26753294467926025,0.0,,,,,
0.35129833221435547,0.8809523582458496,118,3212,0.8461365699768066,0.7872340679168701,0.8113208413124084,0.8421052694320679,,,,,,,
,,118,3212,,,,,0.2712429165840149,0.0,,,,,
0.37399739027023315,0.7142857313156128,119,3239,0.8005390167236328,0.8333333134651184,0.8867924809455872,0.8105263113975525,,,,,,,
,,119,3239,,,,,0.2641392946243286,0.0,,,,,
0.38426604866981506,0.8571428656578064,120,3266,0.8908355832099915,0.8999999761581421,0.9245282411575317,0.8947368264198303,,,,,,,
,,120,3266,,,,,0.26457780599594116,0.0,,,,,
0.3820994198322296,0.8095238208770752,121,3293,0.8292902112007141,0.8095238208770752,0.849056601524353,0.8315789699554443,,,,,,,
,,121,3293,,,,,0.2584441006183624,0.0,,,,,
0.4072316884994507,0.7857142686843872,122,3320,0.8551213145256042,0.8918918967247009,0.9245282411575317,0.8631578683853149,,,,,,,
,,122,3320,,,,,0.2794612646102905,0.0,,,,,
0.3899049162864685,0.7142857313156128,123,3347,0.8194069862365723,0.8823529481887817,0.9245282411575317,0.8315789699554443,,,,,,,
,,123,3347,,,,,0.2545521855354309,0.0,,,,,
0.4080406725406647,0.738095223903656,124,3374,0.831311821937561,0.8857142925262451,0.9245282411575317,0.8421052694320679,,,,,,,
,,124,3374,,,,,0.26705846190452576,0.0,,,,,
0.3185058534145355,0.8571428656578064,125,3401,0.8719676733016968,0.8571428656578064,0.8867924809455872,0.8736842274665833,,,,,,,
,,125,3401,,,,,0.2763705849647522,0.0,,,,,
0.366012305021286,0.738095223903656,126,3428,0.8124438524246216,0.8378377556800842,0.8867924809455872,0.821052610874176,,,,,,,
,,126,3428,,,,,0.25001657009124756,0.0,,,,,
0.41547083854675293,0.8095238208770752,127,3455,0.8481580018997192,0.8500000238418579,0.8867924809455872,0.8526315689086914,,,,,,,
,,127,3455,,,,,0.257066011428833,0.0,,,,,
0.3682345449924469,0.7857142686843872,128,3482,0.83625328540802,0.8461537957191467,0.8867924809455872,0.8421052694320679,,,,,,,
,,128,3482,,,,,0.25312501192092896,0.0,,,,,
0.4085577428340912,0.7857142686843872,129,3509,0.83625328540802,0.8461537957191467,0.8867924809455872,0.8421052694320679,,,,,,,
,,129,3509,,,,,0.25451502203941345,0.0,,,,,
0.39805734157562256,0.738095223903656,130,3536,0.8124438524246216,0.8378377556800842,0.8867924809455872,0.821052610874176,,,,,,,
,,130,3536,,,,,0.2553197741508484,0.0,,,,,
0.40181729197502136,0.761904776096344,131,3563,0.8432164788246155,0.8888888955116272,0.9245282411575317,0.8526315689086914,,,,,,,
,,131,3563,,,,,0.24652530252933502,0.0,,,,,
0.3950693905353546,0.7142857313156128,132,3590,0.8194069862365723,0.8823529481887817,0.9245282411575317,0.8315789699554443,,,,,,,
,,132,3590,,,,,0.24411329627037048,0.0,,,,,
0.3898071348667145,0.7142857313156128,133,3617,0.7722371816635132,0.7692307829856873,0.8301886916160583,0.7789473533630371,,,,,,,
,,133,3617,,,,,0.24772611260414124,0.0,,,,,
0.42180439829826355,0.6904761791229248,134,3644,0.7980683445930481,0.8529411554336548,0.9056603908538818,0.8105263113975525,,,,,,,
,,134,3644,,,,,0.25222712755203247,0.0,,,,,
0.3701688349246979,0.761904776096344,135,3671,0.796046793460846,0.7804877758026123,0.8301886916160583,0.800000011920929,,,,,,,
,,135,3671,,,,,0.2541867792606354,0.0,,,,,
0.40808722376823425,0.738095223903656,136,3698,0.8124438524246216,0.8378377556800842,0.8867924809455872,0.821052610874176,,,,,,,
,,136,3698,,,,,0.2479519546031952,0.0,,,,,
0.4190097749233246,0.761904776096344,137,3725,0.8149146437644958,0.8205127716064453,0.8679245114326477,0.821052610874176,,,,,,,
,,137,3725,,,,,0.2414877861738205,0.0,,,,,
0.40903759002685547,0.761904776096344,138,3752,0.8149146437644958,0.8205127716064453,0.8679245114326477,0.821052610874176,,,,,,,
,,138,3752,,,,,0.25447413325309753,0.0,,,,,
0.3342755436897278,0.8333333134651184,139,3779,0.8694968223571777,0.875,0.9056603908538818,0.8736842274665833,,,,,,,
,,139,3779,,,,,0.24361513555049896,0.0,,,,,
0.39553412795066833,0.761904776096344,140,3806,0.824348509311676,0.8421052694320679,0.8867924809455872,0.8315789699554443,,,,,,,
,,140,3806,,,,,0.25514698028564453,0.0,,,,,
0.4274235665798187,0.7142857313156128,141,3833,0.7816711664199829,0.7894737124443054,0.849056601524353,0.7894737124443054,,,,,,,
,,141,3833,,,,,0.2641221284866333,0.0,,,,,
0.38934525847435,0.7142857313156128,142,3860,0.8099730610847473,0.8571428656578064,0.9056603908538818,0.821052610874176,,,,,,,
,,142,3860,,,,,0.24028033018112183,0.0,,,,,
0.3563977777957916,0.738095223903656,143,3887,0.8124438524246216,0.8378377556800842,0.8867924809455872,0.821052610874176,,,,,,,
,,143,3887,,,,,0.23762719333171844,0.0,,,,,
0.3175255060195923,0.6904761791229248,144,3914,0.7886343002319336,0.8285714387893677,0.8867924809455872,0.800000011920929,,,,,,,
,,144,3914,,,,,0.24059638381004333,0.0,,,,,
0.3948712944984436,0.8095238208770752,145,3941,0.8670260906219482,0.8947368264198303,0.9245282411575317,0.8736842274665833,,,,,,,
,,145,3941,,,,,0.23248298466205597,0.0,,,,,
0.4262203872203827,0.8333333134651184,146,3968,0.8506287932395935,0.8333333134651184,0.8679245114326477,0.8526315689086914,,,,,,,
,,146,3968,,,,,0.2445136457681656,0.0,,,,,
0.48550793528556824,0.6904761791229248,147,3995,0.7886343002319336,0.8285714387893677,0.8867924809455872,0.800000011920929,,,,,,,
,,147,3995,,,,,0.24496565759181976,0.0,,,,,
0.376294881105423,0.761904776096344,148,4022,0.8432164788246155,0.8888888955116272,0.9245282411575317,0.8526315689086914,,,,,,,
,,148,4022,,,,,0.23145563900470734,0.0,,,,,
0.3991890251636505,0.761904776096344,149,4049,0.824348509311676,0.8421052694320679,0.8867924809455872,0.8315789699554443,,,,,,,
