val_specificity,val_auroc,val_accuracy,step,val_precision,val_sensitivity,epoch,val_loss,unlabeled_data_utilization,train_loss,test_precision,test_auroc,test_sensitivity,test_specificity,test_accuracy
1.0,0.5,0.557894766330719,26,0.0,0.0,0,0.6197571158409119,,,,,,,
,,,26,,,0,,0.0007749430951662362,0.6342999935150146,,,,,
0.9811320900917053,0.5262802839279175,0.5789473652839661,53,0.75,0.0714285746216774,1,0.9242977499961853,,,,,,,
,,,53,,,1,,0.0021422840654850006,0.6270955801010132,,,,,
0.9811320900917053,0.5381851196289062,0.5894736647605896,80,0.800000011920929,0.095238097012043,2,0.8544732928276062,,,,,,,
,,,80,,,2,,0.006234826520085335,0.6214010119438171,,,,,
0.9433962106704712,0.555031418800354,0.6000000238418579,107,0.699999988079071,0.1666666716337204,3,1.3864893913269043,,,,,,,
,,,107,,,3,,0.004818571265786886,0.6107028126716614,,,,,
0.9433962106704712,0.6264600157737732,0.6631578803062439,134,0.8125,0.3095238208770752,4,1.057107925415039,,,,,,,
,,,134,,,4,,0.0050880485214293,0.6046290397644043,,,,,
0.9811320900917053,0.7167565822601318,0.7473683953285217,161,0.949999988079071,0.4523809850215912,5,2.03836989402771,,,,,,,
,,,161,,,5,,0.004890825599431992,0.585845947265625,,,,,
0.9433962106704712,0.7097933292388916,0.7368420958518982,188,0.8695652484893799,0.4761904776096344,6,1.3004467487335205,,,,,,,
,,,188,,,6,,0.008516985923051834,0.5701196193695068,,,,,
0.9245282411575317,0.7598832249641418,0.7789473533630371,215,0.8620689511299133,0.5952380895614624,7,1.7334293127059937,,,,,,,
,,,215,,,7,,0.011709027923643589,0.5364469885826111,,,,,
0.9433962106704712,0.7574123740196228,0.7789473533630371,242,0.8888888955116272,0.5714285969734192,8,1.3023285865783691,,,,,,,
,,,242,,,8,,0.02059636078774929,0.5341054201126099,,,,,
0.8867924809455872,0.7410151958465576,0.75789475440979,269,0.806451678276062,0.5952380895614624,9,1.0549609661102295,,,,,,,
,,,269,,,9,,0.022759271785616875,0.5375886559486389,,,,,
0.8867924809455872,0.7291104793548584,0.7473683953285217,296,0.800000011920929,0.5714285969734192,10,0.7856568694114685,,,,,,,
,,,296,,,10,,0.03194575011730194,0.512112557888031,,,,,
0.9433962106704712,0.7216981053352356,0.7473683953285217,323,0.875,0.5,11,0.8550658226013184,,,,,,,
,,,323,,,11,,0.03435789793729782,0.5147145986557007,,,,,
0.9433962106704712,0.7336028814315796,0.75789475440979,350,0.8799999952316284,0.523809552192688,12,1.4393651485443115,,,,,,,
,,,350,,,12,,0.0408218614757061,0.49589070677757263,,,,,
0.8113208413124084,0.7151841521263123,0.7263157963752747,377,0.7222221493721008,0.6190476417541504,13,1.2272398471832275,,,,,,,
,,,377,,,13,,0.0578751266002655,0.49143415689468384,,,,,
0.9433962106704712,0.7574123740196228,0.7789473533630371,404,0.8888888955116272,0.5714285969734192,14,0.8216481804847717,,,,,,,
,,,404,,,14,,0.06494403630495071,0.5055719614028931,,,,,
0.9433962106704712,0.781221866607666,0.800000011920929,431,0.8965517282485962,0.6190476417541504,15,0.6584213972091675,,,,,,,
,,,431,,,15,,0.07957182824611664,0.5037063956260681,,,,,
0.9433962106704712,0.8050314784049988,0.821052610874176,458,0.9032257795333862,0.6666666865348816,16,0.8785584568977356,,,,,,,
,,,458,,,16,,0.0726836621761322,0.4819532632827759,,,,,
0.8113208413124084,0.7628032565116882,0.7684210538864136,485,0.75,0.7142857313156128,17,0.8504149317741394,,,,,,,
,,,485,,,17,,0.08538008481264114,0.49061352014541626,,,,,
0.9245282411575317,0.7836927175521851,0.800000011920929,512,0.8709677457809448,0.6428571343421936,18,1.7232729196548462,,,,,,,
,,,512,,,18,,0.09853582084178925,0.4976573884487152,,,,,
0.8867924809455872,0.8005390167236328,0.8105263113975525,539,0.8333333134651184,0.7142857313156128,19,1.0992345809936523,,,,,,,
,,,539,,,19,,0.11116739362478256,0.5051048994064331,,,,,
0.9622642397880554,0.8263701796531677,0.8421052694320679,566,0.9354839324951172,0.6904761791229248,20,0.7233813405036926,,,,,,,
,,,566,,,20,,0.11378180980682373,0.48628610372543335,,,,,
0.8301886916160583,0.7722371816635132,0.7789473533630371,593,0.7692307829856873,0.7142857313156128,21,1.6643333435058594,,,,,,,
,,,593,,,21,,0.11201272904872894,0.508814811706543,,,,,
0.8867924809455872,0.7886343002319336,0.800000011920929,620,0.8285714387893677,0.6904761791229248,22,0.631716787815094,,,,,,,
,,,620,,,22,,0.11436209082603455,0.498601496219635,,,,,
0.9245282411575317,0.8194069862365723,0.8315789699554443,647,0.8823529481887817,0.7142857313156128,23,1.0830450057983398,,,,,,,
,,,647,,,23,,0.08667171001434326,0.46665292978286743,,,,,
0.8867924809455872,0.8005390167236328,0.8105263113975525,674,0.8333333134651184,0.7142857313156128,24,0.6992937326431274,,,,,,,
,,,674,,,24,,0.1278252899646759,0.489557147026062,,,,,
0.8113208413124084,0.7985174655914307,0.800000011920929,701,0.7674418687820435,0.7857142686843872,25,0.5436607003211975,,,,,,,
,,,701,,,25,,0.15895596146583557,0.4957544505596161,,,,,
0.8867924809455872,0.824348509311676,0.8315789699554443,728,0.8421052694320679,0.761904776096344,26,0.8883011937141418,,,,,,,
,,,728,,,26,,0.14078523218631744,0.47174933552742004,,,,,
0.9433962106704712,0.828840970993042,0.8421052694320679,755,0.9090909361839294,0.7142857313156128,27,0.9262270331382751,,,,,,,
,,,755,,,27,,0.13944263756275177,0.4936508536338806,,,,,
0.9245282411575317,0.8551213145256042,0.8631578683853149,782,0.8918918967247009,0.7857142686843872,28,1.2148391008377075,,,,,,,
,,,782,,,28,,0.14055831730365753,0.47292348742485046,,,,,
0.9056603908538818,0.7980683445930481,0.8105263113975525,809,0.8529411554336548,0.6904761791229248,29,1.2280210256576538,,,,,,,
,,,809,,,29,,0.1428818255662918,0.47150805592536926,,,,,
0.9245282411575317,0.7836927175521851,0.800000011920929,836,0.8709677457809448,0.6428571343421936,30,0.8198882341384888,,,,,,,
,,,836,,,30,,0.14051738381385803,0.46556296944618225,,,,,
0.9245282411575317,0.831311821937561,0.8421052694320679,863,0.8857142925262451,0.738095223903656,31,0.8850015997886658,,,,,,,
,,,863,,,31,,0.13988018035888672,0.45619893074035645,,,,,
0.8867924809455872,0.8124438524246216,0.821052610874176,890,0.8378377556800842,0.738095223903656,32,1.8184806108474731,,,,,,,
,,,890,,,32,,0.16743983328342438,0.463402658700943,,,,,
0.8867924809455872,0.8124438524246216,0.821052610874176,917,0.8378377556800842,0.738095223903656,33,0.8826389312744141,,,,,,,
,,,917,,,33,,0.16431695222854614,0.46251213550567627,,,,,
0.9056603908538818,0.8337825536727905,0.8421052694320679,944,0.8648648858070374,0.761904776096344,34,0.5902999639511108,,,,,,,
,,,944,,,34,,0.13869734108448029,0.45438218116760254,,,,,
0.8679245114326477,0.7911050915718079,0.800000011920929,971,0.8108107447624207,0.7142857313156128,35,0.9759302139282227,,,,,,,
,,,971,,,35,,0.16286644339561462,0.47448742389678955,,,,,
0.8679245114326477,0.8030098080635071,0.8105263113975525,998,0.8157894611358643,0.738095223903656,36,0.8814988136291504,,,,,,,
,,,998,,,36,,0.15635529160499573,0.46624189615249634,,,,,
