val_auroc,val_specificity,epoch,step,val_accuracy,val_loss,val_sensitivity,val_precision,train_loss,unlabeled_data_utilization,test_auroc,test_precision,test_accuracy,test_sensitivity,test_specificity
0.7886343002319336,0.8867924809455872,32,890,0.800000011920929,0.5223426222801208,0.6904761791229248,0.8285714387893677,,,,,,,
,,32,890,,,,,0.42655253410339355,0.0,,,,,
0.8218778371810913,0.9056603908538818,33,917,0.8315789699554443,1.008198857307434,0.738095223903656,0.8611111044883728,,,,,,,
,,33,917,,,,,0.41641685366630554,0.0,,,,,
0.7861635684967041,0.9056603908538818,34,944,0.800000011920929,1.1422914266586304,0.6666666865348816,0.8484848737716675,,,,,,,
,,34,944,,,,,0.42908844351768494,0.0,,,,,
0.8194069862365723,0.9245282411575317,35,971,0.8315789699554443,0.9839533567428589,0.7142857313156128,0.8823529481887817,,,,,,,
,,35,971,,,,,0.4260549247264862,0.0,,,,,
0.795597493648529,0.9245282411575317,36,998,0.8105263113975525,0.45613980293273926,0.6666666865348816,0.875,,,,,,,
,,36,998,,,,,0.41726985573768616,0.0,,,,,
0.7836927175521851,0.9245282411575317,37,1025,0.800000011920929,0.5274741053581238,0.6428571343421936,0.8709677457809448,,,,,,,
,,37,1025,,,,,0.42151784896850586,0.0,,,,,
0.7836927175521851,0.9245282411575317,38,1052,0.800000011920929,0.651965856552124,0.6428571343421936,0.8709677457809448,,,,,,,
,,38,1052,,,,,0.41732898354530334,0.0,,,,,
0.7598832249641418,0.9245282411575317,39,1079,0.7789473533630371,1.219868779182434,0.5952380895614624,0.8620689511299133,,,,,,,
,,39,1079,,,,,0.4147432744503021,0.0,,,,,
0.7504492402076721,0.9056603908538818,40,1106,0.7684210538864136,0.9105015993118286,0.5952380895614624,0.8333333134651184,,,,,,,
,,40,1106,,,,,0.4134223759174347,0.0,,,,,
0.79312664270401,0.9433962106704712,41,1133,0.8105263113975525,1.3419958353042603,0.6428571343421936,0.8999999761581421,,,,,,,
,,41,1133,,,,,0.4022831916809082,0.0,,,,,
0.8050314784049988,0.9433962106704712,42,1160,0.821052610874176,0.46128609776496887,0.6666666865348816,0.9032257795333862,,,,,,,
,,42,1160,,,,,0.4100223183631897,0.0,,,,,
0.7767295241355896,0.8867924809455872,43,1187,0.7894737124443054,1.3383021354675293,0.6666666865348816,0.8235294818878174,,,,,,,
,,43,1187,,,,,0.4323689639568329,0.0,,,,,
0.8194069862365723,0.9245282411575317,44,1214,0.8315789699554443,0.9187197089195251,0.7142857313156128,0.8823529481887817,,,,,,,
,,44,1214,,,,,0.40335556864738464,0.0,,,,,
0.828840970993042,0.9433962106704712,45,1241,0.8421052694320679,0.9041443467140198,0.7142857313156128,0.9090909361839294,,,,,,,
,,45,1241,,,,,0.41308170557022095,0.0,,,,,
0.816936194896698,0.9433962106704712,46,1268,0.8315789699554443,0.899937093257904,0.6904761791229248,0.90625,,,,,,,
,,46,1268,,,,,0.3878687620162964,0.0,,,,,
0.828840970993042,0.9433962106704712,47,1295,0.8421052694320679,0.4084392488002777,0.7142857313156128,0.9090909361839294,,,,,,,
,,47,1295,,,,,0.4150589108467102,0.0,,,,,
0.828840970993042,0.9433962106704712,48,1322,0.8421052694320679,0.4373376667499542,0.7142857313156128,0.9090909361839294,,,,,,,
,,48,1322,,,,,0.38650837540626526,0.0,,,,,
0.8407456874847412,0.9433962106704712,49,1349,0.8526315689086914,0.7894734144210815,0.738095223903656,0.9117646813392639,,,,,,,
,,49,1349,,,,,0.39212146401405334,0.0,,,,,
0.795597493648529,0.9245282411575317,50,1376,0.8105263113975525,0.9949114918708801,0.6666666865348816,0.875,,,,,,,
,,50,1376,,,,,0.3941444754600525,0.0,,,,,
0.816936194896698,0.9433962106704712,51,1403,0.8315789699554443,0.957231879234314,0.6904761791229248,0.90625,,,,,,,
,,51,1403,,,,,0.39755022525787354,0.0,,,,,
0.8075022101402283,0.9245282411575317,52,1430,0.821052610874176,0.376743346452713,0.6904761791229248,0.8787878751754761,,,,,,,
,,52,1430,,,,,0.38239675760269165,0.0,,,,,
0.79312664270401,0.9433962106704712,53,1457,0.8105263113975525,0.4412647783756256,0.6428571343421936,0.8999999761581421,,,,,,,
,,53,1457,,,,,0.37624412775039673,0.0,,,,,
0.8263701796531677,0.9622642397880554,54,1484,0.8421052694320679,0.5754454135894775,0.6904761791229248,0.9354839324951172,,,,,,,
,,54,1484,,,,,0.37573593854904175,0.0,,,,,
0.816936194896698,0.9433962106704712,55,1511,0.8315789699554443,0.4476337134838104,0.6904761791229248,0.90625,,,,,,,
,,55,1511,,,,,0.3901013135910034,0.0,,,,,
0.8382750153541565,0.9622642397880554,56,1538,0.8526315689086914,0.6193422675132751,0.7142857313156128,0.9375,,,,,,,
,,56,1538,,,,,0.39086776971817017,0.0,,,,,
0.8050314784049988,0.9433962106704712,57,1565,0.821052610874176,0.6190904974937439,0.6666666865348816,0.9032257795333862,,,,,,,
,,57,1565,,,,,0.3626982867717743,0.0,,,,,
0.781221866607666,0.9433962106704712,58,1592,0.800000011920929,0.5030896663665771,0.6190476417541504,0.8965517282485962,,,,,,,
,,58,1592,,,,,0.3815091550350189,0.0,,,,,
0.79312664270401,0.9433962106704712,59,1619,0.8105263113975525,0.7325559258460999,0.6428571343421936,0.8999999761581421,,,,,,,
,,59,1619,,,,,0.3847997784614563,0.0,,,,,
0.828840970993042,0.9433962106704712,60,1646,0.8421052694320679,0.4420919418334961,0.7142857313156128,0.9090909361839294,,,,,,,
,,60,1646,,,,,0.3664635717868805,0.0,,,,,
0.7742587327957153,0.9056603908538818,61,1673,0.7894737124443054,0.41438350081443787,0.6428571343421936,0.84375,,,,,,,
,,61,1673,,,,,0.3645833730697632,0.0,,,,,
0.8050314784049988,0.9433962106704712,62,1700,0.821052610874176,0.48458245396614075,0.6666666865348816,0.9032257795333862,,,,,,,
,,62,1700,,,,,0.3767775893211365,0.0,,,,,
0.816936194896698,0.9433962106704712,63,1727,0.8315789699554443,0.8946369886398315,0.6904761791229248,0.90625,,,,,,,
,,63,1727,,,,,0.38341185450553894,0.0,,,,,
0.816936194896698,0.9433962106704712,64,1754,0.8315789699554443,0.5134127140045166,0.6904761791229248,0.90625,,,,,,,
,,64,1754,,,,,0.372023344039917,0.0,,,,,
0.781221866607666,0.9433962106704712,65,1781,0.800000011920929,0.421524316072464,0.6190476417541504,0.8965517282485962,,,,,,,
,,65,1781,,,,,0.3803642988204956,0.0,,,,,
0.8050314784049988,0.9433962106704712,66,1808,0.821052610874176,0.6517550945281982,0.6666666865348816,0.9032257795333862,,,,,,,
,,66,1808,,,,,0.3709668517112732,0.0,,,,,
0.8050314784049988,0.9433962106704712,67,1835,0.821052610874176,0.9171749949455261,0.6666666865348816,0.9032257795333862,,,,,,,
,,67,1835,,,,,0.3737775385379791,0.0,,,,,
0.8050314784049988,0.9433962106704712,68,1862,0.821052610874176,0.3608876168727875,0.6666666865348816,0.9032257795333862,,,,,,,
,,68,1862,,,,,0.3715548515319824,0.0,,,,,
0.816936194896698,0.9433962106704712,69,1889,0.8315789699554443,0.6150509119033813,0.6904761791229248,0.90625,,,,,,,
,,69,1889,,,,,0.36805814504623413,0.0,,,,,
0.79312664270401,0.9433962106704712,70,1916,0.8105263113975525,0.7818893194198608,0.6428571343421936,0.8999999761581421,,,,,,,
,,70,1916,,,,,0.3519703447818756,0.0,,,,,
0.8144654631614685,0.9622642397880554,71,1943,0.8315789699554443,0.6053524017333984,0.6666666865348816,0.9333332777023315,,,,,,,
,,71,1943,,,,,0.3807159960269928,0.0,,,,,
0.8025606870651245,0.9622642397880554,72,1970,0.821052610874176,0.3746303617954254,0.6428571343421936,0.931034505367279,,,,,,,
,,72,1970,,,,,0.35259243845939636,0.0,,,,,
0.8075022101402283,0.9245282411575317,73,1997,0.821052610874176,0.5662948489189148,0.6904761791229248,0.8787878751754761,,,,,,,
,,73,1997,,,,,0.3725936710834503,0.0,,,,,
0.7980683445930481,0.9056603908538818,74,2024,0.8105263113975525,0.35931041836738586,0.6904761791229248,0.8529411554336548,,,,,,,
,,74,2024,,,,,0.35013511776924133,0.0,,,,,
0.8099730610847473,0.9056603908538818,75,2051,0.821052610874176,0.37900108098983765,0.7142857313156128,0.8571428656578064,,,,,,,
,,75,2051,,,,,0.3433420658111572,0.0,,,,,
0.8075022101402283,0.9245282411575317,76,2078,0.821052610874176,0.5600123405456543,0.6904761791229248,0.8787878751754761,,,,,,,
,,76,2078,,,,,0.35356804728507996,0.0,,,,,
0.816936194896698,0.9433962106704712,77,2105,0.8315789699554443,0.38121411204338074,0.6904761791229248,0.90625,,,,,,,
,,77,2105,,,,,0.36429011821746826,0.0,,,,,
0.816936194896698,0.9433962106704712,78,2132,0.8315789699554443,0.6737715601921082,0.6904761791229248,0.90625,,,,,,,
,,78,2132,,,,,0.35712242126464844,0.0,,,,,
0.781221866607666,0.9433962106704712,79,2159,0.800000011920929,0.6560879349708557,0.6190476417541504,0.8965517282485962,,,,,,,
,,79,2159,,,,,0.35428619384765625,0.0,,,,,
0.7623540163040161,0.9056603908538818,80,2186,0.7789473533630371,0.5567512512207031,0.6190476417541504,0.8387095928192139,,,,,,,
,,80,2186,,,,,0.33750906586647034,0.0,,,,,
0.831311821937561,0.9245282411575317,81,2213,0.8421052694320679,0.3881057798862457,0.738095223903656,0.8857142925262451,,,,,,,
,,81,2213,,,,,0.35287436842918396,0.0,,,,,
0.8551213145256042,0.9245282411575317,82,2240,0.8631578683853149,0.7966347336769104,0.7857142686843872,0.8918918967247009,,,,,,,
,,82,2240,,,,,0.3418475091457367,0.0,,,,,
0.8005390167236328,0.8867924809455872,83,2267,0.8105263113975525,0.6199455857276917,0.7142857313156128,0.8333333134651184,,,,,,,
,,83,2267,,,,,0.36514338850975037,0.0,,,,,
0.7504492402076721,0.9056603908538818,84,2294,0.7684210538864136,0.3515990674495697,0.5952380895614624,0.8333333134651184,,,,,,,
,,84,2294,,,,,0.35181617736816406,0.0,,,,,
0.7836927175521851,0.9245282411575317,85,2321,0.800000011920929,0.42567047476768494,0.6428571343421936,0.8709677457809448,,,,,,,
,,85,2321,,,,,0.3591139018535614,0.0,,,,,
0.8050314784049988,0.9433962106704712,86,2348,0.821052610874176,0.41763338446617126,0.6666666865348816,0.9032257795333862,,,,,,,
,,86,2348,,,,,0.3550560474395752,0.0,,,,,
0.828840970993042,0.9433962106704712,87,2375,0.8421052694320679,0.506422758102417,0.7142857313156128,0.9090909361839294,,,,,,,
,,87,2375,,,,,0.34774431586265564,0.0,,,,,
0.8099730610847473,0.9056603908538818,88,2402,0.821052610874176,0.5136076211929321,0.7142857313156128,0.8571428656578064,,,,,,,
,,88,2402,,,,,0.34379902482032776,0.0,,,,,
0.79312664270401,0.9433962106704712,89,2429,0.8105263113975525,0.46757546067237854,0.6428571343421936,0.8999999761581421,,,,,,,
,,89,2429,,,,,0.3325697183609009,0.0,,,,,
0.8075022101402283,0.9245282411575317,90,2456,0.821052610874176,0.8861581683158875,0.6904761791229248,0.8787878751754761,,,,,,,
,,90,2456,,,,,0.3230557143688202,0.0,,,,,
0.816936194896698,0.9433962106704712,91,2483,0.8315789699554443,0.4300549030303955,0.6904761791229248,0.90625,,,,,,,
,,91,2483,,,,,0.33800065517425537,0.0,,,,,
0.8099730610847473,0.9056603908538818,92,2510,0.821052610874176,0.5046970248222351,0.7142857313156128,0.8571428656578064,,,,,,,
,,92,2510,,,,,0.3406500518321991,0.0,,,,,
0.7980683445930481,0.9056603908538818,93,2537,0.8105263113975525,0.4409380555152893,0.6904761791229248,0.8529411554336548,,,,,,,
,,93,2537,,,,,0.34147635102272034,0.0,,,,,
0.816936194896698,0.9433962106704712,94,2564,0.8315789699554443,0.3891054391860962,0.6904761791229248,0.90625,,,,,,,
,,94,2564,,,,,0.3550768792629242,0.0,,,,,
0.8075022101402283,0.9245282411575317,95,2591,0.821052610874176,0.557155191898346,0.6904761791229248,0.8787878751754761,,,,,,,
,,95,2591,,,,,0.3261937201023102,0.0,,,,,
0.8407456874847412,0.9433962106704712,96,2618,0.8526315689086914,0.601774275302887,0.738095223903656,0.9117646813392639,,,,,,,
,,96,2618,,,,,0.3383633494377136,0.0,,,,,
0.8075022101402283,0.9245282411575317,97,2645,0.821052610874176,0.48505836725234985,0.6904761791229248,0.8787878751754761,,,,,,,
,,97,2645,,,,,0.3299853205680847,0.0,,,,,
0.795597493648529,0.9245282411575317,98,2672,0.8105263113975525,0.455564945936203,0.6666666865348816,0.875,,,,,,,
,,98,2672,,,,,0.3275892436504364,0.0,,,,,
0.816936194896698,0.9433962106704712,99,2699,0.8315789699554443,0.4522863030433655,0.6904761791229248,0.90625,,,,,,,
,,99,2699,,,,,0.3303545117378235,0.0,,,,,
0.8075022101402283,0.9245282411575317,100,2726,0.821052610874176,0.5190958380699158,0.6904761791229248,0.8787878751754761,,,,,,,
,,100,2726,,,,,0.34155452251434326,0.0,,,,,
0.828840970993042,0.9433962106704712,101,2753,0.8421052694320679,0.4294593930244446,0.7142857313156128,0.9090909361839294,,,,,,,
,,101,2753,,,,,0.3482587933540344,0.0,,,,,
0.828840970993042,0.9433962106704712,102,2780,0.8421052694320679,0.4200764000415802,0.7142857313156128,0.9090909361839294,,,,,,,
,,102,2780,,,,,0.3337896466255188,0.0,,,,,
0.8075022101402283,0.9245282411575317,103,2807,0.821052610874176,0.5550486445426941,0.6904761791229248,0.8787878751754761,,,,,,,
,,103,2807,,,,,0.32301270961761475,0.0,,,,,
0.828840970993042,0.9433962106704712,104,2834,0.8421052694320679,0.45312079787254333,0.7142857313156128,0.9090909361839294,,,,,,,
,,104,2834,,,,,0.3332776129245758,0.0,,,,,
0.8407456874847412,0.9433962106704712,105,2861,0.8526315689086914,0.370422899723053,0.738095223903656,0.9117646813392639,,,,,,,
,,105,2861,,,,,0.32692593336105347,0.0,,,,,
0.8075022101402283,0.9245282411575317,106,2888,0.821052610874176,0.41134554147720337,0.6904761791229248,0.8787878751754761,,,,,,,
,,106,2888,,,,,0.3123488128185272,0.0,,,,,
0.8407456874847412,0.9433962106704712,107,2915,0.8526315689086914,0.3176319897174835,0.738095223903656,0.9117646813392639,,,,,,,
,,107,2915,,,,,0.3350202441215515,0.0,,,,,
0.828840970993042,0.9433962106704712,108,2942,0.8421052694320679,0.5842673182487488,0.7142857313156128,0.9090909361839294,,,,,,,
,,108,2942,,,,,0.33840474486351013,0.0,,,,,
0.828840970993042,0.9433962106704712,109,2969,0.8421052694320679,0.47414568066596985,0.7142857313156128,0.9090909361839294,,,,,,,
,,109,2969,,,,,0.33762115240097046,0.0,,,,,
0.8407456874847412,0.9433962106704712,110,2996,0.8526315689086914,0.4448166787624359,0.738095223903656,0.9117646813392639,,,,,,,
,,110,2996,,,,,0.3201194107532501,0.0,,,,,
0.8194069862365723,0.9245282411575317,111,3023,0.8315789699554443,0.4642968773841858,0.7142857313156128,0.8823529481887817,,,,,,,
,,111,3023,,,,,0.3392598330974579,0.0,,,,,
0.816936194896698,0.9433962106704712,112,3050,0.8315789699554443,0.5031847357749939,0.6904761791229248,0.90625,,,,,,,
,,112,3050,,,,,0.32920902967453003,0.0,,,,,
0.8407456874847412,0.9433962106704712,113,3077,0.8526315689086914,0.628294825553894,0.738095223903656,0.9117646813392639,,,,,,,
,,113,3077,,,,,0.31539151072502136,0.0,,,,,
0.828840970993042,0.9433962106704712,114,3104,0.8421052694320679,0.36758917570114136,0.7142857313156128,0.9090909361839294,,,,,,,
,,114,3104,,,,,0.3203326165676117,0.0,,,,,
0.831311821937561,0.9245282411575317,115,3131,0.8421052694320679,0.7133492827415466,0.738095223903656,0.8857142925262451,,,,,,,
,,115,3131,,,,,0.31409087777137756,0.0,,,,,
0.816936194896698,0.9433962106704712,116,3158,0.8315789699554443,0.4079118072986603,0.6904761791229248,0.90625,,,,,,,
,,116,3158,,,,,0.32061222195625305,0.0,,,,,
0.8382750153541565,0.9622642397880554,117,3185,0.8526315689086914,0.40976446866989136,0.7142857313156128,0.9375,,,,,,,
,,117,3185,,,,,0.3194611966609955,0.0,,,,,
0.8501797318458557,0.9622642397880554,118,3212,0.8631578683853149,0.6357066631317139,0.738095223903656,0.939393937587738,,,,,,,
,,118,3212,,,,,0.3235449492931366,0.0,,,,,
0.8382750153541565,0.9622642397880554,119,3239,0.8526315689086914,0.46829041838645935,0.7142857313156128,0.9375,,,,,,,
,,119,3239,,,,,0.3332090377807617,0.0,,,,,
0.8263701796531677,0.9622642397880554,120,3266,0.8421052694320679,0.41212859749794006,0.6904761791229248,0.9354839324951172,,,,,,,
,,120,3266,,,,,0.3231044113636017,0.0,,,,,
0.8456873297691345,0.9056603908538818,121,3293,0.8526315689086914,0.5562933683395386,0.7857142686843872,0.8684210777282715,,,,,,,
,,121,3293,,,,,0.30946239829063416,0.0,,,,,
0.8075022101402283,0.9245282411575317,122,3320,0.821052610874176,0.6470121741294861,0.6904761791229248,0.8787878751754761,,,,,,,
,,122,3320,,,,,0.33487412333488464,0.0,,,,,
0.8526504635810852,0.9433962106704712,123,3347,0.8631578683853149,0.4456578195095062,0.761904776096344,0.9142856597900391,,,,,,,
,,123,3347,,,,,0.3315442204475403,0.0,,,,,
0.864555299282074,0.9433962106704712,124,3374,0.8736842274665833,0.4042440354824066,0.7857142686843872,0.9166666865348816,,,,,,,
,,124,3374,,,,,0.31480324268341064,0.0,,,,,
0.8526504635810852,0.9433962106704712,125,3401,0.8631578683853149,0.4538564682006836,0.761904776096344,0.9142856597900391,,,,,,,
,,125,3401,,,,,0.32755008339881897,0.0,,,,,
0.8526504635810852,0.9433962106704712,126,3428,0.8631578683853149,0.3490181267261505,0.761904776096344,0.9142856597900391,,,,,,,
,,126,3428,,,,,0.30380555987358093,0.0,,,,,
0.8407456874847412,0.9433962106704712,127,3455,0.8526315689086914,0.522487223148346,0.738095223903656,0.9117646813392639,,,,,,,
,,127,3455,,,,,0.33131468296051025,0.0,,,,,
0.8382750153541565,0.9622642397880554,128,3482,0.8526315689086914,0.5441038012504578,0.7142857313156128,0.9375,,,,,,,
,,128,3482,,,,,0.31238827109336853,0.0,,,,,
0.8407456874847412,0.9433962106704712,129,3509,0.8526315689086914,0.4482996165752411,0.738095223903656,0.9117646813392639,,,,,,,
,,129,3509,,,,,0.33062633872032166,0.0,,,,,
0.8075022101402283,0.9245282411575317,130,3536,0.821052610874176,0.3795454204082489,0.6904761791229248,0.8787878751754761,,,,,,,
,,130,3536,,,,,0.32543888688087463,0.0,,,,,
0.8407456874847412,0.9433962106704712,131,3563,0.8526315689086914,0.36980700492858887,0.738095223903656,0.9117646813392639,,,,,,,
,,131,3563,,,,,0.31959617137908936,0.0,,,,,
0.8501797318458557,0.9622642397880554,132,3590,0.8631578683853149,0.3409460783004761,0.738095223903656,0.939393937587738,,,,,,,
,,132,3590,,,,,0.32468387484550476,0.0,,,,,
0.8144654631614685,0.9622642397880554,133,3617,0.8315789699554443,0.3848285377025604,0.6666666865348816,0.9333332777023315,,,,,,,
,,133,3617,,,,,0.3033759593963623,0.0,,,,,
0.8075022101402283,0.9245282411575317,134,3644,0.821052610874176,0.37648671865463257,0.6904761791229248,0.8787878751754761,,,,,,,
,,134,3644,,,,,0.32009169459342957,0.0,,,,,
0.8620845079421997,0.9622642397880554,135,3671,0.8736842274665833,0.33883509039878845,0.761904776096344,0.9411764740943909,,,,,,,
,,135,3671,,,,,0.3157905042171478,0.0,,,,,
0.8501797318458557,0.9622642397880554,136,3698,0.8631578683853149,0.33555319905281067,0.738095223903656,0.939393937587738,,,,,,,
,,136,3698,,,,,0.32126185297966003,0.0,,,,,
0.8263701796531677,0.9622642397880554,137,3725,0.8421052694320679,0.5925966501235962,0.6904761791229248,0.9354839324951172,,,,,,,
,,137,3725,,,,,0.29566332697868347,0.0,,,,,
0.8050314784049988,0.9433962106704712,138,3752,0.821052610874176,0.5195304155349731,0.6666666865348816,0.9032257795333862,,,,,,,
,,138,3752,,,,,0.31200385093688965,0.0,,,,,
0.828840970993042,0.9433962106704712,139,3779,0.8421052694320679,0.4157838821411133,0.7142857313156128,0.9090909361839294,,,,,,,
,,139,3779,,,,,0.3204018175601959,0.0,,,,,
0.8382750153541565,0.9622642397880554,140,3806,0.8526315689086914,0.36682605743408203,0.7142857313156128,0.9375,,,,,,,
,,140,3806,,,,,0.2998697757720947,0.0,,,,,
0.8382750153541565,0.9622642397880554,141,3833,0.8526315689086914,0.3724437654018402,0.7142857313156128,0.9375,,,,,,,
,,141,3833,,,,,0.3187137842178345,0.0,,,,,
0.8407456874847412,0.9433962106704712,142,3860,0.8526315689086914,0.35292917490005493,0.738095223903656,0.9117646813392639,,,,,,,
,,142,3860,,,,,0.30025818943977356,0.0,,,,,
0.8432164788246155,0.9245282411575317,143,3887,0.8526315689086914,0.5821638703346252,0.761904776096344,0.8888888955116272,,,,,,,
,,143,3887,,,,,0.30897074937820435,0.0,,,,,
0.8501797318458557,0.9622642397880554,144,3914,0.8631578683853149,0.36916932463645935,0.738095223903656,0.939393937587738,,,,,,,
,,144,3914,,,,,0.31306642293930054,0.0,,,,,
0.8382750153541565,0.9622642397880554,145,3941,0.8526315689086914,0.3204282522201538,0.7142857313156128,0.9375,,,,,,,
,,145,3941,,,,,0.3068975508213043,0.0,,,,,
0.8144654631614685,0.9622642397880554,146,3968,0.8315789699554443,0.3594207465648651,0.6666666865348816,0.9333332777023315,,,,,,,
,,146,3968,,,,,0.3048346936702728,0.0,,,,,
0.8526504635810852,0.9433962106704712,147,3995,0.8631578683853149,0.40708452463150024,0.761904776096344,0.9142856597900391,,,,,,,
,,147,3995,,,,,0.3043138384819031,0.0,,,,,
0.8620845079421997,0.9622642397880554,148,4022,0.8736842274665833,0.4864858388900757,0.761904776096344,0.9411764740943909,,,,,,,
,,148,4022,,,,,0.2958667278289795,0.0,,,,,
