val_sensitivity,val_precision,step,val_loss,epoch,val_specificity,val_auroc,val_accuracy,train_loss,unlabeled_data_utilization,test_accuracy,test_specificity,test_auroc,test_sensitivity,test_precision
0.0,0.0,26,0.6187524795532227,0,1.0,0.5,0.557894766330719,,,,,,,
,,26,,0,,,,0.6316494941711426,0.0006051936652511358,,,,,
0.1190476194024086,0.38461539149284363,53,2.5771844387054443,1,0.849056601524353,0.4840521216392517,0.5263158082962036,,,,,,,
,,53,,1,,,,0.620364785194397,0.006321439519524574,,,,,
0.261904776096344,0.9166666865348816,80,1.9202525615692139,2,0.9811320900917053,0.6215183734893799,0.6631578803062439,,,,,,,
,,80,,2,,,,0.6129475831985474,0.0043556843884289265,,,,,
0.2857142984867096,0.7058823704719543,107,1.4669604301452637,3,0.9056603908538818,0.5956873297691345,0.6315789222717285,,,,,,,
,,107,,3,,,,0.6107469797134399,0.003712492063641548,,,,,
0.5476190447807312,0.71875,134,0.9238253831863403,4,0.8301886916160583,0.6889038681983948,0.7052631378173828,,,,,,,
,,134,,4,,,,0.5874760150909424,0.0037159223575145006,,,,,
0.5476190447807312,0.9200000166893005,161,1.2917040586471558,5,0.9622642397880554,0.7549417018890381,0.7789473533630371,,,,,,,
,,161,,5,,,,0.5805924534797668,0.01150004006922245,,,,,
0.5476190447807312,0.6969696879386902,188,0.7163973450660706,6,0.8113208413124084,0.6794699430465698,0.6947368383407593,,,,,,,
,,188,,6,,,,0.5580589175224304,0.010411758907139301,,,,,
0.5476190447807312,0.71875,215,0.5537117123603821,7,0.8301886916160583,0.6889038681983948,0.7052631378173828,,,,,,,
,,215,,7,,,,0.5415120124816895,0.01415704470127821,,,,,
0.5714285969734192,0.8275862336158752,242,1.4030166864395142,8,0.9056603908538818,0.7385445237159729,0.75789475440979,,,,,,,
,,242,,8,,,,0.5444841384887695,0.026208553463220596,,,,,
0.5714285969734192,0.8888888955116272,269,1.3932636976242065,9,0.9433962106704712,0.7574123740196228,0.7789473533630371,,,,,,,
,,269,,9,,,,0.5092583894729614,0.024182390421628952,,,,,
0.5476190447807312,0.8518518805503845,296,0.6487869620323181,10,0.9245282411575317,0.7360737323760986,0.75789475440979,,,,,,,
,,296,,10,,,,0.5154212713241577,0.039699871093034744,,,,,
0.5,0.875,323,0.8670578598976135,11,0.9433962106704712,0.7216981053352356,0.7473683953285217,,,,,,,
,,323,,11,,,,0.49341145157814026,0.045932378619909286,,,,,
0.4285714328289032,0.7200000286102295,350,0.8876884579658508,12,0.8679245114326477,0.648248016834259,0.6736842393875122,,,,,,,
,,350,,12,,,,0.5048325061798096,0.06906474381685257,,,,,
0.4761904776096344,0.8695652484893799,377,0.49325668811798096,13,0.9433962106704712,0.7097933292388916,0.7368420958518982,,,,,,,
,,377,,13,,,,0.5165436863899231,0.06462779641151428,,,,,
0.523809552192688,0.9166666865348816,404,0.6962133049964905,14,0.9622642397880554,0.7430369257926941,0.7684210538864136,,,,,,,
,,404,,14,,,,0.48062461614608765,0.06328293681144714,,,,,
0.5476190447807312,0.9200000166893005,431,0.9971444606781006,15,0.9622642397880554,0.7549417018890381,0.7789473533630371,,,,,,,
,,431,,15,,,,0.5053777098655701,0.09118811041116714,,,,,
0.523809552192688,0.9166666865348816,458,0.6355550289154053,16,0.9622642397880554,0.7430369257926941,0.7684210538864136,,,,,,,
,,458,,16,,,,0.5080368518829346,0.09620610624551773,,,,,
0.6190476417541504,0.9285714626312256,485,0.6382598876953125,17,0.9622642397880554,0.7906559109687805,0.8105263113975525,,,,,,,
,,485,,17,,,,0.4672751724720001,0.08690185099840164,,,,,
0.6666666865348816,0.9032257795333862,512,0.5079272985458374,18,0.9433962106704712,0.8050314784049988,0.821052610874176,,,,,,,
,,512,,18,,,,0.5027865767478943,0.10452022403478622,,,,,
0.6904761791229248,0.8787878751754761,539,0.5589157342910767,19,0.9245282411575317,0.8075022101402283,0.821052610874176,,,,,,,
,,539,,19,,,,0.4827535152435303,0.08540495485067368,,,,,
0.6428571343421936,0.8999999761581421,566,1.0878946781158447,20,0.9433962106704712,0.79312664270401,0.8105263113975525,,,,,,,
,,566,,20,,,,0.49441206455230713,0.09115047752857208,,,,,
0.5476190447807312,0.8846153616905212,593,0.8357837200164795,21,0.9433962106704712,0.7455076575279236,0.7684210538864136,,,,,,,
,,593,,21,,,,0.491272896528244,0.09494379162788391,,,,,
0.6190476417541504,0.9285714626312256,620,0.6479668021202087,22,0.9622642397880554,0.7906559109687805,0.8105263113975525,,,,,,,
,,620,,22,,,,0.45986515283584595,0.0813598707318306,,,,,
0.6190476417541504,1.0,647,0.8512954115867615,23,1.0,0.8095238208770752,0.8315789699554443,,,,,,,
,,647,,23,,,,0.4871564209461212,0.09987842291593552,,,,,
0.6190476417541504,0.9629629850387573,674,1.754124641418457,24,0.9811320900917053,0.8000898957252502,0.821052610874176,,,,,,,
,,674,,24,,,,0.46433767676353455,0.10520406067371368,,,,,
