step,val_auroc,val_precision,epoch,val_specificity,val_loss,val_accuracy,val_sensitivity,train_loss,unlabeled_data_utilization,test_specificity,test_sensitivity,test_precision,test_accuracy,test_auroc
34,0.5,0.0,0,1.0,0.6204243898391724,0.557894766330719,0.0,,,,,,,
34,,,0,,,,,0.6293351054191589,0.008462799713015556,,,,,
69,0.599056601524353,0.5675675868988037,1,0.698113203048706,0.6126332879066467,0.6105263233184814,0.5,,,,,,,
69,,,1,,,,,0.5999586582183838,0.009548809379339218,,,,,
104,0.5123540163040161,0.5,2,0.9056603908538818,0.639523446559906,0.557894766330719,0.1190476194024086,,,,,,,
104,,,2,,,,,0.620811402797699,0.025008492171764374,,,,,
139,0.5887241959571838,0.6499999761581421,3,0.8679245114326477,0.6543963551521301,0.621052622795105,0.3095238208770752,,,,,,,
139,,,3,,,,,0.5971724987030029,0.010391169227659702,,,,,
174,0.5887241959571838,0.6499999761581421,4,0.8679245114326477,0.6193853616714478,0.621052622795105,0.3095238208770752,,,,,,,
174,,,4,,,,,0.6176685690879822,0.0196682121604681,,,,,
209,0.6754267811775208,0.6170212626457214,5,0.6603773832321167,0.6124129295349121,0.6736842393875122,0.6904761791229248,,,,,,,
209,,,5,,,,,0.5817566514015198,0.016265155747532845,,,,,
244,0.6918239593505859,0.6511628031730652,6,0.7169811129570007,0.8571859002113342,0.6947368383407593,0.6666666865348816,,,,,,,
244,,,6,,,,,0.5751224756240845,0.02899336814880371,,,,,
279,0.7508984804153442,0.7435897588729858,7,0.8113208413124084,0.7351219058036804,0.75789475440979,0.6904761791229248,,,,,,,
279,,,7,,,,,0.5614480376243591,0.03314029425382614,,,,,
314,0.7008086442947388,0.7272727489471436,8,0.8301886916160583,0.5758100152015686,0.7157894968986511,0.5714285969734192,,,,,,,
314,,,8,,,,,0.5554921627044678,0.03267620876431465,,,,,
349,0.7106918096542358,0.6829268336296082,9,0.7547169923782349,0.5949783325195312,0.7157894968986511,0.6666666865348816,,,,,,,
349,,,9,,,,,0.5219555497169495,0.04263109713792801,,,,,
384,0.703279435634613,0.7142857313156128,10,0.8113208413124084,0.7167207598686218,0.7157894968986511,0.5952380895614624,,,,,,,
384,,,10,,,,,0.5088116526603699,0.0641324445605278,,,,,
419,0.7151841521263123,0.7222221493721008,11,0.8113208413124084,0.5460247993469238,0.7263157963752747,0.6190476417541504,,,,,,,
419,,,11,,,,,0.4943503141403198,0.08419423550367355,,,,,
454,0.6938453912734985,0.6944444179534912,12,0.792452871799469,0.6977818012237549,0.7052631378173828,0.5952380895614624,,,,,,,
454,,,12,,,,,0.4499461054801941,0.1352034956216812,,,,,
489,0.7365228533744812,0.75,13,0.8301886916160583,0.5794169306755066,0.7473683953285217,0.6428571343421936,,,,,,,
489,,,13,,,,,0.47813770174980164,0.17160218954086304,,,,,
524,0.7911050915718079,0.8108107447624207,14,0.8679245114326477,0.47226399183273315,0.800000011920929,0.7142857313156128,,,,,,,
524,,,14,,,,,0.4513455629348755,0.21747249364852905,,,,,
559,0.7747079730033875,0.7560975551605225,15,0.8113208413124084,0.9455685019493103,0.7789473533630371,0.738095223903656,,,,,,,
559,,,15,,,,,0.4225696921348572,0.2622695565223694,,,,,
594,0.7672956585884094,0.800000011920929,16,0.8679245114326477,0.8001887798309326,0.7789473533630371,0.6666666865348816,,,,,,,
594,,,16,,,,,0.45906269550323486,0.3187373876571655,,,,,
629,0.7484278082847595,0.7567567229270935,17,0.8301886916160583,0.623214840888977,0.75789475440979,0.6666666865348816,,,,,,,
629,,,17,,,,,0.44357192516326904,0.2988691031932831,,,,,
664,0.7841419577598572,0.7749999761581421,18,0.8301886916160583,0.5056678652763367,0.7894737124443054,0.738095223903656,,,,,,,
664,,,18,,,,,0.43382588028907776,0.30402037501335144,,,,,
699,0.7911050915718079,0.8108107447624207,19,0.8679245114326477,0.6263473033905029,0.800000011920929,0.7142857313156128,,,,,,,
699,,,19,,,,,0.4267072081565857,0.3353877663612366,,,,,
734,0.8030098080635071,0.8157894611358643,20,0.8679245114326477,0.4294500946998596,0.8105263113975525,0.738095223903656,,,,,,,
