val_specificity,val_sensitivity,epoch,val_loss,val_auroc,val_precision,step,val_accuracy,train_loss,unlabeled_data_utilization,test_auroc,test_specificity,test_accuracy,test_precision,test_sensitivity
,,18,,,,512,,0.62767094373703,0.0,,,,,
0.8867924809455872,0.6190476417541504,19,1.3761042356491089,0.7529200315475464,0.8125,539,0.7684210538864136,,,,,,,
,,19,,,,539,,0.6099742650985718,0.0,,,,,
0.9622642397880554,0.5714285969734192,20,0.8498459458351135,0.7668463587760925,0.9230769276618958,566,0.7894737124443054,,,,,,,
,,20,,,,566,,0.5887933373451233,0.0,,,,,
0.9433962106704712,0.5952380895614624,21,1.1027681827545166,0.7693171501159668,0.8928571343421936,593,0.7894737124443054,,,,,,,
,,21,,,,593,,0.6212172508239746,0.0,,,,,
0.9433962106704712,0.6190476417541504,22,0.9625956416130066,0.781221866607666,0.8965517282485962,620,0.800000011920929,,,,,,,
,,22,,,,620,,0.6115402579307556,0.0,,,,,
0.9433962106704712,0.5714285969734192,23,0.6759825348854065,0.7574123740196228,0.8888888955116272,647,0.7789473533630371,,,,,,,
,,23,,,,647,,0.6066051125526428,0.0,,,,,
0.9622642397880554,0.5476190447807312,24,1.882077693939209,0.7549417018890381,0.9200000166893005,674,0.7789473533630371,,,,,,,
,,24,,,,674,,0.5801769495010376,0.0,,,,,
0.9622642397880554,0.6190476417541504,25,0.6851787567138672,0.7906559109687805,0.9285714626312256,701,0.8105263113975525,,,,,,,
,,25,,,,701,,0.6111409068107605,0.0,,,,,
0.8867924809455872,0.6428571343421936,26,0.6847629547119141,0.7648246884346008,0.8181818127632141,728,0.7789473533630371,,,,,,,
,,26,,,,728,,0.5941709876060486,0.0,,,,,
0.9245282411575317,0.6190476417541504,27,0.5981526374816895,0.7717880010604858,0.8666666746139526,755,0.7894737124443054,,,,,,,
,,27,,,,755,,0.607698380947113,0.0,,,,,
0.9245282411575317,0.6190476417541504,28,1.1261587142944336,0.7717880010604858,0.8666666746139526,782,0.7894737124443054,,,,,,,
,,28,,,,782,,0.5643602609634399,0.0,,,,,
0.9245282411575317,0.5714285969734192,29,1.5947891473770142,0.7479784488677979,0.8571428656578064,809,0.7684210538864136,,,,,,,
,,29,,,,809,,0.5777955651283264,0.0,,,,,
0.9245282411575317,0.6190476417541504,30,0.9895085096359253,0.7717880010604858,0.8666666746139526,836,0.7894737124443054,,,,,,,
,,30,,,,836,,0.5948876142501831,0.0,,,,,
0.9433962106704712,0.5952380895614624,31,1.9712114334106445,0.7693171501159668,0.8928571343421936,863,0.7894737124443054,,,,,,,
,,31,,,,863,,0.5961380004882812,0.0,,,,,
0.9245282411575317,0.5714285969734192,32,1.214803695678711,0.7479784488677979,0.8571428656578064,890,0.7684210538864136,,,,,,,
,,32,,,,890,,0.5796451568603516,0.0,,,,,
0.8679245114326477,0.5952380895614624,33,0.9314436912536621,0.7315813302993774,0.78125,917,0.7473683953285217,,,,,,,
,,33,,,,917,,0.5634810328483582,0.0,,,,,
0.9056603908538818,0.6190476417541504,34,0.4852253496646881,0.7623540163040161,0.8387095928192139,944,0.7789473533630371,,,,,,,
,,34,,,,944,,0.5741639137268066,0.0,,,,,
0.9056603908538818,0.5952380895614624,35,0.6482425332069397,0.7504492402076721,0.8333333134651184,971,0.7684210538864136,,,,,,,
,,35,,,,971,,0.5520830750465393,0.0,,,,,
0.9433962106704712,0.5952380895614624,36,0.7292740941047668,0.7693171501159668,0.8928571343421936,998,0.7894737124443054,,,,,,,
,,36,,,,998,,0.5504287481307983,0.0,,,,,
0.9245282411575317,0.5952380895614624,37,0.820210337638855,0.7598832249641418,0.8620689511299133,1025,0.7789473533630371,,,,,,,
,,37,,,,1025,,0.553525447845459,0.0,,,,,
0.8867924809455872,0.6190476417541504,38,1.290855884552002,0.7529200315475464,0.8125,1052,0.7684210538864136,,,,,,,
,,38,,,,1052,,0.5451546311378479,0.0,,,,,
0.9245282411575317,0.6190476417541504,39,0.7728623747825623,0.7717880010604858,0.8666666746139526,1079,0.7894737124443054,,,,,,,
,,39,,,,1079,,0.5501114726066589,0.0,,,,,
0.9433962106704712,0.6190476417541504,40,0.6555438041687012,0.781221866607666,0.8965517282485962,1106,0.800000011920929,,,,,,,
,,40,,,,1106,,0.5369199514389038,0.0,,,,,
0.9433962106704712,0.6666666865348816,41,0.6473613977432251,0.8050314784049988,0.9032257795333862,1133,0.821052610874176,,,,,,,
,,41,,,,1133,,0.5674484968185425,0.0,,,,,
0.9433962106704712,0.6904761791229248,42,0.5999833345413208,0.816936194896698,0.90625,1160,0.8315789699554443,,,,,,,
,,42,,,,1160,,0.5465073585510254,0.0,,,,,
0.8867924809455872,0.6666666865348816,43,0.5073833465576172,0.7767295241355896,0.8235294818878174,1187,0.7894737124443054,,,,,,,
,,43,,,,1187,,0.5166625380516052,0.0,,,,,
0.8679245114326477,0.6666666865348816,44,1.0762901306152344,0.7672956585884094,0.800000011920929,1214,0.7789473533630371,,,,,,,
,,44,,,,1214,,0.5272365808486938,0.0,,,,,
0.9245282411575317,0.6904761791229248,45,0.6753321886062622,0.8075022101402283,0.8787878751754761,1241,0.821052610874176,,,,,,,
,,45,,,,1241,,0.5400665402412415,0.0,,,,,
0.9245282411575317,0.7142857313156128,46,1.0530035495758057,0.8194069862365723,0.8823529481887817,1268,0.8315789699554443,,,,,,,
,,46,,,,1268,,0.5393164753913879,0.0,,,,,
0.9245282411575317,0.7142857313156128,47,0.6689096093177795,0.8194069862365723,0.8823529481887817,1295,0.8315789699554443,,,,,,,
,,47,,,,1295,,0.5084018111228943,0.0,,,,,
0.9433962106704712,0.6904761791229248,48,0.5674372911453247,0.816936194896698,0.90625,1322,0.8315789699554443,,,,,,,
,,48,,,,1322,,0.5283740758895874,0.0,,,,,
0.9056603908538818,0.6666666865348816,49,0.698607861995697,0.7861635684967041,0.8484848737716675,1349,0.800000011920929,,,,,,,
,,49,,,,1349,,0.5123149752616882,0.0,,,,,
0.9622642397880554,0.6428571343421936,50,0.6287174224853516,0.8025606870651245,0.931034505367279,1376,0.821052610874176,,,,,,,
,,50,,,,1376,,0.5004978179931641,0.0,,,,,
0.9622642397880554,0.6428571343421936,51,0.5887726545333862,0.8025606870651245,0.931034505367279,1403,0.821052610874176,,,,,,,
,,51,,,,1403,,0.5178423523902893,0.0,,,,,
0.9433962106704712,0.6666666865348816,52,0.6253179311752319,0.8050314784049988,0.9032257795333862,1430,0.821052610874176,,,,,,,
,,52,,,,1430,,0.5126615166664124,0.0,,,,,
0.8867924809455872,0.6190476417541504,53,0.5298871994018555,0.7529200315475464,0.8125,1457,0.7684210538864136,,,,,,,
,,53,,,,1457,,0.4992139935493469,0.0,,,,,
0.9433962106704712,0.6428571343421936,54,0.6140694618225098,0.79312664270401,0.8999999761581421,1484,0.8105263113975525,,,,,,,
,,54,,,,1484,,0.4998461604118347,0.0,,,,,
0.8867924809455872,0.6666666865348816,55,0.5556998252868652,0.7767295241355896,0.8235294818878174,1511,0.7894737124443054,,,,,,,
,,55,,,,1511,,0.5292837619781494,0.0,,,,,
0.9433962106704712,0.6666666865348816,56,0.529992938041687,0.8050314784049988,0.9032257795333862,1538,0.821052610874176,,,,,,,
,,56,,,,1538,,0.4968646466732025,0.0,,,,,
0.9433962106704712,0.7142857313156128,57,0.5220403671264648,0.828840970993042,0.9090909361839294,1565,0.8421052694320679,,,,,,,
,,57,,,,1565,,0.5129128694534302,0.0,,,,,
0.849056601524353,0.738095223903656,58,0.6620451211929321,0.7935759425163269,0.7948718667030334,1592,0.800000011920929,,,,,,,
,,58,,,,1592,,0.4870270788669586,0.0,,,,,
0.8867924809455872,0.6666666865348816,59,0.4831530451774597,0.7767295241355896,0.8235294818878174,1619,0.7894737124443054,,,,,,,
,,59,,,,1619,,0.48924314975738525,0.0,,,,,
0.9056603908538818,0.7142857313156128,60,0.494966596364975,0.8099730610847473,0.8571428656578064,1646,0.821052610874176,,,,,,,
,,60,,,,1646,,0.4970760941505432,0.0,,,,,
0.9622642397880554,0.6666666865348816,61,0.5383596420288086,0.8144654631614685,0.9333332777023315,1673,0.8315789699554443,,,,,,,
,,61,,,,1673,,0.477843314409256,0.0,,,,,
0.9056603908538818,0.7857142686843872,62,0.6323450207710266,0.8456873297691345,0.8684210777282715,1700,0.8526315689086914,,,,,,,
,,62,,,,1700,,0.4845913052558899,0.0,,,,,
0.9433962106704712,0.761904776096344,63,0.5078593492507935,0.8526504635810852,0.9142856597900391,1727,0.8631578683853149,,,,,,,
,,63,,,,1727,,0.4743535816669464,0.0,,,,,
0.9433962106704712,0.7142857313156128,64,0.5205820202827454,0.828840970993042,0.9090909361839294,1754,0.8421052694320679,,,,,,,
,,64,,,,1754,,0.4748593270778656,0.0,,,,,
0.9433962106704712,0.738095223903656,65,0.5712336301803589,0.8407456874847412,0.9117646813392639,1781,0.8526315689086914,,,,,,,
,,65,,,,1781,,0.5001084208488464,0.0,,,,,
0.9245282411575317,0.738095223903656,66,0.5910347700119019,0.831311821937561,0.8857142925262451,1808,0.8421052694320679,,,,,,,
,,66,,,,1808,,0.5047626495361328,0.0,,,,,
0.9245282411575317,0.6904761791229248,67,0.5191071033477783,0.8075022101402283,0.8787878751754761,1835,0.821052610874176,,,,,,,
,,67,,,,1835,,0.4805324673652649,0.0,,,,,
0.9245282411575317,0.6904761791229248,68,0.4663744866847992,0.8075022101402283,0.8787878751754761,1862,0.821052610874176,,,,,,,
,,68,,,,1862,,0.4574379622936249,0.0,,,,,
0.9433962106704712,0.6904761791229248,69,0.4639921486377716,0.816936194896698,0.90625,1889,0.8315789699554443,,,,,,,
,,69,,,,1889,,0.4670063257217407,0.0,,,,,
0.9245282411575317,0.6904761791229248,70,0.5614496469497681,0.8075022101402283,0.8787878751754761,1916,0.821052610874176,,,,,,,
,,70,,,,1916,,0.45595583319664,0.0,,,,,
0.9056603908538818,0.7142857313156128,71,0.5415710210800171,0.8099730610847473,0.8571428656578064,1943,0.821052610874176,,,,,,,
,,71,,,,1943,,0.4631980359554291,0.0,,,,,
0.9622642397880554,0.6904761791229248,72,0.5588892698287964,0.8263701796531677,0.9354839324951172,1970,0.8421052694320679,,,,,,,
,,72,,,,1970,,0.43709704279899597,0.0,,,,,
0.9245282411575317,0.738095223903656,73,0.6128432750701904,0.831311821937561,0.8857142925262451,1997,0.8421052694320679,,,,,,,
,,73,,,,1997,,0.485666960477829,0.0,,,,,
0.9622642397880554,0.7142857313156128,74,0.5376065969467163,0.8382750153541565,0.9375,2024,0.8526315689086914,,,,,,,
,,74,,,,2024,,0.47094297409057617,0.0,,,,,
0.9245282411575317,0.7142857313156128,75,0.5019453167915344,0.8194069862365723,0.8823529481887817,2051,0.8315789699554443,,,,,,,
,,75,,,,2051,,0.4316549301147461,0.0,,,,,
0.9245282411575317,0.6904761791229248,76,0.5299794673919678,0.8075022101402283,0.8787878751754761,2078,0.821052610874176,,,,,,,
,,76,,,,2078,,0.4585351347923279,0.0,,,,,
0.9056603908538818,0.738095223903656,77,0.5449190735816956,0.8218778371810913,0.8611111044883728,2105,0.8315789699554443,,,,,,,
,,77,,,,2105,,0.45714429020881653,0.0,,,,,
0.8867924809455872,0.738095223903656,78,0.49026474356651306,0.8124438524246216,0.8378377556800842,2132,0.821052610874176,,,,,,,
,,78,,,,2132,,0.44389602541923523,0.0,,,,,
0.8867924809455872,0.738095223903656,79,0.46202558279037476,0.8124438524246216,0.8378377556800842,2159,0.821052610874176,,,,,,,
,,79,,,,2159,,0.465785950422287,0.0,,,,,
0.9056603908538818,0.738095223903656,80,0.6526238918304443,0.8218778371810913,0.8611111044883728,2186,0.8315789699554443,,,,,,,
,,80,,,,2186,,0.4490675926208496,0.0,,,,,
0.9056603908538818,0.738095223903656,81,0.4285355806350708,0.8218778371810913,0.8611111044883728,2213,0.8315789699554443,,,,,,,
,,81,,,,2213,,0.4643496572971344,0.0,,,,,
0.8867924809455872,0.738095223903656,82,0.550244927406311,0.8124438524246216,0.8378377556800842,2240,0.821052610874176,,,,,,,
,,82,,,,2240,,0.45419207215309143,0.0,,,,,
0.8867924809455872,0.761904776096344,83,0.5738891363143921,0.824348509311676,0.8421052694320679,2267,0.8315789699554443,,,,,,,
,,83,,,,2267,,0.43873584270477295,0.0,,,,,
0.9056603908538818,0.738095223903656,84,0.7423929572105408,0.8218778371810913,0.8611111044883728,2294,0.8315789699554443,,,,,,,
,,84,,,,2294,,0.4325772821903229,0.0,,,,,
0.9433962106704712,0.6904761791229248,85,0.4706328809261322,0.816936194896698,0.90625,2321,0.8315789699554443,,,,,,,
,,85,,,,2321,,0.4302108883857727,0.0,,,,,
0.8679245114326477,0.8095238208770752,86,0.6113964319229126,0.8387241363525391,0.8292682766914368,2348,0.8421052694320679,,,,,,,
,,86,,,,2348,,0.43939295411109924,0.0,,,,,
0.8867924809455872,0.8095238208770752,87,0.4828910529613495,0.8481580018997192,0.8500000238418579,2375,0.8526315689086914,,,,,,,
,,87,,,,2375,,0.43555501103401184,0.0,,,,,
0.9056603908538818,0.738095223903656,88,0.453702837228775,0.8218778371810913,0.8611111044883728,2402,0.8315789699554443,,,,,,,
,,88,,,,2402,,0.44586998224258423,0.0,,,,,
0.8867924809455872,0.761904776096344,89,0.5494985580444336,0.824348509311676,0.8421052694320679,2429,0.8315789699554443,,,,,,,
,,89,,,,2429,,0.4178682565689087,0.0,,,,,
0.8301886916160583,0.761904776096344,90,0.5608505010604858,0.796046793460846,0.7804877758026123,2456,0.800000011920929,,,,,,,
,,90,,,,2456,,0.44095438718795776,0.0,,,,,
0.9622642397880554,0.6904761791229248,91,0.4561929404735565,0.8263701796531677,0.9354839324951172,2483,0.8421052694320679,,,,,,,
,,91,,,,2483,,0.4382357597351074,0.0,,,,,
0.9056603908538818,0.7142857313156128,92,0.525306761264801,0.8099730610847473,0.8571428656578064,2510,0.821052610874176,,,,,,,
,,92,,,,2510,,0.41634416580200195,0.0,,,,,
0.9433962106704712,0.7142857313156128,93,0.6098653078079224,0.828840970993042,0.9090909361839294,2537,0.8421052694320679,,,,,,,
,,93,,,,2537,,0.4162485599517822,0.0,,,,,
0.9433962106704712,0.6666666865348816,94,0.4493364691734314,0.8050314784049988,0.9032257795333862,2564,0.821052610874176,,,,,,,
,,94,,,,2564,,0.4346272647380829,0.0,,,,,
0.9056603908538818,0.7857142686843872,95,0.5592697262763977,0.8456873297691345,0.8684210777282715,2591,0.8526315689086914,,,,,,,
,,95,,,,2591,,0.4146850109100342,0.0,,,,,
0.9245282411575317,0.7142857313156128,96,0.45876264572143555,0.8194069862365723,0.8823529481887817,2618,0.8315789699554443,,,,,,,
,,96,,,,2618,,0.4237154722213745,0.0,,,,,
0.9245282411575317,0.7142857313156128,97,0.49985769391059875,0.8194069862365723,0.8823529481887817,2645,0.8315789699554443,,,,,,,
,,97,,,,2645,,0.45571932196617126,0.0,,,,,
0.9433962106704712,0.8095238208770752,98,0.492031991481781,0.8764600157737732,0.9189189076423645,2672,0.8842105269432068,,,,,,,
,,98,,,,2672,,0.43308788537979126,0.0,,,,,
0.9245282411575317,0.7142857313156128,99,0.830116331577301,0.8194069862365723,0.8823529481887817,2699,0.8315789699554443,,,,,,,
,,99,,,,2699,,0.40085849165916443,0.0,,,,,
0.9245282411575317,0.7142857313156128,100,0.7602756023406982,0.8194069862365723,0.8823529481887817,2726,0.8315789699554443,,,,,,,
,,100,,,,2726,,0.42113280296325684,0.0,,,,,
0.9245282411575317,0.7142857313156128,101,0.4467867910861969,0.8194069862365723,0.8823529481887817,2753,0.8315789699554443,,,,,,,
,,101,,,,2753,,0.4323250353336334,0.0,,,,,
0.9245282411575317,0.7142857313156128,102,0.5019328594207764,0.8194069862365723,0.8823529481887817,2780,0.8315789699554443,,,,,,,
,,102,,,,2780,,0.4297023117542267,0.0,,,,,
0.9622642397880554,0.6904761791229248,103,0.471542090177536,0.8263701796531677,0.9354839324951172,2807,0.8421052694320679,,,,,,,
,,103,,,,2807,,0.4308537542819977,0.0,,,,,
0.9622642397880554,0.6666666865348816,104,0.5091972351074219,0.8144654631614685,0.9333332777023315,2834,0.8315789699554443,,,,,,,
,,104,,,,2834,,0.38987845182418823,0.0,,,,,
0.9433962106704712,0.6904761791229248,105,0.43680626153945923,0.816936194896698,0.90625,2861,0.8315789699554443,,,,,,,
,,105,,,,2861,,0.4091161787509918,0.0,,,,,
0.9433962106704712,0.7142857313156128,106,0.45141902565956116,0.828840970993042,0.9090909361839294,2888,0.8421052694320679,,,,,,,
,,106,,,,2888,,0.413715124130249,0.0,,,,,
0.9433962106704712,0.6904761791229248,107,0.4313420355319977,0.816936194896698,0.90625,2915,0.8315789699554443,,,,,,,
,,107,,,,2915,,0.4084267318248749,0.0,,,,,
0.9245282411575317,0.6666666865348816,108,0.46996861696243286,0.795597493648529,0.875,2942,0.8105263113975525,,,,,,,
,,108,,,,2942,,0.4085846245288849,0.0,,,,,
0.9245282411575317,0.7142857313156128,109,0.4428871273994446,0.8194069862365723,0.8823529481887817,2969,0.8315789699554443,,,,,,,
,,109,,,,2969,,0.39834198355674744,0.0,,,,,
0.9433962106704712,0.738095223903656,110,0.5106463432312012,0.8407456874847412,0.9117646813392639,2996,0.8526315689086914,,,,,,,
,,110,,,,2996,,0.4075258672237396,0.0,,,,,
0.8867924809455872,0.738095223903656,111,0.4349123537540436,0.8124438524246216,0.8378377556800842,3023,0.821052610874176,,,,,,,
,,111,,,,3023,,0.4056532680988312,0.0,,,,,
0.9622642397880554,0.7142857313156128,112,0.45059144496917725,0.8382750153541565,0.9375,3050,0.8526315689086914,,,,,,,
,,112,,,,3050,,0.4158291518688202,0.0,,,,,
0.9056603908538818,0.7142857313156128,113,0.4962402880191803,0.8099730610847473,0.8571428656578064,3077,0.821052610874176,,,,,,,
,,113,,,,3077,,0.4111948311328888,0.0,,,,,
0.8679245114326477,0.738095223903656,114,0.4570354223251343,0.8030098080635071,0.8157894611358643,3104,0.8105263113975525,,,,,,,
,,114,,,,3104,,0.376616507768631,0.0,,,,,
0.9056603908538818,0.7142857313156128,115,0.45461493730545044,0.8099730610847473,0.8571428656578064,3131,0.821052610874176,,,,,,,
,,115,,,,3131,,0.380252867937088,0.0,,,,,
0.8867924809455872,0.738095223903656,116,0.42634186148643494,0.8124438524246216,0.8378377556800842,3158,0.821052610874176,,,,,,,
,,116,,,,3158,,0.3913458585739136,0.0,,,,,
0.9056603908538818,0.7142857313156128,117,0.48348909616470337,0.8099730610847473,0.8571428656578064,3185,0.821052610874176,,,,,,,
,,117,,,,3185,,0.40119460225105286,0.0,,,,,
0.9245282411575317,0.7142857313156128,118,0.49087995290756226,0.8194069862365723,0.8823529481887817,3212,0.8315789699554443,,,,,,,
,,118,,,,3212,,0.393314391374588,0.0,,,,,
0.9433962106704712,0.7142857313156128,119,0.4690045416355133,0.828840970993042,0.9090909361839294,3239,0.8421052694320679,,,,,,,
,,119,,,,3239,,0.3714776039123535,0.0,,,,,
0.9245282411575317,0.7142857313156128,120,0.5148066878318787,0.8194069862365723,0.8823529481887817,3266,0.8315789699554443,,,,,,,
,,120,,,,3266,,0.3908841907978058,0.0,,,,,
0.9245282411575317,0.6904761791229248,121,0.4774878919124603,0.8075022101402283,0.8787878751754761,3293,0.821052610874176,,,,,,,
,,121,,,,3293,,0.38603606820106506,0.0,,,,,
0.9056603908538818,0.7142857313156128,122,0.5123469829559326,0.8099730610847473,0.8571428656578064,3320,0.821052610874176,,,,,,,
,,122,,,,3320,,0.40204718708992004,0.0,,,,,
0.9433962106704712,0.7142857313156128,123,0.43896692991256714,0.828840970993042,0.9090909361839294,3347,0.8421052694320679,,,,,,,
,,123,,,,3347,,0.3720247447490692,0.0,,,,,
0.9245282411575317,0.7142857313156128,124,0.5262334942817688,0.8194069862365723,0.8823529481887817,3374,0.8315789699554443,,,,,,,
,,124,,,,3374,,0.3925836384296417,0.0,,,,,
0.9433962106704712,0.7142857313156128,125,0.5003223419189453,0.828840970993042,0.9090909361839294,3401,0.8421052694320679,,,,,,,
,,125,,,,3401,,0.3772485852241516,0.0,,,,,
0.9433962106704712,0.7142857313156128,126,0.42722490429878235,0.828840970993042,0.9090909361839294,3428,0.8421052694320679,,,,,,,
,,126,,,,3428,,0.3686426877975464,0.0,,,,,
0.9245282411575317,0.6904761791229248,127,0.414171427488327,0.8075022101402283,0.8787878751754761,3455,0.821052610874176,,,,,,,
,,127,,,,3455,,0.3700622022151947,0.0,,,,,
0.9245282411575317,0.7142857313156128,128,0.4314969778060913,0.8194069862365723,0.8823529481887817,3482,0.8315789699554443,,,,,,,
,,128,,,,3482,,0.353573739528656,0.0,,,,,
0.9245282411575317,0.7142857313156128,129,0.47469860315322876,0.8194069862365723,0.8823529481887817,3509,0.8315789699554443,,,,,,,
,,129,,,,3509,,0.38834887742996216,0.0,,,,,
0.9433962106704712,0.7142857313156128,130,0.45280975103378296,0.828840970993042,0.9090909361839294,3536,0.8421052694320679,,,,,,,
,,130,,,,3536,,0.402729332447052,0.0,,,,,
0.9245282411575317,0.7142857313156128,131,0.4397042393684387,0.8194069862365723,0.8823529481887817,3563,0.8315789699554443,,,,,,,
,,131,,,,3563,,0.3584115207195282,0.0,,,,,
0.9245282411575317,0.7142857313156128,132,0.44328850507736206,0.8194069862365723,0.8823529481887817,3590,0.8315789699554443,,,,,,,
,,132,,,,3590,,0.38767775893211365,0.0,,,,,
0.9245282411575317,0.7142857313156128,133,0.527515709400177,0.8194069862365723,0.8823529481887817,3617,0.8315789699554443,,,,,,,
,,133,,,,3617,,0.3698950707912445,0.0,,,,,
0.9433962106704712,0.6904761791229248,134,0.3932751417160034,0.816936194896698,0.90625,3644,0.8315789699554443,,,,,,,
,,134,,,,3644,,0.38068336248397827,0.0,,,,,
0.9433962106704712,0.7142857313156128,135,0.40478500723838806,0.828840970993042,0.9090909361839294,3671,0.8421052694320679,,,,,,,
,,135,,,,3671,,0.39582350850105286,0.0,,,,,
0.9245282411575317,0.738095223903656,136,0.4734092056751251,0.831311821937561,0.8857142925262451,3698,0.8421052694320679,,,,,,,
,,136,,,,3698,,0.36643052101135254,0.0,,,,,
0.8867924809455872,0.761904776096344,137,0.41542646288871765,0.824348509311676,0.8421052694320679,3725,0.8315789699554443,,,,,,,
,,137,,,,3725,,0.36531925201416016,0.0,,,,,
0.9056603908538818,0.738095223903656,138,0.41246482729911804,0.8218778371810913,0.8611111044883728,3752,0.8315789699554443,,,,,,,
,,138,,,,3752,,0.38032352924346924,0.0,,,,,
0.9056603908538818,0.6904761791229248,139,0.4295545220375061,0.7980683445930481,0.8529411554336548,3779,0.8105263113975525,,,,,,,
,,139,,,,3779,,0.3600390553474426,0.0,,,,,
0.9056603908538818,0.7142857313156128,140,0.4018308222293854,0.8099730610847473,0.8571428656578064,3806,0.821052610874176,,,,,,,
,,140,,,,3806,,0.3586667776107788,0.0,,,,,
0.849056601524353,0.7142857313156128,141,0.38776516914367676,0.7816711664199829,0.7894737124443054,3833,0.7894737124443054,,,,,,,
,,141,,,,3833,,0.3547835946083069,0.0,,,,,
0.8679245114326477,0.7857142686843872,142,0.4279913604259491,0.8268193006515503,0.824999988079071,3860,0.8315789699554443,,,,,,,
,,142,,,,3860,,0.3587086796760559,0.0,,,,,
0.9056603908538818,0.7142857313156128,143,0.4884510934352875,0.8099730610847473,0.8571428656578064,3887,0.821052610874176,,,,,,,
,,143,,,,3887,,0.3852875530719757,0.0,,,,,
0.8867924809455872,0.7142857313156128,144,0.38063088059425354,0.8005390167236328,0.8333333134651184,3914,0.8105263113975525,,,,,,,
,,144,,,,3914,,0.3595428168773651,0.0,,,,,
0.9056603908538818,0.7142857313156128,145,0.5041369199752808,0.8099730610847473,0.8571428656578064,3941,0.821052610874176,,,,,,,
,,145,,,,3941,,0.36053138971328735,0.0,,,,,
0.8679245114326477,0.761904776096344,146,0.37988045811653137,0.8149146437644958,0.8205127716064453,3968,0.821052610874176,,,,,,,
,,146,,,,3968,,0.3437134921550751,0.0,,,,,
0.9056603908538818,0.738095223903656,147,0.4610682725906372,0.8218778371810913,0.8611111044883728,3995,0.8315789699554443,,,,,,,
,,147,,,,3995,,0.3667009472846985,0.0,,,,,
0.9622642397880554,0.738095223903656,148,0.4442202150821686,0.8501797318458557,0.939393937587738,4022,0.8631578683853149,,,,,,,
