val_sensitivity,val_precision,val_auroc,epoch,val_loss,step,val_specificity,val_accuracy,unlabeled_data_utilization,train_loss,test_auroc,test_specificity,test_sensitivity,test_precision,test_accuracy
0.0,0.0,0.5,0,0.6169159412384033,26,1.0,0.557894766330719,,,,,,,
,,,0,,26,,,0.0024584790226072073,0.6344276070594788,,,,,
0.1190476194024086,0.625,0.5312219262123108,1,1.3810687065124512,53,0.9433962106704712,0.5789473652839661,,,,,,,
,,,1,,53,,,0.002544726710766554,0.6202770471572876,,,,,
0.0714285746216774,0.6000000238418579,0.5168463587760925,2,1.9364497661590576,80,0.9622642397880554,0.5684210658073425,,,,,,,
,,,2,,80,,,0.0032931705936789513,0.6167497038841248,,,,,
0.0714285746216774,0.6000000238418579,0.5168463587760925,3,1.861655354499817,107,0.9622642397880554,0.5684210658073425,,,,,,,
,,,3,,107,,,0.00231104320846498,0.6143375635147095,,,,,
0.523809552192688,0.9166666865348816,0.7430369257926941,4,0.8496821522712708,134,0.9622642397880554,0.7684210538864136,,,,,,,
,,,4,,134,,,0.0018436040263623,0.5996918678283691,,,,,
0.5476190447807312,0.7931034564971924,0.7172057032585144,5,1.2039979696273804,161,0.8867924809455872,0.7368420958518982,,,,,,,
,,,5,,161,,,0.006772029213607311,0.5498300790786743,,,,,
0.5,0.7777778506278992,0.6933962106704712,6,1.0312895774841309,188,0.8867924809455872,0.7157894968986511,,,,,,,
,,,6,,188,,,0.008588414639234543,0.5360934138298035,,,,,
0.6428571343421936,0.7714285850524902,0.7459568381309509,7,1.2029191255569458,215,0.849056601524353,0.75789475440979,,,,,,,
,,,7,,215,,,0.019843056797981262,0.5365331172943115,,,,,
0.5714285969734192,0.800000011920929,0.7291104793548584,8,1.8778269290924072,242,0.8867924809455872,0.7473683953285217,,,,,,,
,,,8,,242,,,0.03286436200141907,0.5244615077972412,,,,,
0.523809552192688,0.8461537957191467,0.7241688966751099,9,0.7156018018722534,269,0.9245282411575317,0.7473683953285217,,,,,,,
,,,9,,269,,,0.038480572402477264,0.5335657596588135,,,,,
0.5714285969734192,0.8275862336158752,0.7385445237159729,10,1.1045712232589722,296,0.9056603908538818,0.75789475440979,,,,,,,
,,,10,,296,,,0.03842874616384506,0.5253015756607056,,,,,
0.6428571343421936,0.8709677457809448,0.7836927175521851,11,0.647849440574646,323,0.9245282411575317,0.800000011920929,,,,,,,
,,,11,,323,,,0.04044714197516441,0.5109055638313293,,,,,
0.6190476417541504,0.8387095928192139,0.7623540163040161,12,1.3330632448196411,350,0.9056603908538818,0.7789473533630371,,,,,,,
,,,12,,350,,,0.04953991249203682,0.492657333612442,,,,,
0.6666666865348816,0.8484848737716675,0.7861635684967041,13,2.886033296585083,377,0.9056603908538818,0.800000011920929,,,,,,,
,,,13,,377,,,0.05719742551445961,0.49885815382003784,,,,,
0.6666666865348816,0.8484848737716675,0.7861635684967041,14,0.6803872585296631,404,0.9056603908538818,0.800000011920929,,,,,,,
,,,14,,404,,,0.06724123656749725,0.5061805844306946,,,,,
0.761904776096344,0.800000011920929,0.8054806590080261,15,0.6227826476097107,431,0.849056601524353,0.8105263113975525,,,,,,,
,,,15,,431,,,0.0838548094034195,0.4867807924747467,,,,,
0.738095223903656,0.8857142925262451,0.831311821937561,16,0.5681136250495911,458,0.9245282411575317,0.8421052694320679,,,,,,,
,,,16,,458,,,0.10233224928379059,0.5023943781852722,,,,,
0.6190476417541504,0.8965517282485962,0.781221866607666,17,0.5857301950454712,485,0.9433962106704712,0.800000011920929,,,,,,,
,,,17,,485,,,0.07945287972688675,0.46977758407592773,,,,,
0.6428571343421936,0.931034505367279,0.8025606870651245,18,0.8803605437278748,512,0.9622642397880554,0.821052610874176,,,,,,,
,,,18,,512,,,0.08550119400024414,0.5016282200813293,,,,,
0.7142857313156128,0.8333333134651184,0.8005390167236328,19,1.0624815225601196,539,0.8867924809455872,0.8105263113975525,,,,,,,
,,,19,,539,,,0.10065941512584686,0.4783876836299896,,,,,
0.6904761791229248,0.8529411554336548,0.7980683445930481,20,0.8913303017616272,566,0.9056603908538818,0.8105263113975525,,,,,,,
,,,20,,566,,,0.11679760366678238,0.4699954092502594,,,,,
