epoch,val_auroc,val_accuracy,val_sensitivity,step,val_loss,val_precision,val_specificity,train_loss,unlabeled_data_utilization,test_sensitivity,test_specificity,test_accuracy,test_precision,test_auroc
23,0.7787511944770813,0.800000011920929,0.5952380895614624,647,2.1430890560150146,0.9259259104728699,0.9622642397880554,,,,,,,
23,,,,647,,,,1.5902726650238037,0.0,,,,,
24,0.7717880010604858,0.7894737124443054,0.6190476417541504,674,1.802289605140686,0.8666666746139526,0.9245282411575317,,,,,,,
24,,,,674,,,,1.6285451650619507,0.0,,,,,
25,0.7668463587760925,0.7894737124443054,0.5714285969734192,701,1.7416454553604126,0.9230769276618958,0.9622642397880554,,,,,,,
25,,,,701,,,,1.6141024827957153,0.0,,,,,
26,0.8000898957252502,0.821052610874176,0.6190476417541504,728,1.7005505561828613,0.9629629850387573,0.9811320900917053,,,,,,,
26,,,,728,,,,1.6139171123504639,0.0,,,,,
27,0.8000898957252502,0.821052610874176,0.6190476417541504,755,1.777050256729126,0.9629629850387573,0.9811320900917053,,,,,,,
27,,,,755,,,,1.550866723060608,0.0,,,,,
28,0.8095238208770752,0.8315789699554443,0.6190476417541504,782,1.850861668586731,1.0,1.0,,,,,,,
28,,,,782,,,,1.5362379550933838,0.0,,,,,
29,0.781221866607666,0.800000011920929,0.6190476417541504,809,1.933049201965332,0.8965517282485962,0.9433962106704712,,,,,,,
29,,,,809,,,,1.6230361461639404,0.0,,,,,
30,0.7906559109687805,0.8105263113975525,0.6190476417541504,836,2.065288543701172,0.9285714626312256,0.9622642397880554,,,,,,,
30,,,,836,,,,1.5817079544067383,0.0,,,,,
31,0.8000898957252502,0.821052610874176,0.6190476417541504,863,2.0448527336120605,0.9629629850387573,0.9811320900917053,,,,,,,
31,,,,863,,,,1.4916000366210938,0.0,,,,,
32,0.8119946122169495,0.8315789699554443,0.6428571343421936,890,1.7142428159713745,0.9642857313156128,0.9811320900917053,,,,,,,
32,,,,890,,,,1.3887029886245728,0.0,,,,,
33,0.8119946122169495,0.8315789699554443,0.6428571343421936,917,2.0349345207214355,0.9642857313156128,0.9811320900917053,,,,,,,
33,,,,917,,,,1.539005160331726,0.0,,,,,
34,0.8000898957252502,0.821052610874176,0.6190476417541504,944,2.3766942024230957,0.9629629850387573,0.9811320900917053,,,,,,,
34,,,,944,,,,1.5135797262191772,0.0,,,,,
35,0.7976190447807312,0.821052610874176,0.5952380895614624,971,2.0757646560668945,1.0,1.0,,,,,,,
35,,,,971,,,,1.4438661336898804,0.0,,,,,
36,0.8075022101402283,0.821052610874176,0.6904761791229248,998,1.7589852809906006,0.8787878751754761,0.9245282411575317,,,,,,,
36,,,,998,,,,1.4262241125106812,0.0,,,,,
37,0.7881851196289062,0.8105263113975525,0.5952380895614624,1025,1.924278974533081,0.9615384340286255,0.9811320900917053,,,,,,,
37,,,,1025,,,,1.5512735843658447,0.0,,,,,
38,0.7762802839279175,0.800000011920929,0.5714285969734192,1052,1.751984715461731,0.9599999785423279,0.9811320900917053,,,,,,,
38,,,,1052,,,,1.514752745628357,0.0,,,,,
39,0.7906559109687805,0.8105263113975525,0.6190476417541504,1079,2.2353525161743164,0.9285714626312256,0.9622642397880554,,,,,,,
39,,,,1079,,,,1.5389055013656616,0.0,,,,,
40,0.8144654631614685,0.8315789699554443,0.6666666865348816,1106,1.629408836364746,0.9333332777023315,0.9622642397880554,,,,,,,
40,,,,1106,,,,1.3841885328292847,0.0,,,,,
41,0.7668463587760925,0.7894737124443054,0.5714285969734192,1133,1.9361135959625244,0.9230769276618958,0.9622642397880554,,,,,,,
41,,,,1133,,,,1.4033920764923096,0.0,,,,,
42,0.781221866607666,0.800000011920929,0.6190476417541504,1160,1.4582409858703613,0.8965517282485962,0.9433962106704712,,,,,,,
42,,,,1160,,,,1.3674355745315552,0.0,,,,,
43,0.8214285373687744,0.8421052694320679,0.6428571343421936,1187,1.709929347038269,1.0,1.0,,,,,,,
43,,,,1187,,,,1.3901559114456177,0.0,,,,,
44,0.7881851196289062,0.8105263113975525,0.5952380895614624,1214,1.6070955991744995,0.9615384340286255,0.9811320900917053,,,,,,,
44,,,,1214,,,,1.3250908851623535,0.0,,,,,
45,0.8000898957252502,0.821052610874176,0.6190476417541504,1241,1.7020156383514404,0.9629629850387573,0.9811320900917053,,,,,,,
45,,,,1241,,,,1.4037786722183228,0.0,,,,,
46,0.7881851196289062,0.8105263113975525,0.5952380895614624,1268,1.7591757774353027,0.9615384340286255,0.9811320900917053,,,,,,,
46,,,,1268,,,,1.3283151388168335,0.0,,,,,
47,0.8119946122169495,0.8315789699554443,0.6428571343421936,1295,1.3908380270004272,0.9642857313156128,0.9811320900917053,,,,,,,
47,,,,1295,,,,1.4459822177886963,0.0,,,,,
48,0.8119946122169495,0.8315789699554443,0.6428571343421936,1322,1.8649722337722778,0.9642857313156128,0.9811320900917053,,,,,,,
48,,,,1322,,,,1.3832921981811523,0.0,,,,,
49,0.8119946122169495,0.8315789699554443,0.6428571343421936,1349,1.6026279926300049,0.9642857313156128,0.9811320900917053,,,,,,,
49,,,,1349,,,,1.3551706075668335,0.0,,,,,
50,0.8050314784049988,0.821052610874176,0.6666666865348816,1376,1.957933783531189,0.9032257795333862,0.9433962106704712,,,,,,,
50,,,,1376,,,,1.3287628889083862,0.0,,,,,
51,0.7762802839279175,0.800000011920929,0.5714285969734192,1403,1.8215258121490479,0.9599999785423279,0.9811320900917053,,,,,,,
51,,,,1403,,,,1.317136526107788,0.0,,,,,
52,0.8238993883132935,0.8421052694320679,0.6666666865348816,1430,1.660500407218933,0.9655172228813171,0.9811320900917053,,,,,,,
52,,,,1430,,,,1.3379322290420532,0.0,,,,,
53,0.8119946122169495,0.8315789699554443,0.6428571343421936,1457,1.7157113552093506,0.9642857313156128,0.9811320900917053,,,,,,,
53,,,,1457,,,,1.3616373538970947,0.0,,,,,
54,0.816936194896698,0.8315789699554443,0.6904761791229248,1484,1.69112229347229,0.90625,0.9433962106704712,,,,,,,
54,,,,1484,,,,1.2893229722976685,0.0,,,,,
55,0.8238993883132935,0.8421052694320679,0.6666666865348816,1511,1.496237874031067,0.9655172228813171,0.9811320900917053,,,,,,,
55,,,,1511,,,,1.4087034463882446,0.0,,,,,
56,0.8333333730697632,0.8526315689086914,0.6666666865348816,1538,1.5955653190612793,1.0,1.0,,,,,,,
56,,,,1538,,,,1.2575637102127075,0.0,,,,,
57,0.8144654631614685,0.8315789699554443,0.6666666865348816,1565,1.509627342224121,0.9333332777023315,0.9622642397880554,,,,,,,
57,,,,1565,,,,1.300464391708374,0.0,,,,,
58,0.7742587327957153,0.7894737124443054,0.6428571343421936,1592,1.5468990802764893,0.84375,0.9056603908538818,,,,,,,
58,,,,1592,,,,1.2673677206039429,0.0,,,,,
59,0.8358041644096375,0.8526315689086914,0.6904761791229248,1619,1.455198049545288,0.9666666388511658,0.9811320900917053,,,,,,,
59,,,,1619,,,,1.277213454246521,0.0,,,,,
60,0.8214285373687744,0.8421052694320679,0.6428571343421936,1646,1.5608903169631958,1.0,1.0,,,,,,,
60,,,,1646,,,,1.3222767114639282,0.0,,,,,
61,0.8000898957252502,0.821052610874176,0.6190476417541504,1673,1.4085687398910522,0.9629629850387573,0.9811320900917053,,,,,,,
61,,,,1673,,,,1.2542458772659302,0.0,,,,,
62,0.7717880010604858,0.7894737124443054,0.6190476417541504,1700,1.7828906774520874,0.8666666746139526,0.9245282411575317,,,,,,,
62,,,,1700,,,,1.2722159624099731,0.0,,,,,
63,0.7836927175521851,0.800000011920929,0.6428571343421936,1727,1.826906442642212,0.8709677457809448,0.9245282411575317,,,,,,,
63,,,,1727,,,,1.2577837705612183,0.0,,,,,
64,0.7881851196289062,0.8105263113975525,0.5952380895614624,1754,1.9258086681365967,0.9615384340286255,0.9811320900917053,,,,,,,
64,,,,1754,,,,1.3637267351150513,0.0,,,,,
65,0.8144654631614685,0.8315789699554443,0.6666666865348816,1781,1.9087495803833008,0.9333332777023315,0.9622642397880554,,,,,,,
65,,,,1781,,,,1.3191535472869873,0.0,,,,,
66,0.7976190447807312,0.821052610874176,0.5952380895614624,1808,1.4072983264923096,1.0,1.0,,,,,,,
66,,,,1808,,,,1.3159385919570923,0.0,,,,,
67,0.7762802839279175,0.800000011920929,0.5714285969734192,1835,1.5118157863616943,0.9599999785423279,0.9811320900917053,,,,,,,
67,,,,1835,,,,1.3187421560287476,0.0,,,,,
68,0.8119946122169495,0.8315789699554443,0.6428571343421936,1862,1.9574790000915527,0.9642857313156128,0.9811320900917053,,,,,,,
68,,,,1862,,,,1.2463246583938599,0.0,,,,,
69,0.8238993883132935,0.8421052694320679,0.6666666865348816,1889,1.4335795640945435,0.9655172228813171,0.9811320900917053,,,,,,,
69,,,,1889,,,,1.1890161037445068,0.0,,,,,
70,0.7980683445930481,0.8105263113975525,0.6904761791229248,1916,1.9646137952804565,0.8529411554336548,0.9056603908538818,,,,,,,
70,,,,1916,,,,1.1938185691833496,0.0,,,,,
71,0.8214285373687744,0.8421052694320679,0.6428571343421936,1943,1.2754253149032593,1.0,1.0,,,,,,,
71,,,,1943,,,,1.217564344406128,0.0,,,,,
72,0.7668463587760925,0.7894737124443054,0.5714285969734192,1970,1.471606731414795,0.9230769276618958,0.9622642397880554,,,,,,,
72,,,,1970,,,,1.2110822200775146,0.0,,,,,
73,0.795597493648529,0.8105263113975525,0.6666666865348816,1997,1.6622940301895142,0.875,0.9245282411575317,,,,,,,
73,,,,1997,,,,1.3070335388183594,0.0,,,,,
74,0.8075022101402283,0.821052610874176,0.6904761791229248,2024,1.3518311977386475,0.8787878751754761,0.9245282411575317,,,,,,,
74,,,,2024,,,,1.225368618965149,0.0,,,,,
75,0.7836927175521851,0.800000011920929,0.6428571343421936,2051,1.849475383758545,0.8709677457809448,0.9245282411575317,,,,,,,
75,,,,2051,,,,1.2541059255599976,0.0,,,,,
76,0.8382750153541565,0.8526315689086914,0.7142857313156128,2078,1.369492530822754,0.9375,0.9622642397880554,,,,,,,
76,,,,2078,,,,1.1982672214508057,0.0,,,,,
77,0.8238993883132935,0.8421052694320679,0.6666666865348816,2105,1.482736349105835,0.9655172228813171,0.9811320900917053,,,,,,,
77,,,,2105,,,,1.2176647186279297,0.0,,,,,
78,0.8333333730697632,0.8526315689086914,0.6666666865348816,2132,1.8164336681365967,1.0,1.0,,,,,,,
78,,,,2132,,,,1.1640197038650513,0.0,,,,,
79,0.8194069862365723,0.8315789699554443,0.7142857313156128,2159,1.7441420555114746,0.8823529481887817,0.9245282411575317,,,,,,,
79,,,,2159,,,,1.2041505575180054,0.0,,,,,
80,0.8050314784049988,0.821052610874176,0.6666666865348816,2186,1.5317692756652832,0.9032257795333862,0.9433962106704712,,,,,,,
80,,,,2186,,,,1.230011224746704,0.0,,,,,
81,0.760332465171814,0.7684210538864136,0.6904761791229248,2213,1.9679384231567383,0.7631579041481018,0.8301886916160583,,,,,,,
81,,,,2213,,,,1.2265379428863525,0.0,,,,,
82,0.8477089405059814,0.8631578683853149,0.7142857313156128,2240,1.6365690231323242,0.967741847038269,0.9811320900917053,,,,,,,
82,,,,2240,,,,1.2280514240264893,0.0,,,,,
83,0.7881851196289062,0.8105263113975525,0.5952380895614624,2267,1.3988499641418457,0.9615384340286255,0.9811320900917053,,,,,,,
83,,,,2267,,,,1.1470122337341309,0.0,,,,,
84,0.8119946122169495,0.8315789699554443,0.6428571343421936,2294,1.5310332775115967,0.9642857313156128,0.9811320900917053,,,,,,,
84,,,,2294,,,,1.22055184841156,0.0,,,,,
85,0.8194069862365723,0.8315789699554443,0.7142857313156128,2321,1.578119158744812,0.8823529481887817,0.9245282411575317,,,,,,,
85,,,,2321,,,,1.1271569728851318,0.0,,,,,
86,0.8075022101402283,0.821052610874176,0.6904761791229248,2348,1.5319573879241943,0.8787878751754761,0.9245282411575317,,,,,,,
86,,,,2348,,,,1.1867586374282837,0.0,,,,,
87,0.8238993883132935,0.8421052694320679,0.6666666865348816,2375,1.5773582458496094,0.9655172228813171,0.9811320900917053,,,,,,,
87,,,,2375,,,,1.2475937604904175,0.0,,,,,
88,0.8382750153541565,0.8526315689086914,0.7142857313156128,2402,1.4636719226837158,0.9375,0.9622642397880554,,,,,,,
88,,,,2402,,,,1.096649408340454,0.0,,,,,
89,0.8477089405059814,0.8631578683853149,0.7142857313156128,2429,1.4256017208099365,0.967741847038269,0.9811320900917053,,,,,,,
89,,,,2429,,,,1.0725512504577637,0.0,,,,,
90,0.8194069862365723,0.8315789699554443,0.7142857313156128,2456,1.7287594079971313,0.8823529481887817,0.9245282411575317,,,,,,,
90,,,,2456,,,,1.0973910093307495,0.0,,,,,
91,0.795597493648529,0.8105263113975525,0.6666666865348816,2483,1.5379260778427124,0.875,0.9245282411575317,,,,,,,
91,,,,2483,,,,1.168820858001709,0.0,,,,,
92,0.8263701796531677,0.8421052694320679,0.6904761791229248,2510,1.4456934928894043,0.9354839324951172,0.9622642397880554,,,,,,,
92,,,,2510,,,,1.1410356760025024,0.0,,,,,
93,0.8358041644096375,0.8526315689086914,0.6904761791229248,2537,1.406976580619812,0.9666666388511658,0.9811320900917053,,,,,,,
93,,,,2537,,,,1.1860013008117676,0.0,,,,,
94,0.781221866607666,0.800000011920929,0.6190476417541504,2564,1.683971643447876,0.8965517282485962,0.9433962106704712,,,,,,,
94,,,,2564,,,,1.1312602758407593,0.0,,,,,
95,0.8075022101402283,0.821052610874176,0.6904761791229248,2591,1.5990687608718872,0.8787878751754761,0.9245282411575317,,,,,,,
95,,,,2591,,,,1.086225152015686,0.0,,,,,
96,0.8099730610847473,0.821052610874176,0.7142857313156128,2618,1.482541799545288,0.8571428656578064,0.9056603908538818,,,,,,,
96,,,,2618,,,,1.142222285270691,0.0,,,,,
97,0.7861635684967041,0.800000011920929,0.6666666865348816,2645,1.283023715019226,0.8484848737716675,0.9056603908538818,,,,,,,
97,,,,2645,,,,1.1226173639297485,0.0,,,,,
98,0.7717880010604858,0.7894737124443054,0.6190476417541504,2672,1.5858232975006104,0.8666666746139526,0.9245282411575317,,,,,,,
98,,,,2672,,,,1.1069965362548828,0.0,,,,,
99,0.8025606870651245,0.821052610874176,0.6428571343421936,2699,1.8581969738006592,0.931034505367279,0.9622642397880554,,,,,,,
99,,,,2699,,,,1.1085877418518066,0.0,,,,,
100,0.8263701796531677,0.8421052694320679,0.6904761791229248,2726,1.6060855388641357,0.9354839324951172,0.9622642397880554,,,,,,,
100,,,,2726,,,,1.0231857299804688,0.0,,,,,
101,0.8263701796531677,0.8421052694320679,0.6904761791229248,2753,1.7159429788589478,0.9354839324951172,0.9622642397880554,,,,,,,
101,,,,2753,,,,1.127164602279663,0.0,,,,,
102,0.8238993883132935,0.8421052694320679,0.6666666865348816,2780,1.519517421722412,0.9655172228813171,0.9811320900917053,,,,,,,
102,,,,2780,,,,1.0727505683898926,0.0,,,,,
103,0.8382750153541565,0.8526315689086914,0.7142857313156128,2807,1.3037593364715576,0.9375,0.9622642397880554,,,,,,,
103,,,,2807,,,,1.0653026103973389,0.0,,,,,
104,0.8238993883132935,0.8421052694320679,0.6666666865348816,2834,1.5354551076889038,0.9655172228813171,0.9811320900917053,,,,,,,
104,,,,2834,,,,1.1108717918395996,0.0,,,,,
105,0.7484278082847595,0.75789475440979,0.6666666865348816,2861,1.699125051498413,0.7567567229270935,0.8301886916160583,,,,,,,
105,,,,2861,,,,1.1360385417938232,0.0,,,,,
106,0.8050314784049988,0.821052610874176,0.6666666865348816,2888,1.4549214839935303,0.9032257795333862,0.9433962106704712,,,,,,,
106,,,,2888,,,,1.0751315355300903,0.0,,,,,
107,0.8194069862365723,0.8315789699554443,0.7142857313156128,2915,1.4747023582458496,0.8823529481887817,0.9245282411575317,,,,,,,
107,,,,2915,,,,1.0724271535873413,0.0,,,,,
108,0.7836927175521851,0.800000011920929,0.6428571343421936,2942,1.8977726697921753,0.8709677457809448,0.9245282411575317,,,,,,,
108,,,,2942,,,,1.0602664947509766,0.0,,,,,
109,0.828840970993042,0.8421052694320679,0.7142857313156128,2969,1.1810312271118164,0.9090909361839294,0.9433962106704712,,,,,,,
109,,,,2969,,,,1.114694356918335,0.0,,,,,
110,0.8050314784049988,0.821052610874176,0.6666666865348816,2996,1.5583016872406006,0.9032257795333862,0.9433962106704712,,,,,,,
110,,,,2996,,,,1.0739625692367554,0.0,,,,,
111,0.8075022101402283,0.821052610874176,0.6904761791229248,3023,1.538053035736084,0.8787878751754761,0.9245282411575317,,,,,,,
111,,,,3023,,,,1.0439379215240479,0.0,,,,,
112,0.8144654631614685,0.8315789699554443,0.6666666865348816,3050,1.667413592338562,0.9333332777023315,0.9622642397880554,,,,,,,
112,,,,3050,,,,1.067292332649231,0.0,,,,,
113,0.8075022101402283,0.821052610874176,0.6904761791229248,3077,1.2972521781921387,0.8787878751754761,0.9245282411575317,,,,,,,
113,,,,3077,,,,1.1372928619384766,0.0,,,,,
114,0.8025606870651245,0.821052610874176,0.6428571343421936,3104,1.6204416751861572,0.931034505367279,0.9622642397880554,,,,,,,
114,,,,3104,,,,1.035021424293518,0.0,,,,,
115,0.7906559109687805,0.8105263113975525,0.6190476417541504,3131,1.636093020439148,0.9285714626312256,0.9622642397880554,,,,,,,
115,,,,3131,,,,1.1122403144836426,0.0,,,,,
116,0.79312664270401,0.8105263113975525,0.6428571343421936,3158,1.5209863185882568,0.8999999761581421,0.9433962106704712,,,,,,,
116,,,,3158,,,,1.0440142154693604,0.0,,,,,
117,0.8050314784049988,0.821052610874176,0.6666666865348816,3185,1.5224647521972656,0.9032257795333862,0.9433962106704712,,,,,,,
117,,,,3185,,,,1.0498257875442505,0.0,,,,,
118,0.7508984804153442,0.75789475440979,0.6904761791229248,3212,1.581223487854004,0.7435897588729858,0.8113208413124084,,,,,,,
118,,,,3212,,,,1.069974422454834,0.0,,,,,
119,0.7980683445930481,0.8105263113975525,0.6904761791229248,3239,1.5744822025299072,0.8529411554336548,0.9056603908538818,,,,,,,
119,,,,3239,,,,1.0570186376571655,0.0,,,,,
120,0.8263701796531677,0.8421052694320679,0.6904761791229248,3266,1.3623994588851929,0.9354839324951172,0.9622642397880554,,,,,,,
120,,,,3266,,,,1.0604835748672485,0.0,,,,,
121,0.8050314784049988,0.821052610874176,0.6666666865348816,3293,1.4166351556777954,0.9032257795333862,0.9433962106704712,,,,,,,
121,,,,3293,,,,1.108987808227539,0.0,,,,,
122,0.8075022101402283,0.821052610874176,0.6904761791229248,3320,1.385306477546692,0.8787878751754761,0.9245282411575317,,,,,,,
122,,,,3320,,,,1.053844928741455,0.0,,,,,
123,0.8119946122169495,0.8315789699554443,0.6428571343421936,3347,1.2702547311782837,0.9642857313156128,0.9811320900917053,,,,,,,
123,,,,3347,,,,0.9984299540519714,0.0,,,,,
124,0.8119946122169495,0.8315789699554443,0.6428571343421936,3374,1.4481542110443115,0.9642857313156128,0.9811320900917053,,,,,,,
124,,,,3374,,,,1.0698899030685425,0.0,,,,,
125,0.8075022101402283,0.821052610874176,0.6904761791229248,3401,1.771605372428894,0.8787878751754761,0.9245282411575317,,,,,,,
125,,,,3401,,,,0.9479299187660217,0.0,,,,,
126,0.8358041644096375,0.8526315689086914,0.6904761791229248,3428,1.1894323825836182,0.9666666388511658,0.9811320900917053,,,,,,,
126,,,,3428,,,,1.0472584962844849,0.0,,,,,
127,0.7881851196289062,0.8105263113975525,0.5952380895614624,3455,1.3252896070480347,0.9615384340286255,0.9811320900917053,,,,,,,
127,,,,3455,,,,1.0392152070999146,0.0,,,,,
128,0.8025606870651245,0.821052610874176,0.6428571343421936,3482,1.2694005966186523,0.931034505367279,0.9622642397880554,,,,,,,
128,,,,3482,,,,0.9159879684448242,0.0,,,,,
129,0.7836927175521851,0.800000011920929,0.6428571343421936,3509,1.38124418258667,0.8709677457809448,0.9245282411575317,,,,,,,
129,,,,3509,,,,1.003480076789856,0.0,,,,,
130,0.8238993883132935,0.8421052694320679,0.6666666865348816,3536,1.5017690658569336,0.9655172228813171,0.9811320900917053,,,,,,,
130,,,,3536,,,,0.9542939066886902,0.0,,,,,
131,0.8144654631614685,0.8315789699554443,0.6666666865348816,3563,1.4927937984466553,0.9333332777023315,0.9622642397880554,,,,,,,
131,,,,3563,,,,0.9703908562660217,0.0,,,,,
132,0.7980683445930481,0.8105263113975525,0.6904761791229248,3590,1.4213645458221436,0.8529411554336548,0.9056603908538818,,,,,,,
132,,,,3590,,,,0.9503746032714844,0.0,,,,,
133,0.7767295241355896,0.7894737124443054,0.6666666865348816,3617,1.654276967048645,0.8235294818878174,0.8867924809455872,,,,,,,
133,,,,3617,,,,1.0461195707321167,0.0,,,,,
134,0.8050314784049988,0.821052610874176,0.6666666865348816,3644,1.39057195186615,0.9032257795333862,0.9433962106704712,,,,,,,
134,,,,3644,,,,0.9379448294639587,0.0,,,,,
135,0.8333333730697632,0.8526315689086914,0.6666666865348816,3671,1.4448447227478027,1.0,1.0,,,,,,,
135,,,,3671,,,,1.0825055837631226,0.0,,,,,
136,0.8050314784049988,0.821052610874176,0.6666666865348816,3698,1.3235135078430176,0.9032257795333862,0.9433962106704712,,,,,,,
136,,,,3698,,,,0.9650166630744934,0.0,,,,,
137,0.79312664270401,0.8105263113975525,0.6428571343421936,3725,1.4529951810836792,0.8999999761581421,0.9433962106704712,,,,,,,
137,,,,3725,,,,0.9352844953536987,0.0,,,,,
138,0.7980683445930481,0.8105263113975525,0.6904761791229248,3752,1.5939226150512695,0.8529411554336548,0.9056603908538818,,,,,,,
138,,,,3752,,,,1.0001790523529053,0.0,,,,,
139,0.7906559109687805,0.8105263113975525,0.6190476417541504,3779,1.4291852712631226,0.9285714626312256,0.9622642397880554,,,,,,,
139,,,,3779,,,,0.9354420900344849,0.0,,,,,
140,0.7980683445930481,0.8105263113975525,0.6904761791229248,3806,1.6843295097351074,0.8529411554336548,0.9056603908538818,,,,,,,
140,,,,3806,,,,0.9196208119392395,0.0,,,,,
141,0.8050314784049988,0.821052610874176,0.6666666865348816,3833,1.535486102104187,0.9032257795333862,0.9433962106704712,,,,,,,
141,,,,3833,,,,0.9745883345603943,0.0,,,,,
142,0.7906559109687805,0.8105263113975525,0.6190476417541504,3860,1.2503056526184082,0.9285714626312256,0.9622642397880554,,,,,,,
142,,,,3860,,,,0.9904510974884033,0.0,,,,,
143,0.8144654631614685,0.8315789699554443,0.6666666865348816,3887,1.6376407146453857,0.9333332777023315,0.9622642397880554,,,,,,,
143,,,,3887,,,,0.9639103412628174,0.0,,,,,
144,0.8095238208770752,0.8315789699554443,0.6190476417541504,3914,1.4761931896209717,1.0,1.0,,,,,,,
144,,,,3914,,,,1.0779142379760742,0.0,,,,,
145,0.8194069862365723,0.8315789699554443,0.7142857313156128,3941,1.6106351613998413,0.8823529481887817,0.9245282411575317,,,,,,,
145,,,,3941,,,,0.9898539185523987,0.0,,,,,
146,0.8382750153541565,0.8526315689086914,0.7142857313156128,3968,1.2910490036010742,0.9375,0.9622642397880554,,,,,,,
146,,,,3968,,,,0.9577900767326355,0.0,,,,,
147,0.8382750153541565,0.8526315689086914,0.7142857313156128,3995,1.1072336435317993,0.9375,0.9622642397880554,,,,,,,
147,,,,3995,,,,0.901035726070404,0.0,,,,,
148,0.8144654631614685,0.8315789699554443,0.6666666865348816,4022,1.3368477821350098,0.9333332777023315,0.9622642397880554,,,,,,,
148,,,,4022,,,,0.8923003673553467,0.0,,,,,
149,0.824348509311676,0.8315789699554443,0.761904776096344,4049,1.427548885345459,0.8421052694320679,0.8867924809455872,,,,,,,
