val_loss,epoch,val_auroc,val_accuracy,val_precision,val_specificity,val_sensitivity,step,unlabeled_data_utilization,train_loss,test_precision,test_sensitivity,test_specificity,test_auroc,test_accuracy
0.6189103126525879,0,0.5,0.557894766330719,0.0,1.0,0.0,26,,,,,,,
,0,,,,,,26,0.0,0.6326073408126831,,,,,
1.210673213005066,1,0.514375627040863,0.5684210658073425,0.6666666865348816,0.9811320900917053,0.0476190485060215,53,,,,,,,
,1,,,,,,53,0.0,0.6276805996894836,,,,,
1.579675316810608,2,0.4627133905887604,0.5052631497383118,0.3076923191547394,0.8301886916160583,0.095238097012043,80,,,,,,,
,2,,,,,,80,0.0,0.6202871799468994,,,,,
0.8705117702484131,3,0.5455974340438843,0.5894736647605896,0.6363636255264282,0.9245282411575317,0.1666666716337204,107,,,,,,,
,3,,,,,,107,0.0,0.6039441823959351,,,,,
0.6129863858222961,4,0.5743485689163208,0.6105263233184814,0.6470588445663452,0.8867924809455872,0.261904776096344,134,,,,,,,
,4,,,,,,134,0.0,0.5850407481193542,,,,,
0.7198702096939087,5,0.6765499114990234,0.7052631378173828,0.8181818127632141,0.9245282411575317,0.4285714328289032,161,,,,,,,
,5,,,,,,161,0.0,0.5601291060447693,,,,,
0.8875906467437744,6,0.6502695679664612,0.6842105388641357,0.8333333134651184,0.9433962106704712,0.3571428656578064,188,,,,,,,
,6,,,,,,188,0.0,0.5502721667289734,,,,,
0.8182256817817688,7,0.7073225378990173,0.7368420958518982,0.9047619700431824,0.9622642397880554,0.4523809850215912,215,,,,,,,
,7,,,,,,215,0.0,0.5348999500274658,,,,,
0.7029445171356201,8,0.6790205836296082,0.7052631378173828,0.7916666865348816,0.9056603908538818,0.4523809850215912,242,,,,,,,
,8,,,,,,242,0.0,0.5233253240585327,,,,,
0.7283256649971008,9,0.6884546279907227,0.7157894968986511,0.8260868787765503,0.9245282411575317,0.4523809850215912,269,,,,,,,
,9,,,,,,269,0.0,0.510071337223053,,,,,
0.7634111642837524,10,0.7147350311279297,0.7368420958518982,0.8148148655891418,0.9056603908538818,0.523809552192688,296,,,,,,,
,10,,,,,,296,0.0,0.4806821644306183,,,,,
0.5282211303710938,11,0.7266397476196289,0.7473683953285217,0.8214285373687744,0.9056603908538818,0.5476190447807312,323,,,,,,,
,11,,,,,,323,0.0,0.48799943923950195,,,,,
0.5204482674598694,12,0.7360737323760986,0.75789475440979,0.8518518805503845,0.9245282411575317,0.5476190447807312,350,,,,,,,
,12,,,,,,350,0.0,0.47451627254486084,,,,,
0.7919871807098389,13,0.7668463587760925,0.7894737124443054,0.9230769276618958,0.9622642397880554,0.5714285969734192,377,,,,,,,
,13,,,,,,377,0.0,0.480639785528183,,,,,
0.8080086708068848,14,0.7430369257926941,0.7684210538864136,0.9166666865348816,0.9622642397880554,0.523809552192688,404,,,,,,,
,14,,,,,,404,0.0,0.4820532202720642,,,,,
0.5436962842941284,15,0.7430369257926941,0.7684210538864136,0.9166666865348816,0.9622642397880554,0.523809552192688,431,,,,,,,
