step,val_auroc,val_precision,epoch,val_specificity,val_loss,val_accuracy,val_sensitivity,train_loss,unlabeled_data_utilization,test_specificity,test_sensitivity,test_precision,test_accuracy,test_auroc
34,0.5163971185684204,0.4505494236946106,0,0.056603774428367615,0.6303391456604004,0.46315789222717285,0.976190447807312,,,,,,,
34,,,0,,,,,0.6289780735969543,0.00859109591692686,,,,,
69,0.5386343002319336,0.5714285969734192,1,0.8867924809455872,0.6302095055580139,0.5789473652839661,0.190476194024086,,,,,,,
69,,,1,,,,,0.6280585527420044,0.009765625,,,,,
104,0.6030997633934021,0.6521739363670349,2,0.849056601524353,0.686853289604187,0.6315789222717285,0.3571428656578064,,,,,,,
104,,,2,,,,,0.5973824858665466,0.011606625281274319,,,,,
139,0.49348607659339905,0.4166666567325592,3,0.8679245114326477,0.6050578355789185,0.5368421077728271,0.1190476194024086,,,,,,,
139,,,3,,,,,0.6271445155143738,0.018960868939757347,,,,,
174,0.5464959740638733,0.517241358757019,4,0.7358490824699402,0.6120354533195496,0.5684210658073425,0.3571428656578064,,,,,,,
174,,,4,,,,,0.6078765392303467,0.013601670041680336,,,,,
209,0.6170260310173035,0.7647058367729187,5,0.9245282411575317,0.6181678175926208,0.6526315808296204,0.3095238208770752,,,,,,,
209,,,5,,,,,0.6080148220062256,0.034796833992004395,,,,,
244,0.64577716588974,0.739130437374115,6,0.8867924809455872,0.6937826871871948,0.6736842393875122,0.4047619104385376,,,,,,,
244,,,6,,,,,0.6052517294883728,0.0337015837430954,,,,,
279,0.7385445237159729,0.8275862336158752,7,0.9056603908538818,0.6508961319923401,0.75789475440979,0.5714285969734192,,,,,,,
279,,,7,,,,,0.5890858769416809,0.025622544810175896,,,,,
314,0.712713360786438,0.7352941632270813,8,0.8301886916160583,0.5877946019172668,0.7263157963752747,0.5952380895614624,,,,,,,
314,,,8,,,,,0.5680099129676819,0.01959737204015255,,,,,
349,0.6868823170661926,0.6666666865348816,9,0.7547169923782349,0.5570966005325317,0.6947368383407593,0.6190476417541504,,,,,,,
349,,,9,,,,,0.5644334554672241,0.027445949614048004,,,,,
384,0.703279435634613,0.7142857313156128,10,0.8113208413124084,0.5615652799606323,0.7157894968986511,0.5952380895614624,,,,,,,
384,,,10,,,,,0.5575233697891235,0.02393689565360546,,,,,
419,0.7196765542030334,0.774193525314331,11,0.8679245114326477,0.5546424984931946,0.7368420958518982,0.5714285969734192,,,,,,,
419,,,11,,,,,0.5329058766365051,0.025800293311476707,,,,,
454,0.6630727648735046,0.6486486196517944,12,0.7547169923782349,0.5555126070976257,0.6736842393875122,0.5714285969734192,,,,,,,
454,,,12,,,,,0.5372481346130371,0.04971744492650032,,,,,
489,0.703279435634613,0.7142857313156128,13,0.8113208413124084,0.5401566028594971,0.7157894968986511,0.5952380895614624,,,,,,,
489,,,13,,,,,0.521452009677887,0.06444782018661499,,,,,
524,0.7434860467910767,0.7878788113594055,14,0.8679245114326477,0.47591859102249146,0.75789475440979,0.6190476417541504,,,,,,,
524,,,14,,,,,0.4799402058124542,0.07557275891304016,,,,,
559,0.7102425694465637,0.75,15,0.849056601524353,0.5197257995605469,0.7263157963752747,0.5714285969734192,,,,,,,
559,,,15,,,,,0.47475481033325195,0.12419985234737396,,,,,
594,0.7291104793548584,0.800000011920929,16,0.8867924809455872,0.47861558198928833,0.7473683953285217,0.5714285969734192,,,,,,,
594,,,16,,,,,0.47603854537010193,0.14061181247234344,,,,,
629,0.724618136882782,0.7428570985794067,17,0.8301886916160583,0.5025849342346191,0.7368420958518982,0.6190476417541504,,,,,,,
629,,,17,,,,,0.4630119502544403,0.17046332359313965,,,,,
664,0.7623540163040161,0.8387095928192139,18,0.9056603908538818,0.5447282791137695,0.7789473533630371,0.6190476417541504,,,,,,,
664,,,18,,,,,0.4336214065551758,0.2047930657863617,,,,,
