epoch,val_auroc,val_accuracy,val_loss,val_sensitivity,val_specificity,step,val_precision,train_loss,unlabeled_data_utilization,test_auroc,test_specificity,test_sensitivity,test_accuracy,test_precision
0,0.6868823170661926,0.6947368383407593,0.5872600078582764,0.6190476417541504,0.7547169923782349,26,0.6666666865348816,,,,,,,
0,,,,,,26,,0.6147404313087463,0.007979967631399632,,,,,
1,0.7291104793548584,0.7473683953285217,0.5065050721168518,0.5714285969734192,0.8867924809455872,53,0.800000011920929,,,,,,,
1,,,,,,53,,0.5782013535499573,0.1603795886039734,,,,,
2,0.7455076575279236,0.7684210538864136,0.48295676708221436,0.5476190447807312,0.9433962106704712,80,0.8846153616905212,,,,,,,
2,,,,,,80,,0.5638473033905029,0.3826832175254822,,,,,
3,0.7455076575279236,0.7684210538864136,0.5204256772994995,0.5476190447807312,0.9433962106704712,107,0.8846153616905212,,,,,,,
3,,,,,,107,,0.5883545875549316,0.5221527218818665,,,,,
4,0.7336028814315796,0.75789475440979,0.5512994527816772,0.523809552192688,0.9433962106704712,134,0.8799999952316284,,,,,,,
4,,,,,,134,,0.5574724078178406,0.5939843058586121,,,,,
5,0.781221866607666,0.800000011920929,0.5057080388069153,0.6190476417541504,0.9433962106704712,161,0.8965517282485962,,,,,,,
5,,,,,,161,,0.5464296936988831,0.5936136245727539,,,,,
6,0.7767295241355896,0.7894737124443054,0.4751247465610504,0.6666666865348816,0.8867924809455872,188,0.8235294818878174,,,,,,,
6,,,,,,188,,0.5392778515815735,0.6082478165626526,,,,,
7,0.7693171501159668,0.7894737124443054,0.416290819644928,0.5952380895614624,0.9433962106704712,215,0.8928571343421936,,,,,,,
7,,,,,,215,,0.5518836379051208,0.6309690475463867,,,,,
8,0.7693171501159668,0.7894737124443054,0.5430422425270081,0.5952380895614624,0.9433962106704712,242,0.8928571343421936,,,,,,,
8,,,,,,242,,0.4978877305984497,0.6411397457122803,,,,,
9,0.8025606870651245,0.821052610874176,0.5141685009002686,0.6428571343421936,0.9622642397880554,269,0.931034505367279,,,,,,,
9,,,,,,269,,0.5220301151275635,0.6463682055473328,,,,,
10,0.7574123740196228,0.7789473533630371,0.4629003703594208,0.5714285969734192,0.9433962106704712,296,0.8888888955116272,,,,,,,
10,,,,,,296,,0.4930162727832794,0.6663480997085571,,,,,
11,0.7717880010604858,0.7894737124443054,0.5030896663665771,0.6190476417541504,0.9245282411575317,323,0.8666666746139526,,,,,,,
11,,,,,,323,,0.4911319315433502,0.6621776819229126,,,,,
12,0.8025606870651245,0.821052610874176,0.4404979646205902,0.6428571343421936,0.9622642397880554,350,0.931034505367279,,,,,,,
12,,,,,,350,,0.4748765528202057,0.6890498399734497,,,,,
13,0.7479784488677979,0.7684210538864136,0.5500735640525818,0.5714285969734192,0.9245282411575317,377,0.8571428656578064,,,,,,,
13,,,,,,377,,0.47403448820114136,0.6824018955230713,,,,,
14,0.781221866607666,0.800000011920929,0.5342089533805847,0.6190476417541504,0.9433962106704712,404,0.8965517282485962,,,,,,,
14,,,,,,404,,0.4898461699485779,0.6978197693824768,,,,,
15,0.7787511944770813,0.800000011920929,0.42708325386047363,0.5952380895614624,0.9622642397880554,431,0.9259259104728699,,,,,,,
15,,,,,,431,,0.46948298811912537,0.7009643912315369,,,,,
16,0.7693171501159668,0.7894737124443054,0.42207375168800354,0.5952380895614624,0.9433962106704712,458,0.8928571343421936,,,,,,,
