step,val_sensitivity,val_specificity,val_auroc,val_precision,val_accuracy,val_loss,epoch,unlabeled_data_utilization,train_loss,test_specificity,test_auroc,test_accuracy,test_sensitivity,test_precision
26,0.0,1.0,0.5,0.0,0.557894766330719,0.6200259923934937,0,,,,,,,
26,,,,,,,0,0.0012075527338311076,0.6278403401374817,,,,,
53,0.1190476194024086,0.8867924809455872,0.5029200315475464,0.4545454680919647,0.5473684072494507,1.9845690727233887,1,,,,,,,
53,,,,,,,1,0.005051963031291962,0.6280683875083923,,,,,
80,0.2857142984867096,0.792452871799469,0.5390835404396057,0.52173912525177,0.5684210658073425,1.941021203994751,2,,,,,,,
80,,,,,,,2,0.0037306395824998617,0.6209545731544495,,,,,
107,0.3333333432674408,0.8867924809455872,0.6100628972053528,0.699999988079071,0.6421052813529968,0.5979909896850586,3,,,,,,,
107,,,,,,,3,0.0035706318449229,0.5934394001960754,,,,,
134,0.4285714328289032,0.8301886916160583,0.6293801069259644,0.6666666865348816,0.6526315808296204,0.5304836630821228,4,,,,,,,
134,,,,,,,4,0.005200925748795271,0.574877917766571,,,,,
161,0.4523809850215912,0.9433962106704712,0.6978886127471924,0.8636363744735718,0.7263157963752747,1.1738516092300415,5,,,,,,,
161,,,,,,,5,0.006013702135533094,0.556193470954895,,,,,
188,0.4047619104385376,0.9245282411575317,0.6646451354026794,0.8095238208770752,0.6947368383407593,0.6188769936561584,6,,,,,,,
188,,,,,,,6,0.011097846552729607,0.5269051194190979,,,,,
215,0.523809552192688,0.9056603908538818,0.7147350311279297,0.8148148655891418,0.7368420958518982,0.7656974196434021,7,,,,,,,
215,,,,,,,7,0.023774882778525352,0.5176858901977539,,,,,
242,0.523809552192688,0.9622642397880554,0.7430369257926941,0.9166666865348816,0.7684210538864136,0.5901370048522949,8,,,,,,,
242,,,,,,,8,0.0357312448322773,0.5206997990608215,,,,,
269,0.5714285969734192,0.8867924809455872,0.7291104793548584,0.800000011920929,0.7473683953285217,0.6475672125816345,9,,,,,,,
269,,,,,,,9,0.04615290090441704,0.5218112468719482,,,,,
296,0.5476190447807312,0.9056603908538818,0.7266397476196289,0.8214285373687744,0.7473683953285217,0.6476016640663147,10,,,,,,,
296,,,,,,,10,0.04819320887327194,0.5132420659065247,,,,,
323,0.4285714328289032,0.9056603908538818,0.6671159267425537,0.782608687877655,0.6947368383407593,0.49827030301094055,11,,,,,,,
323,,,,,,,11,0.05269719287753105,0.5235883593559265,,,,,
350,0.5,0.9433962106704712,0.7216981053352356,0.875,0.7473683953285217,0.5511226654052734,12,,,,,,,
350,,,,,,,12,0.05804150924086571,0.49666228890419006,,,,,
377,0.5952380895614624,0.9056603908538818,0.7504492402076721,0.8333333134651184,0.7684210538864136,0.7495522499084473,13,,,,,,,
377,,,,,,,13,0.055638883262872696,0.5045159459114075,,,,,
404,0.5714285969734192,0.8867924809455872,0.7291104793548584,0.800000011920929,0.7473683953285217,0.6296401619911194,14,,,,,,,
404,,,,,,,14,0.07581157237291336,0.4847405254840851,,,,,
431,0.5952380895614624,0.9056603908538818,0.7504492402076721,0.8333333134651184,0.7684210538864136,0.7265527248382568,15,,,,,,,
431,,,,,,,15,0.09553300589323044,0.4994090497493744,,,,,
458,0.5714285969734192,0.8679245114326477,0.7196765542030334,0.774193525314331,0.7368420958518982,0.5942845940589905,16,,,,,,,
458,,,,,,,16,0.11436592787504196,0.4889609217643738,,,,,
485,0.5952380895614624,0.9245282411575317,0.7598832249641418,0.8620689511299133,0.7789473533630371,0.46484389901161194,17,,,,,,,
485,,,,,,,17,0.10990971326828003,0.4800609052181244,,,,,
512,0.6904761791229248,0.8867924809455872,0.7886343002319336,0.8285714387893677,0.800000011920929,0.7476626038551331,18,,,,,,,
512,,,,,,,18,0.1299971491098404,0.5001512765884399,,,,,
539,0.6428571343421936,0.9245282411575317,0.7836927175521851,0.8709677457809448,0.800000011920929,0.5762434601783752,19,,,,,,,
539,,,,,,,19,0.13026079535484314,0.502364456653595,,,,,
566,0.6904761791229248,0.9245282411575317,0.8075022101402283,0.8787878751754761,0.821052610874176,0.5716625452041626,20,,,,,,,
566,,,,,,,20,0.12824244797229767,0.47167614102363586,,,,,
593,0.6666666865348816,0.8867924809455872,0.7767295241355896,0.8235294818878174,0.7894737124443054,1.1609501838684082,21,,,,,,,
593,,,,,,,21,0.1433410346508026,0.4834669232368469,,,,,
620,0.6428571343421936,0.9622642397880554,0.8025606870651245,0.931034505367279,0.821052610874176,0.7139319181442261,22,,,,,,,
620,,,,,,,22,0.14726416766643524,0.4787594974040985,,,,,
647,0.6190476417541504,0.9622642397880554,0.7906559109687805,0.9285714626312256,0.8105263113975525,1.4076753854751587,23,,,,,,,
647,,,,,,,23,0.17299671471118927,0.46811991930007935,,,,,
674,0.6904761791229248,0.9622642397880554,0.8263701796531677,0.9354839324951172,0.8421052694320679,0.46698838472366333,24,,,,,,,
674,,,,,,,24,0.17614057660102844,0.470329225063324,,,,,
701,0.7142857313156128,0.9622642397880554,0.8382750153541565,0.9375,0.8526315689086914,1.030014991760254,25,,,,,,,
701,,,,,,,25,0.1604563444852829,0.4867568016052246,,,,,
728,0.738095223903656,0.9433962106704712,0.8407456874847412,0.9117646813392639,0.8526315689086914,0.7423572540283203,26,,,,,,,
728,,,,,,,26,0.16577661037445068,0.4902261197566986,,,,,
755,0.738095223903656,0.9622642397880554,0.8501797318458557,0.939393937587738,0.8631578683853149,1.2041414976119995,27,,,,,,,
755,,,,,,,27,0.17886784672737122,0.4708859622478485,,,,,
782,0.6666666865348816,0.9622642397880554,0.8144654631614685,0.9333332777023315,0.8315789699554443,0.4814383387565613,28,,,,,,,
782,,,,,,,28,0.19267228245735168,0.4777379631996155,,,,,
809,0.738095223903656,0.9433962106704712,0.8407456874847412,0.9117646813392639,0.8526315689086914,0.5777864456176758,29,,,,,,,
809,,,,,,,29,0.18034842610359192,0.45497462153434753,,,,,
836,0.738095223903656,0.9433962106704712,0.8407456874847412,0.9117646813392639,0.8526315689086914,0.6271335482597351,30,,,,,,,
836,,,,,,,30,0.18675145506858826,0.49444276094436646,,,,,
863,0.7142857313156128,0.9622642397880554,0.8382750153541565,0.9375,0.8526315689086914,2.1038742065429688,31,,,,,,,
863,,,,,,,31,0.19216516613960266,0.46751752495765686,,,,,
890,0.761904776096344,0.9245282411575317,0.8432164788246155,0.8888888955116272,0.8526315689086914,0.45552799105644226,32,,,,,,,
890,,,,,,,32,0.18898284435272217,0.46903184056282043,,,,,
917,0.7857142686843872,0.9622642397880554,0.8739892244338989,0.9428571462631226,0.8842105269432068,0.4122941792011261,33,,,,,,,
917,,,,,,,33,0.18544279038906097,0.4690583646297455,,,,,
944,0.761904776096344,0.9433962106704712,0.8526504635810852,0.9142856597900391,0.8631578683853149,0.3711388111114502,34,,,,,,,
944,,,,,,,34,0.1984705924987793,0.45137906074523926,,,,,
971,0.7142857313156128,0.9622642397880554,0.8382750153541565,0.9375,0.8526315689086914,0.41978880763053894,35,,,,,,,
971,,,,,,,35,0.21869906783103943,0.4594802260398865,,,,,
998,0.761904776096344,0.9433962106704712,0.8526504635810852,0.9142856597900391,0.8631578683853149,0.4895228445529938,36,,,,,,,
998,,,,,,,36,0.22473430633544922,0.4591659903526306,,,,,
1025,0.761904776096344,0.9433962106704712,0.8526504635810852,0.9142856597900391,0.8631578683853149,0.43990692496299744,37,,,,,,,
1025,,,,,,,37,0.2267981320619583,0.45864591002464294,,,,,
1052,0.7857142686843872,0.9433962106704712,0.864555299282074,0.9166666865348816,0.8736842274665833,0.3591553270816803,38,,,,,,,
1052,,,,,,,38,0.21604903042316437,0.45245999097824097,,,,,
1079,0.6904761791229248,0.9433962106704712,0.816936194896698,0.90625,0.8315789699554443,0.3846556842327118,39,,,,,,,
1079,,,,,,,39,0.2141166478395462,0.4600299596786499,,,,,
1106,0.738095223903656,0.9433962106704712,0.8407456874847412,0.9117646813392639,0.8526315689086914,0.3462253510951996,40,,,,,,,
1106,,,,,,,40,0.2289879024028778,0.4355570077896118,,,,,
1133,0.6428571343421936,0.9433962106704712,0.79312664270401,0.8999999761581421,0.8105263113975525,0.40455248951911926,41,,,,,,,
1133,,,,,,,41,0.23616106808185577,0.4543514549732208,,,,,
1160,0.6666666865348816,0.9433962106704712,0.8050314784049988,0.9032257795333862,0.821052610874176,0.5781867504119873,42,,,,,,,
1160,,,,,,,42,0.23659324645996094,0.46529799699783325,,,,,
1187,0.761904776096344,0.9622642397880554,0.8620845079421997,0.9411764740943909,0.8736842274665833,0.5759984850883484,43,,,,,,,
1187,,,,,,,43,0.2216976284980774,0.4379863142967224,,,,,
1214,0.7142857313156128,0.9622642397880554,0.8382750153541565,0.9375,0.8526315689086914,0.34672242403030396,44,,,,,,,
1214,,,,,,,44,0.26034513115882874,0.4795372486114502,,,,,
1241,0.761904776096344,0.9622642397880554,0.8620845079421997,0.9411764740943909,0.8736842274665833,0.37432152032852173,45,,,,,,,
1241,,,,,,,45,0.2599928677082062,0.4823187291622162,,,,,
1268,0.6904761791229248,0.9622642397880554,0.8263701796531677,0.9354839324951172,0.8421052694320679,0.5711348056793213,46,,,,,,,
1268,,,,,,,46,0.24891246855258942,0.4511963129043579,,,,,
1295,0.6904761791229248,0.9433962106704712,0.816936194896698,0.90625,0.8315789699554443,0.40006786584854126,47,,,,,,,
1295,,,,,,,47,0.2690408527851105,0.45219042897224426,,,,,
1322,0.738095223903656,0.9433962106704712,0.8407456874847412,0.9117646813392639,0.8526315689086914,0.4414041340351105,48,,,,,,,
1322,,,,,,,48,0.2541395425796509,0.45211338996887207,,,,,
1349,0.738095223903656,0.9622642397880554,0.8501797318458557,0.939393937587738,0.8631578683853149,0.3394937515258789,49,,,,,,,
1349,,,,,,,49,0.25300222635269165,0.43813076615333557,,,,,
1376,0.5952380895614624,0.9622642397880554,0.7787511944770813,0.9259259104728699,0.800000011920929,0.37677860260009766,50,,,,,,,
1376,,,,,,,50,0.2516387701034546,0.46908047795295715,,,,,
1403,0.7142857313156128,0.9433962106704712,0.828840970993042,0.9090909361839294,0.8421052694320679,0.3699401915073395,51,,,,,,,
1403,,,,,,,51,0.22194351255893707,0.44178783893585205,,,,,
1430,0.7142857313156128,0.9622642397880554,0.8382750153541565,0.9375,0.8526315689086914,0.31785187125205994,52,,,,,,,
1430,,,,,,,52,0.27492186427116394,0.44944843649864197,,,,,
1457,0.738095223903656,0.9622642397880554,0.8501797318458557,0.939393937587738,0.8631578683853149,0.3974505066871643,53,,,,,,,
1457,,,,,,,53,0.28315186500549316,0.4392453134059906,,,,,
1484,0.6904761791229248,0.9622642397880554,0.8263701796531677,0.9354839324951172,0.8421052694320679,0.3541041612625122,54,,,,,,,
1484,,,,,,,54,0.2652186155319214,0.44939520955085754,,,,,
1511,0.6428571343421936,0.9433962106704712,0.79312664270401,0.8999999761581421,0.8105263113975525,0.3712742328643799,55,,,,,,,
1511,,,,,,,55,0.2838290333747864,0.4413915276527405,,,,,
1538,0.7857142686843872,0.9622642397880554,0.8739892244338989,0.9428571462631226,0.8842105269432068,0.3852638900279999,56,,,,,,,
1538,,,,,,,56,0.27623075246810913,0.4339662790298462,,,,,
