step,val_sensitivity,val_specificity,val_auroc,val_precision,val_accuracy,val_loss,epoch,unlabeled_data_utilization,train_loss,test_specificity,test_auroc,test_accuracy,test_sensitivity,test_precision
26,0.0714285746216774,0.9622642397880554,0.5168463587760925,0.6000000238418579,0.5684210658073425,0.7060110569000244,0,,,,,,,
26,,,,,,,0,0.004304108675569296,0.638810396194458,,,,,
53,0.5476190447807312,0.849056601524353,0.6983378529548645,0.7419354915618896,0.7157894968986511,3.032470464706421,1,,,,,,,
53,,,,,,,1,0.02215486578643322,0.6338151693344116,,,,,
80,0.3333333432674408,0.8301886916160583,0.5817610621452332,0.6086956262588501,0.6105263233184814,0.9411107301712036,2,,,,,,,
80,,,,,,,2,0.019958607852458954,0.6148379445075989,,,,,
107,0.5476190447807312,0.7547169923782349,0.6511680483818054,0.6388888955116272,0.6631578803062439,0.9397180080413818,3,,,,,,,
107,,,,,,,3,0.007365560624748468,0.5922886729240417,,,,,
134,0.6428571343421936,0.5283018946647644,0.585579514503479,0.5192307829856873,0.5789473652839661,2.062107563018799,4,,,,,,,
134,,,,,,,4,0.022035330533981323,0.5720993876457214,,,,,
161,0.5476190447807312,0.792452871799469,0.6700359582901001,0.6764705181121826,0.6842105388641357,1.1121102571487427,5,,,,,,,
161,,,,,,,5,0.030574431642889977,0.5571258664131165,,,,,
188,0.6190476417541504,0.7358490824699402,0.6774483323097229,0.6499999761581421,0.6842105388641357,1.8862485885620117,6,,,,,,,
188,,,,,,,6,0.04421808943152428,0.5397058129310608,,,,,
215,0.5,0.7358490824699402,0.6179245114326477,0.6000000238418579,0.6315789222717285,0.947536289691925,7,,,,,,,
215,,,,,,,7,0.06906720995903015,0.5444652438163757,,,,,
242,0.5,0.792452871799469,0.6462264060974121,0.65625,0.6631578803062439,0.6776113510131836,8,,,,,,,
242,,,,,,,8,0.10145506262779236,0.5560798645019531,,,,,
269,0.6190476417541504,0.7547169923782349,0.6868823170661926,0.6666666865348816,0.6947368383407593,1.9211899042129517,9,,,,,,,
269,,,,,,,9,0.09464897215366364,0.5313333868980408,,,,,
296,0.6190476417541504,0.792452871799469,0.7057502269744873,0.7027027606964111,0.7157894968986511,1.3700250387191772,10,,,,,,,
296,,,,,,,10,0.12198559939861298,0.5466291308403015,,,,,
323,0.6904761791229248,0.7547169923782349,0.7225965857505798,0.6904761791229248,0.7263157963752747,1.0609283447265625,11,,,,,,,
323,,,,,,,11,0.13169389963150024,0.5469067096710205,,,,,
350,0.5714285969734192,0.8301886916160583,0.7008086442947388,0.7272727489471436,0.7157894968986511,1.6166431903839111,12,,,,,,,
350,,,,,,,12,0.12849391996860504,0.5462349653244019,,,,,
377,0.6190476417541504,0.792452871799469,0.7057502269744873,0.7027027606964111,0.7157894968986511,0.8671141266822815,13,,,,,,,
377,,,,,,,13,0.1467301994562149,0.5253446102142334,,,,,
404,0.5952380895614624,0.7735848426818848,0.6844114661216736,0.6756757497787476,0.6947368383407593,1.5710277557373047,14,,,,,,,
404,,,,,,,14,0.18689069151878357,0.5218315720558167,,,,,
431,0.5476190447807312,0.8113208413124084,0.6794699430465698,0.6969696879386902,0.6947368383407593,1.44581139087677,15,,,,,,,
431,,,,,,,15,0.19373686611652374,0.516645073890686,,,,,
458,0.5952380895614624,0.792452871799469,0.6938453912734985,0.6944444179534912,0.7052631378173828,1.3517390489578247,16,,,,,,,
458,,,,,,,16,0.20219047367572784,0.5176729559898376,,,,,
485,0.5476190447807312,0.8301886916160583,0.6889038681983948,0.71875,0.7052631378173828,0.9117174744606018,17,,,,,,,
485,,,,,,,17,0.21084877848625183,0.5158430337905884,,,,,
512,0.523809552192688,0.8301886916160583,0.6769991517066956,0.7096773386001587,0.6947368383407593,0.8761182427406311,18,,,,,,,
512,,,,,,,18,0.2297133505344391,0.5114274024963379,,,,,
539,0.4761904776096344,0.792452871799469,0.6343216300010681,0.6451612710952759,0.6526315808296204,1.2733943462371826,19,,,,,,,
539,,,,,,,19,0.2189437448978424,0.5054353475570679,,,,,
566,0.5714285969734192,0.7735848426818848,0.6725067496299744,0.6666666865348816,0.6842105388641357,0.5133609175682068,20,,,,,,,
566,,,,,,,20,0.2501848042011261,0.5317043662071228,,,,,
593,0.5476190447807312,0.849056601524353,0.6983378529548645,0.7419354915618896,0.7157894968986511,0.9873548150062561,21,,,,,,,
593,,,,,,,21,0.2498706877231598,0.5195523500442505,,,,,
620,0.5952380895614624,0.8301886916160583,0.712713360786438,0.7352941632270813,0.7263157963752747,1.4925811290740967,22,,,,,,,
620,,,,,,,22,0.28686603903770447,0.5128417015075684,,,,,
647,0.6190476417541504,0.8113208413124084,0.7151841521263123,0.7222221493721008,0.7263157963752747,1.4080816507339478,23,,,,,,,
647,,,,,,,23,0.31411027908325195,0.5134735107421875,,,,,
674,0.5714285969734192,0.8867924809455872,0.7291104793548584,0.800000011920929,0.7473683953285217,0.8521659970283508,24,,,,,,,
674,,,,,,,24,0.3202327787876129,0.5147014260292053,,,,,
701,0.6190476417541504,0.849056601524353,0.7340521812438965,0.7647058367729187,0.7473683953285217,2.004472255706787,25,,,,,,,
701,,,,,,,25,0.3093668222427368,0.5149356722831726,,,,,
728,0.5952380895614624,0.8679245114326477,0.7315813302993774,0.78125,0.7473683953285217,1.605767846107483,26,,,,,,,
728,,,,,,,26,0.34080958366394043,0.5194754600524902,,,,,
755,0.5952380895614624,0.9245282411575317,0.7598832249641418,0.8620689511299133,0.7789473533630371,2.5816028118133545,27,,,,,,,
755,,,,,,,27,0.3611794710159302,0.538360595703125,,,,,
782,0.6666666865348816,0.8679245114326477,0.7672956585884094,0.800000011920929,0.7789473533630371,1.2485588788986206,28,,,,,,,
782,,,,,,,28,0.33384793996810913,0.4862326979637146,,,,,
809,0.6666666865348816,0.9056603908538818,0.7861635684967041,0.8484848737716675,0.800000011920929,1.2885791063308716,29,,,,,,,
809,,,,,,,29,0.3378918468952179,0.5310835838317871,,,,,
836,0.6190476417541504,0.9056603908538818,0.7623540163040161,0.8387095928192139,0.7789473533630371,0.47577300667762756,30,,,,,,,
836,,,,,,,30,0.3501950204372406,0.5011048316955566,,,,,
863,0.6190476417541504,0.8867924809455872,0.7529200315475464,0.8125,0.7684210538864136,0.6116288900375366,31,,,,,,,
863,,,,,,,31,0.36566540598869324,0.5066921710968018,,,,,
890,0.6666666865348816,0.792452871799469,0.7295597791671753,0.7179487347602844,0.7368420958518982,1.1348663568496704,32,,,,,,,
890,,,,,,,32,0.3929227888584137,0.4982215166091919,,,,,
917,0.6666666865348816,0.8301886916160583,0.7484278082847595,0.7567567229270935,0.75789475440979,2.656369209289551,33,,,,,,,
917,,,,,,,33,0.40848755836486816,0.512860119342804,,,,,
944,0.6428571343421936,0.8301886916160583,0.7365228533744812,0.75,0.7473683953285217,1.511719822883606,34,,,,,,,
944,,,,,,,34,0.3963051736354828,0.4891512095928192,,,,,
971,0.6666666865348816,0.8679245114326477,0.7672956585884094,0.800000011920929,0.7789473533630371,0.4889940023422241,35,,,,,,,
971,,,,,,,35,0.4241270422935486,0.5197280645370483,,,,,
998,0.5952380895614624,0.9056603908538818,0.7504492402076721,0.8333333134651184,0.7684210538864136,1.011820673942566,36,,,,,,,
998,,,,,,,36,0.4432748854160309,0.5258924961090088,,,,,
1025,0.6666666865348816,0.9056603908538818,0.7861635684967041,0.8484848737716675,0.800000011920929,0.6159141659736633,37,,,,,,,
1025,,,,,,,37,0.4104074537754059,0.4873252213001251,,,,,
1052,0.6428571343421936,0.9245282411575317,0.7836927175521851,0.8709677457809448,0.800000011920929,1.9394608736038208,38,,,,,,,
1052,,,,,,,38,0.4138684570789337,0.4908270537853241,,,,,
1079,0.6190476417541504,0.8867924809455872,0.7529200315475464,0.8125,0.7684210538864136,2.5640156269073486,39,,,,,,,
1079,,,,,,,39,0.4338407516479492,0.4959372580051422,,,,,
1106,0.6428571343421936,0.849056601524353,0.7459568381309509,0.7714285850524902,0.75789475440979,0.5105637907981873,40,,,,,,,
1106,,,,,,,40,0.4358952045440674,0.4967094659805298,,,,,
1133,0.6428571343421936,0.8301886916160583,0.7365228533744812,0.75,0.7473683953285217,1.0322887897491455,41,,,,,,,
1133,,,,,,,41,0.4268099069595337,0.49136990308761597,,,,,
1160,0.6666666865348816,0.8867924809455872,0.7767295241355896,0.8235294818878174,0.7894737124443054,0.8075309991836548,42,,,,,,,
1160,,,,,,,42,0.4275502860546112,0.49419546127319336,,,,,
1187,0.6666666865348816,0.849056601524353,0.7578616738319397,0.7777778506278992,0.7684210538864136,0.8863267302513123,43,,,,,,,
1187,,,,,,,43,0.44631227850914,0.4962933659553528,,,,,
1214,0.6666666865348816,0.8301886916160583,0.7484278082847595,0.7567567229270935,0.75789475440979,0.609064519405365,44,,,,,,,
1214,,,,,,,44,0.461071640253067,0.4866890013217926,,,,,
1241,0.6904761791229248,0.8301886916160583,0.760332465171814,0.7631579041481018,0.7684210538864136,0.8161342144012451,45,,,,,,,
1241,,,,,,,45,0.4648592174053192,0.5045793652534485,,,,,
1268,0.6428571343421936,0.849056601524353,0.7459568381309509,0.7714285850524902,0.75789475440979,0.5515875220298767,46,,,,,,,
1268,,,,,,,46,0.4446822702884674,0.47340458631515503,,,,,
1295,0.5952380895614624,0.849056601524353,0.7221473455429077,0.7575757503509521,0.7368420958518982,0.9037539958953857,47,,,,,,,
1295,,,,,,,47,0.45603907108306885,0.46295273303985596,,,,,
1322,0.5952380895614624,0.8867924809455872,0.7410151958465576,0.806451678276062,0.75789475440979,0.7785882353782654,48,,,,,,,
1322,,,,,,,48,0.4681604206562042,0.49598753452301025,,,,,
1349,0.6428571343421936,0.9056603908538818,0.7742587327957153,0.84375,0.7894737124443054,1.0149133205413818,49,,,,,,,
1349,,,,,,,49,0.45458468794822693,0.48557451367378235,,,,,
1376,0.6428571343421936,0.9245282411575317,0.7836927175521851,0.8709677457809448,0.800000011920929,1.0086870193481445,50,,,,,,,
1376,,,,,,,50,0.44794249534606934,0.4711284339427948,,,,,
1403,0.5952380895614624,0.9056603908538818,0.7504492402076721,0.8333333134651184,0.7684210538864136,1.0392613410949707,51,,,,,,,
1403,,,,,,,51,0.4553847908973694,0.4839457869529724,,,,,
1430,0.6428571343421936,0.9245282411575317,0.7836927175521851,0.8709677457809448,0.800000011920929,0.845893919467926,52,,,,,,,
1430,,,,,,,52,0.47901877760887146,0.4661080837249756,,,,,
1457,0.6666666865348816,0.849056601524353,0.7578616738319397,0.7777778506278992,0.7684210538864136,1.4720582962036133,53,,,,,,,
1457,,,,,,,53,0.4918084144592285,0.4771970808506012,,,,,
1484,0.5952380895614624,0.9056603908538818,0.7504492402076721,0.8333333134651184,0.7684210538864136,1.249761700630188,54,,,,,,,
1484,,,,,,,54,0.48387831449508667,0.47017326951026917,,,,,
