val_sensitivity,val_precision,val_auroc,epoch,val_loss,step,val_specificity,val_accuracy,unlabeled_data_utilization,train_loss,test_auroc,test_specificity,test_sensitivity,test_precision,test_accuracy
0.0,0.0,0.5,0,0.6187533736228943,26,1.0,0.557894766330719,,,,,,,
,,,0,,26,,,0.0018274853937327862,0.63393235206604,,,,,
0.261904776096344,0.6470588445663452,0.5743485689163208,1,1.8847072124481201,53,0.8867924809455872,0.6105263233184814,,,,,,,
,,,1,,53,,,0.002684803446754813,0.6255941987037659,,,,,
0.5476190447807312,0.7931034564971924,0.7172057032585144,2,1.7620654106140137,80,0.8867924809455872,0.7368420958518982,,,,,,,
,,,2,,80,,,0.0032013969030231237,0.5993196964263916,,,,,
0.5952380895614624,0.6578947305679321,0.6749775409698486,3,1.0626919269561768,107,0.7547169923782349,0.6842105388641357,,,,,,,
,,,3,,107,,,0.010599276050925255,0.5725687742233276,,,,,
0.7142857313156128,0.7142857313156128,0.7439352869987488,4,0.9687806963920593,134,0.7735848426818848,0.7473683953285217,,,,,,,
,,,4,,134,,,0.010098001919686794,0.5542200207710266,,,,,
0.5476190447807312,0.7931034564971924,0.7172057032585144,5,1.0943405628204346,161,0.8867924809455872,0.7368420958518982,,,,,,,
,,,5,,161,,,0.01035047136247158,0.547972559928894,,,,,
0.6190476417541504,0.7027027606964111,0.7057502269744873,6,0.9892875552177429,188,0.792452871799469,0.7157894968986511,,,,,,,
,,,6,,188,,,0.021214712411165237,0.530832052230835,,,,,
0.5952380895614624,0.8333333134651184,0.7504492402076721,7,0.6908381581306458,215,0.9056603908538818,0.7684210538864136,,,,,,,
,,,7,,215,,,0.03610042482614517,0.5148588418960571,,,,,
0.5952380895614624,0.6944444179534912,0.6938453912734985,8,2.1363658905029297,242,0.792452871799469,0.7052631378173828,,,,,,,
,,,8,,242,,,0.06701359897851944,0.5450245141983032,,,,,
0.4761904776096344,0.8333333134651184,0.7003592848777771,9,0.6444104909896851,269,0.9245282411575317,0.7263157963752747,,,,,,,
,,,9,,269,,,0.04220615699887276,0.5237588882446289,,,,,
0.5476190447807312,0.7931034564971924,0.7172057032585144,10,1.8485069274902344,296,0.8867924809455872,0.7368420958518982,,,,,,,
,,,10,,296,,,0.061425697058439255,0.5158640742301941,,,,,
0.5714285969734192,0.800000011920929,0.7291104793548584,11,0.9727477431297302,323,0.8867924809455872,0.7473683953285217,,,,,,,
,,,11,,323,,,0.058803003281354904,0.5173557996749878,,,,,
0.5714285969734192,0.9230769276618958,0.7668463587760925,12,0.4830039441585541,350,0.9622642397880554,0.7894737124443054,,,,,,,
,,,12,,350,,,0.07590505480766296,0.49604105949401855,,,,,
0.6190476417541504,0.8125,0.7529200315475464,13,0.6720834374427795,377,0.8867924809455872,0.7684210538864136,,,,,,,
,,,13,,377,,,0.09480275213718414,0.5282919406890869,,,,,
0.6190476417541504,0.8965517282485962,0.781221866607666,14,0.7379320859909058,404,0.9433962106704712,0.800000011920929,,,,,,,
,,,14,,404,,,0.07914954423904419,0.5073491930961609,,,,,
0.6190476417541504,0.7428570985794067,0.724618136882782,15,0.5955515503883362,431,0.8301886916160583,0.7368420958518982,,,,,,,
,,,15,,431,,,0.09452295303344727,0.4847312569618225,,,,,
0.6428571343421936,0.7714285850524902,0.7459568381309509,16,0.5341826677322388,458,0.849056601524353,0.75789475440979,,,,,,,
,,,16,,458,,,0.10031427443027496,0.4983541965484619,,,,,
0.6190476417541504,0.6842105388641357,0.6963163018226624,17,0.5816929936408997,485,0.7735848426818848,0.7052631378173828,,,,,,,
,,,17,,485,,,0.1151416227221489,0.4992634057998657,,,,,
0.523809552192688,0.7857142686843872,0.7053009867668152,18,0.6386365294456482,512,0.8867924809455872,0.7263157963752747,,,,,,,
,,,18,,512,,,0.11703551560640335,0.514843761920929,,,,,
0.5476190447807312,0.7931034564971924,0.7172057032585144,19,0.5123969316482544,539,0.8867924809455872,0.7368420958518982,,,,,,,
,,,19,,539,,,0.11794811487197876,0.480015367269516,,,,,
0.5714285969734192,0.75,0.7102425694465637,20,0.51847904920578,566,0.849056601524353,0.7263157963752747,,,,,,,
,,,20,,566,,,0.13208168745040894,0.48794320225715637,,,,,
0.6904761791229248,0.8055555820465088,0.7792003154754639,21,0.5269953608512878,593,0.8679245114326477,0.7894737124443054,,,,,,,
,,,21,,593,,,0.15094085037708282,0.49103251099586487,,,,,
0.5476190447807312,0.8518518805503845,0.7360737323760986,22,0.6099031567573547,620,0.9245282411575317,0.75789475440979,,,,,,,
,,,22,,620,,,0.14655855298042297,0.4770371913909912,,,,,
0.6190476417541504,0.8387095928192139,0.7623540163040161,23,0.5719467997550964,647,0.9056603908538818,0.7789473533630371,,,,,,,
,,,23,,647,,,0.16299112141132355,0.48429930210113525,,,,,
0.5952380895614624,0.7142857313156128,0.703279435634613,24,0.568895697593689,674,0.8113208413124084,0.7157894968986511,,,,,,,
,,,24,,674,,,0.1749466359615326,0.47646209597587585,,,,,
0.6666666865348816,0.800000011920929,0.7672956585884094,25,0.5877524018287659,701,0.8679245114326477,0.7789473533630371,,,,,,,
,,,25,,701,,,0.16441795229911804,0.5113887786865234,,,,,
0.6428571343421936,0.84375,0.7742587327957153,26,0.6049309968948364,728,0.9056603908538818,0.7894737124443054,,,,,,,
,,,26,,728,,,0.17150242626667023,0.49344897270202637,,,,,
0.5952380895614624,0.8333333134651184,0.7504492402076721,27,0.47541099786758423,755,0.9056603908538818,0.7684210538864136,,,,,,,
,,,27,,755,,,0.15935853123664856,0.4601365327835083,,,,,
0.5952380895614624,0.8333333134651184,0.7504492402076721,28,0.6683760285377502,782,0.9056603908538818,0.7684210538864136,,,,,,,
,,,28,,782,,,0.17889083921909332,0.4630511701107025,,,,,
0.5952380895614624,0.8928571343421936,0.7693171501159668,29,0.4451582729816437,809,0.9433962106704712,0.7894737124443054,,,,,,,
,,,29,,809,,,0.18506674468517303,0.45696938037872314,,,,,
0.6428571343421936,0.8181818127632141,0.7648246884346008,30,0.5542057752609253,836,0.8867924809455872,0.7789473533630371,,,,,,,
,,,30,,836,,,0.19253112375736237,0.4771210551261902,,,,,
0.6666666865348816,0.8484848737716675,0.7861635684967041,31,0.6614412069320679,863,0.9056603908538818,0.800000011920929,,,,,,,
,,,31,,863,,,0.16324998438358307,0.45205146074295044,,,,,
0.6190476417541504,0.7647058367729187,0.7340521812438965,32,0.39967435598373413,890,0.849056601524353,0.7473683953285217,,,,,,,
,,,32,,890,,,0.1947622150182724,0.4454073905944824,,,,,
0.6666666865348816,0.8484848737716675,0.7861635684967041,33,0.8045396208763123,917,0.9056603908538818,0.800000011920929,,,,,,,
,,,33,,917,,,0.2159530520439148,0.4683157205581665,,,,,
0.6190476417541504,0.7647058367729187,0.7340521812438965,34,0.4972338080406189,944,0.849056601524353,0.7473683953285217,,,,,,,
,,,34,,944,,,0.22429801523685455,0.45417872071266174,,,,,
0.7142857313156128,0.8333333134651184,0.8005390167236328,35,0.5543758273124695,971,0.8867924809455872,0.8105263113975525,,,,,,,
,,,35,,971,,,0.2238759696483612,0.47720813751220703,,,,,
0.6904761791229248,0.8285714387893677,0.7886343002319336,36,0.5594075322151184,998,0.8867924809455872,0.800000011920929,,,,,,,
,,,36,,998,,,0.22418512403964996,0.44770628213882446,,,,,
0.6428571343421936,0.8709677457809448,0.7836927175521851,37,0.5326486825942993,1025,0.9245282411575317,0.800000011920929,,,,,,,
