val_specificity,val_precision,val_accuracy,val_auroc,epoch,val_loss,step,val_sensitivity,unlabeled_data_utilization,train_loss,test_sensitivity,test_specificity,test_precision,test_accuracy,test_auroc
0.07547169923782349,0.436781644821167,0.4421052634716034,0.49011680483818054,0,0.6186516284942627,34,0.9047619700431824,,,,,,,
,,,,0,,34,,0.008380682207643986,0.6403308510780334,,,,,
0.056603774428367615,0.4252873361110687,0.42105263471603394,0.4687780737876892,1,0.6192721724510193,69,0.8809523582458496,,,,,,,
,,,,1,,69,,0.007339736446738243,0.6345569491386414,,,,,
0.09433962404727936,0.4482758641242981,0.46315789222717285,0.5114555358886719,2,0.644209623336792,104,0.9285714626312256,,,,,,,
,,,,2,,104,,0.005444532260298729,0.6348434686660767,,,,,
0.01886792480945587,0.4285714328289032,0.42105263471603394,0.47371965646743774,3,0.649429976940155,139,0.9285714626312256,,,,,,,
,,,,3,,139,,0.006375922355800867,0.6337159276008606,,,,,
0.056603774428367615,0.4318181872367859,0.43157893419265747,0.4806828498840332,4,0.6270903944969177,174,0.9047619700431824,,,,,,,
,,,,4,,174,,0.005980807356536388,0.623908519744873,,,,,
0.07547169923782349,0.4494381844997406,0.46315789222717285,0.5139263272285461,5,0.7151325941085815,209,0.9523809552192688,,,,,,,
,,,,5,,209,,0.00903340894728899,0.6221399903297424,,,,,
0.07547169923782349,0.4555555582046509,0.4736842215061188,0.5258311033248901,6,0.6080062985420227,244,0.976190447807312,,,,,,,
,,,,6,,244,,0.013331592082977295,0.6266871690750122,,,,,
0.056603774428367615,0.4505494236946106,0.46315789222717285,0.5163971185684204,7,0.7261011004447937,279,0.976190447807312,,,,,,,
,,,,7,,279,,0.013406422920525074,0.6233798861503601,,,,,
0.1320754736661911,0.4588235020637512,0.4842105209827423,0.5303234457969666,8,0.6517805457115173,314,0.9285714626312256,,,,,,,
,,,,8,,314,,0.009936464950442314,0.6250933408737183,,,,,
0.09433962404727936,0.4482758641242981,0.46315789222717285,0.5114555358886719,9,0.6749105453491211,349,0.9285714626312256,,,,,,,
,,,,9,,349,,0.011886950582265854,0.6117210984230042,,,,,
0.1320754736661911,0.4588235020637512,0.4842105209827423,0.5303234457969666,10,0.6407020688056946,384,0.9285714626312256,,,,,,,
,,,,10,,384,,0.007760300766676664,0.6194191575050354,,,,,
0.1320754736661911,0.4523809850215912,0.4736842215061188,0.5184186697006226,11,0.6795362234115601,419,0.9047619700431824,,,,,,,
,,,,11,,419,,0.010477634146809578,0.6186604499816895,,,,,
0.2641509473323822,0.4868420958518982,0.5368421077728271,0.5725516080856323,12,0.6217676997184753,454,0.8809523582458496,,,,,,,
,,,,12,,454,,0.0167061947286129,0.6336992979049683,,,,,
0.3396226465702057,0.5,0.557894766330719,0.5864779949188232,13,0.6236670613288879,489,0.8333333134651184,,,,,,,
,,,,13,,489,,0.009295881725847721,0.6129875779151917,,,,,
0.49056604504585266,0.5573770403862,0.6315789222717285,0.6500449180603027,14,0.6820698976516724,524,0.8095238208770752,,,,,,,
,,,,14,,524,,0.007511679083108902,0.6166325211524963,,,,,
