val_loss,val_sensitivity,val_auroc,step,val_specificity,val_precision,epoch,val_accuracy,train_loss,unlabeled_data_utilization,test_precision,test_specificity,test_sensitivity,test_accuracy,test_auroc
1.075764536857605,0.0476190485060215,0.4483378231525421,26,0.849056601524353,0.20000000298023224,0,0.49473685026168823,,,,,,,
,,,26,,,0,,0.6442826986312866,0.00639853160828352,,,,,
2.863921880722046,0.3095238208770752,0.6170260310173035,53,0.9245282411575317,0.7647058367729187,1,0.6526315808296204,,,,,,,
,,,53,,,1,,0.6146526336669922,0.005200925748795271,,,,,
3.082568407058716,0.2857142984867096,0.6334232091903687,80,0.9811320900917053,0.9230769276618958,2,0.6736842393875122,,,,,,,
,,,80,,,2,,0.5897417068481445,0.004795881453901529,,,,,
1.158328890800476,0.3571428656578064,0.6502695679664612,107,0.9433962106704712,0.8333333134651184,3,0.6842105388641357,,,,,,,
,,,107,,,3,,0.5759029984474182,0.015273136086761951,,,,,
0.5848729610443115,0.4761904776096344,0.6814914345741272,134,0.8867924809455872,0.7692307829856873,4,0.7052631378173828,,,,,,,
,,,134,,,4,,0.5370960831642151,0.02184700407087803,,,,,
0.509804904460907,0.523809552192688,0.7053009867668152,161,0.8867924809455872,0.7857142686843872,5,0.7263157963752747,,,,,,,
,,,161,,,5,,0.5578274130821228,0.07556021213531494,,,,,
0.6443422436714172,0.5476190447807312,0.7172057032585144,188,0.8867924809455872,0.7931034564971924,6,0.7368420958518982,,,,,,,
,,,188,,,6,,0.5067188739776611,0.05034700408577919,,,,,
0.6800157427787781,0.6190476417541504,0.7529200315475464,215,0.8867924809455872,0.8125,7,0.7684210538864136,,,,,,,
,,,215,,,7,,0.4944794774055481,0.07857825607061386,,,,,
0.5573727488517761,0.4761904776096344,0.7192272543907166,242,0.9622642397880554,0.9090909361839294,8,0.7473683953285217,,,,,,,
,,,242,,,8,,0.5203351974487305,0.1055418848991394,,,,,
1.6944645643234253,0.5,0.7028301954269409,269,0.9056603908538818,0.807692289352417,9,0.7263157963752747,,,,,,,
,,,269,,,9,,0.5173556208610535,0.09048815816640854,,,,,
0.45536211133003235,0.5476190447807312,0.7360737323760986,296,0.9245282411575317,0.8518518805503845,10,0.75789475440979,,,,,,,
,,,296,,,10,,0.48627302050590515,0.08069927245378494,,,,,
0.5864217877388,0.5714285969734192,0.7668463587760925,323,0.9622642397880554,0.9230769276618958,11,0.7894737124443054,,,,,,,
,,,323,,,11,,0.4979458451271057,0.11999058723449707,,,,,
0.5984728336334229,0.6428571343421936,0.7648246884346008,350,0.8867924809455872,0.8181818127632141,12,0.7789473533630371,,,,,,,
,,,350,,,12,,0.4713776111602783,0.11492336541414261,,,,,
0.44197022914886475,0.6428571343421936,0.7742587327957153,377,0.9056603908538818,0.84375,13,0.7894737124443054,,,,,,,
,,,377,,,13,,0.5113701224327087,0.1503239870071411,,,,,
1.4123698472976685,0.6666666865348816,0.795597493648529,404,0.9245282411575317,0.875,14,0.8105263113975525,,,,,,,
,,,404,,,14,,0.48912695050239563,0.1434917151927948,,,,,
0.5302925705909729,0.6428571343421936,0.79312664270401,431,0.9433962106704712,0.8999999761581421,15,0.8105263113975525,,,,,,,
