val_auroc,val_specificity,epoch,step,val_accuracy,val_loss,val_sensitivity,val_precision,train_loss,unlabeled_data_utilization,test_auroc,test_precision,test_accuracy,test_sensitivity,test_specificity
0.5,1.0,0,26,0.557894766330719,0.6189284920692444,0.0,0.0,,,,,,,
,,0,26,,,,,0.6387457847595215,0.0,,,,,
0.5,1.0,1,53,0.557894766330719,1.082387089729309,0.0,0.0,,,,,,,
,,1,53,,,,,0.6314812898635864,0.0,,,,,
0.523809552192688,1.0,2,80,0.5789473652839661,1.9969934225082397,0.0476190485060215,1.0,,,,,,,
,,2,80,,,,,0.6236866116523743,0.0,,,,,
0.49056604504585266,0.9811320900917053,3,107,0.5473684072494507,1.3417208194732666,0.0,0.0,,,,,,,
,,3,107,,,,,0.6172257661819458,0.0,,,,,
0.5262802839279175,0.9811320900917053,4,134,0.5789473652839661,0.6488509774208069,0.0714285746216774,0.75,,,,,,,
,,4,134,,,,,0.6027908325195312,0.0,,,,,
0.5262802839279175,0.9811320900917053,5,161,0.5789473652839661,0.9434853196144104,0.0714285746216774,0.75,,,,,,,
,,5,161,,,,,0.6012116074562073,0.0,,,,,
0.5858041644096375,0.9811320900917053,6,188,0.6315789222717285,3.240863561630249,0.190476194024086,0.8888888955116272,,,,,,,
,,6,188,,,,,0.5744718909263611,0.0,,,,,
0.6835130453109741,0.9622642397880554,7,215,0.7157894968986511,1.150173306465149,0.4047619104385376,0.8947368264198303,,,,,,,
,,7,215,,,,,0.5656664371490479,0.0,,,,,
0.7430369257926941,0.9622642397880554,8,242,0.7684210538864136,3.101278305053711,0.523809552192688,0.9166666865348816,,,,,,,
,,8,242,,,,,0.5477073788642883,0.0,,,,,
0.6740791201591492,0.9433962106704712,9,269,0.7052631378173828,1.6018104553222656,0.4047619104385376,0.8500000238418579,,,,,,,
,,9,269,,,,,0.543145477771759,0.0,,,,,
0.7241688966751099,0.9245282411575317,10,296,0.7473683953285217,0.762901246547699,0.523809552192688,0.8461537957191467,,,,,,,
,,10,296,,,,,0.5399810075759888,0.0,,,,,
0.7385445237159729,0.9056603908538818,11,323,0.75789475440979,1.0153189897537231,0.5714285969734192,0.8275862336158752,,,,,,,
,,11,323,,,,,0.5312744379043579,0.0,,,,,
0.7336028814315796,0.9433962106704712,12,350,0.75789475440979,0.8392387628555298,0.523809552192688,0.8799999952316284,,,,,,,
,,12,350,,,,,0.5139394402503967,0.0,,,,,
0.6933962106704712,0.8867924809455872,13,377,0.7157894968986511,0.9579965472221375,0.5,0.7777778506278992,,,,,,,
,,13,377,,,,,0.49932345747947693,0.0,,,,,
0.7336028814315796,0.9433962106704712,14,404,0.75789475440979,0.6894925832748413,0.523809552192688,0.8799999952316284,,,,,,,
,,14,404,,,,,0.4924318194389343,0.0,,,,,
