val_specificity,val_loss,val_precision,val_sensitivity,step,val_accuracy,val_auroc,epoch,train_loss,unlabeled_data_utilization,test_auroc,test_specificity,test_sensitivity,test_precision,test_accuracy
1.0,0.7450679540634155,0.0,0.0,26,0.557894766330719,0.5,0,,,,,,,
,,,,26,,,0,0.7567869424819946,0.0,,,,,
0.7547169923782349,2.7046613693237305,0.5517241358757019,0.380952388048172,53,0.5894736647605896,0.5678346753120422,1,,,,,,,
,,,,53,,,1,0.7287998795509338,0.0,,,,,
0.849056601524353,3.6869282722473145,0.6666666865348816,0.380952388048172,80,0.6421052813529968,0.6150044798851013,2,,,,,,,
,,,,80,,,2,0.7365915775299072,0.0,,,,,
0.792452871799469,2.172647476196289,0.6333333253860474,0.4523809850215912,107,0.6421052813529968,0.6224168539047241,3,,,,,,,
,,,,107,,,3,0.7335437536239624,0.0,,,,,
0.8301886916160583,2.0640413761138916,0.6785714626312256,0.4523809850215912,134,0.6631578803062439,0.6412848234176636,4,,,,,,,
,,,,134,,,4,0.7045320868492126,0.0,,,,,
0.792452871799469,1.5278195142745972,0.6944444179534912,0.5952380895614624,161,0.7052631378173828,0.6938453912734985,5,,,,,,,
,,,,161,,,5,0.6886671185493469,0.0,,,,,
0.8679245114326477,4.1743483543396,0.7307692170143127,0.4523809850215912,188,0.6842105388641357,0.6601526737213135,6,,,,,,,
,,,,188,,,6,0.6827549338340759,0.0,,,,,
0.8867924809455872,0.6373011469841003,0.75,0.4285714328289032,215,0.6842105388641357,0.6576818823814392,7,,,,,,,
,,,,215,,,7,0.6591712236404419,0.0,,,,,
0.9622642397880554,1.0015459060668945,0.8947368264198303,0.4047619104385376,242,0.7157894968986511,0.6835130453109741,8,,,,,,,
,,,,242,,,8,0.6479783058166504,0.0,,,,,
0.849056601524353,0.906191885471344,0.7037037014961243,0.4523809850215912,269,0.6736842393875122,0.6507187485694885,9,,,,,,,
,,,,269,,,9,0.6326505541801453,0.0,,,,,
0.9245282411575317,0.8570542335510254,0.8399999737739563,0.5,296,0.7368420958518982,0.7122641205787659,10,,,,,,,
,,,,296,,,10,0.617080807685852,0.0,,,,,
0.9056603908538818,0.7321101427078247,0.8333333134651184,0.5952380895614624,323,0.7684210538864136,0.7504492402076721,11,,,,,,,
,,,,323,,,11,0.5937797427177429,0.0,,,,,
0.7735848426818848,0.9462159276008606,0.6756757497787476,0.5952380895614624,350,0.6947368383407593,0.6844114661216736,12,,,,,,,
,,,,350,,,12,0.5909073948860168,0.0,,,,,
0.8301886916160583,1.1841020584106445,0.7352941632270813,0.5952380895614624,377,0.7263157963752747,0.712713360786438,13,,,,,,,
,,,,377,,,13,0.5920528769493103,0.0,,,,,
0.8867924809455872,1.1034455299377441,0.7777778506278992,0.5,404,0.7157894968986511,0.6933962106704712,14,,,,,,,
,,,,404,,,14,0.574948251247406,0.0,,,,,
0.8679245114326477,0.9112101793289185,0.774193525314331,0.5714285969734192,431,0.7368420958518982,0.7196765542030334,15,,,,,,,
,,,,431,,,15,0.5827241539955139,0.0,,,,,
