step,val_sensitivity,val_specificity,val_auroc,val_precision,val_accuracy,val_loss,epoch,unlabeled_data_utilization,train_loss,test_specificity,test_auroc,test_accuracy,test_sensitivity,test_precision
26,1.0,0.0,0.5,0.4421052634716034,0.4421052634716034,0.6227028965950012,0,,,,,,,
26,,,,,,,0,0.0,0.6328596472740173,,,,,
53,0.5714285969734192,0.7358490824699402,0.6536387801170349,0.6315789222717285,0.6631578803062439,1.1412039995193481,1,,,,,,,
53,,,,,,,1,0.0,0.6142783761024475,,,,,
80,0.5952380895614624,0.792452871799469,0.6938453912734985,0.6944444179534912,0.7052631378173828,0.8333889842033386,2,,,,,,,
80,,,,,,,2,0.0,0.5810825228691101,,,,,
107,0.6904761791229248,0.7169811129570007,0.7037286758422852,0.6590909361839294,0.7052631378173828,1.391103982925415,3,,,,,,,
107,,,,,,,3,0.0,0.5745140314102173,,,,,
134,0.6666666865348816,0.6792452931404114,0.6729559898376465,0.6222222447395325,0.6736842393875122,1.2487030029296875,4,,,,,,,
134,,,,,,,4,0.0,0.5507530570030212,,,,,
161,0.5476190447807312,0.8867924809455872,0.7172057032585144,0.7931034564971924,0.7368420958518982,1.1745758056640625,5,,,,,,,
161,,,,,,,5,0.0,0.5421032905578613,,,,,
188,0.5476190447807312,0.9056603908538818,0.7266397476196289,0.8214285373687744,0.7473683953285217,0.7231444716453552,6,,,,,,,
188,,,,,,,6,0.0,0.5295617580413818,,,,,
215,0.5952380895614624,0.8867924809455872,0.7410151958465576,0.806451678276062,0.75789475440979,1.155730128288269,7,,,,,,,
215,,,,,,,7,0.0,0.5378929376602173,,,,,
242,0.6428571343421936,0.8301886916160583,0.7365228533744812,0.75,0.7473683953285217,0.7309823036193848,8,,,,,,,
242,,,,,,,8,0.0,0.5199638605117798,,,,,
269,0.5952380895614624,0.9433962106704712,0.7693171501159668,0.8928571343421936,0.7894737124443054,1.3842028379440308,9,,,,,,,
269,,,,,,,9,0.0,0.5065897703170776,,,,,
296,0.6428571343421936,0.8867924809455872,0.7648246884346008,0.8181818127632141,0.7789473533630371,1.0624667406082153,10,,,,,,,
296,,,,,,,10,0.0,0.5190710425376892,,,,,
323,0.738095223903656,0.8113208413124084,0.7747079730033875,0.7560975551605225,0.7789473533630371,0.7478054761886597,11,,,,,,,
323,,,,,,,11,0.0,0.492673397064209,,,,,
350,0.7142857313156128,0.8867924809455872,0.8005390167236328,0.8333333134651184,0.8105263113975525,1.5032957792282104,12,,,,,,,
350,,,,,,,12,0.0,0.4824807941913605,,,,,
377,0.738095223903656,0.849056601524353,0.7935759425163269,0.7948718667030334,0.800000011920929,0.5926350355148315,13,,,,,,,
377,,,,,,,13,0.0,0.48021116852760315,,,,,
404,0.6666666865348816,0.8679245114326477,0.7672956585884094,0.800000011920929,0.7789473533630371,0.7820693254470825,14,,,,,,,
404,,,,,,,14,0.0,0.4706485867500305,,,,,
431,0.761904776096344,0.8679245114326477,0.8149146437644958,0.8205127716064453,0.821052610874176,0.7327450513839722,15,,,,,,,
431,,,,,,,15,0.0,0.4749620854854584,,,,,
458,0.6904761791229248,0.9245282411575317,0.8075022101402283,0.8787878751754761,0.821052610874176,0.8501864075660706,16,,,,,,,
