val_sensitivity,val_precision,step,val_loss,epoch,val_specificity,val_auroc,val_accuracy,train_loss,unlabeled_data_utilization,test_accuracy,test_specificity,test_auroc,test_sensitivity,test_precision
0.0476190485060215,1.0,26,0.6320177316665649,0,1.0,0.523809552192688,0.5789473652839661,,,,,,,
,,26,,0,,,,0.6376796960830688,0.004579118452966213,,,,,
0.02380952425301075,0.5,53,1.5245018005371094,1,0.9811320900917053,0.5024707913398743,0.557894766330719,,,,,,,
,,53,,1,,,,0.6360433101654053,0.007132374215871096,,,,,
0.1428571492433548,1.0,80,1.417651891708374,2,1.0,0.5714285969734192,0.621052622795105,,,,,,,
,,80,,2,,,,0.6193152070045471,0.008044377900660038,,,,,
0.2857142984867096,0.8571428656578064,107,0.8284946084022522,3,0.9622642397880554,0.6239892244338989,0.6631578803062439,,,,,,,
,,107,,3,,,,0.6091234087944031,0.011018308810889721,,,,,
0.5,0.7777778506278992,134,0.9351962208747864,4,0.8867924809455872,0.6933962106704712,0.7157894968986511,,,,,,,
,,134,,4,,,,0.5637378692626953,0.005996475927531719,,,,,
0.5714285969734192,0.8571428656578064,161,1.1537351608276367,5,0.9245282411575317,0.7479784488677979,0.7684210538864136,,,,,,,
,,161,,5,,,,0.5624991655349731,0.02543102204799652,,,,,
0.5952380895614624,0.8333333134651184,188,1.0227993726730347,6,0.9056603908538818,0.7504492402076721,0.7684210538864136,,,,,,,
,,188,,6,,,,0.5260736346244812,0.031247194856405258,,,,,
0.5952380895614624,0.8928571343421936,215,1.811660647392273,7,0.9433962106704712,0.7693171501159668,0.7894737124443054,,,,,,,
,,215,,7,,,,0.5352568626403809,0.06024012342095375,,,,,
0.6904761791229248,0.8787878751754761,242,1.0565863847732544,8,0.9245282411575317,0.8075022101402283,0.821052610874176,,,,,,,
,,242,,8,,,,0.5363994836807251,0.10316883027553558,,,,,
0.6666666865348816,0.9333332777023315,269,1.441258192062378,9,0.9622642397880554,0.8144654631614685,0.8315789699554443,,,,,,,
,,269,,9,,,,0.5333833694458008,0.14820212125778198,,,,,
0.6666666865348816,0.9032257795333862,296,0.5383192896842957,10,0.9433962106704712,0.8050314784049988,0.821052610874176,,,,,,,
,,296,,10,,,,0.5490015149116516,0.15969699621200562,,,,,
0.6904761791229248,0.90625,323,0.8891398906707764,11,0.9433962106704712,0.816936194896698,0.8315789699554443,,,,,,,
,,323,,11,,,,0.5215290784835815,0.16065995395183563,,,,,
0.6904761791229248,0.8787878751754761,350,0.5930925607681274,12,0.9245282411575317,0.8075022101402283,0.821052610874176,,,,,,,
,,350,,12,,,,0.521289050579071,0.19265665113925934,,,,,
0.6904761791229248,0.90625,377,1.8829162120819092,13,0.9433962106704712,0.816936194896698,0.8315789699554443,,,,,,,
,,377,,13,,,,0.5279822945594788,0.19101952016353607,,,,,
0.6904761791229248,0.8787878751754761,404,0.5874576568603516,14,0.9245282411575317,0.8075022101402283,0.821052610874176,,,,,,,
,,404,,14,,,,0.539509117603302,0.2535820007324219,,,,,
0.738095223903656,0.8378377556800842,431,1.025170087814331,15,0.8867924809455872,0.8124438524246216,0.821052610874176,,,,,,,
,,431,,15,,,,0.5149946212768555,0.2498677521944046,,,,,
0.7142857313156128,0.8571428656578064,458,0.4763419032096863,16,0.9056603908538818,0.8099730610847473,0.821052610874176,,,,,,,
,,458,,16,,,,0.5205939412117004,0.2640799582004547,,,,,
0.738095223903656,0.8857142925262451,485,1.7320650815963745,17,0.9245282411575317,0.831311821937561,0.8421052694320679,,,,,,,
,,485,,17,,,,0.49466049671173096,0.2641586363315582,,,,,
0.7142857313156128,0.8571428656578064,512,0.6622294783592224,18,0.9056603908538818,0.8099730610847473,0.821052610874176,,,,,,,
,,512,,18,,,,0.5220472812652588,0.28925034403800964,,,,,
0.738095223903656,0.8611111044883728,539,1.0543632507324219,19,0.9056603908538818,0.8218778371810913,0.8315789699554443,,,,,,,
,,539,,19,,,,0.5107410550117493,0.2992003858089447,,,,,
0.738095223903656,0.8611111044883728,566,0.79435795545578,20,0.9056603908538818,0.8218778371810913,0.8315789699554443,,,,,,,
,,566,,20,,,,0.5070340037345886,0.29691922664642334,,,,,
0.761904776096344,0.8888888955116272,593,0.41340598464012146,21,0.9245282411575317,0.8432164788246155,0.8526315689086914,,,,,,,
,,593,,21,,,,0.5210677981376648,0.30232787132263184,,,,,
0.738095223903656,0.8611111044883728,620,1.1075688600540161,22,0.9056603908538818,0.8218778371810913,0.8315789699554443,,,,,,,
,,620,,22,,,,0.4911932349205017,0.2961771488189697,,,,,
0.6904761791229248,0.8055555820465088,647,0.44358575344085693,23,0.8679245114326477,0.7792003154754639,0.7894737124443054,,,,,,,
,,647,,23,,,,0.5151747465133667,0.3180921673774719,,,,,
0.7142857313156128,0.8823529481887817,674,0.45691025257110596,24,0.9245282411575317,0.8194069862365723,0.8315789699554443,,,,,,,
,,674,,24,,,,0.5077171921730042,0.3109532594680786,,,,,
0.7142857313156128,0.9090909361839294,701,0.46343955397605896,25,0.9433962106704712,0.828840970993042,0.8421052694320679,,,,,,,
,,701,,25,,,,0.4958430528640747,0.3258189857006073,,,,,
0.7142857313156128,0.9090909361839294,728,0.941980242729187,26,0.9433962106704712,0.828840970993042,0.8421052694320679,,,,,,,
,,728,,26,,,,0.4945966303348541,0.3454545736312866,,,,,
0.6904761791229248,0.9354839324951172,755,0.7410259246826172,27,0.9622642397880554,0.8263701796531677,0.8421052694320679,,,,,,,
