val_accuracy,epoch,val_auroc,val_sensitivity,step,val_loss,val_precision,val_specificity,unlabeled_data_utilization,train_loss,test_precision,test_specificity,test_sensitivity,test_accuracy,test_auroc
0.7684210538864136,0,0.760332465171814,0.6904761791229248,26,0.4770719110965729,0.7631579041481018,0.8301886916160583,,,,,,,
,0,,,26,,,,0.03972333297133446,0.5689470767974854,,,,,
0.7684210538864136,1,0.7652739882469177,0.738095223903656,53,0.45898735523223877,0.738095223903656,0.792452871799469,,,,,,,
,1,,,53,,,,0.38356372714042664,0.6099182367324829,,,,,
0.7789473533630371,2,0.7771788239479065,0.761904776096344,80,0.5294151306152344,0.7441861033439636,0.792452871799469,,,,,,,
,2,,,80,,,,0.43589192628860474,0.6029326915740967,,,,,
0.7789473533630371,3,0.7672956585884094,0.6666666865348816,107,0.49071893095970154,0.800000011920929,0.8679245114326477,,,,,,,
,3,,,107,,,,0.40060746669769287,0.591647744178772,,,,,
0.7684210538864136,4,0.760332465171814,0.6904761791229248,134,0.4791707396507263,0.7631579041481018,0.8301886916160583,,,,,,,
,4,,,134,,,,0.42989683151245117,0.5824442505836487,,,,,
0.7894737124443054,5,0.7816711664199829,0.7142857313156128,161,0.48178860545158386,0.7894737124443054,0.849056601524353,,,,,,,
,5,,,161,,,,0.4287504553794861,0.5664589405059814,,,,,
0.8105263113975525,6,0.8005390167236328,0.7142857313156128,188,0.500539243221283,0.8333333134651184,0.8867924809455872,,,,,,,
,6,,,188,,,,0.41190603375434875,0.5868287682533264,,,,,
0.7894737124443054,7,0.7816711664199829,0.7142857313156128,215,0.49687689542770386,0.7894737124443054,0.849056601524353,,,,,,,
,7,,,215,,,,0.3815222978591919,0.560454785823822,,,,,
0.800000011920929,8,0.7911050915718079,0.7142857313156128,242,0.4357624351978302,0.8108107447624207,0.8679245114326477,,,,,,,
,8,,,242,,,,0.4120286703109741,0.546303391456604,,,,,
0.8105263113975525,9,0.8005390167236328,0.7142857313156128,269,0.48553308844566345,0.8333333134651184,0.8867924809455872,,,,,,,
,9,,,269,,,,0.411050945520401,0.5535593032836914,,,,,
0.800000011920929,10,0.7911050915718079,0.7142857313156128,296,0.44182538986206055,0.8108107447624207,0.8679245114326477,,,,,,,
,10,,,296,,,,0.4096987843513489,0.546491265296936,,,,,
0.821052610874176,11,0.8124438524246216,0.738095223903656,323,0.4978548288345337,0.8378377556800842,0.8867924809455872,,,,,,,
,11,,,323,,,,0.45147815346717834,0.5486670136451721,,,,,
0.75789475440979,12,0.7533692717552185,0.7142857313156128,350,0.5267838835716248,0.7317073345184326,0.792452871799469,,,,,,,
,12,,,350,,,,0.4103682041168213,0.5406012535095215,,,,,
