epoch,val_sensitivity,val_accuracy,val_specificity,val_precision,step,val_auroc,val_loss,unlabeled_data_utilization,train_loss,test_sensitivity,test_specificity,test_precision,test_accuracy,test_auroc
0,0.5952380895614624,0.6736842393875122,0.7358490824699402,0.6410256624221802,26,0.6655435562133789,0.5964246392250061,,,,,,,
0,,,,,26,,,0.013076553121209145,0.6217356324195862,,,,,
1,0.5,0.7052631378173828,0.8679245114326477,0.75,53,0.6839622855186462,0.5051624774932861,,,,,,,
1,,,,,53,,,0.036552127450704575,0.5542148947715759,,,,,
2,0.5952380895614624,0.7473683953285217,0.8679245114326477,0.78125,80,0.7315813302993774,0.5600267052650452,,,,,,,
2,,,,,80,,,0.13480374217033386,0.5228955745697021,,,,,
3,0.6428571343421936,0.75789475440979,0.849056601524353,0.7714285850524902,107,0.7459568381309509,0.49607378244400024,,,,,,,
3,,,,,107,,,0.22948633134365082,0.513219952583313,,,,,
4,0.523809552192688,0.75789475440979,0.9433962106704712,0.8799999952316284,134,0.7336028814315796,0.5229693055152893,,,,,,,
4,,,,,134,,,0.3282545506954193,0.5310820937156677,,,,,
5,0.6190476417541504,0.800000011920929,0.9433962106704712,0.8965517282485962,161,0.781221866607666,0.41774782538414,,,,,,,
5,,,,,161,,,0.3159140646457672,0.508799135684967,,,,,
6,0.5476190447807312,0.7473683953285217,0.9056603908538818,0.8214285373687744,188,0.7266397476196289,0.4467317759990692,,,,,,,
6,,,,,188,,,0.39637795090675354,0.49411332607269287,,,,,
7,0.5952380895614624,0.7789473533630371,0.9245282411575317,0.8620689511299133,215,0.7598832249641418,0.45000073313713074,,,,,,,
7,,,,,215,,,0.3959767520427704,0.48961639404296875,,,,,
8,0.5952380895614624,0.7789473533630371,0.9245282411575317,0.8620689511299133,242,0.7598832249641418,0.49467310309410095,,,,,,,
8,,,,,242,,,0.42014431953430176,0.5082976222038269,,,,,
9,0.6428571343421936,0.800000011920929,0.9245282411575317,0.8709677457809448,269,0.7836927175521851,0.49559590220451355,,,,,,,
9,,,,,269,,,0.4292949140071869,0.48928704857826233,,,,,
10,0.6666666865348816,0.800000011920929,0.9056603908538818,0.8484848737716675,296,0.7861635684967041,0.46535784006118774,,,,,,,
10,,,,,296,,,0.42156821489334106,0.4866018295288086,,,,,
11,0.6190476417541504,0.7894737124443054,0.9245282411575317,0.8666666746139526,323,0.7717880010604858,0.44444721937179565,,,,,,,
11,,,,,323,,,0.4126396179199219,0.4710850715637207,,,,,
12,0.6190476417541504,0.8105263113975525,0.9622642397880554,0.9285714626312256,350,0.7906559109687805,0.4631643295288086,,,,,,,
12,,,,,350,,,0.44712862372398376,0.471026211977005,,,,,
13,0.6190476417541504,0.7894737124443054,0.9245282411575317,0.8666666746139526,377,0.7717880010604858,0.5673635005950928,,,,,,,
13,,,,,377,,,0.4606156349182129,0.4786726236343384,,,,,
14,0.6190476417541504,0.7894737124443054,0.9245282411575317,0.8666666746139526,404,0.7717880010604858,0.4807289242744446,,,,,,,
14,,,,,404,,,0.45065054297447205,0.4897875189781189,,,,,
15,0.5952380895614624,0.7789473533630371,0.9245282411575317,0.8620689511299133,431,0.7598832249641418,0.4478845000267029,,,,,,,
15,,,,,431,,,0.43983033299446106,0.4497402310371399,,,,,
16,0.5952380895614624,0.800000011920929,0.9622642397880554,0.9259259104728699,458,0.7787511944770813,0.501732349395752,,,,,,,
16,,,,,458,,,0.4662569761276245,0.469425767660141,,,,,
17,0.6428571343421936,0.8105263113975525,0.9433962106704712,0.8999999761581421,485,0.79312664270401,0.47237062454223633,,,,,,,
17,,,,,485,,,0.4859110414981842,0.4565095603466034,,,,,
18,0.6190476417541504,0.800000011920929,0.9433962106704712,0.8965517282485962,512,0.781221866607666,0.48855698108673096,,,,,,,
18,,,,,512,,,0.4706856906414032,0.4486144483089447,,,,,
19,0.5952380895614624,0.800000011920929,0.9622642397880554,0.9259259104728699,539,0.7787511944770813,0.42105671763420105,,,,,,,
19,,,,,539,,,0.46944260597229004,0.43711715936660767,,,,,
