val_specificity,val_sensitivity,epoch,val_loss,val_auroc,val_precision,step,val_accuracy,train_loss,unlabeled_data_utilization,test_auroc,test_specificity,test_accuracy,test_precision,test_sensitivity
1.0,0.0,0,0.865225076675415,0.5,0.0,26,0.557894766330719,,,,,,,
,,0,,,,26,,0.8889564871788025,0.0,,,,,
0.9433962106704712,0.02380952425301075,1,3.2241108417510986,0.4836028516292572,0.25,53,0.5368421077728271,,,,,,,
,,1,,,,53,,0.8521795868873596,0.0,,,,,
1.0,0.0714285746216774,2,1.4140751361846924,0.5357142686843872,1.0,80,0.5894736647605896,,,,,,,
,,2,,,,80,,0.8464165925979614,0.0,,,,,
0.9622642397880554,0.3095238208770752,3,1.7142187356948853,0.6358940005302429,0.8666666746139526,107,0.6736842393875122,,,,,,,
,,3,,,,107,,0.8304545879364014,0.0,,,,,
0.9622642397880554,0.5,4,1.296873688697815,0.7311322093009949,0.9130435585975647,134,0.75789475440979,,,,,,,
,,4,,,,134,,0.7710133194923401,0.0,,,,,
0.8679245114326477,0.5714285969734192,5,1.371169924736023,0.7196765542030334,0.774193525314331,161,0.7368420958518982,,,,,,,
,,5,,,,161,,0.7510618567466736,0.0,,,,,
0.9433962106704712,0.5476190447807312,6,1.530800223350525,0.7455076575279236,0.8846153616905212,188,0.7684210538864136,,,,,,,
,,6,,,,188,,0.6946825981140137,0.0,,,,,
0.9245282411575317,0.5952380895614624,7,1.0511044263839722,0.7598832249641418,0.8620689511299133,215,0.7789473533630371,,,,,,,
,,7,,,,215,,0.6833667159080505,0.0,,,,,
0.9622642397880554,0.523809552192688,8,1.0539584159851074,0.7430369257926941,0.9166666865348816,242,0.7684210538864136,,,,,,,
,,8,,,,242,,0.6712057590484619,0.0,,,,,
0.9245282411575317,0.5,9,1.0799553394317627,0.7122641205787659,0.8399999737739563,269,0.7368420958518982,,,,,,,
,,9,,,,269,,0.6617876887321472,0.0,,,,,
0.9245282411575317,0.5476190447807312,10,0.737328290939331,0.7360737323760986,0.8518518805503845,296,0.75789475440979,,,,,,,
,,10,,,,296,,0.6656096577644348,0.0,,,,,
0.9811320900917053,0.523809552192688,11,0.9625463485717773,0.7524707913398743,0.95652174949646,323,0.7789473533630371,,,,,,,
,,11,,,,323,,0.6550036668777466,0.0,,,,,
0.9622642397880554,0.5,12,1.3055325746536255,0.7311322093009949,0.9130435585975647,350,0.75789475440979,,,,,,,
,,12,,,,350,,0.6470462679862976,0.0,,,,,
0.9811320900917053,0.5476190447807312,13,0.7385380268096924,0.764375627040863,0.9583333134651184,377,0.7894737124443054,,,,,,,
,,13,,,,377,,0.6369659900665283,0.0,,,,,
0.9622642397880554,0.5952380895614624,14,0.6552367210388184,0.7787511944770813,0.9259259104728699,404,0.800000011920929,,,,,,,
,,14,,,,404,,0.616965115070343,0.0,,,,,
0.9622642397880554,0.5714285969734192,15,1.778699517250061,0.7668463587760925,0.9230769276618958,431,0.7894737124443054,,,,,,,
,,15,,,,431,,0.5964051485061646,0.0,,,,,
0.9811320900917053,0.5714285969734192,16,0.6169266104698181,0.7762802839279175,0.9599999785423279,458,0.800000011920929,,,,,,,
,,16,,,,458,,0.6096079349517822,0.0,,,,,
0.9056603908538818,0.6428571343421936,17,1.1360234022140503,0.7742587327957153,0.84375,485,0.7894737124443054,,,,,,,
,,17,,,,485,,0.6055020093917847,0.0,,,,,
0.9622642397880554,0.6666666865348816,18,1.1350346803665161,0.8144654631614685,0.9333332777023315,512,0.8315789699554443,,,,,,,
,,18,,,,512,,0.5928690433502197,0.0,,,,,
0.9245282411575317,0.5952380895614624,19,0.8542762994766235,0.7598832249641418,0.8620689511299133,539,0.7789473533630371,,,,,,,
,,19,,,,539,,0.5803749561309814,0.0,,,,,
0.9056603908538818,0.5952380895614624,20,1.2391724586486816,0.7504492402076721,0.8333333134651184,566,0.7684210538864136,,,,,,,
,,20,,,,566,,0.5924124121665955,0.0,,,,,
0.9622642397880554,0.6428571343421936,21,0.582854151725769,0.8025606870651245,0.931034505367279,593,0.821052610874176,,,,,,,
,,21,,,,593,,0.5618482828140259,0.0,,,,,
0.9433962106704712,0.6428571343421936,22,0.8065557479858398,0.79312664270401,0.8999999761581421,620,0.8105263113975525,,,,,,,
,,22,,,,620,,0.6015145778656006,0.0,,,,,
0.9622642397880554,0.5952380895614624,23,0.6542944312095642,0.7787511944770813,0.9259259104728699,647,0.800000011920929,,,,,,,
,,23,,,,647,,0.5912818908691406,0.0,,,,,
0.9245282411575317,0.523809552192688,24,0.740631639957428,0.7241688966751099,0.8461537957191467,674,0.7473683953285217,,,,,,,
,,24,,,,674,,0.5796027779579163,0.0,,,,,
0.9622642397880554,0.6428571343421936,25,0.7658275365829468,0.8025606870651245,0.931034505367279,701,0.821052610874176,,,,,,,
,,25,,,,701,,0.5645971298217773,0.0,,,,,
1.0,0.5952380895614624,26,0.6253622174263,0.7976190447807312,1.0,728,0.821052610874176,,,,,,,
,,26,,,,728,,0.5797344446182251,0.0,,,,,
1.0,0.6428571343421936,27,0.866976797580719,0.8214285373687744,1.0,755,0.8421052694320679,,,,,,,
,,27,,,,755,,0.5602384805679321,0.0,,,,,
0.9433962106704712,0.5952380895614624,28,0.7074382305145264,0.7693171501159668,0.8928571343421936,782,0.7894737124443054,,,,,,,
,,28,,,,782,,0.55292147397995,0.0,,,,,
0.9811320900917053,0.5714285969734192,29,0.6483632326126099,0.7762802839279175,0.9599999785423279,809,0.800000011920929,,,,,,,
,,29,,,,809,,0.5919160842895508,0.0,,,,,
0.9811320900917053,0.5952380895614624,30,0.793720543384552,0.7881851196289062,0.9615384340286255,836,0.8105263113975525,,,,,,,
,,30,,,,836,,0.5675368905067444,0.0,,,,,
0.8867924809455872,0.5714285969734192,31,0.6895502805709839,0.7291104793548584,0.800000011920929,863,0.7473683953285217,,,,,,,
,,31,,,,863,,0.5293200612068176,0.0,,,,,
0.9433962106704712,0.5714285969734192,32,0.7807056903839111,0.7574123740196228,0.8888888955116272,890,0.7789473533630371,,,,,,,
,,32,,,,890,,0.5635859370231628,0.0,,,,,
0.9811320900917053,0.5714285969734192,33,0.7255796790122986,0.7762802839279175,0.9599999785423279,917,0.800000011920929,,,,,,,
,,33,,,,917,,0.5608149170875549,0.0,,,,,
0.9433962106704712,0.6428571343421936,34,1.0700997114181519,0.79312664270401,0.8999999761581421,944,0.8105263113975525,,,,,,,
,,34,,,,944,,0.5207498669624329,0.0,,,,,
0.9245282411575317,0.6190476417541504,35,0.9278742074966431,0.7717880010604858,0.8666666746139526,971,0.7894737124443054,,,,,,,
,,35,,,,971,,0.5369644165039062,0.0,,,,,
0.9433962106704712,0.6190476417541504,36,0.9904500246047974,0.781221866607666,0.8965517282485962,998,0.800000011920929,,,,,,,
,,36,,,,998,,0.5325793027877808,0.0,,,,,
0.9245282411575317,0.6190476417541504,37,0.7746533155441284,0.7717880010604858,0.8666666746139526,1025,0.7894737124443054,,,,,,,
,,37,,,,1025,,0.5473453402519226,0.0,,,,,
0.9622642397880554,0.5952380895614624,38,0.6349185705184937,0.7787511944770813,0.9259259104728699,1052,0.800000011920929,,,,,,,
,,38,,,,1052,,0.5572209358215332,0.0,,,,,
0.9811320900917053,0.6904761791229248,39,0.6699053049087524,0.8358041644096375,0.9666666388511658,1079,0.8526315689086914,,,,,,,
,,39,,,,1079,,0.571895956993103,0.0,,,,,
1.0,0.6428571343421936,40,0.753143846988678,0.8214285373687744,1.0,1106,0.8421052694320679,,,,,,,
,,40,,,,1106,,0.5381237864494324,0.0,,,,,
0.9622642397880554,0.6428571343421936,41,0.6294225454330444,0.8025606870651245,0.931034505367279,1133,0.821052610874176,,,,,,,
,,41,,,,1133,,0.5447068214416504,0.0,,,,,
1.0,0.5714285969734192,42,0.6982574462890625,0.7857142686843872,1.0,1160,0.8105263113975525,,,,,,,
,,42,,,,1160,,0.5444597005844116,0.0,,,,,
0.9811320900917053,0.6666666865348816,43,0.6399884223937988,0.8238993883132935,0.9655172228813171,1187,0.8421052694320679,,,,,,,
,,43,,,,1187,,0.5110150575637817,0.0,,,,,
1.0,0.6428571343421936,44,0.6415125131607056,0.8214285373687744,1.0,1214,0.8421052694320679,,,,,,,
,,44,,,,1214,,0.5042855143547058,0.0,,,,,
0.9811320900917053,0.6428571343421936,45,0.6213908195495605,0.8119946122169495,0.9642857313156128,1241,0.8315789699554443,,,,,,,
,,45,,,,1241,,0.5129805207252502,0.0,,,,,
0.9811320900917053,0.5952380895614624,46,0.6357488632202148,0.7881851196289062,0.9615384340286255,1268,0.8105263113975525,,,,,,,
,,46,,,,1268,,0.5346145629882812,0.0,,,,,
0.9811320900917053,0.6904761791229248,47,0.5715993046760559,0.8358041644096375,0.9666666388511658,1295,0.8526315689086914,,,,,,,
,,47,,,,1295,,0.5392469763755798,0.0,,,,,
0.9622642397880554,0.6428571343421936,48,0.5906157493591309,0.8025606870651245,0.931034505367279,1322,0.821052610874176,,,,,,,
,,48,,,,1322,,0.5403192043304443,0.0,,,,,
0.9245282411575317,0.6428571343421936,49,0.6205480098724365,0.7836927175521851,0.8709677457809448,1349,0.800000011920929,,,,,,,
,,49,,,,1349,,0.5230028629302979,0.0,,,,,
0.9245282411575317,0.6428571343421936,50,0.5598338842391968,0.7836927175521851,0.8709677457809448,1376,0.800000011920929,,,,,,,
,,50,,,,1376,,0.5072383284568787,0.0,,,,,
0.9245282411575317,0.6666666865348816,51,0.5845028758049011,0.795597493648529,0.875,1403,0.8105263113975525,,,,,,,
,,51,,,,1403,,0.5120347142219543,0.0,,,,,
0.9433962106704712,0.6666666865348816,52,0.5282274484634399,0.8050314784049988,0.9032257795333862,1430,0.821052610874176,,,,,,,
,,52,,,,1430,,0.5093749761581421,0.0,,,,,
0.9245282411575317,0.6190476417541504,53,0.6585108041763306,0.7717880010604858,0.8666666746139526,1457,0.7894737124443054,,,,,,,
,,53,,,,1457,,0.5115647912025452,0.0,,,,,
0.9433962106704712,0.6428571343421936,54,0.6182008981704712,0.79312664270401,0.8999999761581421,1484,0.8105263113975525,,,,,,,
,,54,,,,1484,,0.5018870830535889,0.0,,,,,
0.9622642397880554,0.5952380895614624,55,0.7284553050994873,0.7787511944770813,0.9259259104728699,1511,0.800000011920929,,,,,,,
,,55,,,,1511,,0.5207350850105286,0.0,,,,,
0.9622642397880554,0.6428571343421936,56,0.5554447174072266,0.8025606870651245,0.931034505367279,1538,0.821052610874176,,,,,,,
,,56,,,,1538,,0.4905378222465515,0.0,,,,,
0.8867924809455872,0.6666666865348816,57,0.6114423274993896,0.7767295241355896,0.8235294818878174,1565,0.7894737124443054,,,,,,,
,,57,,,,1565,,0.4909708499908447,0.0,,,,,
0.9245282411575317,0.6190476417541504,58,0.5954068899154663,0.7717880010604858,0.8666666746139526,1592,0.7894737124443054,,,,,,,
,,58,,,,1592,,0.4966588020324707,0.0,,,,,
0.9622642397880554,0.6666666865348816,59,0.5682007074356079,0.8144654631614685,0.9333332777023315,1619,0.8315789699554443,,,,,,,
,,59,,,,1619,,0.4923083186149597,0.0,,,,,
0.9433962106704712,0.6904761791229248,60,0.6836169362068176,0.816936194896698,0.90625,1646,0.8315789699554443,,,,,,,
,,60,,,,1646,,0.482128769159317,0.0,,,,,
0.9433962106704712,0.6666666865348816,61,0.5705204010009766,0.8050314784049988,0.9032257795333862,1673,0.821052610874176,,,,,,,
,,61,,,,1673,,0.4915275275707245,0.0,,,,,
0.9811320900917053,0.5952380895614624,62,0.5772511959075928,0.7881851196289062,0.9615384340286255,1700,0.8105263113975525,,,,,,,
,,62,,,,1700,,0.5022023320198059,0.0,,,,,
0.9433962106704712,0.5952380895614624,63,0.5953153371810913,0.7693171501159668,0.8928571343421936,1727,0.7894737124443054,,,,,,,
,,63,,,,1727,,0.4922395646572113,0.0,,,,,
