epoch,val_sensitivity,val_accuracy,val_auroc,val_precision,val_specificity,val_loss,step,train_loss,unlabeled_data_utilization,test_auroc,test_specificity,test_accuracy,test_precision,test_sensitivity
0,0.7142857313156128,0.5157894492149353,0.5363881587982178,0.46875,0.35849055647850037,0.7971044182777405,26,,,,,,,
0,,,,,,,26,0.6454618573188782,0.010857152752578259,,,,,
1,0.2142857164144516,0.5368421077728271,0.5033692717552185,0.44999998807907104,0.792452871799469,0.6958997249603271,53,,,,,,,
1,,,,,,,53,0.6261509656906128,0.02010919339954853,,,,,
2,0.0714285746216774,0.557894766330719,0.5074123740196228,0.5,0.9433962106704712,1.2879613637924194,80,,,,,,,
2,,,,,,,80,0.6330587863922119,0.015600750222802162,,,,,
3,0.5476190447807312,0.6842105388641357,0.6700359582901001,0.6764705181121826,0.792452871799469,0.719293475151062,107,,,,,,,
3,,,,,,,107,0.6169708967208862,0.018589645624160767,,,,,
4,0.6190476417541504,0.75789475440979,0.7434860467910767,0.7878788113594055,0.8679245114326477,0.5857003927230835,134,,,,,,,
4,,,,,,,134,0.5939079523086548,0.016337227076292038,,,,,
5,0.5476190447807312,0.7684210538864136,0.7455076575279236,0.8846153616905212,0.9433962106704712,0.990209698677063,161,,,,,,,
5,,,,,,,161,0.5860622525215149,0.03319845348596573,,,,,
6,0.6428571343421936,0.7368420958518982,0.7270889282226562,0.7297297716140747,0.8113208413124084,1.0252082347869873,188,,,,,,,
6,,,,,,,188,0.5380788445472717,0.04281122237443924,,,,,
7,0.738095223903656,0.7473683953285217,0.7464061379432678,0.7045454382896423,0.7547169923782349,0.8905981183052063,215,,,,,,,
7,,,,,,,215,0.5606726408004761,0.08152701705694199,,,,,
8,0.7142857313156128,0.7473683953285217,0.7439352869987488,0.7142857313156128,0.7735848426818848,0.882969081401825,242,,,,,,,
8,,,,,,,242,0.57776939868927,0.11385070532560349,,,,,
9,0.6428571343421936,0.75789475440979,0.7459568381309509,0.7714285850524902,0.849056601524353,0.640519917011261,269,,,,,,,
9,,,,,,,269,0.5482046604156494,0.11670098453760147,,,,,
10,0.6190476417541504,0.7368420958518982,0.724618136882782,0.7428570985794067,0.8301886916160583,0.9227287173271179,296,,,,,,,
10,,,,,,,296,0.5341693758964539,0.1595926582813263,,,,,
11,0.6904761791229248,0.7684210538864136,0.760332465171814,0.7631579041481018,0.8301886916160583,0.8372926115989685,323,,,,,,,
11,,,,,,,323,0.5350983142852783,0.21213273704051971,,,,,
12,0.7142857313156128,0.75789475440979,0.7533692717552185,0.7317073345184326,0.792452871799469,0.714783787727356,350,,,,,,,
12,,,,,,,350,0.5506431460380554,0.2594035565853119,,,,,
13,0.761904776096344,0.7894737124443054,0.7866127490997314,0.761904776096344,0.8113208413124084,0.6610541343688965,377,,,,,,,
13,,,,,,,377,0.5492317080497742,0.257918119430542,,,,,
14,0.6904761791229248,0.7684210538864136,0.760332465171814,0.7631579041481018,0.8301886916160583,1.0238226652145386,404,,,,,,,
14,,,,,,,404,0.5408080220222473,0.2979448437690735,,,,,
15,0.738095223903656,0.8105263113975525,0.8030098080635071,0.8157894611358643,0.8679245114326477,0.5581973195075989,431,,,,,,,
15,,,,,,,431,0.5575605034828186,0.3275424838066101,,,,,
16,0.738095223903656,0.800000011920929,0.7935759425163269,0.7948718667030334,0.849056601524353,0.43553465604782104,458,,,,,,,
16,,,,,,,458,0.5277785658836365,0.3264240026473999,,,,,
17,0.738095223903656,0.7894737124443054,0.7841419577598572,0.7749999761581421,0.8301886916160583,0.6567224860191345,485,,,,,,,
17,,,,,,,485,0.5236852765083313,0.34317535161972046,,,,,
18,0.7857142686843872,0.800000011920929,0.7985174655914307,0.7674418687820435,0.8113208413124084,0.7763231992721558,512,,,,,,,
18,,,,,,,512,0.542512834072113,0.3638029396533966,,,,,
19,0.7857142686843872,0.800000011920929,0.7985174655914307,0.7674418687820435,0.8113208413124084,0.6268593072891235,539,,,,,,,
19,,,,,,,539,0.5219008326530457,0.36141183972358704,,,,,
20,0.761904776096344,0.8105263113975525,0.8054806590080261,0.800000011920929,0.849056601524353,0.9304659962654114,566,,,,,,,
20,,,,,,,566,0.540717363357544,0.3855150043964386,,,,,
21,0.7857142686843872,0.8315789699554443,0.8268193006515503,0.824999988079071,0.8679245114326477,0.5869704484939575,593,,,,,,,
21,,,,,,,593,0.5094509720802307,0.4109041690826416,,,,,
22,0.761904776096344,0.821052610874176,0.8149146437644958,0.8205127716064453,0.8679245114326477,0.41441041231155396,620,,,,,,,
22,,,,,,,620,0.53911954164505,0.46929308772087097,,,,,
23,0.761904776096344,0.800000011920929,0.796046793460846,0.7804877758026123,0.8301886916160583,0.7913724184036255,647,,,,,,,
23,,,,,,,647,0.5304448008537292,0.4503558278083801,,,,,
24,0.7857142686843872,0.8105263113975525,0.8079515099525452,0.7857142686843872,0.8301886916160583,0.4735214114189148,674,,,,,,,
24,,,,,,,674,0.5356683135032654,0.4651039242744446,,,,,
