epoch,val_auroc,val_accuracy,val_loss,val_sensitivity,val_specificity,step,val_precision,train_loss,unlabeled_data_utilization,test_auroc,test_specificity,test_sensitivity,test_accuracy,test_precision
0,0.734950602054596,0.7263157963752747,0.5844639539718628,0.8095238208770752,0.6603773832321167,26,0.6538461446762085,,,,,,,
0,,,,,,26,,0.6094618439674377,0.022183433175086975,,,,,
1,0.7410151958465576,0.75789475440979,0.4565366506576538,0.5952380895614624,0.8867924809455872,53,0.806451678276062,,,,,,,
1,,,,,,53,,0.5656567215919495,0.10432395339012146,,,,,
2,0.7841419577598572,0.7894737124443054,0.4660132825374603,0.738095223903656,0.8301886916160583,80,0.7749999761581421,,,,,,,
2,,,,,,80,,0.569571316242218,0.2860943675041199,,,,,
3,0.795597493648529,0.8105263113975525,0.43498337268829346,0.6666666865348816,0.9245282411575317,107,0.875,,,,,,,
3,,,,,,107,,0.5789709687232971,0.4494119882583618,,,,,
4,0.738993763923645,0.7473683953285217,0.4653228223323822,0.6666666865348816,0.8113208413124084,134,0.7368420958518982,,,,,,,
4,,,,,,134,,0.5911716818809509,0.5023193955421448,,,,,
5,0.7459568381309509,0.75789475440979,0.49592968821525574,0.6428571343421936,0.849056601524353,161,0.7714285850524902,,,,,,,
5,,,,,,161,,0.5718910098075867,0.5462062358856201,,,,,
6,0.8050314784049988,0.821052610874176,0.42022904753685,0.6666666865348816,0.9433962106704712,188,0.9032257795333862,,,,,,,
6,,,,,,188,,0.5642350316047668,0.5743943452835083,,,,,
7,0.7816711664199829,0.7894737124443054,0.5221050977706909,0.7142857313156128,0.849056601524353,215,0.7894737124443054,,,,,,,
7,,,,,,215,,0.542647123336792,0.6033364534378052,,,,,
8,0.8005390167236328,0.8105263113975525,0.4343998432159424,0.7142857313156128,0.8867924809455872,242,0.8333333134651184,,,,,,,
8,,,,,,242,,0.5546472072601318,0.6175379157066345,,,,,
9,0.8030098080635071,0.8105263113975525,0.467387318611145,0.738095223903656,0.8679245114326477,269,0.8157894611358643,,,,,,,
9,,,,,,269,,0.5212386846542358,0.6193453669548035,,,,,
10,0.8054806590080261,0.8105263113975525,0.40948593616485596,0.761904776096344,0.849056601524353,296,0.800000011920929,,,,,,,
10,,,,,,296,,0.5240986943244934,0.6660963892936707,,,,,
11,0.7697663903236389,0.7789473533630371,0.3908783495426178,0.6904761791229248,0.849056601524353,323,0.7837837338447571,,,,,,,
11,,,,,,323,,0.5208888649940491,0.6427016258239746,,,,,
12,0.7697663903236389,0.7789473533630371,0.4720470905303955,0.6904761791229248,0.849056601524353,350,0.7837837338447571,,,,,,,
12,,,,,,350,,0.5237091183662415,0.6655785441398621,,,,,
13,0.7722371816635132,0.7789473533630371,0.49367108941078186,0.7142857313156128,0.8301886916160583,377,0.7692307829856873,,,,,,,
13,,,,,,377,,0.5039570927619934,0.6520105004310608,,,,,
14,0.7792003154754639,0.7894737124443054,0.5040904879570007,0.6904761791229248,0.8679245114326477,404,0.8055555820465088,,,,,,,
14,,,,,,404,,0.4916341006755829,0.6936352252960205,,,,,
15,0.7911050915718079,0.800000011920929,0.4064977467060089,0.7142857313156128,0.8679245114326477,431,0.8108107447624207,,,,,,,
15,,,,,,431,,0.4970076382160187,0.6673239469528198,,,,,
16,0.8194069862365723,0.8315789699554443,0.44046977162361145,0.7142857313156128,0.9245282411575317,458,0.8823529481887817,,,,,,,
16,,,,,,458,,0.489982932806015,0.7010083794593811,,,,,
17,0.7911050915718079,0.800000011920929,0.42906543612480164,0.7142857313156128,0.8679245114326477,485,0.8108107447624207,,,,,,,
17,,,,,,485,,0.4699026644229889,0.7005321383476257,,,,,
18,0.831311821937561,0.8421052694320679,0.3660099506378174,0.738095223903656,0.9245282411575317,512,0.8857142925262451,,,,,,,
18,,,,,,512,,0.47153547406196594,0.6800402998924255,,,,,
19,0.8218778371810913,0.8315789699554443,0.44947707653045654,0.738095223903656,0.9056603908538818,539,0.8611111044883728,,,,,,,
19,,,,,,539,,0.474215567111969,0.6972941756248474,,,,,
