step,val_auroc,val_precision,epoch,val_specificity,val_loss,val_accuracy,val_sensitivity,train_loss,unlabeled_data_utilization,test_specificity,test_sensitivity,test_precision,test_accuracy,test_auroc
34,0.5258311033248901,0.4555555582046509,0,0.07547169923782349,0.6167829632759094,0.4736842215061188,0.976190447807312,,,,,,,
34,,,0,,,,,0.6317555904388428,0.005753614008426666,,,,,
69,0.6495956182479858,0.5769230723381042,1,0.5849056839942932,0.6717205047607422,0.6421052813529968,0.7142857313156128,,,,,,,
69,,,1,,,,,0.6224600076675415,0.013413915410637856,,,,,
104,0.5098831653594971,0.5,2,0.9245282411575317,0.6404664516448975,0.557894766330719,0.095238097012043,,,,,,,
104,,,2,,,,,0.6243777871131897,0.011250226758420467,,,,,
139,0.5411050915718079,0.5625,3,0.8679245114326477,0.7928468585014343,0.5789473652839661,0.2142857164144516,,,,,,,
139,,,3,,,,,0.6179035902023315,0.012600718066096306,,,,,
174,0.5431267023086548,0.6666666865348816,4,0.9433962106704712,0.5973780751228333,0.5894736647605896,0.1428571492433548,,,,,,,
174,,,4,,,,,0.6089707612991333,0.018120473250746727,,,,,
209,0.6194968819618225,0.7368420958518982,5,0.9056603908538818,0.6415560841560364,0.6526315808296204,0.3333333432674408,,,,,,,
209,,,5,,,,,0.6020417213439941,0.017272211611270905,,,,,
244,0.6075921058654785,0.7222221493721008,6,0.9056603908538818,0.6152060627937317,0.6421052813529968,0.3095238208770752,,,,,,,
244,,,6,,,,,0.6092490553855896,0.010320954024791718,,,,,
279,0.6199461221694946,0.6428571343421936,7,0.8113208413124084,0.6935693621635437,0.6421052813529968,0.4285714328289032,,,,,,,
279,,,7,,,,,0.6172602772712708,0.018205992877483368,,,,,
314,0.6844114661216736,0.6756757497787476,8,0.7735848426818848,0.588419497013092,0.6947368383407593,0.5952380895614624,,,,,,,
314,,,8,,,,,0.5904424786567688,0.012148531153798103,,,,,
349,0.7484278082847595,0.7567567229270935,9,0.8301886916160583,0.5834149718284607,0.75789475440979,0.6666666865348816,,,,,,,
349,,,9,,,,,0.5666934847831726,0.029541015625,,,,,
384,0.7508984804153442,0.7435897588729858,10,0.8113208413124084,0.6576341390609741,0.75789475440979,0.6904761791229248,,,,,,,
384,,,10,,,,,0.5362748503684998,0.020416101440787315,,,,,
419,0.7672956585884094,0.800000011920929,11,0.8679245114326477,0.5567795634269714,0.7789473533630371,0.6666666865348816,,,,,,,
419,,,11,,,,,0.5172330737113953,0.03937780484557152,,,,,
454,0.7672956585884094,0.800000011920929,12,0.8679245114326477,0.541435182094574,0.7789473533630371,0.6666666865348816,,,,,,,
454,,,12,,,,,0.48461204767227173,0.05956758186221123,,,,,
489,0.7529200315475464,0.8125,13,0.8867924809455872,0.5527409911155701,0.7684210538864136,0.6190476417541504,,,,,,,
489,,,13,,,,,0.48562055826187134,0.09729503095149994,,,,,
524,0.7553907632827759,0.7941176295280457,14,0.8679245114326477,0.5209209322929382,0.7684210538864136,0.6428571343421936,,,,,,,
524,,,14,,,,,0.4888762831687927,0.12897861003875732,,,,,
559,0.7861635684967041,0.8484848737716675,15,0.9056603908538818,0.5407803654670715,0.800000011920929,0.6666666865348816,,,,,,,
559,,,15,,,,,0.46241331100463867,0.134046271443367,,,,,
594,0.7792003154754639,0.8055555820465088,16,0.8679245114326477,0.5405285954475403,0.7894737124443054,0.6904761791229248,,,,,,,
