val_specificity,val_precision,val_accuracy,val_auroc,epoch,val_loss,step,val_sensitivity,unlabeled_data_utilization,train_loss,test_sensitivity,test_specificity,test_precision,test_accuracy,test_auroc
1.0,0.0,0.557894766330719,0.5,0,0.6201547980308533,17,0.0,,,,,,,
,,,,0,,17,,0.007922970689833164,0.638889729976654,,,,,
0.9056603908538818,0.5,0.557894766330719,0.5123540163040161,1,0.6305786967277527,35,0.1190476194024086,,,,,,,
,,,,1,,35,,0.008596407249569893,0.6348810791969299,,,,,
0.8679245114326477,0.4615384638309479,0.5473684072494507,0.5053908824920654,2,0.628444254398346,53,0.1428571492433548,,,,,,,
,,,,2,,53,,0.00832664780318737,0.6364767551422119,,,,,
0.8679245114326477,0.4166666567325592,0.5368421077728271,0.49348607659339905,3,0.6457275748252869,71,0.1190476194024086,,,,,,,
,,,,3,,71,,0.007529053371399641,0.6309823393821716,,,,,
0.8301886916160583,0.4375,0.5368421077728271,0.4984276592731476,4,0.6255213022232056,89,0.1666666716337204,,,,,,,
,,,,4,,89,,0.010663764551281929,0.6312823295593262,,,,,
0.9056603908538818,0.5454545617103577,0.5684210658073425,0.5242587924003601,5,0.6338701844215393,107,0.1428571492433548,,,,,,,
,,,,5,,107,,0.008639498613774776,0.6394050121307373,,,,,
0.8867924809455872,0.5384615659713745,0.5684210658073425,0.5267295241355896,6,0.6394192576408386,125,0.1666666716337204,,,,,,,
,,,,6,,125,,0.00961200799793005,0.6412726640701294,,,,,
0.849056601524353,0.529411792755127,0.5684210658073425,0.5316711664199829,7,0.6243250370025635,143,0.2142857164144516,,,,,,,
,,,,7,,143,,0.00547593692317605,0.6242128014564514,,,,,
0.849056601524353,0.46666663885116577,0.5473684072494507,0.5078616142272949,8,0.6348504424095154,161,0.1666666716337204,,,,,,,
,,,,8,,161,,0.008640696294605732,0.6345405578613281,,,,,
0.8679245114326477,0.4166666567325592,0.5368421077728271,0.49348607659339905,9,0.614833414554596,179,0.1190476194024086,,,,,,,
,,,,9,,179,,0.008249522186815739,0.6372295022010803,,,,,
0.8679245114326477,0.4166666567325592,0.5368421077728271,0.49348607659339905,10,0.6223592758178711,197,0.1190476194024086,,,,,,,
,,,,10,,197,,0.007852495647966862,0.6378881335258484,,,,,
0.8679245114326477,0.4615384638309479,0.5473684072494507,0.5053908824920654,11,0.6316705346107483,215,0.1428571492433548,,,,,,,
,,,,11,,215,,0.005135081708431244,0.6300835013389587,,,,,
0.8867924809455872,0.5714285969734192,0.5789473652839661,0.5386343002319336,12,0.6218990683555603,233,0.190476194024086,,,,,,,
,,,,12,,233,,0.006544525735080242,0.6367191076278687,,,,,
0.8113208413124084,0.4117647409439087,0.5263158082962036,0.48899370431900024,13,0.6430679559707642,251,0.1666666716337204,,,,,,,
,,,,13,,251,,0.009009009227156639,0.6339349150657654,,,,,
0.9056603908538818,0.5833333134651184,0.5789473652839661,0.5361635088920593,14,0.6310053467750549,269,0.1666666716337204,,,,,,,
,,,,14,,269,,0.007710520643740892,0.6301530599594116,,,,,
0.8301886916160583,0.47058823704719543,0.5473684072494507,0.510332465171814,15,0.6227421164512634,287,0.190476194024086,,,,,,,
,,,,15,,287,,0.007636740803718567,0.6390558481216431,,,,,
0.9245282411575317,0.6000000238418579,0.5789473652839661,0.5336927175521851,16,0.617631733417511,305,0.1428571492433548,,,,,,,
,,,,16,,305,,0.007471530232578516,0.6293796300888062,,,,,
0.8867924809455872,0.4545454680919647,0.5473684072494507,0.5029200315475464,17,0.614658534526825,323,0.1190476194024086,,,,,,,
,,,,17,,323,,0.006458629388362169,0.6316669583320618,,,,,
0.7735848426818848,0.4285714328289032,0.5263158082962036,0.49393531680107117,18,0.6211557388305664,341,0.2142857164144516,,,,,,,
,,,,18,,341,,0.009158624336123466,0.6413463354110718,,,,,
0.8679245114326477,0.5,0.557894766330719,0.5172955989837646,19,0.6717069149017334,359,0.1666666716337204,,,,,,,
,,,,19,,359,,0.007945215329527855,0.6287610530853271,,,,,
0.849056601524353,0.5555555820465088,0.5789473652839661,0.5435759425163269,20,0.6269946694374084,377,0.2380952388048172,,,,,,,
,,,,20,,377,,0.006803718861192465,0.6259685754776001,,,,,
