val_specificity,val_auroc,val_accuracy,step,val_precision,val_sensitivity,epoch,val_loss,unlabeled_data_utilization,train_loss,test_precision,test_auroc,test_sensitivity,test_specificity,test_accuracy
1.0,0.5,0.557894766330719,26,0.0,0.0,0,0.6196930408477783,,,,,,,
,,,26,,,0,,0.0031795057002454996,0.6358840465545654,,,,,
1.0,0.5357142686843872,0.5894736647605896,53,1.0,0.0714285746216774,1,1.7875982522964478,,,,,,,
,,,53,,,1,,0.0033988584764301777,0.6270134449005127,,,,,
0.9245282411575317,0.7122641205787659,0.7368420958518982,80,0.8399999737739563,0.5,2,0.941038966178894,,,,,,,
,,,80,,,2,,0.0055463542230427265,0.6060051321983337,,,,,
0.9245282411575317,0.6884546279907227,0.7157894968986511,107,0.8260868787765503,0.4523809850215912,3,1.462234616279602,,,,,,,
,,,107,,,3,,0.005872985813766718,0.5923049449920654,,,,,
0.849056601524353,0.6745282411575317,0.6947368383407593,134,0.7241379022598267,0.5,4,1.0180749893188477,,,,,,,
,,,134,,,4,,0.0037306395824998617,0.5697304010391235,,,,,
0.9245282411575317,0.6765499114990234,0.7052631378173828,161,0.8181818127632141,0.4285714328289032,5,0.7811876535415649,,,,,,,
,,,161,,,5,,0.010757895186543465,0.5587760210037231,,,,,
0.9433962106704712,0.7216981053352356,0.7473683953285217,188,0.875,0.5,6,0.8496804237365723,,,,,,,
,,,188,,,6,,0.01412185374647379,0.5270253419876099,,,,,
0.9245282411575317,0.7360737323760986,0.75789475440979,215,0.8518518805503845,0.5476190447807312,7,0.6346306800842285,,,,,,,
,,,215,,,7,,0.03331604599952698,0.5193964242935181,,,,,
0.9433962106704712,0.7693171501159668,0.7894737124443054,242,0.8928571343421936,0.5952380895614624,8,1.0244615077972412,,,,,,,
,,,242,,,8,,0.03924579918384552,0.51326584815979,,,,,
0.9433962106704712,0.7574123740196228,0.7789473533630371,269,0.8888888955116272,0.5714285969734192,9,0.5414178371429443,,,,,,,
,,,269,,,9,,0.03543780371546745,0.5207339525222778,,,,,
0.9056603908538818,0.7861635684967041,0.800000011920929,296,0.8484848737716675,0.6666666865348816,10,0.643919050693512,,,,,,,
,,,296,,,10,,0.03609856590628624,0.49798762798309326,,,,,
0.9622642397880554,0.8144654631614685,0.8315789699554443,323,0.9333332777023315,0.6666666865348816,11,0.7348119020462036,,,,,,,
,,,323,,,11,,0.056799642741680145,0.49944350123405457,,,,,
0.9245282411575317,0.7598832249641418,0.7789473533630371,350,0.8620689511299133,0.5952380895614624,12,0.691215455532074,,,,,,,
,,,350,,,12,,0.05741347000002861,0.4666474461555481,,,,,
0.8867924809455872,0.7886343002319336,0.800000011920929,377,0.8285714387893677,0.6904761791229248,13,0.8277688026428223,,,,,,,
,,,377,,,13,,0.08700622618198395,0.5070101022720337,,,,,
0.9433962106704712,0.828840970993042,0.8421052694320679,404,0.9090909361839294,0.7142857313156128,14,0.5908578038215637,,,,,,,
,,,404,,,14,,0.09332656115293503,0.5256974101066589,,,,,
0.9433962106704712,0.828840970993042,0.8421052694320679,431,0.9090909361839294,0.7142857313156128,15,0.447603315114975,,,,,,,
,,,431,,,15,,0.09576240181922913,0.49073511362075806,,,,,
0.9245282411575317,0.8194069862365723,0.8315789699554443,458,0.8823529481887817,0.7142857313156128,16,0.4311937093734741,,,,,,,
,,,458,,,16,,0.11427417397499084,0.4661652147769928,,,,,
0.9056603908538818,0.8099730610847473,0.821052610874176,485,0.8571428656578064,0.7142857313156128,17,0.5136479139328003,,,,,,,
,,,485,,,17,,0.11919771879911423,0.48718979954719543,,,,,
0.9245282411575317,0.8194069862365723,0.8315789699554443,512,0.8823529481887817,0.7142857313156128,18,0.7390479445457458,,,,,,,
,,,512,,,18,,0.13274456560611725,0.4751185476779938,,,,,
0.9056603908538818,0.7980683445930481,0.8105263113975525,539,0.8529411554336548,0.6904761791229248,19,0.5311064720153809,,,,,,,
,,,539,,,19,,0.1317126601934433,0.4650280177593231,,,,,
0.9245282411575317,0.795597493648529,0.8105263113975525,566,0.875,0.6666666865348816,20,0.593623697757721,,,,,,,
,,,566,,,20,,0.14358343183994293,0.4849417507648468,,,,,
0.8867924809455872,0.8005390167236328,0.8105263113975525,593,0.8333333134651184,0.7142857313156128,21,0.44184258580207825,,,,,,,
,,,593,,,21,,0.14250606298446655,0.4651292562484741,,,,,
0.9056603908538818,0.8099730610847473,0.821052610874176,620,0.8571428656578064,0.7142857313156128,22,0.5143471360206604,,,,,,,
,,,620,,,22,,0.15714743733406067,0.49065345525741577,,,,,
0.8867924809455872,0.8005390167236328,0.8105263113975525,647,0.8333333134651184,0.7142857313156128,23,0.9513357281684875,,,,,,,
,,,647,,,23,,0.14558450877666473,0.47224634885787964,,,,,
0.9433962106704712,0.79312664270401,0.8105263113975525,674,0.8999999761581421,0.6428571343421936,24,0.5785283446311951,,,,,,,
,,,674,,,24,,0.160325825214386,0.45993128418922424,,,,,
0.9056603908538818,0.7742587327957153,0.7894737124443054,701,0.84375,0.6428571343421936,25,0.4357506334781647,,,,,,,
,,,701,,,25,,0.1694149374961853,0.47996458411216736,,,,,
0.9056603908538818,0.7861635684967041,0.800000011920929,728,0.8484848737716675,0.6666666865348816,26,0.5608898401260376,,,,,,,
,,,728,,,26,,0.17696502804756165,0.4942801892757416,,,,,
0.8867924809455872,0.7767295241355896,0.7894737124443054,755,0.8235294818878174,0.6666666865348816,27,1.016690731048584,,,,,,,
,,,755,,,27,,0.14211253821849823,0.45776045322418213,,,,,
