step,val_auroc,val_precision,epoch,val_specificity,val_loss,val_accuracy,val_sensitivity,train_loss,unlabeled_data_utilization,test_specificity,test_sensitivity,test_precision,test_accuracy,test_auroc
34,0.5936657786369324,0.625,0,0.8301886916160583,0.6245954632759094,0.621052622795105,0.3571428656578064,,,,,,,
34,,,0,,,,,0.6280924081802368,0.010564729571342468,,,,,
69,0.6084905862808228,0.5833333134651184,1,0.7169811129570007,0.6362764239311218,0.621052622795105,0.5,,,,,,,
69,,,1,,,,,0.616926908493042,0.008023816160857677,,,,,
104,0.5469451546669006,0.5,2,0.6415094137191772,0.7068196535110474,0.557894766330719,0.4523809850215912,,,,,,,
104,,,2,,,,,0.5955440402030945,0.02316502295434475,,,,,
139,0.5806379318237305,0.5208333134651184,3,0.5660377144813538,0.7622379660606384,0.5789473652839661,0.5952380895614624,,,,,,,
139,,,3,,,,,0.5932497382164001,0.029589088633656502,,,,,
174,0.5678346753120422,0.5517241358757019,4,0.7547169923782349,0.6138062477111816,0.5894736647605896,0.380952388048172,,,,,,,
174,,,4,,,,,0.613434374332428,0.04123572260141373,,,,,
209,0.6323001384735107,0.6052631735801697,5,0.7169811129570007,0.6008394360542297,0.6421052813529968,0.5476190447807312,,,,,,,
209,,,5,,,,,0.5912231206893921,0.02331460826098919,,,,,
244,0.6199461221694946,0.6428571343421936,6,0.8113208413124084,0.6317283511161804,0.6421052813529968,0.4285714328289032,,,,,,,
244,,,6,,,,,0.6241902112960815,0.03793710842728615,,,,,
279,0.6408355832099915,0.7894737124443054,7,0.9245282411575317,0.6249566078186035,0.6736842393875122,0.3571428656578064,,,,,,,
279,,,7,,,,,0.6007146239280701,0.014461023733019829,,,,,
314,0.6650943160057068,0.699999988079071,8,0.8301886916160583,0.5939223170280457,0.6842105388641357,0.5,,,,,,,
314,,,8,,,,,0.5736071467399597,0.01475713774561882,,,,,
349,0.6839622855186462,0.75,9,0.8679245114326477,0.6478044390678406,0.7052631378173828,0.5,,,,,,,
349,,,9,,,,,0.577796459197998,0.03164443373680115,,,,,
384,0.6749775409698486,0.6578947305679321,10,0.7547169923782349,0.5670564770698547,0.6842105388641357,0.5952380895614624,,,,,,,
384,,,10,,,,,0.5345239043235779,0.025855323299765587,,,,,
419,0.6819406747817993,0.6857143044471741,11,0.792452871799469,0.6180134415626526,0.6947368383407593,0.5714285969734192,,,,,,,
419,,,11,,,,,0.5482113361358643,0.04494119808077812,,,,,
454,0.7623540163040161,0.8387095928192139,12,0.9056603908538818,0.5847086310386658,0.7789473533630371,0.6190476417541504,,,,,,,
454,,,12,,,,,0.5156671404838562,0.04749639332294464,,,,,
489,0.7315813302993774,0.78125,13,0.8679245114326477,0.5594432353973389,0.7473683953285217,0.5952380895614624,,,,,,,
489,,,13,,,,,0.5040335655212402,0.07192772626876831,,,,,
524,0.7434860467910767,0.7878788113594055,14,0.8679245114326477,0.5980762243270874,0.75789475440979,0.6190476417541504,,,,,,,
524,,,14,,,,,0.47618725895881653,0.11604072898626328,,,,,
559,0.7742587327957153,0.84375,15,0.9056603908538818,0.5853152275085449,0.7894737124443054,0.6428571343421936,,,,,,,
559,,,15,,,,,0.42967838048934937,0.16312353312969208,,,,,
594,0.7886343002319336,0.8285714387893677,16,0.8867924809455872,0.4989640414714813,0.800000011920929,0.6904761791229248,,,,,,,
594,,,16,,,,,0.46217837929725647,0.21263229846954346,,,,,
