step,val_precision,val_sensitivity,val_specificity,val_auroc,val_accuracy,epoch,val_loss,train_loss,unlabeled_data_utilization,test_specificity,test_precision,test_auroc,test_accuracy,test_sensitivity
2132,,,,,,78,,0.6652013063430786,0.0,,,,,
2159,0.8823529481887817,0.7142857313156128,0.9245282411575317,0.8194069862365723,0.8315789699554443,79,0.8850198984146118,,,,,,,
2159,,,,,,79,,0.7103163599967957,0.0,,,,,
2186,0.7777778506278992,0.8333333134651184,0.8113208413124084,0.8223269581794739,0.821052610874176,80,0.9963009357452393,,,,,,,
2186,,,,,,80,,0.6865856051445007,0.0,,,,,
2213,0.9333332777023315,0.6666666865348816,0.9622642397880554,0.8144654631614685,0.8315789699554443,81,0.811216413974762,,,,,,,
2213,,,,,,81,,0.6787495613098145,0.0,,,,,
2240,0.90625,0.6904761791229248,0.9433962106704712,0.816936194896698,0.8315789699554443,82,0.7659131288528442,,,,,,,
2240,,,,,,82,,0.6824432611465454,0.0,,,,,
2267,0.8611111044883728,0.738095223903656,0.9056603908538818,0.8218778371810913,0.8315789699554443,83,0.8620923757553101,,,,,,,
2267,,,,,,83,,0.6608070731163025,0.0,,,,,
2294,0.9142856597900391,0.761904776096344,0.9433962106704712,0.8526504635810852,0.8631578683853149,84,0.7806077003479004,,,,,,,
2294,,,,,,84,,0.6299648880958557,0.0,,,,,
2321,0.8285714387893677,0.6904761791229248,0.8867924809455872,0.7886343002319336,0.800000011920929,85,0.7407716512680054,,,,,,,
2321,,,,,,85,,0.6554464101791382,0.0,,,,,
2348,0.8421052694320679,0.761904776096344,0.8867924809455872,0.824348509311676,0.8315789699554443,86,0.7054463624954224,,,,,,,
2348,,,,,,86,,0.6087141633033752,0.0,,,,,
2375,0.90625,0.6904761791229248,0.9433962106704712,0.816936194896698,0.8315789699554443,87,0.8419439196586609,,,,,,,
2375,,,,,,87,,0.6892554759979248,0.0,,,,,
2402,0.8787878751754761,0.6904761791229248,0.9245282411575317,0.8075022101402283,0.821052610874176,88,0.7902497053146362,,,,,,,
2402,,,,,,88,,0.6872105002403259,0.0,,,,,
2429,0.8918918967247009,0.7857142686843872,0.9245282411575317,0.8551213145256042,0.8631578683853149,89,0.8734632730484009,,,,,,,
2429,,,,,,89,,0.659451961517334,0.0,,,,,
2456,0.8378377556800842,0.738095223903656,0.8867924809455872,0.8124438524246216,0.821052610874176,90,0.824446439743042,,,,,,,
2456,,,,,,90,,0.6941593289375305,0.0,,,,,
2483,0.8461537957191467,0.7857142686843872,0.8867924809455872,0.83625328540802,0.8421052694320679,91,0.878980278968811,,,,,,,
2483,,,,,,91,,0.6612949371337891,0.0,,,,,
2510,0.8684210777282715,0.7857142686843872,0.9056603908538818,0.8456873297691345,0.8526315689086914,92,0.7759667634963989,,,,,,,
2510,,,,,,92,,0.6475655436515808,0.0,,,,,
2537,0.8717948794364929,0.8095238208770752,0.9056603908538818,0.8575921058654785,0.8631578683853149,93,0.8252096176147461,,,,,,,
2537,,,,,,93,,0.6033822894096375,0.0,,,,,
2564,0.8611111044883728,0.738095223903656,0.9056603908538818,0.8218778371810913,0.8315789699554443,94,0.9134246110916138,,,,,,,
2564,,,,,,94,,0.6334072351455688,0.0,,,,,
2591,0.8292682766914368,0.8095238208770752,0.8679245114326477,0.8387241363525391,0.8421052694320679,95,0.8639683723449707,,,,,,,
2591,,,,,,95,,0.6663724780082703,0.0,,,,,
2618,0.800000011920929,0.761904776096344,0.849056601524353,0.8054806590080261,0.8105263113975525,96,0.8294938206672668,,,,,,,
2618,,,,,,96,,0.6544427871704102,0.0,,,,,
2645,0.9142856597900391,0.761904776096344,0.9433962106704712,0.8526504635810852,0.8631578683853149,97,0.7611047625541687,,,,,,,
2645,,,,,,97,,0.6465548872947693,0.0,,,,,
2672,0.8648648858070374,0.761904776096344,0.9056603908538818,0.8337825536727905,0.8421052694320679,98,0.7138315439224243,,,,,,,
2672,,,,,,98,,0.6052139401435852,0.0,,,,,
2699,0.7948718667030334,0.738095223903656,0.849056601524353,0.7935759425163269,0.800000011920929,99,0.7749036550521851,,,,,,,
2699,,,,,,99,,0.5693103671073914,0.0,,,,,
2726,0.8857142925262451,0.738095223903656,0.9245282411575317,0.831311821937561,0.8421052694320679,100,0.9779263734817505,,,,,,,
2726,,,,,,100,,0.6320599317550659,0.0,,,,,
2753,0.8611111044883728,0.738095223903656,0.9056603908538818,0.8218778371810913,0.8315789699554443,101,0.8789844512939453,,,,,,,
2753,,,,,,101,,0.6610860824584961,0.0,,,,,
2780,0.8611111044883728,0.738095223903656,0.9056603908538818,0.8218778371810913,0.8315789699554443,102,0.8116560578346252,,,,,,,
2780,,,,,,102,,0.6086400747299194,0.0,,,,,
2807,0.8205127716064453,0.761904776096344,0.8679245114326477,0.8149146437644958,0.821052610874176,103,0.699581503868103,,,,,,,
2807,,,,,,103,,0.6208067536354065,0.0,,,,,
2834,0.7948718667030334,0.738095223903656,0.849056601524353,0.7935759425163269,0.800000011920929,104,0.9017577171325684,,,,,,,
2834,,,,,,104,,0.5970618724822998,0.0,,,,,
2861,0.8421052694320679,0.761904776096344,0.8867924809455872,0.824348509311676,0.8315789699554443,105,0.7975590229034424,,,,,,,
2861,,,,,,105,,0.6217272281646729,0.0,,,,,
2888,0.7906976938247681,0.8095238208770752,0.8301886916160583,0.8198562860488892,0.821052610874176,106,1.062147617340088,,,,,,,
2888,,,,,,106,,0.6375115513801575,0.0,,,,,
2915,0.8648648858070374,0.761904776096344,0.9056603908538818,0.8337825536727905,0.8421052694320679,107,0.8071081042289734,,,,,,,
2915,,,,,,107,,0.6204475164413452,0.0,,,,,
2942,0.7804877758026123,0.761904776096344,0.8301886916160583,0.796046793460846,0.800000011920929,108,0.9793295860290527,,,,,,,
2942,,,,,,108,,0.6023547053337097,0.0,,,,,
2969,0.8108107447624207,0.7142857313156128,0.8679245114326477,0.7911050915718079,0.800000011920929,109,0.8854706883430481,,,,,,,
2969,,,,,,109,,0.5879228711128235,0.0,,,,,
2996,0.8333333134651184,0.7142857313156128,0.8867924809455872,0.8005390167236328,0.8105263113975525,110,0.9042154550552368,,,,,,,
2996,,,,,,110,,0.60550457239151,0.0,,,,,
3023,0.7894737124443054,0.7142857313156128,0.849056601524353,0.7816711664199829,0.7894737124443054,111,0.8388066291809082,,,,,,,
3023,,,,,,111,,0.598130464553833,0.0,,,,,
3050,0.8648648858070374,0.761904776096344,0.9056603908538818,0.8337825536727905,0.8421052694320679,112,0.9080536961555481,,,,,,,
3050,,,,,,112,,0.5950924158096313,0.0,,,,,
3077,0.8787878751754761,0.6904761791229248,0.9245282411575317,0.8075022101402283,0.821052610874176,113,0.9110459685325623,,,,,,,
3077,,,,,,113,,0.5941556692123413,0.0,,,,,
3104,0.8235294818878174,0.6666666865348816,0.8867924809455872,0.7767295241355896,0.7894737124443054,114,0.9128587245941162,,,,,,,
3104,,,,,,114,,0.5581430196762085,0.0,,,,,
3131,0.8157894611358643,0.738095223903656,0.8679245114326477,0.8030098080635071,0.8105263113975525,115,0.9126313924789429,,,,,,,
3131,,,,,,115,,0.5968506932258606,0.0,,,,,
3158,0.8484848737716675,0.6666666865348816,0.9056603908538818,0.7861635684967041,0.800000011920929,116,0.7955064177513123,,,,,,,
3158,,,,,,116,,0.574524462223053,0.0,,,,,
3185,0.8333333134651184,0.7142857313156128,0.8867924809455872,0.8005390167236328,0.8105263113975525,117,0.9453293681144714,,,,,,,
3185,,,,,,117,,0.5522928833961487,0.0,,,,,
3212,0.8529411554336548,0.6904761791229248,0.9056603908538818,0.7980683445930481,0.8105263113975525,118,0.9631333351135254,,,,,,,
3212,,,,,,118,,0.5738901495933533,0.0,,,,,
3239,0.8611111044883728,0.738095223903656,0.9056603908538818,0.8218778371810913,0.8315789699554443,119,0.7043905258178711,,,,,,,
3239,,,,,,119,,0.6126596927642822,0.0,,,,,
3266,0.8571428656578064,0.7142857313156128,0.9056603908538818,0.8099730610847473,0.821052610874176,120,0.954708993434906,,,,,,,
3266,,,,,,120,,0.5687626600265503,0.0,,,,,
3293,0.8421052694320679,0.761904776096344,0.8867924809455872,0.824348509311676,0.8315789699554443,121,0.8419747352600098,,,,,,,
3293,,,,,,121,,0.5249207615852356,0.0,,,,,
3320,0.8571428656578064,0.7142857313156128,0.9056603908538818,0.8099730610847473,0.821052610874176,122,1.062182903289795,,,,,,,
3320,,,,,,122,,0.6238700747489929,0.0,,,,,
3347,0.8571428656578064,0.7142857313156128,0.9056603908538818,0.8099730610847473,0.821052610874176,123,0.7590669393539429,,,,,,,
3347,,,,,,123,,0.518580973148346,0.0,,,,,
3374,0.8571428656578064,0.7142857313156128,0.9056603908538818,0.8099730610847473,0.821052610874176,124,1.0525060892105103,,,,,,,
3374,,,,,,124,,0.5833004713058472,0.0,,,,,
3401,0.8333333134651184,0.7142857313156128,0.8867924809455872,0.8005390167236328,0.8105263113975525,125,0.8857014179229736,,,,,,,
3401,,,,,,125,,0.5683114528656006,0.0,,,,,
3428,0.8611111044883728,0.738095223903656,0.9056603908538818,0.8218778371810913,0.8315789699554443,126,0.8339689373970032,,,,,,,
3428,,,,,,126,,0.5832778215408325,0.0,,,,,
3455,0.8421052694320679,0.761904776096344,0.8867924809455872,0.824348509311676,0.8315789699554443,127,0.9295374751091003,,,,,,,
3455,,,,,,127,,0.5615343451499939,0.0,,,,,
3482,0.8787878751754761,0.6904761791229248,0.9245282411575317,0.8075022101402283,0.821052610874176,128,0.8073659539222717,,,,,,,
3482,,,,,,128,,0.5628325939178467,0.0,,,,,
3509,0.8461537957191467,0.7857142686843872,0.8867924809455872,0.83625328540802,0.8421052694320679,129,0.9581890106201172,,,,,,,
3509,,,,,,129,,0.5819109678268433,0.0,,,,,
3536,0.9117646813392639,0.738095223903656,0.9433962106704712,0.8407456874847412,0.8526315689086914,130,0.7668242454528809,,,,,,,
3536,,,,,,130,,0.6002484560012817,0.0,,,,,
3563,0.8421052694320679,0.761904776096344,0.8867924809455872,0.824348509311676,0.8315789699554443,131,0.7597938776016235,,,,,,,
3563,,,,,,131,,0.5319570899009705,0.0,,,,,
3590,0.824999988079071,0.7857142686843872,0.8679245114326477,0.8268193006515503,0.8315789699554443,132,0.8611160516738892,,,,,,,
3590,,,,,,132,,0.5772029757499695,0.0,,,,,
3617,0.8378377556800842,0.738095223903656,0.8867924809455872,0.8124438524246216,0.821052610874176,133,0.8720331192016602,,,,,,,
3617,,,,,,133,,0.5573970079421997,0.0,,,,,
3644,0.7317073345184326,0.7142857313156128,0.792452871799469,0.7533692717552185,0.75789475440979,134,0.9172844886779785,,,,,,,
3644,,,,,,134,,0.5294739603996277,0.0,,,,,
3671,0.7857142686843872,0.7857142686843872,0.8301886916160583,0.8079515099525452,0.8105263113975525,135,0.9418319463729858,,,,,,,
3671,,,,,,135,,0.5715944766998291,0.0,,,,,
3698,0.9142856597900391,0.761904776096344,0.9433962106704712,0.8526504635810852,0.8631578683853149,136,0.8509958386421204,,,,,,,
3698,,,,,,136,,0.5450069308280945,0.0,,,,,
3725,0.9142856597900391,0.761904776096344,0.9433962106704712,0.8526504635810852,0.8631578683853149,137,0.730598509311676,,,,,,,
3725,,,,,,137,,0.5387091636657715,0.0,,,,,
3752,0.8048780560493469,0.7857142686843872,0.849056601524353,0.8173854351043701,0.821052610874176,138,0.9016573429107666,,,,,,,
3752,,,,,,138,,0.5639474391937256,0.0,,,,,
3779,0.8205127716064453,0.761904776096344,0.8679245114326477,0.8149146437644958,0.821052610874176,139,1.0833503007888794,,,,,,,
3779,,,,,,139,,0.5260128974914551,0.0,,,,,
3806,0.8157894611358643,0.738095223903656,0.8679245114326477,0.8030098080635071,0.8105263113975525,140,0.8923516273498535,,,,,,,
3806,,,,,,140,,0.5163721442222595,0.0,,,,,
3833,0.8048780560493469,0.7857142686843872,0.849056601524353,0.8173854351043701,0.821052610874176,141,0.7297011017799377,,,,,,,
3833,,,,,,141,,0.5455567836761475,0.0,,,,,
3860,0.8205127716064453,0.761904776096344,0.8679245114326477,0.8149146437644958,0.821052610874176,142,1.0189300775527954,,,,,,,
3860,,,,,,142,,0.5513039827346802,0.0,,,,,
3887,0.8421052694320679,0.761904776096344,0.8867924809455872,0.824348509311676,0.8315789699554443,143,0.9879900217056274,,,,,,,
3887,,,,,,143,,0.565390408039093,0.0,,,,,
3914,0.8421052694320679,0.761904776096344,0.8867924809455872,0.824348509311676,0.8315789699554443,144,0.8210912346839905,,,,,,,
3914,,,,,,144,,0.5239624381065369,0.0,,,,,
3941,0.7894737124443054,0.7142857313156128,0.849056601524353,0.7816711664199829,0.7894737124443054,145,0.9296892881393433,,,,,,,
3941,,,,,,145,,0.5482978820800781,0.0,,,,,
3968,0.8421052694320679,0.761904776096344,0.8867924809455872,0.824348509311676,0.8315789699554443,146,0.9259518980979919,,,,,,,
3968,,,,,,146,,0.5198425650596619,0.0,,,,,
3995,0.8857142925262451,0.738095223903656,0.9245282411575317,0.831311821937561,0.8421052694320679,147,0.939852237701416,,,,,,,
3995,,,,,,147,,0.5497968792915344,0.0,,,,,
4022,0.8292682766914368,0.8095238208770752,0.8679245114326477,0.8387241363525391,0.8421052694320679,148,0.6951724290847778,,,,,,,
