epoch,val_sensitivity,val_accuracy,val_auroc,val_precision,val_specificity,val_loss,step,train_loss,unlabeled_data_utilization,test_auroc,test_specificity,test_accuracy,test_precision,test_sensitivity
0,0.0,0.557894766330719,0.5,0.0,1.0,0.6198914051055908,26,,,,,,,
0,,,,,,,26,0.6364756226539612,0.0,,,,,
1,0.0714285746216774,0.557894766330719,0.5074123740196228,0.5,0.9433962106704712,1.0957515239715576,53,,,,,,,
1,,,,,,,53,0.6337775588035583,0.0,,,,,
2,0.1190476194024086,0.5894736647605896,0.5406559109687805,0.7142857313156128,0.9622642397880554,1.1146031618118286,80,,,,,,,
2,,,,,,,80,0.6291155815124512,0.0,,,,,
3,0.190476194024086,0.6315789222717285,0.5858041644096375,0.8888888955116272,0.9811320900917053,2.7833425998687744,107,,,,,,,
3,,,,,,,107,0.6242150664329529,0.0,,,,,
4,0.2380952388048172,0.6526315808296204,0.6096137166023254,0.9090909361839294,0.9811320900917053,0.7778694033622742,134,,,,,,,
4,,,,,,,134,0.5982845425605774,0.0,,,,,
5,0.3333333432674408,0.6105263233184814,0.5817610621452332,0.6086956262588501,0.8301886916160583,1.9629769325256348,161,,,,,,,
5,,,,,,,161,0.5791600942611694,0.0,,,,,
6,0.380952388048172,0.6315789222717285,0.6055704951286316,0.6399999856948853,0.8301886916160583,1.255253791809082,188,,,,,,,
6,,,,,,,188,0.5598334074020386,0.0,,,,,
7,0.4285714328289032,0.7052631378173828,0.6765499114990234,0.8181818127632141,0.9245282411575317,1.186821699142456,215,,,,,,,
7,,,,,,,215,0.5484179854393005,0.0,,,,,
8,0.523809552192688,0.7368420958518982,0.7147350311279297,0.8148148655891418,0.9056603908538818,0.8201037049293518,242,,,,,,,
8,,,,,,,242,0.5180855393409729,0.0,,,,,
9,0.523809552192688,0.7368420958518982,0.7147350311279297,0.8148148655891418,0.9056603908538818,1.0611991882324219,269,,,,,,,
9,,,,,,,269,0.5035473704338074,0.0,,,,,
