val_loss,val_sensitivity,val_auroc,step,val_specificity,val_precision,epoch,val_accuracy,train_loss,unlabeled_data_utilization,test_precision,test_specificity,test_sensitivity,test_accuracy,test_auroc
0.691430926322937,0.1190476194024086,0.33310872316360474,26,0.5471698045730591,0.17241379618644714,0,0.35789474844932556,,,,,,,
,,,26,,,0,,0.6350072622299194,0.002842241432517767,,,,,
1.4447364807128906,0.738095223903656,0.633198618888855,53,0.5283018946647644,0.5535714030265808,1,0.621052622795105,,,,,,,
,,,53,,,1,,0.6138602495193481,0.0037487871013581753,,,,,
1.227691888809204,0.2142857164144516,0.569407045841217,80,0.9245282411575317,0.692307710647583,2,0.6105263233184814,,,,,,,
,,,80,,,2,,0.6181169152259827,0.004667121917009354,,,,,
1.2206752300262451,0.190476194024086,0.5480682849884033,107,0.9056603908538818,0.6153846383094788,3,0.5894736647605896,,,,,,,
,,,107,,,3,,0.6192247271537781,0.00410088337957859,,,,,
1.2124840021133423,0.380952388048172,0.6810421347618103,134,0.9811320900917053,0.9411764740943909,4,0.7157894968986511,,,,,,,
,,,134,,,4,,0.6052103638648987,0.010270795784890652,,,,,
0.7566686272621155,0.4523809850215912,0.6978886127471924,161,0.9433962106704712,0.8636363744735718,5,0.7263157963752747,,,,,,,
,,,161,,,5,,0.5677241683006287,0.008178118616342545,,,,,
1.4609565734863281,0.4761904776096344,0.7097933292388916,188,0.9433962106704712,0.8695652484893799,6,0.7368420958518982,,,,,,,
,,,188,,,6,,0.5565228462219238,0.009175054728984833,,,,,
1.2993777990341187,0.4285714328289032,0.6954177618026733,215,0.9622642397880554,0.8999999761581421,7,0.7263157963752747,,,,,,,
,,,215,,,7,,0.5476600527763367,0.019030768424272537,,,,,
1.1383942365646362,0.5,0.7216981053352356,242,0.9433962106704712,0.875,8,0.7473683953285217,,,,,,,
,,,242,,,8,,0.5449506044387817,0.01865578256547451,,,,,
0.9929364919662476,0.5952380895614624,0.7693171501159668,269,0.9433962106704712,0.8928571343421936,9,0.7894737124443054,,,,,,,
,,,269,,,9,,0.546635091304779,0.02613528072834015,,,,,
0.9125808477401733,0.5952380895614624,0.7693171501159668,296,0.9433962106704712,0.8928571343421936,10,0.7894737124443054,,,,,,,
,,,296,,,10,,0.5287199020385742,0.03125512972474098,,,,,
0.8232933282852173,0.5952380895614624,0.7410151958465576,323,0.8867924809455872,0.806451678276062,11,0.75789475440979,,,,,,,
,,,323,,,11,,0.5393175482749939,0.04724874347448349,,,,,
0.9176280498504639,0.5714285969734192,0.7196765542030334,350,0.8679245114326477,0.774193525314331,12,0.7368420958518982,,,,,,,
,,,350,,,12,,0.5347512364387512,0.03941982984542847,,,,,
0.8231828212738037,0.4523809850215912,0.7073225378990173,377,0.9622642397880554,0.9047619700431824,13,0.7368420958518982,,,,,,,
,,,377,,,13,,0.5263362526893616,0.05526342988014221,,,,,
1.3227330446243286,0.5476190447807312,0.7455076575279236,404,0.9433962106704712,0.8846153616905212,14,0.7684210538864136,,,,,,,
,,,404,,,14,,0.5391708016395569,0.05630629137158394,,,,,
0.7131274342536926,0.5476190447807312,0.7455076575279236,431,0.9433962106704712,0.8846153616905212,15,0.7684210538864136,,,,,,,
,,,431,,,15,,0.49721959233283997,0.05546099320054054,,,,,
0.6838870644569397,0.6190476417541504,0.781221866607666,458,0.9433962106704712,0.8965517282485962,16,0.800000011920929,,,,,,,
,,,458,,,16,,0.5070356130599976,0.07327412068843842,,,,,
0.6657944917678833,0.523809552192688,0.7241688966751099,485,0.9245282411575317,0.8461537957191467,17,0.7473683953285217,,,,,,,
,,,485,,,17,,0.4865419566631317,0.09313318133354187,,,,,
1.0795338153839111,0.5952380895614624,0.7693171501159668,512,0.9433962106704712,0.8928571343421936,18,0.7894737124443054,,,,,,,
,,,512,,,18,,0.5180625915527344,0.10927598923444748,,,,,
1.772676706314087,0.5476190447807312,0.7455076575279236,539,0.9433962106704712,0.8846153616905212,19,0.7684210538864136,,,,,,,
,,,539,,,19,,0.5098548531532288,0.11085294932126999,,,,,
1.7079658508300781,0.6190476417541504,0.7623540163040161,566,0.9056603908538818,0.8387095928192139,20,0.7789473533630371,,,,,,,
,,,566,,,20,,0.5138922929763794,0.14326806366443634,,,,,
0.9828714728355408,0.5714285969734192,0.7479784488677979,593,0.9245282411575317,0.8571428656578064,21,0.7684210538864136,,,,,,,
,,,593,,,21,,0.5030936598777771,0.11643286794424057,,,,,
1.7293360233306885,0.5714285969734192,0.7385445237159729,620,0.9056603908538818,0.8275862336158752,22,0.75789475440979,,,,,,,
,,,620,,,22,,0.49940916895866394,0.1177055835723877,,,,,
