epoch,val_auroc,val_accuracy,val_loss,val_sensitivity,val_specificity,step,val_precision,train_loss,unlabeled_data_utilization,test_auroc,test_specificity,test_sensitivity,test_accuracy,test_precision
0,0.7053009867668152,0.7263157963752747,0.551202654838562,0.523809552192688,0.8867924809455872,26,0.7857142686843872,,,,,,,
0,,,,,,26,,0.6168305277824402,0.014930748380720615,,,,,
1,0.7315813302993774,0.7473683953285217,0.4815368354320526,0.5952380895614624,0.8679245114326477,53,0.78125,,,,,,,
1,,,,,,53,,0.572598934173584,0.12018778920173645,,,,,
2,0.7747079730033875,0.7789473533630371,0.4814474284648895,0.738095223903656,0.8113208413124084,80,0.7560975551605225,,,,,,,
2,,,,,,80,,0.5920835733413696,0.3638409972190857,,,,,
3,0.8075022101402283,0.821052610874176,0.415469229221344,0.6904761791229248,0.9245282411575317,107,0.8787878751754761,,,,,,,
3,,,,,,107,,0.5720587968826294,0.46413883566856384,,,,,
4,0.796046793460846,0.800000011920929,0.45795732736587524,0.761904776096344,0.8301886916160583,134,0.7804877758026123,,,,,,,
4,,,,,,134,,0.5610083937644958,0.5523951649665833,,,,,
5,0.8218778371810913,0.8315789699554443,0.38995522260665894,0.738095223903656,0.9056603908538818,161,0.8611111044883728,,,,,,,
5,,,,,,161,,0.5557289123535156,0.5778539180755615,,,,,
6,0.8337825536727905,0.8421052694320679,0.4578326642513275,0.761904776096344,0.9056603908538818,188,0.8648648858070374,,,,,,,
6,,,,,,188,,0.542639434337616,0.5838607549667358,,,,,
7,0.8456873297691345,0.8526315689086914,0.41729408502578735,0.7857142686843872,0.9056603908538818,215,0.8684210777282715,,,,,,,
7,,,,,,215,,0.5494784712791443,0.6094887852668762,,,,,
8,0.8005390167236328,0.8105263113975525,0.4289998412132263,0.7142857313156128,0.8867924809455872,242,0.8333333134651184,,,,,,,
8,,,,,,242,,0.5414081811904907,0.5863372087478638,,,,,
9,0.8005390167236328,0.8105263113975525,0.35448071360588074,0.7142857313156128,0.8867924809455872,269,0.8333333134651184,,,,,,,
9,,,,,,269,,0.5238153338432312,0.6203085780143738,,,,,
10,0.8030098080635071,0.8105263113975525,0.4391295909881592,0.738095223903656,0.8679245114326477,296,0.8157894611358643,,,,,,,
10,,,,,,296,,0.5239720344543457,0.6232256889343262,,,,,
11,0.8054806590080261,0.8105263113975525,0.4332371652126312,0.761904776096344,0.849056601524353,323,0.800000011920929,,,,,,,
11,,,,,,323,,0.509431004524231,0.6234221458435059,,,,,
12,0.8054806590080261,0.8105263113975525,0.48450392484664917,0.761904776096344,0.849056601524353,350,0.800000011920929,,,,,,,
12,,,,,,350,,0.5055610537528992,0.6438113451004028,,,,,
13,0.8149146437644958,0.821052610874176,0.4247399866580963,0.761904776096344,0.8679245114326477,377,0.8205127716064453,,,,,,,
13,,,,,,377,,0.5142979025840759,0.6567406058311462,,,,,
14,0.8054806590080261,0.8105263113975525,0.40274783968925476,0.761904776096344,0.849056601524353,404,0.800000011920929,,,,,,,
14,,,,,,404,,0.48942244052886963,0.6578490734100342,,,,,
15,0.824348509311676,0.8315789699554443,0.3757058084011078,0.761904776096344,0.8867924809455872,431,0.8421052694320679,,,,,,,
15,,,,,,431,,0.4626202881336212,0.6684292554855347,,,,,
16,0.796046793460846,0.800000011920929,0.44189831614494324,0.761904776096344,0.8301886916160583,458,0.7804877758026123,,,,,,,
16,,,,,,458,,0.4707145094871521,0.6922570466995239,,,,,
