val_accuracy,val_sensitivity,epoch,val_loss,step,val_auroc,val_specificity,val_precision,train_loss,unlabeled_data_utilization,test_specificity,test_accuracy,test_auroc,test_sensitivity,test_precision
,,56,,1538,,,,0.36825162172317505,0.0,,,,,
0.75789475440979,0.738095223903656,57,0.37724295258522034,1565,0.7558401226997375,0.7735848426818848,0.7209302186965942,,,,,,,
,,57,,1565,,,,0.34437426924705505,0.0,,,,,
0.7789473533630371,0.761904776096344,58,0.4286210834980011,1592,0.7771788239479065,0.792452871799469,0.7441861033439636,,,,,,,
,,58,,1592,,,,0.33295613527297974,0.0,,,,,
0.7894737124443054,0.761904776096344,59,0.42161864042282104,1619,0.7866127490997314,0.8113208413124084,0.761904776096344,,,,,,,
,,59,,1619,,,,0.3478766679763794,0.0,,,,,
0.7684210538864136,0.7142857313156128,60,0.4157771170139313,1646,0.7628032565116882,0.8113208413124084,0.75,,,,,,,
,,60,,1646,,,,0.3443394899368286,0.0,,,,,
0.7894737124443054,0.761904776096344,61,0.44550690054893494,1673,0.7866127490997314,0.8113208413124084,0.761904776096344,,,,,,,
,,61,,1673,,,,0.34240883588790894,0.0,,,,,
0.7789473533630371,0.7857142686843872,62,0.42916935682296753,1700,0.7796496152877808,0.7735848426818848,0.73333340883255,,,,,,,
,,62,,1700,,,,0.3292945325374603,0.0,,,,,
0.7789473533630371,0.738095223903656,63,0.45657283067703247,1727,0.7747079730033875,0.8113208413124084,0.7560975551605225,,,,,,,
,,63,,1727,,,,0.34171923995018005,0.0,,,,,
0.7684210538864136,0.7142857313156128,64,0.4258185029029846,1754,0.7628032565116882,0.8113208413124084,0.75,,,,,,,
,,64,,1754,,,,0.3256649971008301,0.0,,,,,
0.8105263113975525,0.738095223903656,65,0.40350499749183655,1781,0.8030098080635071,0.8679245114326477,0.8157894611358643,,,,,,,
,,65,,1781,,,,0.3100343942642212,0.0,,,,,
0.7894737124443054,0.761904776096344,66,0.48192599415779114,1808,0.7866127490997314,0.8113208413124084,0.761904776096344,,,,,,,
,,66,,1808,,,,0.3406805694103241,0.0,,,,,
0.7894737124443054,0.738095223903656,67,0.40645620226860046,1835,0.7841419577598572,0.8301886916160583,0.7749999761581421,,,,,,,
,,67,,1835,,,,0.32408225536346436,0.0,,,,,
0.8105263113975525,0.761904776096344,68,0.40837255120277405,1862,0.8054806590080261,0.849056601524353,0.800000011920929,,,,,,,
,,68,,1862,,,,0.32369115948677063,0.0,,,,,
0.8315789699554443,0.8095238208770752,69,0.43732935190200806,1889,0.8292902112007141,0.849056601524353,0.8095238208770752,,,,,,,
,,69,,1889,,,,0.29827168583869934,0.0,,,,,
0.8421052694320679,0.8095238208770752,70,0.38859400153160095,1916,0.8387241363525391,0.8679245114326477,0.8292682766914368,,,,,,,
,,70,,1916,,,,0.30736204981803894,0.0,,,,,
0.8105263113975525,0.8095238208770752,71,0.4405724108219147,1943,0.8104223012924194,0.8113208413124084,0.7727272510528564,,,,,,,
,,71,,1943,,,,0.321868896484375,0.0,,,,,
0.8421052694320679,0.8095238208770752,72,0.37460315227508545,1970,0.8387241363525391,0.8679245114326477,0.8292682766914368,,,,,,,
,,72,,1970,,,,0.3229607939720154,0.0,,,,,
0.7894737124443054,0.8095238208770752,73,0.5006629824638367,1997,0.7915543913841248,0.7735848426818848,0.739130437374115,,,,,,,
,,73,,1997,,,,0.31512463092803955,0.0,,,,,
0.800000011920929,0.8095238208770752,74,0.41759002208709717,2024,0.8009883165359497,0.792452871799469,0.7555555701255798,,,,,,,
,,74,,2024,,,,0.3111167550086975,0.0,,,,,
0.75789475440979,0.7857142686843872,75,0.42800381779670715,2051,0.7607816457748413,0.7358490824699402,0.7021276354789734,,,,,,,
,,75,,2051,,,,0.31115779280662537,0.0,,,,,
0.7894737124443054,0.8095238208770752,76,0.3932666480541229,2078,0.7915543913841248,0.7735848426818848,0.739130437374115,,,,,,,
,,76,,2078,,,,0.30152854323387146,0.0,,,,,
0.7789473533630371,0.7857142686843872,77,0.3939715623855591,2105,0.7796496152877808,0.7735848426818848,0.73333340883255,,,,,,,
,,77,,2105,,,,0.31005820631980896,0.0,,,,,
0.75789475440979,0.738095223903656,78,0.382551908493042,2132,0.7558401226997375,0.7735848426818848,0.7209302186965942,,,,,,,
,,78,,2132,,,,0.2972942888736725,0.0,,,,,
0.800000011920929,0.761904776096344,79,0.3978571891784668,2159,0.796046793460846,0.8301886916160583,0.7804877758026123,,,,,,,
,,79,,2159,,,,0.3071657717227936,0.0,,,,,
0.7894737124443054,0.738095223903656,80,0.4184958338737488,2186,0.7841419577598572,0.8301886916160583,0.7749999761581421,,,,,,,
,,80,,2186,,,,0.2891872525215149,0.0,,,,,
0.7894737124443054,0.7857142686843872,81,0.3837452828884125,2213,0.7890835404396057,0.792452871799469,0.75,,,,,,,
,,81,,2213,,,,0.2853233516216278,0.0,,,,,
0.8105263113975525,0.8095238208770752,82,0.40818506479263306,2240,0.8104223012924194,0.8113208413124084,0.7727272510528564,,,,,,,
,,82,,2240,,,,0.29174578189849854,0.0,,,,,
0.7894737124443054,0.761904776096344,83,0.4107685387134552,2267,0.7866127490997314,0.8113208413124084,0.761904776096344,,,,,,,
,,83,,2267,,,,0.2806013822555542,0.0,,,,,
0.7894737124443054,0.761904776096344,84,0.36879971623420715,2294,0.7866127490997314,0.8113208413124084,0.761904776096344,,,,,,,
,,84,,2294,,,,0.2897789180278778,0.0,,,,,
0.7789473533630371,0.738095223903656,85,0.38639944791793823,2321,0.7747079730033875,0.8113208413124084,0.7560975551605225,,,,,,,
,,85,,2321,,,,0.2830456793308258,0.0,,,,,
0.7894737124443054,0.8095238208770752,86,0.39481818675994873,2348,0.7915543913841248,0.7735848426818848,0.739130437374115,,,,,,,
,,86,,2348,,,,0.285081148147583,0.0,,,,,
0.7894737124443054,0.8095238208770752,87,0.38114532828330994,2375,0.7915543913841248,0.7735848426818848,0.739130437374115,,,,,,,
,,87,,2375,,,,0.2917284369468689,0.0,,,,,
0.7789473533630371,0.7857142686843872,88,0.396433025598526,2402,0.7796496152877808,0.7735848426818848,0.73333340883255,,,,,,,
,,88,,2402,,,,0.2824764549732208,0.0,,,,,
0.7894737124443054,0.7857142686843872,89,0.418247252702713,2429,0.7890835404396057,0.792452871799469,0.75,,,,,,,
,,89,,2429,,,,0.28068414330482483,0.0,,,,,
0.7684210538864136,0.761904776096344,90,0.4225734770298004,2456,0.767744779586792,0.7735848426818848,0.7272727489471436,,,,,,,
,,90,,2456,,,,0.29486891627311707,0.0,,,,,
0.8105263113975525,0.8333333134651184,91,0.3907116651535034,2483,0.8128930330276489,0.792452871799469,0.760869562625885,,,,,,,
,,91,,2483,,,,0.2924169600009918,0.0,,,,,
0.7368420958518982,0.7142857313156128,92,0.3996022939682007,2510,0.734501302242279,0.7547169923782349,0.6976743936538696,,,,,,,
,,92,,2510,,,,0.267829954624176,0.0,,,,,
0.7789473533630371,0.761904776096344,93,0.43009281158447266,2537,0.7771788239479065,0.792452871799469,0.7441861033439636,,,,,,,
,,93,,2537,,,,0.2733975648880005,0.0,,,,,
0.7789473533630371,0.7857142686843872,94,0.39891141653060913,2564,0.7796496152877808,0.7735848426818848,0.73333340883255,,,,,,,
,,94,,2564,,,,0.26825839281082153,0.0,,,,,
0.7789473533630371,0.761904776096344,95,0.3927258253097534,2591,0.7771788239479065,0.792452871799469,0.7441861033439636,,,,,,,
,,95,,2591,,,,0.29075154662132263,0.0,,,,,
0.7894737124443054,0.7857142686843872,96,0.4325973391532898,2618,0.7890835404396057,0.792452871799469,0.75,,,,,,,
,,96,,2618,,,,0.2783322036266327,0.0,,,,,
0.75789475440979,0.738095223903656,97,0.34387272596359253,2645,0.7558401226997375,0.7735848426818848,0.7209302186965942,,,,,,,
,,97,,2645,,,,0.2693381607532501,0.0,,,,,
0.7684210538864136,0.761904776096344,98,0.37659531831741333,2672,0.767744779586792,0.7735848426818848,0.7272727489471436,,,,,,,
,,98,,2672,,,,0.26705804467201233,0.0,,,,,
0.7894737124443054,0.761904776096344,99,0.44109347462654114,2699,0.7866127490997314,0.8113208413124084,0.761904776096344,,,,,,,
,,99,,2699,,,,0.25622332096099854,0.0,,,,,
0.8105263113975525,0.7857142686843872,100,0.4507322907447815,2726,0.8079515099525452,0.8301886916160583,0.7857142686843872,,,,,,,
,,100,,2726,,,,0.25367286801338196,0.0,,,,,
0.7894737124443054,0.761904776096344,101,0.40107452869415283,2753,0.7866127490997314,0.8113208413124084,0.761904776096344,,,,,,,
,,101,,2753,,,,0.26590755581855774,0.0,,,,,
0.800000011920929,0.7857142686843872,102,0.43702539801597595,2780,0.7985174655914307,0.8113208413124084,0.7674418687820435,,,,,,,
,,102,,2780,,,,0.25513261556625366,0.0,,,,,
0.800000011920929,0.7857142686843872,103,0.4104282259941101,2807,0.7985174655914307,0.8113208413124084,0.7674418687820435,,,,,,,
,,103,,2807,,,,0.24941465258598328,0.0,,,,,
0.800000011920929,0.7857142686843872,104,0.3239661157131195,2834,0.7985174655914307,0.8113208413124084,0.7674418687820435,,,,,,,
,,104,,2834,,,,0.26195207238197327,0.0,,,,,
0.7894737124443054,0.761904776096344,105,0.4410298466682434,2861,0.7866127490997314,0.8113208413124084,0.761904776096344,,,,,,,
,,105,,2861,,,,0.2495952993631363,0.0,,,,,
0.8105263113975525,0.8333333134651184,106,0.3759404122829437,2888,0.8128930330276489,0.792452871799469,0.760869562625885,,,,,,,
,,106,,2888,,,,0.2680114805698395,0.0,,,,,
0.7894737124443054,0.738095223903656,107,0.38249367475509644,2915,0.7841419577598572,0.8301886916160583,0.7749999761581421,,,,,,,
,,107,,2915,,,,0.26121851801872253,0.0,,,,,
0.75789475440979,0.761904776096344,108,0.45567700266838074,2942,0.7583107948303223,0.7547169923782349,0.7111111283302307,,,,,,,
,,108,,2942,,,,0.23314633965492249,0.0,,,,,
0.800000011920929,0.761904776096344,109,0.4540996253490448,2969,0.796046793460846,0.8301886916160583,0.7804877758026123,,,,,,,
,,109,,2969,,,,0.2534445822238922,0.0,,,,,
0.75789475440979,0.6904761791229248,110,0.3528963327407837,2996,0.7508984804153442,0.8113208413124084,0.7435897588729858,,,,,,,
,,110,,2996,,,,0.26144513487815857,0.0,,,,,
0.7789473533630371,0.7857142686843872,111,0.4043312966823578,3023,0.7796496152877808,0.7735848426818848,0.73333340883255,,,,,,,
,,111,,3023,,,,0.25557979941368103,0.0,,,,,
0.7894737124443054,0.8095238208770752,112,0.44256293773651123,3050,0.7915543913841248,0.7735848426818848,0.739130437374115,,,,,,,
,,112,,3050,,,,0.258853018283844,0.0,,,,,
0.7473683953285217,0.7142857313156128,113,0.38115400075912476,3077,0.7439352869987488,0.7735848426818848,0.7142857313156128,,,,,,,
,,113,,3077,,,,0.23579677939414978,0.0,,,,,
0.7684210538864136,0.7142857313156128,114,0.4126952588558197,3104,0.7628032565116882,0.8113208413124084,0.75,,,,,,,
,,114,,3104,,,,0.24935144186019897,0.0,,,,,
0.821052610874176,0.7857142686843872,115,0.3983474373817444,3131,0.8173854351043701,0.849056601524353,0.8048780560493469,,,,,,,
,,115,,3131,,,,0.24847270548343658,0.0,,,,,
0.7473683953285217,0.738095223903656,116,0.3992762565612793,3158,0.7464061379432678,0.7547169923782349,0.7045454382896423,,,,,,,
,,116,,3158,,,,0.23970678448677063,0.0,,,,,
0.8105263113975525,0.8333333134651184,117,0.4184626042842865,3185,0.8128930330276489,0.792452871799469,0.760869562625885,,,,,,,
,,117,,3185,,,,0.24129290878772736,0.0,,,,,
0.8105263113975525,0.8095238208770752,118,0.36276912689208984,3212,0.8104223012924194,0.8113208413124084,0.7727272510528564,,,,,,,
,,118,,3212,,,,0.23469437658786774,0.0,,,,,
0.800000011920929,0.7857142686843872,119,0.438765287399292,3239,0.7985174655914307,0.8113208413124084,0.7674418687820435,,,,,,,
,,119,,3239,,,,0.2423674315214157,0.0,,,,,
0.7684210538864136,0.738095223903656,120,0.43519648909568787,3266,0.7652739882469177,0.792452871799469,0.738095223903656,,,,,,,
,,120,,3266,,,,0.23866470158100128,0.0,,,,,
0.75789475440979,0.761904776096344,121,0.3774166405200958,3293,0.7583107948303223,0.7547169923782349,0.7111111283302307,,,,,,,
,,121,,3293,,,,0.22567422688007355,0.0,,,,,
0.7894737124443054,0.7857142686843872,122,0.46775567531585693,3320,0.7890835404396057,0.792452871799469,0.75,,,,,,,
,,122,,3320,,,,0.2517831325531006,0.0,,,,,
0.800000011920929,0.7857142686843872,123,0.42902636528015137,3347,0.7985174655914307,0.8113208413124084,0.7674418687820435,,,,,,,
,,123,,3347,,,,0.24929985404014587,0.0,,,,,
0.821052610874176,0.7857142686843872,124,0.4720458686351776,3374,0.8173854351043701,0.849056601524353,0.8048780560493469,,,,,,,
,,124,,3374,,,,0.2515387535095215,0.0,,,,,
0.821052610874176,0.8333333134651184,125,0.38545095920562744,3401,0.8223269581794739,0.8113208413124084,0.7777778506278992,,,,,,,
,,125,,3401,,,,0.22192570567131042,0.0,,,,,
0.7894737124443054,0.761904776096344,126,0.41427668929100037,3428,0.7866127490997314,0.8113208413124084,0.761904776096344,,,,,,,
,,126,,3428,,,,0.23436152935028076,0.0,,,,,
0.7894737124443054,0.7857142686843872,127,0.40839916467666626,3455,0.7890835404396057,0.792452871799469,0.75,,,,,,,
,,127,,3455,,,,0.2308741807937622,0.0,,,,,
0.7684210538864136,0.7857142686843872,128,0.44106122851371765,3482,0.770215630531311,0.7547169923782349,0.717391312122345,,,,,,,
,,128,,3482,,,,0.23245759308338165,0.0,,,,,
0.7684210538864136,0.738095223903656,129,0.48165878653526306,3509,0.7652739882469177,0.792452871799469,0.738095223903656,,,,,,,
,,129,,3509,,,,0.23545807600021362,0.0,,,,,
0.8105263113975525,0.7857142686843872,130,0.4727638363838196,3536,0.8079515099525452,0.8301886916160583,0.7857142686843872,,,,,,,
,,130,,3536,,,,0.22795027494430542,0.0,,,,,
0.800000011920929,0.7857142686843872,131,0.41692206263542175,3563,0.7985174655914307,0.8113208413124084,0.7674418687820435,,,,,,,
,,131,,3563,,,,0.23101826012134552,0.0,,,,,
0.7894737124443054,0.8095238208770752,132,0.34360697865486145,3590,0.7915543913841248,0.7735848426818848,0.739130437374115,,,,,,,
,,132,,3590,,,,0.2315264195203781,0.0,,,,,
0.7894737124443054,0.761904776096344,133,0.46914225816726685,3617,0.7866127490997314,0.8113208413124084,0.761904776096344,,,,,,,
,,133,,3617,,,,0.22836093604564667,0.0,,,,,
0.7368420958518982,0.761904776096344,134,0.44888678193092346,3644,0.7394429445266724,0.7169811129570007,0.6808510422706604,,,,,,,
,,134,,3644,,,,0.23887944221496582,0.0,,,,,
0.7684210538864136,0.8095238208770752,135,0.4512539803981781,3671,0.7726863622665405,0.7358490824699402,0.7083333134651184,,,,,,,
,,135,,3671,,,,0.23028716444969177,0.0,,,,,
0.7684210538864136,0.7857142686843872,136,0.4660516381263733,3698,0.770215630531311,0.7547169923782349,0.717391312122345,,,,,,,
,,136,,3698,,,,0.22383379936218262,0.0,,,,,
0.75789475440979,0.738095223903656,137,0.42380082607269287,3725,0.7558401226997375,0.7735848426818848,0.7209302186965942,,,,,,,
,,137,,3725,,,,0.22692100703716278,0.0,,,,,
0.7894737124443054,0.7142857313156128,138,0.387314110994339,3752,0.7816711664199829,0.849056601524353,0.7894737124443054,,,,,,,
,,138,,3752,,,,0.215866819024086,0.0,,,,,
0.7894737124443054,0.7857142686843872,139,0.5178149342536926,3779,0.7890835404396057,0.792452871799469,0.75,,,,,,,
,,139,,3779,,,,0.220307394862175,0.0,,,,,
0.8105263113975525,0.7857142686843872,140,0.4402667284011841,3806,0.8079515099525452,0.8301886916160583,0.7857142686843872,,,,,,,
,,140,,3806,,,,0.2353549748659134,0.0,,,,,
0.7894737124443054,0.8095238208770752,141,0.4303905963897705,3833,0.7915543913841248,0.7735848426818848,0.739130437374115,,,,,,,
,,141,,3833,,,,0.21938829123973846,0.0,,,,,
0.8105263113975525,0.8095238208770752,142,0.4570451080799103,3860,0.8104223012924194,0.8113208413124084,0.7727272510528564,,,,,,,
,,142,,3860,,,,0.23181460797786713,0.0,,,,,
0.8105263113975525,0.8333333134651184,143,0.38886207342147827,3887,0.8128930330276489,0.792452871799469,0.760869562625885,,,,,,,
,,143,,3887,,,,0.22164788842201233,0.0,,,,,
0.7684210538864136,0.7142857313156128,144,0.4024803042411804,3914,0.7628032565116882,0.8113208413124084,0.75,,,,,,,
,,144,,3914,,,,0.21758708357810974,0.0,,,,,
0.7789473533630371,0.738095223903656,145,0.44943609833717346,3941,0.7747079730033875,0.8113208413124084,0.7560975551605225,,,,,,,
,,145,,3941,,,,0.21547864377498627,0.0,,,,,
0.75789475440979,0.7857142686843872,146,0.427120178937912,3968,0.7607816457748413,0.7358490824699402,0.7021276354789734,,,,,,,
,,146,,3968,,,,0.23324500024318695,0.0,,,,,
0.7684210538864136,0.7857142686843872,147,0.4940881133079529,3995,0.770215630531311,0.7547169923782349,0.717391312122345,,,,,,,
,,147,,3995,,,,0.21428638696670532,0.0,,,,,
0.800000011920929,0.8095238208770752,148,0.48109328746795654,4022,0.8009883165359497,0.792452871799469,0.7555555701255798,,,,,,,
,,148,,4022,,,,0.2276792675256729,0.0,,,,,
0.800000011920929,0.8333333134651184,149,0.44381803274154663,4049,0.803459107875824,0.7735848426818848,0.7446807622909546,,,,,,,
,,149,,4049,,,,0.22261610627174377,0.0,,,,,
0.75789475440979,0.761904776096344,150,0.4528356194496155,4076,0.7583107948303223,0.7547169923782349,0.7111111283302307,,,,,,,
,,150,,4076,,,,0.22762389481067657,0.0,,,,,
0.7789473533630371,0.7857142686843872,151,0.4132745563983917,4103,0.7796496152877808,0.7735848426818848,0.73333340883255,,,,,,,
