val_loss,epoch,val_precision,val_specificity,step,val_sensitivity,val_accuracy,val_auroc,unlabeled_data_utilization,train_loss,test_accuracy,test_sensitivity,test_specificity,test_auroc,test_precision
,42,,,1160,,,,0.0,0.19999998807907104,,,,,
0.6628751754760742,43,0.20000000298023224,0.849056601524353,1187,0.0476190485060215,0.49473685026168823,0.4483378231525421,,,,,,,
,43,,,1187,,,,0.0,0.19999998807907104,,,,,
0.34472891688346863,44,0.3333333432674408,0.849056601524353,1214,0.095238097012043,0.5157894492149353,0.4721473157405853,,,,,,,
,44,,,1214,,,,0.0,0.2001521736383438,,,,,
0.5904712080955505,45,0.4285714328289032,0.9245282411575317,1241,0.0714285746216774,0.5473684072494507,0.49797841906547546,,,,,,,
,45,,,1241,,,,0.0,0.20097722113132477,,,,,
0.38040414452552795,46,0.8571428656578064,0.9811320900917053,1268,0.1428571492433548,0.6105263233184814,0.5619946718215942,,,,,,,
,46,,,1268,,,,0.0,0.19999998807907104,,,,,
0.2453397512435913,47,0.800000011920929,0.9811320900917053,1295,0.095238097012043,0.5894736647605896,0.5381851196289062,,,,,,,
,47,,,1295,,,,0.0,0.2003173530101776,,,,,
0.27240753173828125,48,0.5384615659713745,0.8867924809455872,1322,0.1666666716337204,0.5684210658073425,0.5267295241355896,,,,,,,
,48,,,1322,,,,0.0,0.19999998807907104,,,,,
0.2678484618663788,49,0.5454545617103577,0.9056603908538818,1349,0.1428571492433548,0.5684210658073425,0.5242587924003601,,,,,,,
,49,,,1349,,,,0.0,0.19999998807907104,,,,,
0.19021488726139069,50,0.6000000238418579,0.9245282411575317,1376,0.1428571492433548,0.5789473652839661,0.5336927175521851,,,,,,,
,50,,,1376,,,,0.0,0.19999998807907104,,,,,
0.27756062150001526,51,0.5,0.9056603908538818,1403,0.1190476194024086,0.557894766330719,0.5123540163040161,,,,,,,
,51,,,1403,,,,0.0,0.20013386011123657,,,,,
0.239967480301857,52,0.4285714328289032,0.9245282411575317,1430,0.0714285746216774,0.5473684072494507,0.49797841906547546,,,,,,,
,52,,,1430,,,,0.0,0.19999998807907104,,,,,
0.4466039836406708,53,0.1666666716337204,0.9056603908538818,1457,0.02380952425301075,0.5157894492149353,0.4647349715232849,,,,,,,
,53,,,1457,,,,0.0,0.19999998807907104,,,,,
0.6365188360214233,54,0.5,0.9433962106704712,1484,0.0714285746216774,0.557894766330719,0.5074123740196228,,,,,,,
,54,,,1484,,,,0.0,0.19999998807907104,,,,,
0.16417011618614197,55,0.3333333432674408,0.9245282411575317,1511,0.0476190485060215,0.5368421077728271,0.48607367277145386,,,,,,,
,55,,,1511,,,,0.0,0.19999998807907104,,,,,
0.2539506256580353,56,0.375,0.8113208413124084,1538,0.1428571492433548,0.5157894492149353,0.47708895802497864,,,,,,,
,56,,,1538,,,,0.0,0.20015953481197357,,,,,
0.3228283226490021,57,0.5,0.9056603908538818,1565,0.1190476194024086,0.557894766330719,0.5123540163040161,,,,,,,
,57,,,1565,,,,0.0,0.19999998807907104,,,,,
0.257809042930603,58,0.4444444477558136,0.9056603908538818,1592,0.095238097012043,0.5473684072494507,0.5004492402076721,,,,,,,
,58,,,1592,,,,0.0,0.20017920434474945,,,,,
0.7057163715362549,59,0.5,0.9245282411575317,1619,0.095238097012043,0.557894766330719,0.5098831653594971,,,,,,,
,59,,,1619,,,,0.0,0.19999998807907104,,,,,
0.20657232403755188,60,0.5,0.9622642397880554,1646,0.0476190485060215,0.557894766330719,0.5049416422843933,,,,,,,
,60,,,1646,,,,0.0,0.19999998807907104,,,,,
0.46041324734687805,61,0.4285714328289032,0.9245282411575317,1673,0.0714285746216774,0.5473684072494507,0.49797841906547546,,,,,,,
,61,,,1673,,,,0.0,0.20026715099811554,,,,,
0.9821711778640747,62,0.25,0.9433962106704712,1700,0.02380952425301075,0.5368421077728271,0.4836028516292572,,,,,,,
,62,,,1700,,,,0.0,0.19999998807907104,,,,,
0.43965059518814087,63,0.375,0.9056603908538818,1727,0.0714285746216774,0.5368421077728271,0.4885444641113281,,,,,,,
,63,,,1727,,,,0.0,0.2002468705177307,,,,,
0.3452226221561432,64,0.0,0.9622642397880554,1754,0.0,0.5368421077728271,0.4811321198940277,,,,,,,
,64,,,1754,,,,0.0,0.19999998807907104,,,,,
0.3794456124305725,65,0.0,0.9622642397880554,1781,0.0,0.5368421077728271,0.4811321198940277,,,,,,,
,65,,,1781,,,,0.0,0.19999998807907104,,,,,
0.49500566720962524,66,0.75,0.9811320900917053,1808,0.0714285746216774,0.5789473652839661,0.5262802839279175,,,,,,,
,66,,,1808,,,,0.0,0.19999998807907104,,,,,
0.3630655109882355,67,0.75,0.9811320900917053,1835,0.0714285746216774,0.5789473652839661,0.5262802839279175,,,,,,,
,67,,,1835,,,,0.0,0.19999998807907104,,,,,
0.870448648929596,68,0.5,0.9433962106704712,1862,0.0714285746216774,0.557894766330719,0.5074123740196228,,,,,,,
,68,,,1862,,,,0.0,0.19999998807907104,,,,,
0.518110990524292,69,0.6000000238418579,0.9622642397880554,1889,0.0714285746216774,0.5684210658073425,0.5168463587760925,,,,,,,
,69,,,1889,,,,0.0,0.19999998807907104,,,,,
0.26614898443222046,70,0.3333333432674408,0.9622642397880554,1916,0.02380952425301075,0.5473684072494507,0.4930368661880493,,,,,,,
,70,,,1916,,,,0.0,0.19999998807907104,,,,,
0.4477746784687042,71,0.75,0.9811320900917053,1943,0.0714285746216774,0.5789473652839661,0.5262802839279175,,,,,,,
,71,,,1943,,,,0.0,0.19999998807907104,,,,,
0.4513937830924988,72,0.0,0.9811320900917053,1970,0.0,0.5473684072494507,0.49056604504585266,,,,,,,
,72,,,1970,,,,0.0,0.19999998807907104,,,,,
0.4314519464969635,73,0.5,0.9811320900917053,1997,0.02380952425301075,0.557894766330719,0.5024707913398743,,,,,,,
,73,,,1997,,,,0.0,0.2001742720603943,,,,,
0.5965611934661865,74,0.4000000059604645,0.9433962106704712,2024,0.0476190485060215,0.5473684072494507,0.4955076575279236,,,,,,,
,74,,,2024,,,,0.0,0.20001588761806488,,,,,
0.815581738948822,75,0.20000000298023224,0.9245282411575317,2051,0.02380952425301075,0.5263158082962036,0.47416892647743225,,,,,,,
,75,,,2051,,,,0.0,0.19999998807907104,,,,,
0.5141050815582275,76,0.25,0.9433962106704712,2078,0.02380952425301075,0.5368421077728271,0.4836028516292572,,,,,,,
,76,,,2078,,,,0.0,0.19999998807907104,,,,,
0.8350505828857422,77,0.0,0.9433962106704712,2105,0.0,0.5263158082962036,0.4716981053352356,,,,,,,
,77,,,2105,,,,0.0,0.19999998807907104,,,,,
0.9387664198875427,78,0.0,0.9622642397880554,2132,0.0,0.5368421077728271,0.4811321198940277,,,,,,,
,78,,,2132,,,,0.0,0.19999998807907104,,,,,
0.5889822840690613,79,0.0,0.9433962106704712,2159,0.0,0.5263158082962036,0.4716981053352356,,,,,,,
,79,,,2159,,,,0.0,0.19999998807907104,,,,,
0.48023566603660583,80,0.20000000298023224,0.9245282411575317,2186,0.02380952425301075,0.5263158082962036,0.47416892647743225,,,,,,,
,80,,,2186,,,,0.0,0.19999998807907104,,,,,
0.19154101610183716,81,0.0,0.9433962106704712,2213,0.0,0.5263158082962036,0.4716981053352356,,,,,,,
,81,,,2213,,,,0.0,0.19999998807907104,,,,,
0.3935113251209259,82,0.3333333432674408,0.9622642397880554,2240,0.02380952425301075,0.5473684072494507,0.4930368661880493,,,,,,,
,82,,,2240,,,,0.0,0.19999998807907104,,,,,
0.6257017850875854,83,0.0,0.8867924809455872,2267,0.0,0.49473685026168823,0.4433962106704712,,,,,,,
,83,,,2267,,,,0.0,0.19999998807907104,,,,,
0.2832088768482208,84,0.4000000059604645,0.9433962106704712,2294,0.0476190485060215,0.5473684072494507,0.4955076575279236,,,,,,,
,84,,,2294,,,,0.0,0.19999998807907104,,,,,
0.6281352043151855,85,0.0,0.9245282411575317,2321,0.0,0.5157894492149353,0.46226412057876587,,,,,,,
,85,,,2321,,,,0.0,0.20000562071800232,,,,,
0.2716509997844696,86,0.1666666716337204,0.9056603908538818,2348,0.02380952425301075,0.5157894492149353,0.4647349715232849,,,,,,,
,86,,,2348,,,,0.0,0.19999998807907104,,,,,
0.621912956237793,87,0.20000000298023224,0.9245282411575317,2375,0.02380952425301075,0.5263158082962036,0.47416892647743225,,,,,,,
,87,,,2375,,,,0.0,0.19999998807907104,,,,,
1.0555599927902222,88,0.20000000298023224,0.9245282411575317,2402,0.02380952425301075,0.5263158082962036,0.47416892647743225,,,,,,,
,88,,,2402,,,,0.0,0.19999998807907104,,,,,
0.7491468787193298,89,0.25,0.8867924809455872,2429,0.0476190485060215,0.5157894492149353,0.4672057628631592,,,,,,,
,89,,,2429,,,,0.0,0.19999998807907104,,,,,
0.3679121434688568,90,0.5714285969734192,0.9433962106704712,2456,0.095238097012043,0.5684210658073425,0.5193171501159668,,,,,,,
,90,,,2456,,,,0.0,0.19999998807907104,,,,,
0.49329066276550293,91,0.2857142984867096,0.9056603908538818,2483,0.0476190485060215,0.5263158082962036,0.4766397476196289,,,,,,,
,91,,,2483,,,,0.0,0.19999998807907104,,,,,
0.8537220358848572,92,0.375,0.9056603908538818,2510,0.0714285746216774,0.5368421077728271,0.4885444641113281,,,,,,,
,92,,,2510,,,,0.0,0.20022252202033997,,,,,
0.2874927818775177,93,0.4285714328289032,0.9245282411575317,2537,0.0714285746216774,0.5473684072494507,0.49797841906547546,,,,,,,
,93,,,2537,,,,0.0,0.19999998807907104,,,,,
0.42963898181915283,94,0.5,0.9245282411575317,2564,0.095238097012043,0.557894766330719,0.5098831653594971,,,,,,,
,94,,,2564,,,,0.0,0.19999998807907104,,,,,
0.2771535813808441,95,0.3333333432674408,0.9245282411575317,2591,0.0476190485060215,0.5368421077728271,0.48607367277145386,,,,,,,
,95,,,2591,,,,0.0,0.19999998807907104,,,,,
0.9136424660682678,96,0.6000000238418579,0.9245282411575317,2618,0.1428571492433548,0.5789473652839661,0.5336927175521851,,,,,,,
,96,,,2618,,,,0.0,0.19999998807907104,,,,,
0.29036545753479004,97,0.4285714328289032,0.9245282411575317,2645,0.0714285746216774,0.5473684072494507,0.49797841906547546,,,,,,,
,97,,,2645,,,,0.0,0.19999998807907104,,,,,
0.33825844526290894,98,0.20000000298023224,0.9245282411575317,2672,0.02380952425301075,0.5263158082962036,0.47416892647743225,,,,,,,
,98,,,2672,,,,0.0,0.19999998807907104,,,,,
0.7021985650062561,99,0.6000000238418579,0.9245282411575317,2699,0.1428571492433548,0.5789473652839661,0.5336927175521851,,,,,,,
,99,,,2699,,,,0.0,0.19999998807907104,,,,,
0.5578994154930115,100,0.6363636255264282,0.9245282411575317,2726,0.1666666716337204,0.5894736647605896,0.5455974340438843,,,,,,,
,100,,,2726,,,,0.0,0.19999998807907104,,,,,
0.608177661895752,101,0.4285714328289032,0.9245282411575317,2753,0.0714285746216774,0.5473684072494507,0.49797841906547546,,,,,,,
,101,,,2753,,,,0.0,0.19999998807907104,,,,,
0.7576663494110107,102,0.4444444477558136,0.9056603908538818,2780,0.095238097012043,0.5473684072494507,0.5004492402076721,,,,,,,
,102,,,2780,,,,0.0,0.19999998807907104,,,,,
0.2492101639509201,103,0.5,0.9056603908538818,2807,0.1190476194024086,0.557894766330719,0.5123540163040161,,,,,,,
,103,,,2807,,,,0.0,0.20006650686264038,,,,,
0.26950111985206604,104,0.5833333134651184,0.9056603908538818,2834,0.1666666716337204,0.5789473652839661,0.5361635088920593,,,,,,,
,104,,,2834,,,,0.0,0.19999998807907104,,,,,
0.4853821098804474,105,0.625,0.9433962106704712,2861,0.1190476194024086,0.5789473652839661,0.5312219262123108,,,,,,,
,105,,,2861,,,,0.0,0.19999998807907104,,,,,
0.32891136407852173,106,0.5454545617103577,0.9056603908538818,2888,0.1428571492433548,0.5684210658073425,0.5242587924003601,,,,,,,
,106,,,2888,,,,0.0,0.19999998807907104,,,,,
0.3405689299106598,107,0.6153846383094788,0.9056603908538818,2915,0.190476194024086,0.5894736647605896,0.5480682849884033,,,,,,,
,107,,,2915,,,,0.0,0.19999998807907104,,,,,
1.2735605239868164,108,0.692307710647583,0.9245282411575317,2942,0.2142857164144516,0.6105263233184814,0.569407045841217,,,,,,,
,108,,,2942,,,,0.0,0.19999998807907104,,,,,
0.39609935879707336,109,0.5833333134651184,0.9056603908538818,2969,0.1666666716337204,0.5789473652839661,0.5361635088920593,,,,,,,
,109,,,2969,,,,0.0,0.19999998807907104,,,,,
1.2484304904937744,110,0.5,0.9056603908538818,2996,0.1190476194024086,0.557894766330719,0.5123540163040161,,,,,,,
,110,,,2996,,,,0.0,0.19999998807907104,,,,,
0.5017125606536865,111,0.6000000238418579,0.9622642397880554,3023,0.0714285746216774,0.5684210658073425,0.5168463587760925,,,,,,,
,111,,,3023,,,,0.0,0.20024529099464417,,,,,
0.39286258816719055,112,0.5,0.9433962106704712,3050,0.0714285746216774,0.557894766330719,0.5074123740196228,,,,,,,
,112,,,3050,,,,0.0,0.19999998807907104,,,,,
0.5892178416252136,113,0.75,0.9811320900917053,3077,0.0714285746216774,0.5789473652839661,0.5262802839279175,,,,,,,
,113,,,3077,,,,0.0,0.19999998807907104,,,,,
0.7913724184036255,114,0.6000000238418579,0.9622642397880554,3104,0.0714285746216774,0.5684210658073425,0.5168463587760925,,,,,,,
,114,,,3104,,,,0.0,0.19999998807907104,,,,,
0.3444686233997345,115,0.6666666865348816,0.9622642397880554,3131,0.095238097012043,0.5789473652839661,0.5287511348724365,,,,,,,
,115,,,3131,,,,0.0,0.19999998807907104,,,,,
0.20391105115413666,116,0.5,0.9622642397880554,3158,0.0476190485060215,0.557894766330719,0.5049416422843933,,,,,,,
,116,,,3158,,,,0.0,0.19999998807907104,,,,,
0.4293561577796936,117,0.5,0.9433962106704712,3185,0.0714285746216774,0.557894766330719,0.5074123740196228,,,,,,,
,117,,,3185,,,,0.0,0.19999998807907104,,,,,
0.22471097111701965,118,0.6000000238418579,0.9622642397880554,3212,0.0714285746216774,0.5684210658073425,0.5168463587760925,,,,,,,
,118,,,3212,,,,0.0,0.19999998807907104,,,,,
0.6624512672424316,119,0.6666666865348816,0.9622642397880554,3239,0.095238097012043,0.5789473652839661,0.5287511348724365,,,,,,,
,119,,,3239,,,,0.0,0.19999998807907104,,,,,
0.6217858195304871,120,0.4000000059604645,0.9433962106704712,3266,0.0476190485060215,0.5473684072494507,0.4955076575279236,,,,,,,
,120,,,3266,,,,0.0,0.19999998807907104,,,,,
0.42105233669281006,121,0.5,0.9811320900917053,3293,0.02380952425301075,0.557894766330719,0.5024707913398743,,,,,,,
,121,,,3293,,,,0.0,0.19999998807907104,,,,,
0.3163641691207886,122,0.3333333432674408,0.9245282411575317,3320,0.0476190485060215,0.5368421077728271,0.48607367277145386,,,,,,,
,122,,,3320,,,,0.0,0.19999998807907104,,,,,
0.1765640676021576,123,0.7142857313156128,0.9622642397880554,3347,0.1190476194024086,0.5894736647605896,0.5406559109687805,,,,,,,
,123,,,3347,,,,0.0,0.19999998807907104,,,,,
0.23714783787727356,124,0.6666666865348816,0.9622642397880554,3374,0.095238097012043,0.5789473652839661,0.5287511348724365,,,,,,,
,124,,,3374,,,,0.0,0.19999998807907104,,,,,
0.3872649073600769,125,0.5,0.9622642397880554,3401,0.0476190485060215,0.557894766330719,0.5049416422843933,,,,,,,
,125,,,3401,,,,0.0,0.19999998807907104,,,,,
0.6957838535308838,126,0.7142857313156128,0.9622642397880554,3428,0.1190476194024086,0.5894736647605896,0.5406559109687805,,,,,,,
,126,,,3428,,,,0.0,0.19999998807907104,,,,,
0.21301022171974182,127,0.800000011920929,0.9811320900917053,3455,0.095238097012043,0.5894736647605896,0.5381851196289062,,,,,,,
,127,,,3455,,,,0.0,0.19999998807907104,,,,,
0.29358169436454773,128,0.7142857313156128,0.9622642397880554,3482,0.1190476194024086,0.5894736647605896,0.5406559109687805,,,,,,,
,128,,,3482,,,,0.0,0.19999998807907104,,,,,
0.30925461649894714,129,0.5,0.9245282411575317,3509,0.095238097012043,0.557894766330719,0.5098831653594971,,,,,,,
,129,,,3509,,,,0.0,0.19999998807907104,,,,,
0.21152488887310028,130,0.6000000238418579,0.9622642397880554,3536,0.0714285746216774,0.5684210658073425,0.5168463587760925,,,,,,,
,130,,,3536,,,,0.0,0.20007096230983734,,,,,
0.37860068678855896,131,0.5454545617103577,0.9056603908538818,3563,0.1428571492433548,0.5684210658073425,0.5242587924003601,,,,,,,
,131,,,3563,,,,0.0,0.19999998807907104,,,,,
0.5982458591461182,132,0.625,0.9433962106704712,3590,0.1190476194024086,0.5789473652839661,0.5312219262123108,,,,,,,
,132,,,3590,,,,0.0,0.19999998807907104,,,,,
0.6264632940292358,133,0.20000000298023224,0.9245282411575317,3617,0.02380952425301075,0.5263158082962036,0.47416892647743225,,,,,,,
,133,,,3617,,,,0.0,0.2004534900188446,,,,,
0.7025644183158875,134,0.6000000238418579,0.9245282411575317,3644,0.1428571492433548,0.5789473652839661,0.5336927175521851,,,,,,,
,134,,,3644,,,,0.0,0.19999998807907104,,,,,
0.233714297413826,135,0.5,0.9433962106704712,3671,0.0714285746216774,0.557894766330719,0.5074123740196228,,,,,,,
,135,,,3671,,,,0.0,0.19999998807907104,,,,,
0.9238515496253967,136,0.6666666865348816,0.9433962106704712,3698,0.1428571492433548,0.5894736647605896,0.5431267023086548,,,,,,,
,136,,,3698,,,,0.0,0.19999998807907104,,,,,
0.43530410528182983,137,0.6666666865348816,0.9433962106704712,3725,0.1428571492433548,0.5894736647605896,0.5431267023086548,,,,,,,
,137,,,3725,,,,0.0,0.19999998807907104,,,,,
0.8551217913627625,138,0.6000000238418579,0.9245282411575317,3752,0.1428571492433548,0.5789473652839661,0.5336927175521851,,,,,,,
,138,,,3752,,,,0.0,0.19999998807907104,,,,,
0.6375135779380798,139,0.5,0.9245282411575317,3779,0.095238097012043,0.557894766330719,0.5098831653594971,,,,,,,
,139,,,3779,,,,0.0,0.19999998807907104,,,,,
0.7409364581108093,140,0.5555555820465088,0.9245282411575317,3806,0.1190476194024086,0.5684210658073425,0.5217879414558411,,,,,,,
,140,,,3806,,,,0.0,0.19999998807907104,,,,,
0.20845875144004822,141,0.3333333432674408,0.9245282411575317,3833,0.0476190485060215,0.5368421077728271,0.48607367277145386,,,,,,,
,141,,,3833,,,,0.0,0.19999998807907104,,,,,
0.8068390488624573,142,0.625,0.9433962106704712,3860,0.1190476194024086,0.5789473652839661,0.5312219262123108,,,,,,,
,142,,,3860,,,,0.0,0.19999998807907104,,,,,
0.3162177801132202,143,0.5454545617103577,0.9056603908538818,3887,0.1428571492433548,0.5684210658073425,0.5242587924003601,,,,,,,
,143,,,3887,,,,0.0,0.19999998807907104,,,,,
0.40522438287734985,144,0.6000000238418579,0.9245282411575317,3914,0.1428571492433548,0.5789473652839661,0.5336927175521851,,,,,,,
,144,,,3914,,,,0.0,0.19999998807907104,,,,,
0.19877837598323822,145,0.800000011920929,0.9811320900917053,3941,0.095238097012043,0.5894736647605896,0.5381851196289062,,,,,,,
,145,,,3941,,,,0.0,0.20011793076992035,,,,,
0.3054174482822418,146,0.4166666567325592,0.8679245114326477,3968,0.1190476194024086,0.5368421077728271,0.49348607659339905,,,,,,,
,146,,,3968,,,,0.0,0.19999998807907104,,,,,
0.5261074900627136,147,0.4285714328289032,0.849056601524353,3995,0.1428571492433548,0.5368421077728271,0.4959568977355957,,,,,,,
,147,,,3995,,,,0.0,0.19999998807907104,,,,,
0.7055514454841614,148,0.5,0.8679245114326477,4022,0.1666666716337204,0.557894766330719,0.5172955989837646,,,,,,,
,148,,,4022,,,,0.0,0.19999998807907104,,,,,
0.4892262816429138,149,0.3333333432674408,0.9245282411575317,4049,0.0476190485060215,0.5368421077728271,0.48607367277145386,,,,,,,
,149,,,4049,,,,0.0,0.19999998807907104,,,,,
0.34896379709243774,150,0.4166666567325592,0.8679245114326477,4076,0.1190476194024086,0.5368421077728271,0.49348607659339905,,,,,,,
