epoch,val_sensitivity,val_accuracy,val_specificity,val_precision,step,val_auroc,val_loss,unlabeled_data_utilization,train_loss,test_sensitivity,test_specificity,test_precision,test_accuracy,test_auroc
0,0.6428571343421936,0.7684210538864136,0.8679245114326477,0.7941176295280457,26,0.7553907632827759,0.5343101024627686,,,,,,,
0,,,,,26,,,0.007078679744154215,0.6160261034965515,,,,,
1,0.6666666865348816,0.7894737124443054,0.8867924809455872,0.8235294818878174,53,0.7767295241355896,0.45865529775619507,,,,,,,
1,,,,,53,,,0.0944017693400383,0.5542483329772949,,,,,
2,0.6190476417541504,0.7894737124443054,0.9245282411575317,0.8666666746139526,80,0.7717880010604858,0.4335640072822571,,,,,,,
2,,,,,80,,,0.18749284744262695,0.5419778823852539,,,,,
3,0.6190476417541504,0.7894737124443054,0.9245282411575317,0.8666666746139526,107,0.7717880010604858,0.38874462246894836,,,,,,,
3,,,,,107,,,0.32384374737739563,0.5405933856964111,,,,,
4,0.6904761791229248,0.8105263113975525,0.9056603908538818,0.8529411554336548,134,0.7980683445930481,0.40930497646331787,,,,,,,
4,,,,,134,,,0.44058758020401,0.5325408577919006,,,,,
5,0.7142857313156128,0.821052610874176,0.9056603908538818,0.8571428656578064,161,0.8099730610847473,0.39944905042648315,,,,,,,
5,,,,,161,,,0.43528759479522705,0.5370421409606934,,,,,
6,0.6904761791229248,0.821052610874176,0.9245282411575317,0.8787878751754761,188,0.8075022101402283,0.40301012992858887,,,,,,,
6,,,,,188,,,0.45919281244277954,0.5476482510566711,,,,,
7,0.761904776096344,0.8421052694320679,0.9056603908538818,0.8648648858070374,215,0.8337825536727905,0.3941161036491394,,,,,,,
7,,,,,215,,,0.47602999210357666,0.5531750321388245,,,,,
8,0.738095223903656,0.8421052694320679,0.9245282411575317,0.8857142925262451,242,0.831311821937561,0.4041298031806946,,,,,,,
8,,,,,242,,,0.48826929926872253,0.5043150782585144,,,,,
9,0.6904761791229248,0.8105263113975525,0.9056603908538818,0.8529411554336548,269,0.7980683445930481,0.4137774705886841,,,,,,,
9,,,,,269,,,0.5204732418060303,0.5182021260261536,,,,,
10,0.738095223903656,0.8526315689086914,0.9433962106704712,0.9117646813392639,296,0.8407456874847412,0.35897791385650635,,,,,,,
10,,,,,296,,,0.5207560658454895,0.5170617699623108,,,,,
