step,val_auroc,val_precision,epoch,val_specificity,val_loss,val_accuracy,val_sensitivity,train_loss,unlabeled_data_utilization,test_specificity,test_sensitivity,test_precision,test_accuracy,test_auroc
17,0.5,0.0,0,1.0,0.6206624507904053,0.557894766330719,0.0,,,,,,,
17,,,0,,,,,0.639343798160553,0.016983328387141228,,,,,
35,0.5624438524246216,0.625,1,0.8867924809455872,0.6679841876029968,0.6000000238418579,0.2380952388048172,,,,,,,
35,,,1,,,,,0.6297468543052673,0.017285840585827827,,,,,
53,0.4836028516292572,0.25,2,0.9433962106704712,0.634365975856781,0.5368421077728271,0.02380952425301075,,,,,,,
53,,,2,,,,,0.625937819480896,0.02003474161028862,,,,,
71,0.4930368661880493,0.3333333432674408,3,0.9622642397880554,0.8327071070671082,0.5473684072494507,0.02380952425301075,,,,,,,
71,,,3,,,,,0.6265740990638733,0.012150106951594353,,,,,
89,0.514375627040863,0.6666666865348816,4,0.9811320900917053,0.6174355149269104,0.5684210658073425,0.0476190485060215,,,,,,,
89,,,4,,,,,0.6161980628967285,0.015154263935983181,,,,,
107,0.5595238208770752,1.0,5,1.0,0.5983745455741882,0.6105263233184814,0.1190476194024086,,,,,,,
107,,,5,,,,,0.6242498755455017,0.024428442120552063,,,,,
125,0.555031418800354,0.699999988079071,6,0.9433962106704712,0.6793097257614136,0.6000000238418579,0.1666666716337204,,,,,,,
125,,,6,,,,,0.6200737953186035,0.016178222373127937,,,,,
143,0.6839622855186462,0.75,7,0.8679245114326477,0.7223603129386902,0.7052631378173828,0.5,,,,,,,
143,,,7,,,,,0.6030134558677673,0.015108170919120312,,,,,
161,0.6626235246658325,0.7142857313156128,8,0.849056601524353,0.6745177507400513,0.6842105388641357,0.4761904776096344,,,,,,,
161,,,8,,,,,0.6088051199913025,0.01851356215775013,,,,,
179,0.6864330768585205,0.73333340883255,9,0.849056601524353,0.6061006784439087,0.7052631378173828,0.523809552192688,,,,,,,
179,,,9,,,,,0.5920301079750061,0.012433726340532303,,,,,
197,0.7365228533744812,0.75,10,0.8301886916160583,0.6320786476135254,0.7473683953285217,0.6428571343421936,,,,,,,
197,,,10,,,,,0.5861419439315796,0.022048166021704674,,,,,
215,0.7722371816635132,0.7692307829856873,11,0.8301886916160583,0.6053057909011841,0.7789473533630371,0.7142857313156128,,,,,,,
215,,,11,,,,,0.5711944699287415,0.02965165302157402,,,,,
233,0.7722371816635132,0.7692307829856873,12,0.8301886916160583,0.639316976070404,0.7789473533630371,0.7142857313156128,,,,,,,
233,,,12,,,,,0.5604071617126465,0.02503875270485878,,,,,
251,0.7697663903236389,0.7837837338447571,13,0.849056601524353,0.5698634386062622,0.7789473533630371,0.6904761791229248,,,,,,,
251,,,13,,,,,0.5339886546134949,0.024394484236836433,,,,,
269,0.7792003154754639,0.8055555820465088,14,0.8679245114326477,0.5389655232429504,0.7894737124443054,0.6904761791229248,,,,,,,
269,,,14,,,,,0.5279746055603027,0.039990007877349854,,,,,
287,0.7742587327957153,0.84375,15,0.9056603908538818,0.8122624158859253,0.7894737124443054,0.6428571343421936,,,,,,,
287,,,15,,,,,0.5275430679321289,0.05361470580101013,,,,,
305,0.7861635684967041,0.8484848737716675,16,0.9056603908538818,0.5509078502655029,0.800000011920929,0.6666666865348816,,,,,,,
305,,,16,,,,,0.5205473303794861,0.057281121611595154,,,,,
323,0.795597493648529,0.875,17,0.9245282411575317,0.5748053789138794,0.8105263113975525,0.6666666865348816,,,,,,,
323,,,17,,,,,0.5242869853973389,0.07343412190675735,,,,,
341,0.8075022101402283,0.8787878751754761,18,0.9245282411575317,0.533897876739502,0.821052610874176,0.6904761791229248,,,,,,,
341,,,18,,,,,0.5194027423858643,0.08576332777738571,,,,,
359,0.8218778371810913,0.8611111044883728,19,0.9056603908538818,0.5543339848518372,0.8315789699554443,0.738095223903656,,,,,,,
359,,,19,,,,,0.5125752091407776,0.10043619573116302,,,,,
377,0.7886343002319336,0.8285714387893677,20,0.8867924809455872,0.543830156326294,0.800000011920929,0.6904761791229248,,,,,,,
377,,,20,,,,,0.540382444858551,0.12491799890995026,,,,,
395,0.7767295241355896,0.8235294818878174,21,0.8867924809455872,0.6501646041870117,0.7894737124443054,0.6666666865348816,,,,,,,
395,,,21,,,,,0.5171042680740356,0.12293136119842529,,,,,
413,0.7767295241355896,0.8235294818878174,22,0.8867924809455872,0.5734473466873169,0.7894737124443054,0.6666666865348816,,,,,,,
413,,,22,,,,,0.50868159532547,0.13384674489498138,,,,,
431,0.7767295241355896,0.8235294818878174,23,0.8867924809455872,0.5649722814559937,0.7894737124443054,0.6666666865348816,,,,,,,
431,,,23,,,,,0.5247750878334045,0.14875726401805878,,,,,
449,0.7861635684967041,0.8484848737716675,24,0.9056603908538818,0.47847577929496765,0.800000011920929,0.6666666865348816,,,,,,,
449,,,24,,,,,0.5034542083740234,0.14174218475818634,,,,,
450,,,25,,,,,,,0.8939393758773804,0.6571428775787354,0.8313252925872803,0.7890295386314392,0.7755411267280579
450,,,25,,,,,,,0.9090909361839294,0.6476190090179443,0.8500000238418579,0.7932488918304443,0.7783548831939697
450,,,25,,,,,,,0.9090909361839294,0.6476190090179443,0.8500000238418579,0.7932488918304443,0.7783548831939697
