val_precision,epoch,val_sensitivity,val_auroc,val_accuracy,step,val_specificity,val_loss,train_loss,unlabeled_data_utilization,test_sensitivity,test_precision,test_auroc,test_accuracy,test_specificity
0.4848484992980957,0,0.380952388048172,0.5300988554954529,0.5473684072494507,34,0.6792452931404114,0.7737392783164978,,,,,,,
,0,,,,34,,,0.6294299364089966,0.014731502160429955,,,,,
0.5128205418586731,1,0.4761904776096344,0.5588499307632446,0.5684210658073425,69,0.6415094137191772,0.6118003129959106,,,,,,,
,1,,,,69,,,0.6239123344421387,0.02719416655600071,,,,,
0.6170212626457214,2,0.6904761791229248,0.6754267811775208,0.6736842393875122,104,0.6603773832321167,0.5760942697525024,,,,,,,
,2,,,,104,,,0.6037545204162598,0.036984458565711975,,,,,
0.6666666865348816,3,0.761904776096344,0.7300089597702026,0.7263157963752747,139,0.698113203048706,0.5602680444717407,,,,,,,
,3,,,,139,,,0.5877474546432495,0.04301505908370018,,,,,
0.7179487347602844,4,0.6666666865348816,0.7295597791671753,0.7368420958518982,174,0.792452871799469,0.5996202230453491,,,,,,,
,4,,,,174,,,0.5669050216674805,0.053637877106666565,,,,,
0.6590909361839294,5,0.6904761791229248,0.7037286758422852,0.7052631378173828,209,0.7169811129570007,0.6035626530647278,,,,,,,
,5,,,,209,,,0.5384588241577148,0.06750262528657913,,,,,
0.6904761791229248,6,0.6904761791229248,0.7225965857505798,0.7263157963752747,244,0.7547169923782349,0.5597695708274841,,,,,,,
,6,,,,244,,,0.5480199456214905,0.10750529915094376,,,,,
0.7250000238418579,7,0.6904761791229248,0.7414644956588745,0.7473683953285217,279,0.792452871799469,0.5019846558570862,,,,,,,
,7,,,,279,,,0.5441304445266724,0.1257103830575943,,,,,
0.7631579041481018,8,0.6904761791229248,0.760332465171814,0.7684210538864136,314,0.8301886916160583,0.5970669388771057,,,,,,,
,8,,,,314,,,0.5287978649139404,0.13077634572982788,,,,,
0.7250000238418579,9,0.6904761791229248,0.7414644956588745,0.7473683953285217,349,0.792452871799469,0.46522003412246704,,,,,,,
,9,,,,349,,,0.5204312205314636,0.16140948235988617,,,,,
0.7179487347602844,10,0.6666666865348816,0.7295597791671753,0.7368420958518982,384,0.792452871799469,0.46362948417663574,,,,,,,
,10,,,,384,,,0.5264278054237366,0.1739637553691864,,,,,
0.7142857313156128,11,0.7142857313156128,0.7439352869987488,0.7473683953285217,419,0.7735848426818848,0.483358770608902,,,,,,,
,11,,,,419,,,0.49230119585990906,0.21788345277309418,,,,,
0.75,12,0.7142857313156128,0.7628032565116882,0.7684210538864136,454,0.8113208413124084,0.4294290542602539,,,,,,,
,12,,,,454,,,0.5334129929542542,0.282911479473114,,,,,
0.7692307829856873,13,0.7142857313156128,0.7722371816635132,0.7789473533630371,489,0.8301886916160583,0.4566209614276886,,,,,,,
,13,,,,489,,,0.5256221890449524,0.3002784848213196,,,,,
0.7674418687820435,14,0.7857142686843872,0.7985174655914307,0.800000011920929,524,0.8113208413124084,0.42681026458740234,,,,,,,
,14,,,,524,,,0.5003224015235901,0.3182191848754883,,,,,
0.761904776096344,15,0.761904776096344,0.7866127490997314,0.7894737124443054,559,0.8113208413124084,0.46781235933303833,,,,,,,
,15,,,,559,,,0.516884982585907,0.35960909724235535,,,,,
0.761904776096344,16,0.761904776096344,0.7866127490997314,0.7894737124443054,594,0.8113208413124084,0.43826690316200256,,,,,,,
,16,,,,594,,,0.5086256861686707,0.3854438364505768,,,,,
0.761904776096344,17,0.761904776096344,0.7866127490997314,0.7894737124443054,629,0.8113208413124084,0.43939444422721863,,,,,,,
,17,,,,629,,,0.5256420373916626,0.4162479639053345,,,,,
0.761904776096344,18,0.761904776096344,0.7866127490997314,0.7894737124443054,664,0.8113208413124084,0.43301862478256226,,,,,,,
,18,,,,664,,,0.5065931677818298,0.431831419467926,,,,,
0.761904776096344,19,0.761904776096344,0.7866127490997314,0.7894737124443054,699,0.8113208413124084,0.35605913400650024,,,,,,,
,19,,,,699,,,0.4997272491455078,0.42848390340805054,,,,,
0.7906976938247681,20,0.8095238208770752,0.8198562860488892,0.821052610874176,734,0.8301886916160583,0.4266394078731537,,,,,,,
,20,,,,734,,,0.521932065486908,0.44732537865638733,,,,,
0.7857142686843872,21,0.7857142686843872,0.8079515099525452,0.8105263113975525,769,0.8301886916160583,0.4721015393733978,,,,,,,
,21,,,,769,,,0.5084329843521118,0.4660710394382477,,,,,
0.7857142686843872,22,0.7857142686843872,0.8079515099525452,0.8105263113975525,804,0.8301886916160583,0.4219643175601959,,,,,,,
,22,,,,804,,,0.4958726465702057,0.4473855793476105,,,,,
0.7857142686843872,23,0.7857142686843872,0.8079515099525452,0.8105263113975525,839,0.8301886916160583,0.4621584117412567,,,,,,,
,23,,,,839,,,0.5095633864402771,0.4731852412223816,,,,,
0.7857142686843872,24,0.7857142686843872,0.8079515099525452,0.8105263113975525,874,0.8301886916160583,0.4524509906768799,,,,,,,
,24,,,,874,,,0.5033788681030273,0.473842054605484,,,,,
,25,,,,875,,,,,0.7307692170143127,0.7916666865348816,0.7896270751953125,0.7966101765632629,0.8484848737716675
,25,,,,875,,,,,0.7115384340286255,0.7872340679168701,0.7800116539001465,0.7881355881690979,0.8484848737716675
,25,,,,875,,,,,0.7211538553237915,0.7978723645210266,0.7886072397232056,0.7966101765632629,0.8560606241226196
