val_accuracy,epoch,val_auroc,val_sensitivity,step,val_loss,val_precision,val_specificity,unlabeled_data_utilization,train_loss,test_precision,test_specificity,test_sensitivity,test_accuracy,test_auroc
0.7894737124443054,0,0.7890835404396057,0.7857142686843872,33,0.6058580279350281,0.75,0.792452871799469,,,,,,,
,0,,,33,,,,0.11860447376966476,0.5229173898696899,,,,,
0.7789473533630371,1,0.7747079730033875,0.738095223903656,67,0.5510741472244263,0.7560975551605225,0.8113208413124084,,,,,,,
,1,,,67,,,,0.4199354648590088,0.5842759609222412,,,,,
0.800000011920929,2,0.7935759425163269,0.738095223903656,101,0.503529965877533,0.7948718667030334,0.849056601524353,,,,,,,
,2,,,101,,,,0.4487186372280121,0.5651265978813171,,,,,
0.75789475440979,3,0.7533692717552185,0.7142857313156128,135,0.531708300113678,0.7317073345184326,0.792452871799469,,,,,,,
,3,,,135,,,,0.46535754203796387,0.5479148030281067,,,,,
0.7789473533630371,4,0.7722371816635132,0.7142857313156128,169,0.4981701374053955,0.7692307829856873,0.8301886916160583,,,,,,,
,4,,,169,,,,0.4613858461380005,0.5566132664680481,,,,,
0.7894737124443054,5,0.7841419577598572,0.738095223903656,203,0.46378231048583984,0.7749999761581421,0.8301886916160583,,,,,,,
,5,,,203,,,,0.46073484420776367,0.5530669093132019,,,,,
0.7894737124443054,6,0.7816711664199829,0.7142857313156128,237,0.4945419430732727,0.7894737124443054,0.849056601524353,,,,,,,
,6,,,237,,,,0.43534591794013977,0.5356349945068359,,,,,
0.7789473533630371,7,0.7771788239479065,0.761904776096344,271,0.48306024074554443,0.7441861033439636,0.792452871799469,,,,,,,
,7,,,271,,,,0.45758524537086487,0.5226597189903259,,,,,
0.821052610874176,8,0.8124438524246216,0.738095223903656,305,0.5090728402137756,0.8378377556800842,0.8867924809455872,,,,,,,
,8,,,305,,,,0.4593277871608734,0.5279339551925659,,,,,
0.821052610874176,9,0.8173854351043701,0.7857142686843872,339,0.48481354117393494,0.8048780560493469,0.849056601524353,,,,,,,
,9,,,339,,,,0.4493837356567383,0.522394597530365,,,,,
0.800000011920929,10,0.7935759425163269,0.738095223903656,373,0.5193701982498169,0.7948718667030334,0.849056601524353,,,,,,,
,10,,,373,,,,0.4726128578186035,0.5024572610855103,,,,,
0.8421052694320679,11,0.83625328540802,0.7857142686843872,407,0.5738228559494019,0.8461537957191467,0.8867924809455872,,,,,,,
,11,,,407,,,,0.4691208004951477,0.5136799216270447,,,,,
0.821052610874176,12,0.8173854351043701,0.7857142686843872,441,0.5336421132087708,0.8048780560493469,0.849056601524353,,,,,,,
,12,,,441,,,,0.4622078835964203,0.5161241888999939,,,,,
0.800000011920929,13,0.7911050915718079,0.7142857313156128,475,0.518064022064209,0.8108107447624207,0.8679245114326477,,,,,,,
,13,,,475,,,,0.4486493170261383,0.5131639838218689,,,,,
0.7789473533630371,14,0.7722371816635132,0.7142857313156128,509,0.5340139269828796,0.7692307829856873,0.8301886916160583,,,,,,,
,14,,,509,,,,0.4792376756668091,0.5179861783981323,,,,,
0.800000011920929,15,0.7935759425163269,0.738095223903656,543,0.43996426463127136,0.7948718667030334,0.849056601524353,,,,,,,
,15,,,543,,,,0.457962304353714,0.49942636489868164,,,,,
0.8105263113975525,16,0.8054806590080261,0.761904776096344,577,0.5178996324539185,0.800000011920929,0.849056601524353,,,,,,,
,16,,,577,,,,0.5037542581558228,0.49391481280326843,,,,,
0.7684210538864136,17,0.767744779586792,0.761904776096344,611,0.49544909596443176,0.7272727489471436,0.7735848426818848,,,,,,,
,17,,,611,,,,0.5054171681404114,0.5009151697158813,,,,,
0.8105263113975525,18,0.8030098080635071,0.738095223903656,645,0.5371240973472595,0.8157894611358643,0.8679245114326477,,,,,,,
,18,,,645,,,,0.5166242718696594,0.4974145293235779,,,,,
0.7894737124443054,19,0.7890835404396057,0.7857142686843872,679,0.5470333695411682,0.75,0.792452871799469,,,,,,,
,19,,,679,,,,0.49560096859931946,0.499918133020401,,,,,
0.800000011920929,20,0.796046793460846,0.761904776096344,713,0.5136263966560364,0.7804877758026123,0.8301886916160583,,,,,,,
,20,,,713,,,,0.5122178792953491,0.5218473672866821,,,,,
0.7473683953285217,21,0.738993763923645,0.6666666865348816,747,0.6283735632896423,0.7368420958518982,0.8113208413124084,,,,,,,
,21,,,747,,,,0.49930045008659363,0.5107285380363464,,,,,
0.8421052694320679,22,0.83625328540802,0.7857142686843872,781,0.5250104069709778,0.8461537957191467,0.8867924809455872,,,,,,,
,22,,,781,,,,0.5072147846221924,0.5166508555412292,,,,,
0.8105263113975525,23,0.8104223012924194,0.8095238208770752,815,0.5618505477905273,0.7727272510528564,0.8113208413124084,,,,,,,
,23,,,815,,,,0.46798625588417053,0.49893826246261597,,,,,
0.7789473533630371,24,0.7747079730033875,0.738095223903656,849,0.5682957768440247,0.7560975551605225,0.8113208413124084,,,,,,,
,24,,,849,,,,0.5205747485160828,0.5169122815132141,,,,,
0.7789473533630371,25,0.7722371816635132,0.7142857313156128,883,0.507870614528656,0.7692307829856873,0.8301886916160583,,,,,,,
,25,,,883,,,,0.49816498160362244,0.5031625032424927,,,,,
0.7894737124443054,26,0.7841419577598572,0.738095223903656,917,0.4954001307487488,0.7749999761581421,0.8301886916160583,,,,,,,
,26,,,917,,,,0.5254582762718201,0.5044941306114197,,,,,
0.7684210538864136,27,0.7628032565116882,0.7142857313156128,951,0.5557330250740051,0.75,0.8113208413124084,,,,,,,
,27,,,951,,,,0.4890791177749634,0.4923224151134491,,,,,
0.7894737124443054,28,0.7866127490997314,0.761904776096344,985,0.549360990524292,0.761904776096344,0.8113208413124084,,,,,,,
,28,,,985,,,,0.5162191987037659,0.5056301951408386,,,,,
0.7789473533630371,29,0.7771788239479065,0.761904776096344,1019,0.4921289086341858,0.7441861033439636,0.792452871799469,,,,,,,
