step,val_precision,val_sensitivity,val_specificity,val_auroc,val_accuracy,epoch,val_loss,train_loss,unlabeled_data_utilization,test_specificity,test_precision,test_auroc,test_accuracy,test_sensitivity
1241,0.7692307829856873,0.7142857313156128,0.8301886916160583,0.7722371816635132,0.7789473533630371,45,1.3312883377075195,,,,,,,
1241,,,,,,45,,0.8186336755752563,0.0,,,,,
1268,0.7894737124443054,0.7142857313156128,0.849056601524353,0.7816711664199829,0.7894737124443054,46,1.120039701461792,,,,,,,
1268,,,,,,46,,0.8277137875556946,0.0,,,,,
1295,0.800000011920929,0.761904776096344,0.849056601524353,0.8054806590080261,0.8105263113975525,47,0.9901796579360962,,,,,,,
1295,,,,,,47,,0.8492745161056519,0.0,,,,,
1322,0.8333333134651184,0.7142857313156128,0.8867924809455872,0.8005390167236328,0.8105263113975525,48,0.8579725027084351,,,,,,,
1322,,,,,,48,,0.8318061232566833,0.0,,,,,
1349,0.8285714387893677,0.6904761791229248,0.8867924809455872,0.7886343002319336,0.800000011920929,49,1.0492558479309082,,,,,,,
1349,,,,,,49,,0.8041818141937256,0.0,,,,,
1376,0.8095238208770752,0.8095238208770752,0.849056601524353,0.8292902112007141,0.8315789699554443,50,1.2715840339660645,,,,,,,
1376,,,,,,50,,0.8064147233963013,0.0,,,,,
1403,0.8421052694320679,0.761904776096344,0.8867924809455872,0.824348509311676,0.8315789699554443,51,1.468289852142334,,,,,,,
1403,,,,,,51,,0.800228476524353,0.0,,,,,
1430,0.7857142686843872,0.7857142686843872,0.8301886916160583,0.8079515099525452,0.8105263113975525,52,1.5140495300292969,,,,,,,
1430,,,,,,52,,0.7982482314109802,0.0,,,,,
1457,0.8421052694320679,0.761904776096344,0.8867924809455872,0.824348509311676,0.8315789699554443,53,1.4902650117874146,,,,,,,
1457,,,,,,53,,0.7938032150268555,0.0,,,,,
1484,0.8500000238418579,0.8095238208770752,0.8867924809455872,0.8481580018997192,0.8526315689086914,54,1.1662545204162598,,,,,,,
1484,,,,,,54,,0.814615786075592,0.0,,,,,
1511,0.8292682766914368,0.8095238208770752,0.8679245114326477,0.8387241363525391,0.8421052694320679,55,1.0235886573791504,,,,,,,
1511,,,,,,55,,0.8561102151870728,0.0,,,,,
1538,0.8500000238418579,0.8095238208770752,0.8867924809455872,0.8481580018997192,0.8526315689086914,56,0.863744854927063,,,,,,,
1538,,,,,,56,,0.8052511811256409,0.0,,,,,
1565,0.8500000238418579,0.8095238208770752,0.8867924809455872,0.8481580018997192,0.8526315689086914,57,1.3110319375991821,,,,,,,
1565,,,,,,57,,0.7796453237533569,0.0,,,,,
1592,0.8095238208770752,0.8095238208770752,0.849056601524353,0.8292902112007141,0.8315789699554443,58,0.9127200245857239,,,,,,,
1592,,,,,,58,,0.775793194770813,0.0,,,,,
1619,0.800000011920929,0.761904776096344,0.849056601524353,0.8054806590080261,0.8105263113975525,59,1.021222472190857,,,,,,,
1619,,,,,,59,,0.7861019968986511,0.0,,,,,
1646,0.800000011920929,0.761904776096344,0.849056601524353,0.8054806590080261,0.8105263113975525,60,1.2820847034454346,,,,,,,
1646,,,,,,60,,0.7731776833534241,0.0,,,,,
1673,0.7906976938247681,0.8095238208770752,0.8301886916160583,0.8198562860488892,0.821052610874176,61,0.9675456285476685,,,,,,,
1673,,,,,,61,,0.7943087220191956,0.0,,,,,
1700,0.7857142686843872,0.7857142686843872,0.8301886916160583,0.8079515099525452,0.8105263113975525,62,1.6228595972061157,,,,,,,
1700,,,,,,62,,0.7350682616233826,0.0,,,,,
1727,0.8205127716064453,0.761904776096344,0.8679245114326477,0.8149146437644958,0.821052610874176,63,1.1165013313293457,,,,,,,
1727,,,,,,63,,0.756754994392395,0.0,,,,,
1754,0.7674418687820435,0.7857142686843872,0.8113208413124084,0.7985174655914307,0.800000011920929,64,1.213498830795288,,,,,,,
1754,,,,,,64,,0.7538799047470093,0.0,,,,,
1781,0.8461537957191467,0.7857142686843872,0.8867924809455872,0.83625328540802,0.8421052694320679,65,0.8458578586578369,,,,,,,
1781,,,,,,65,,0.7620729804039001,0.0,,,,,
1808,0.8205127716064453,0.761904776096344,0.8679245114326477,0.8149146437644958,0.821052610874176,66,0.8585420846939087,,,,,,,
1808,,,,,,66,,0.738308310508728,0.0,,,,,
1835,0.824999988079071,0.7857142686843872,0.8679245114326477,0.8268193006515503,0.8315789699554443,67,0.8372700810432434,,,,,,,
1835,,,,,,67,,0.7296313643455505,0.0,,,,,
1862,0.761904776096344,0.761904776096344,0.8113208413124084,0.7866127490997314,0.7894737124443054,68,1.1271228790283203,,,,,,,
1862,,,,,,68,,0.7128075361251831,0.0,,,,,
1889,0.7804877758026123,0.761904776096344,0.8301886916160583,0.796046793460846,0.800000011920929,69,1.0159931182861328,,,,,,,
1889,,,,,,69,,0.7298734784126282,0.0,,,,,
1916,0.8205127716064453,0.761904776096344,0.8679245114326477,0.8149146437644958,0.821052610874176,70,1.2150747776031494,,,,,,,
1916,,,,,,70,,0.7124645113945007,0.0,,,,,
1943,0.7948718667030334,0.738095223903656,0.849056601524353,0.7935759425163269,0.800000011920929,71,1.4321621656417847,,,,,,,
1943,,,,,,71,,0.8068986535072327,0.0,,,,,
1970,0.7446807622909546,0.8333333134651184,0.7735848426818848,0.803459107875824,0.800000011920929,72,1.1317133903503418,,,,,,,
1970,,,,,,72,,0.764187216758728,0.0,,,,,
1997,0.7906976938247681,0.8095238208770752,0.8301886916160583,0.8198562860488892,0.821052610874176,73,0.8659756183624268,,,,,,,
1997,,,,,,73,,0.777181088924408,0.0,,,,,
2024,0.7857142686843872,0.7857142686843872,0.8301886916160583,0.8079515099525452,0.8105263113975525,74,1.0873537063598633,,,,,,,
2024,,,,,,74,,0.7383374571800232,0.0,,,,,
2051,0.7727272510528564,0.8095238208770752,0.8113208413124084,0.8104223012924194,0.8105263113975525,75,1.5007871389389038,,,,,,,
2051,,,,,,75,,0.7249749898910522,0.0,,,,,
2078,0.7727272510528564,0.8095238208770752,0.8113208413124084,0.8104223012924194,0.8105263113975525,76,0.8376420736312866,,,,,,,
2078,,,,,,76,,0.720898449420929,0.0,,,,,
2105,0.7804877758026123,0.761904776096344,0.8301886916160583,0.796046793460846,0.800000011920929,77,1.0437864065170288,,,,,,,
2105,,,,,,77,,0.7424361109733582,0.0,,,,,
2132,0.7857142686843872,0.7857142686843872,0.8301886916160583,0.8079515099525452,0.8105263113975525,78,0.8488034009933472,,,,,,,
2132,,,,,,78,,0.6977580189704895,0.0,,,,,
2159,0.7857142686843872,0.7857142686843872,0.8301886916160583,0.8079515099525452,0.8105263113975525,79,1.0681016445159912,,,,,,,
2159,,,,,,79,,0.6801928281784058,0.0,,,,,
2186,0.7857142686843872,0.7857142686843872,0.8301886916160583,0.8079515099525452,0.8105263113975525,80,0.9730613827705383,,,,,,,
2186,,,,,,80,,0.7326850295066833,0.0,,,,,
2213,0.8500000238418579,0.8095238208770752,0.8867924809455872,0.8481580018997192,0.8526315689086914,81,0.8424966335296631,,,,,,,
2213,,,,,,81,,0.71734619140625,0.0,,,,,
2240,0.7446807622909546,0.8333333134651184,0.7735848426818848,0.803459107875824,0.800000011920929,82,1.0483677387237549,,,,,,,
2240,,,,,,82,,0.7125714421272278,0.0,,,,,
2267,0.7906976938247681,0.8095238208770752,0.8301886916160583,0.8198562860488892,0.821052610874176,83,0.9417495131492615,,,,,,,
2267,,,,,,83,,0.714847207069397,0.0,,,,,
2294,0.8095238208770752,0.8095238208770752,0.849056601524353,0.8292902112007141,0.8315789699554443,84,0.7683945298194885,,,,,,,
2294,,,,,,84,,0.7288932800292969,0.0,,,,,
2321,0.7777778506278992,0.8333333134651184,0.8113208413124084,0.8223269581794739,0.821052610874176,85,1.0004289150238037,,,,,,,
2321,,,,,,85,,0.6916045546531677,0.0,,,,,
2348,0.7727272510528564,0.8095238208770752,0.8113208413124084,0.8104223012924194,0.8105263113975525,86,0.9789679050445557,,,,,,,
2348,,,,,,86,,0.6811923980712891,0.0,,,,,
2375,0.8292682766914368,0.8095238208770752,0.8679245114326477,0.8387241363525391,0.8421052694320679,87,0.8837740421295166,,,,,,,
2375,,,,,,87,,0.6980401873588562,0.0,,,,,
2402,0.8292682766914368,0.8095238208770752,0.8679245114326477,0.8387241363525391,0.8421052694320679,88,0.8256789445877075,,,,,,,
2402,,,,,,88,,0.6910895705223083,0.0,,,,,
2429,0.7727272510528564,0.8095238208770752,0.8113208413124084,0.8104223012924194,0.8105263113975525,89,1.3087897300720215,,,,,,,
2429,,,,,,89,,0.6826874017715454,0.0,,,,,
2456,0.8095238208770752,0.8095238208770752,0.849056601524353,0.8292902112007141,0.8315789699554443,90,0.9761362075805664,,,,,,,
2456,,,,,,90,,0.7158933877944946,0.0,,,,,
2483,0.8461537957191467,0.7857142686843872,0.8867924809455872,0.83625328540802,0.8421052694320679,91,0.8554717302322388,,,,,,,
2483,,,,,,91,,0.6873396039009094,0.0,,,,,
2510,0.8048780560493469,0.7857142686843872,0.849056601524353,0.8173854351043701,0.821052610874176,92,1.2465643882751465,,,,,,,
2510,,,,,,92,,0.6556824445724487,0.0,,,,,
2537,0.7906976938247681,0.8095238208770752,0.8301886916160583,0.8198562860488892,0.821052610874176,93,1.003176212310791,,,,,,,
2537,,,,,,93,,0.6497997045516968,0.0,,,,,
2564,0.7727272510528564,0.8095238208770752,0.8113208413124084,0.8104223012924194,0.8105263113975525,94,1.0006632804870605,,,,,,,
2564,,,,,,94,,0.6694356203079224,0.0,,,,,
2591,0.8139534592628479,0.8333333134651184,0.849056601524353,0.8411949276924133,0.8421052694320679,95,0.8207778334617615,,,,,,,
2591,,,,,,95,,0.6663895845413208,0.0,,,,,
2618,0.8292682766914368,0.8095238208770752,0.8679245114326477,0.8387241363525391,0.8421052694320679,96,0.9359907507896423,,,,,,,
2618,,,,,,96,,0.646487295627594,0.0,,,,,
2645,0.8292682766914368,0.8095238208770752,0.8679245114326477,0.8387241363525391,0.8421052694320679,97,0.9189062118530273,,,,,,,
2645,,,,,,97,,0.7187906503677368,0.0,,,,,
2672,0.8461537957191467,0.7857142686843872,0.8867924809455872,0.83625328540802,0.8421052694320679,98,0.8835924863815308,,,,,,,
2672,,,,,,98,,0.6548501253128052,0.0,,,,,
2699,0.824999988079071,0.7857142686843872,0.8679245114326477,0.8268193006515503,0.8315789699554443,99,0.9728814363479614,,,,,,,
2699,,,,,,99,,0.664549708366394,0.0,,,,,
2726,0.824999988079071,0.7857142686843872,0.8679245114326477,0.8268193006515503,0.8315789699554443,100,0.9714011549949646,,,,,,,
2726,,,,,,100,,0.6788062453269958,0.0,,,,,
2753,0.824999988079071,0.7857142686843872,0.8679245114326477,0.8268193006515503,0.8315789699554443,101,0.952721357345581,,,,,,,
2753,,,,,,101,,0.6274709105491638,0.0,,,,,
2780,0.8461537957191467,0.7857142686843872,0.8867924809455872,0.83625328540802,0.8421052694320679,102,1.0465922355651855,,,,,,,
2780,,,,,,102,,0.673162043094635,0.0,,,,,
2807,0.824999988079071,0.7857142686843872,0.8679245114326477,0.8268193006515503,0.8315789699554443,103,0.999687135219574,,,,,,,
2807,,,,,,103,,0.6543562412261963,0.0,,,,,
2834,0.7906976938247681,0.8095238208770752,0.8301886916160583,0.8198562860488892,0.821052610874176,104,1.142255425453186,,,,,,,
2834,,,,,,104,,0.6293899416923523,0.0,,,,,
2861,0.8461537957191467,0.7857142686843872,0.8867924809455872,0.83625328540802,0.8421052694320679,105,1.063852071762085,,,,,,,
2861,,,,,,105,,0.6679789423942566,0.0,,,,,
2888,0.824999988079071,0.7857142686843872,0.8679245114326477,0.8268193006515503,0.8315789699554443,106,0.9334329962730408,,,,,,,
2888,,,,,,106,,0.6297407150268555,0.0,,,,,
2915,0.8048780560493469,0.7857142686843872,0.849056601524353,0.8173854351043701,0.821052610874176,107,0.9496737718582153,,,,,,,
2915,,,,,,107,,0.6323013305664062,0.0,,,,,
2942,0.800000011920929,0.761904776096344,0.849056601524353,0.8054806590080261,0.8105263113975525,108,0.9810998439788818,,,,,,,
2942,,,,,,108,,0.6336169242858887,0.0,,,,,
2969,0.7906976938247681,0.8095238208770752,0.8301886916160583,0.8198562860488892,0.821052610874176,109,1.0789008140563965,,,,,,,
2969,,,,,,109,,0.6167234778404236,0.0,,,,,
2996,0.8205127716064453,0.761904776096344,0.8679245114326477,0.8149146437644958,0.821052610874176,110,0.9785719513893127,,,,,,,
2996,,,,,,110,,0.6548623442649841,0.0,,,,,
3023,0.8048780560493469,0.7857142686843872,0.849056601524353,0.8173854351043701,0.821052610874176,111,0.9421414136886597,,,,,,,
3023,,,,,,111,,0.6776416897773743,0.0,,,,,
3050,0.824999988079071,0.7857142686843872,0.8679245114326477,0.8268193006515503,0.8315789699554443,112,1.0148957967758179,,,,,,,
3050,,,,,,112,,0.6412333846092224,0.0,,,,,
3077,0.7857142686843872,0.7857142686843872,0.8301886916160583,0.8079515099525452,0.8105263113975525,113,0.8292527198791504,,,,,,,
3077,,,,,,113,,0.6138138175010681,0.0,,,,,
3104,0.8048780560493469,0.7857142686843872,0.849056601524353,0.8173854351043701,0.821052610874176,114,0.8496587872505188,,,,,,,
3104,,,,,,114,,0.6252927780151367,0.0,,,,,
3131,0.7857142686843872,0.7857142686843872,0.8301886916160583,0.8079515099525452,0.8105263113975525,115,1.1646411418914795,,,,,,,
3131,,,,,,115,,0.6441051959991455,0.0,,,,,
3158,0.7948718667030334,0.738095223903656,0.849056601524353,0.7935759425163269,0.800000011920929,116,1.3220338821411133,,,,,,,
3158,,,,,,116,,0.6388473510742188,0.0,,,,,
3185,0.8378377556800842,0.738095223903656,0.8867924809455872,0.8124438524246216,0.821052610874176,117,0.9834975600242615,,,,,,,
3185,,,,,,117,,0.6008175611495972,0.0,,,,,
3212,0.8461537957191467,0.7857142686843872,0.8867924809455872,0.83625328540802,0.8421052694320679,118,0.8969115614891052,,,,,,,
3212,,,,,,118,,0.6162837743759155,0.0,,,,,
3239,0.760869562625885,0.8333333134651184,0.792452871799469,0.8128930330276489,0.8105263113975525,119,0.9677221775054932,,,,,,,
3239,,,,,,119,,0.6583329439163208,0.0,,,,,
3266,0.8461537957191467,0.7857142686843872,0.8867924809455872,0.83625328540802,0.8421052694320679,120,0.8756758570671082,,,,,,,
3266,,,,,,120,,0.6406701803207397,0.0,,,,,
3293,0.8095238208770752,0.8095238208770752,0.849056601524353,0.8292902112007141,0.8315789699554443,121,0.7911731004714966,,,,,,,
3293,,,,,,121,,0.5835647583007812,0.0,,,,,
3320,0.800000011920929,0.8571428656578064,0.8301886916160583,0.8436657786369324,0.8421052694320679,122,0.9647243022918701,,,,,,,
3320,,,,,,122,,0.6198515892028809,0.0,,,,,
3347,0.800000011920929,0.761904776096344,0.849056601524353,0.8054806590080261,0.8105263113975525,123,0.9916700124740601,,,,,,,
3347,,,,,,123,,0.6332467198371887,0.0,,,,,
3374,0.8205127716064453,0.761904776096344,0.8679245114326477,0.8149146437644958,0.821052610874176,124,0.9269617199897766,,,,,,,
3374,,,,,,124,,0.5861708521842957,0.0,,,,,
3401,0.824999988079071,0.7857142686843872,0.8679245114326477,0.8268193006515503,0.8315789699554443,125,0.9536350965499878,,,,,,,
3401,,,,,,125,,0.579465925693512,0.0,,,,,
3428,0.800000011920929,0.761904776096344,0.849056601524353,0.8054806590080261,0.8105263113975525,126,1.057541847229004,,,,,,,
3428,,,,,,126,,0.6396304965019226,0.0,,,,,
3455,0.800000011920929,0.761904776096344,0.849056601524353,0.8054806590080261,0.8105263113975525,127,0.8976529836654663,,,,,,,
3455,,,,,,127,,0.638128399848938,0.0,,,,,
3482,0.8048780560493469,0.7857142686843872,0.849056601524353,0.8173854351043701,0.821052610874176,128,1.0763189792633057,,,,,,,
3482,,,,,,128,,0.6033872961997986,0.0,,,,,
3509,0.7727272510528564,0.8095238208770752,0.8113208413124084,0.8104223012924194,0.8105263113975525,129,0.9687466025352478,,,,,,,
3509,,,,,,129,,0.5845057368278503,0.0,,,,,
3536,0.824999988079071,0.7857142686843872,0.8679245114326477,0.8268193006515503,0.8315789699554443,130,1.0736393928527832,,,,,,,
3536,,,,,,130,,0.589454174041748,0.0,,,,,
3563,0.8205127716064453,0.761904776096344,0.8679245114326477,0.8149146437644958,0.821052610874176,131,0.9400417804718018,,,,,,,
3563,,,,,,131,,0.5734946131706238,0.0,,,,,
3590,0.8048780560493469,0.7857142686843872,0.849056601524353,0.8173854351043701,0.821052610874176,132,0.9516067504882812,,,,,,,
3590,,,,,,132,,0.5948630571365356,0.0,,,,,
3617,0.824999988079071,0.7857142686843872,0.8679245114326477,0.8268193006515503,0.8315789699554443,133,1.0847389698028564,,,,,,,
3617,,,,,,133,,0.5853458642959595,0.0,,,,,
3644,0.800000011920929,0.761904776096344,0.849056601524353,0.8054806590080261,0.8105263113975525,134,0.9956283569335938,,,,,,,
3644,,,,,,134,,0.5619439482688904,0.0,,,,,
3671,0.8048780560493469,0.7857142686843872,0.849056601524353,0.8173854351043701,0.821052610874176,135,1.038143515586853,,,,,,,
3671,,,,,,135,,0.5984990000724792,0.0,,,,,
3698,0.7906976938247681,0.8095238208770752,0.8301886916160583,0.8198562860488892,0.821052610874176,136,1.0328350067138672,,,,,,,
3698,,,,,,136,,0.6136705875396729,0.0,,,,,
3725,0.8048780560493469,0.7857142686843872,0.849056601524353,0.8173854351043701,0.821052610874176,137,0.9233390688896179,,,,,,,
3725,,,,,,137,,0.5702285170555115,0.0,,,,,
3752,0.8205127716064453,0.761904776096344,0.8679245114326477,0.8149146437644958,0.821052610874176,138,1.2143380641937256,,,,,,,
3752,,,,,,138,,0.593920886516571,0.0,,,,,
3779,0.7674418687820435,0.7857142686843872,0.8113208413124084,0.7985174655914307,0.800000011920929,139,0.7939165830612183,,,,,,,
3779,,,,,,139,,0.5754038095474243,0.0,,,,,
3806,0.7083333134651184,0.8095238208770752,0.7358490824699402,0.7726863622665405,0.7684210538864136,140,1.0878199338912964,,,,,,,
3806,,,,,,140,,0.5478991866111755,0.0,,,,,
3833,0.8292682766914368,0.8095238208770752,0.8679245114326477,0.8387241363525391,0.8421052694320679,141,1.048291802406311,,,,,,,
3833,,,,,,141,,0.5372553467750549,0.0,,,,,
3860,0.7674418687820435,0.7857142686843872,0.8113208413124084,0.7985174655914307,0.800000011920929,142,1.0760257244110107,,,,,,,
3860,,,,,,142,,0.5764337778091431,0.0,,,,,
3887,0.824999988079071,0.7857142686843872,0.8679245114326477,0.8268193006515503,0.8315789699554443,143,0.8024513721466064,,,,,,,
3887,,,,,,143,,0.581929087638855,0.0,,,,,
3914,0.7857142686843872,0.7857142686843872,0.8301886916160583,0.8079515099525452,0.8105263113975525,144,1.0322556495666504,,,,,,,
3914,,,,,,144,,0.5368600487709045,0.0,,,,,
3941,0.8048780560493469,0.7857142686843872,0.849056601524353,0.8173854351043701,0.821052610874176,145,0.894089937210083,,,,,,,
3941,,,,,,145,,0.5404327511787415,0.0,,,,,
3968,0.7777778506278992,0.8333333134651184,0.8113208413124084,0.8223269581794739,0.821052610874176,146,0.9797378778457642,,,,,,,
3968,,,,,,146,,0.5560268759727478,0.0,,,,,
3995,0.7555555701255798,0.8095238208770752,0.792452871799469,0.8009883165359497,0.800000011920929,147,1.3259526491165161,,,,,,,
3995,,,,,,147,,0.5406612157821655,0.0,,,,,
4022,0.7857142686843872,0.7857142686843872,0.8301886916160583,0.8079515099525452,0.8105263113975525,148,0.9671996235847473,,,,,,,
