epoch,val_sensitivity,val_accuracy,val_specificity,val_precision,step,val_auroc,val_loss,unlabeled_data_utilization,train_loss,test_sensitivity,test_specificity,test_precision,test_accuracy,test_auroc
0,0.8333333134651184,0.6947368383407593,0.5849056839942932,0.6140350699424744,26,0.709119439125061,0.5794762372970581,,,,,,,
0,,,,,26,,,0.016511300578713417,0.6097446084022522,,,,,
1,0.6666666865348816,0.75789475440979,0.8301886916160583,0.7567567229270935,53,0.7484278082847595,0.4598388969898224,,,,,,,
1,,,,,53,,,0.11487871408462524,0.5751330852508545,,,,,
2,0.6428571343421936,0.7684210538864136,0.8679245114326477,0.7941176295280457,80,0.7553907632827759,0.4488573670387268,,,,,,,
2,,,,,80,,,0.3089539110660553,0.5759970545768738,,,,,
3,0.6904761791229248,0.800000011920929,0.8867924809455872,0.8285714387893677,107,0.7886343002319336,0.38827788829803467,,,,,,,
3,,,,,107,,,0.446450799703598,0.5776253938674927,,,,,
4,0.6666666865348816,0.7684210538864136,0.849056601524353,0.7777778506278992,134,0.7578616738319397,0.43295690417289734,,,,,,,
4,,,,,134,,,0.5105124711990356,0.6106036901473999,,,,,
5,0.6666666865348816,0.7789473533630371,0.8679245114326477,0.800000011920929,161,0.7672956585884094,0.401882141828537,,,,,,,
5,,,,,161,,,0.5266384482383728,0.5523999333381653,,,,,
6,0.7142857313156128,0.8105263113975525,0.8867924809455872,0.8333333134651184,188,0.8005390167236328,0.4454001486301422,,,,,,,
6,,,,,188,,,0.5867204070091248,0.5564464330673218,,,,,
7,0.6428571343421936,0.7789473533630371,0.8867924809455872,0.8181818127632141,215,0.7648246884346008,0.4523219168186188,,,,,,,
7,,,,,215,,,0.6044758558273315,0.5357123613357544,,,,,
8,0.6666666865348816,0.8105263113975525,0.9245282411575317,0.875,242,0.795597493648529,0.38876426219940186,,,,,,,
8,,,,,242,,,0.6396557092666626,0.5409691333770752,,,,,
9,0.7142857313156128,0.821052610874176,0.9056603908538818,0.8571428656578064,269,0.8099730610847473,0.45789414644241333,,,,,,,
9,,,,,269,,,0.6064344048500061,0.5143907070159912,,,,,
