val_accuracy,step,epoch,val_precision,val_sensitivity,val_specificity,val_loss,val_auroc,train_loss,unlabeled_data_utilization,test_sensitivity,test_accuracy,test_auroc,test_specificity,test_precision
0.6000000238418579,26,0,0.5625,0.4285714328289032,0.7358490824699402,0.7460548281669617,0.5822102427482605,,,,,,,
,26,0,,,,,,0.649703323841095,0.019837655127048492,,,,,
0.5473684072494507,53,1,0.4444444477558136,0.095238097012043,0.9056603908538818,1.1251357793807983,0.5004492402076721,,,,,,,
,53,1,,,,,,0.6397166848182678,0.01972375437617302,,,,,
0.6105263233184814,80,2,0.7777778506278992,0.1666666716337204,0.9622642397880554,0.9025814533233643,0.5644654631614685,,,,,,,
,80,2,,,,,,0.6210685968399048,0.016788266599178314,,,,,
0.6736842393875122,107,3,0.8666666746139526,0.3095238208770752,0.9622642397880554,0.9887261390686035,0.6358940005302429,,,,,,,
,107,3,,,,,,0.6099672913551331,0.01560352835804224,,,,,
0.7263157963752747,134,4,0.9444444179534912,0.4047619104385376,0.9811320900917053,1.6805583238601685,0.6929470896720886,,,,,,,
,134,4,,,,,,0.5806805491447449,0.018554627895355225,,,,,
0.7052631378173828,161,5,0.8181818127632141,0.4285714328289032,0.9245282411575317,2.169011116027832,0.6765499114990234,,,,,,,
,161,5,,,,,,0.5586889982223511,0.018283020704984665,,,,,
0.7157894968986511,188,6,0.8260868787765503,0.4523809850215912,0.9245282411575317,1.951770544052124,0.6884546279907227,,,,,,,
,188,6,,,,,,0.549318253993988,0.03672666475176811,,,,,
0.7473683953285217,215,7,0.8461537957191467,0.523809552192688,0.9245282411575317,1.3214517831802368,0.7241688966751099,,,,,,,
,215,7,,,,,,0.5446798205375671,0.0470673069357872,,,,,
0.7473683953285217,242,8,0.8214285373687744,0.5476190447807312,0.9056603908538818,0.6192488074302673,0.7266397476196289,,,,,,,
,242,8,,,,,,0.5445404052734375,0.052852462977170944,,,,,
0.7684210538864136,269,9,0.8846153616905212,0.5476190447807312,0.9433962106704712,0.7860686182975769,0.7455076575279236,,,,,,,
,269,9,,,,,,0.5321661829948425,0.06422239542007446,,,,,
0.821052610874176,296,10,0.931034505367279,0.6428571343421936,0.9622642397880554,1.2716639041900635,0.8025606870651245,,,,,,,
,296,10,,,,,,0.5214852094650269,0.07711932808160782,,,,,
0.7894737124443054,323,11,0.9230769276618958,0.5714285969734192,0.9622642397880554,0.9314650893211365,0.7668463587760925,,,,,,,
,323,11,,,,,,0.5357016324996948,0.10340605676174164,,,,,
0.8315789699554443,350,12,0.9333332777023315,0.6666666865348816,0.9622642397880554,0.9795151352882385,0.8144654631614685,,,,,,,
,350,12,,,,,,0.5224074721336365,0.13311025500297546,,,,,
0.800000011920929,377,13,0.8285714387893677,0.6904761791229248,0.8867924809455872,0.6370483636856079,0.7886343002319336,,,,,,,
,377,13,,,,,,0.5247260332107544,0.17272581160068512,,,,,
0.75789475440979,404,14,0.8799999952316284,0.523809552192688,0.9433962106704712,0.7239012122154236,0.7336028814315796,,,,,,,
,404,14,,,,,,0.5351820588111877,0.20921878516674042,,,,,
0.821052610874176,431,15,0.9032257795333862,0.6666666865348816,0.9433962106704712,0.6886880397796631,0.8050314784049988,,,,,,,
,431,15,,,,,,0.5115792751312256,0.25654372572898865,,,,,
0.821052610874176,458,16,0.9629629850387573,0.6190476417541504,0.9811320900917053,1.4571127891540527,0.8000898957252502,,,,,,,
,458,16,,,,,,0.5565087199211121,0.26997506618499756,,,,,
0.8105263113975525,485,17,0.9285714626312256,0.6190476417541504,0.9622642397880554,0.6868802309036255,0.7906559109687805,,,,,,,
,485,17,,,,,,0.5251824855804443,0.2685757577419281,,,,,
0.8105263113975525,512,18,0.875,0.6666666865348816,0.9245282411575317,0.4596942365169525,0.795597493648529,,,,,,,
,512,18,,,,,,0.5487841963768005,0.30834463238716125,,,,,
0.8105263113975525,539,19,0.9615384340286255,0.5952380895614624,0.9811320900917053,0.8549917340278625,0.7881851196289062,,,,,,,
,539,19,,,,,,0.5244135856628418,0.3026154041290283,,,,,
0.800000011920929,566,20,0.9259259104728699,0.5952380895614624,0.9622642397880554,0.7081825733184814,0.7787511944770813,,,,,,,
,566,20,,,,,,0.5304569005966187,0.3170686364173889,,,,,
0.8105263113975525,593,21,0.875,0.6666666865348816,0.9245282411575317,0.805519163608551,0.795597493648529,,,,,,,
,593,21,,,,,,0.5166135430335999,0.32060274481773376,,,,,
0.821052610874176,620,22,0.9629629850387573,0.6190476417541504,0.9811320900917053,0.8487075567245483,0.8000898957252502,,,,,,,
