val_sensitivity,val_precision,step,val_loss,epoch,val_specificity,val_auroc,val_accuracy,train_loss,unlabeled_data_utilization,test_accuracy,test_specificity,test_auroc,test_sensitivity,test_precision
0.0,0.0,26,0.6180535554885864,0,1.0,0.5,0.557894766330719,,,,,,,
,,26,,0,,,,0.6391165852546692,0.0013785187620669603,,,,,
0.095238097012043,0.6666666865348816,53,1.282071590423584,1,0.9622642397880554,0.5287511348724365,0.5789473652839661,,,,,,,
,,53,,1,,,,0.6213524341583252,0.002217800822108984,,,,,
0.095238097012043,0.5714285969734192,80,0.9574944972991943,2,0.9433962106704712,0.5193171501159668,0.5684210658073425,,,,,,,
,,80,,2,,,,0.6232852339744568,0.0018274853937327862,,,,,
0.190476194024086,0.6153846383094788,107,0.8184829950332642,3,0.9056603908538818,0.5480682849884033,0.5894736647605896,,,,,,,
,,107,,3,,,,0.6133910417556763,0.0037746806629002094,,,,,
0.1428571492433548,0.6666666865348816,134,1.8241642713546753,4,0.9433962106704712,0.5431267023086548,0.5894736647605896,,,,,,,
,,134,,4,,,,0.6051791906356812,0.005207451526075602,,,,,
0.4047619104385376,0.7083333134651184,161,1.24150812625885,5,0.8679245114326477,0.636343240737915,0.6631578803062439,,,,,,,
,,161,,5,,,,0.5761756300926208,0.005093930754810572,,,,,
0.4047619104385376,0.8095238208770752,188,3.2355756759643555,6,0.9245282411575317,0.6646451354026794,0.6947368383407593,,,,,,,
,,188,,6,,,,0.5500136613845825,0.004417728632688522,,,,,
0.5714285969734192,0.8571428656578064,215,1.3771262168884277,7,0.9245282411575317,0.7479784488677979,0.7684210538864136,,,,,,,
,,215,,7,,,,0.5326699018478394,0.011021765880286694,,,,,
0.5714285969734192,0.8571428656578064,242,0.925565242767334,8,0.9245282411575317,0.7479784488677979,0.7684210538864136,,,,,,,
,,242,,8,,,,0.5304979085922241,0.01916188932955265,,,,,
0.5714285969734192,0.8888888955116272,269,0.9364413022994995,9,0.9433962106704712,0.7574123740196228,0.7789473533630371,,,,,,,
,,269,,9,,,,0.5399648547172546,0.024430271238088608,,,,,
0.5952380895614624,0.8333333134651184,296,1.7494217157363892,10,0.9056603908538818,0.7504492402076721,0.7684210538864136,,,,,,,
,,296,,10,,,,0.5203702449798584,0.022448280826210976,,,,,
0.5714285969734192,0.9230769276618958,323,2.0625128746032715,11,0.9622642397880554,0.7668463587760925,0.7894737124443054,,,,,,,
,,323,,11,,,,0.5082563757896423,0.028309425339102745,,,,,
0.5952380895614624,0.806451678276062,350,0.7596111297607422,12,0.8867924809455872,0.7410151958465576,0.75789475440979,,,,,,,
,,350,,12,,,,0.495149165391922,0.034689467400312424,,,,,
0.6190476417541504,0.8125,377,0.9802948236465454,13,0.8867924809455872,0.7529200315475464,0.7684210538864136,,,,,,,
,,377,,13,,,,0.5135787725448608,0.05003802850842476,,,,,
0.6428571343421936,0.8999999761581421,404,0.8564480543136597,14,0.9433962106704712,0.79312664270401,0.8105263113975525,,,,,,,
,,404,,14,,,,0.510545015335083,0.05333331227302551,,,,,
0.6428571343421936,0.7941176295280457,431,1.501853585243225,15,0.8679245114326477,0.7553907632827759,0.7684210538864136,,,,,,,
,,431,,15,,,,0.49124741554260254,0.0688856765627861,,,,,
0.6666666865348816,0.8484848737716675,458,1.1199452877044678,16,0.9056603908538818,0.7861635684967041,0.800000011920929,,,,,,,
,,458,,16,,,,0.513883113861084,0.09301178902387619,,,,,
0.6666666865348816,0.8484848737716675,485,0.6963726878166199,17,0.9056603908538818,0.7861635684967041,0.800000011920929,,,,,,,
,,485,,17,,,,0.5079322457313538,0.08170415461063385,,,,,
0.6666666865348816,0.875,512,0.81702721118927,18,0.9245282411575317,0.795597493648529,0.8105263113975525,,,,,,,
,,512,,18,,,,0.4981004595756531,0.06977790594100952,,,,,
0.6190476417541504,0.8965517282485962,539,0.6931887269020081,19,0.9433962106704712,0.781221866607666,0.800000011920929,,,,,,,
,,539,,19,,,,0.4938114285469055,0.08877861499786377,,,,,
0.6190476417541504,0.8965517282485962,566,1.112389326095581,20,0.9433962106704712,0.781221866607666,0.800000011920929,,,,,,,
,,566,,20,,,,0.49169135093688965,0.0904083251953125,,,,,
0.6190476417541504,0.8965517282485962,593,0.890622079372406,21,0.9433962106704712,0.781221866607666,0.800000011920929,,,,,,,
,,593,,21,,,,0.500157356262207,0.1077350303530693,,,,,
0.5952380895614624,0.9259259104728699,620,0.7922974228858948,22,0.9622642397880554,0.7787511944770813,0.800000011920929,,,,,,,
,,620,,22,,,,0.48418521881103516,0.11562958359718323,,,,,
0.6428571343421936,0.8999999761581421,647,0.4297974109649658,23,0.9433962106704712,0.79312664270401,0.8105263113975525,,,,,,,
,,647,,23,,,,0.4866141974925995,0.11167190223932266,,,,,
0.6666666865348816,0.8484848737716675,674,0.9467638731002808,24,0.9056603908538818,0.7861635684967041,0.800000011920929,,,,,,,
,,674,,24,,,,0.467883437871933,0.12156820297241211,,,,,
0.6666666865348816,0.875,701,0.5342514514923096,25,0.9245282411575317,0.795597493648529,0.8105263113975525,,,,,,,
,,701,,25,,,,0.46459370851516724,0.12980210781097412,,,,,
0.6428571343421936,0.8999999761581421,728,0.6351499557495117,26,0.9433962106704712,0.79312664270401,0.8105263113975525,,,,,,,
,,728,,26,,,,0.4784216582775116,0.15232190489768982,,,,,
0.6666666865348816,0.9032257795333862,755,0.7415627837181091,27,0.9433962106704712,0.8050314784049988,0.821052610874176,,,,,,,
,,755,,27,,,,0.4616837799549103,0.1300918608903885,,,,,
0.6190476417541504,0.8965517282485962,782,0.7133139967918396,28,0.9433962106704712,0.781221866607666,0.800000011920929,,,,,,,
,,782,,28,,,,0.4793217182159424,0.145876944065094,,,,,
0.6666666865348816,0.9032257795333862,809,0.5959118008613586,29,0.9433962106704712,0.8050314784049988,0.821052610874176,,,,,,,
,,809,,29,,,,0.47806283831596375,0.1527390480041504,,,,,
0.6428571343421936,0.8999999761581421,836,0.5337424874305725,30,0.9433962106704712,0.79312664270401,0.8105263113975525,,,,,,,
,,836,,30,,,,0.47085967659950256,0.1448046714067459,,,,,
0.6904761791229248,0.90625,863,0.5743627548217773,31,0.9433962106704712,0.816936194896698,0.8315789699554443,,,,,,,
,,863,,31,,,,0.462227463722229,0.14400531351566315,,,,,
0.6904761791229248,0.90625,890,0.7139532566070557,32,0.9433962106704712,0.816936194896698,0.8315789699554443,,,,,,,
,,890,,32,,,,0.4858739674091339,0.17980295419692993,,,,,
0.6666666865348816,0.875,917,0.6326718926429749,33,0.9245282411575317,0.795597493648529,0.8105263113975525,,,,,,,
,,917,,33,,,,0.4650495946407318,0.163865327835083,,,,,
0.6904761791229248,0.90625,944,1.3053979873657227,34,0.9433962106704712,0.816936194896698,0.8315789699554443,,,,,,,
,,944,,34,,,,0.44485440850257874,0.17330443859100342,,,,,
0.6666666865348816,0.9032257795333862,971,0.8326686024665833,35,0.9433962106704712,0.8050314784049988,0.821052610874176,,,,,,,
,,971,,35,,,,0.4510139524936676,0.19466546177864075,,,,,
0.6666666865348816,0.8235294818878174,998,0.5073555707931519,36,0.8867924809455872,0.7767295241355896,0.7894737124443054,,,,,,,
,,998,,36,,,,0.46183648705482483,0.20102816820144653,,,,,
0.6666666865348816,0.875,1025,0.7778265476226807,37,0.9245282411575317,0.795597493648529,0.8105263113975525,,,,,,,
,,1025,,37,,,,0.47409218549728394,0.20556063950061798,,,,,
0.6428571343421936,0.8709677457809448,1052,1.2812087535858154,38,0.9245282411575317,0.7836927175521851,0.800000011920929,,,,,,,
,,1052,,38,,,,0.44642624258995056,0.2035747766494751,,,,,
0.6190476417541504,0.8666666746139526,1079,0.734986424446106,39,0.9245282411575317,0.7717880010604858,0.7894737124443054,,,,,,,
,,1079,,39,,,,0.47723081707954407,0.22683389484882355,,,,,
0.738095223903656,0.9117646813392639,1106,0.8592497706413269,40,0.9433962106704712,0.8407456874847412,0.8526315689086914,,,,,,,
,,1106,,40,,,,0.46048250794410706,0.22564707696437836,,,,,
0.6904761791229248,0.8787878751754761,1133,1.0306950807571411,41,0.9245282411575317,0.8075022101402283,0.821052610874176,,,,,,,
,,1133,,41,,,,0.45843228697776794,0.22008462250232697,,,,,
0.6904761791229248,0.8529411554336548,1160,0.7668476104736328,42,0.9056603908538818,0.7980683445930481,0.8105263113975525,,,,,,,
,,1160,,42,,,,0.4803309738636017,0.22711147367954254,,,,,
0.6904761791229248,0.90625,1187,0.6291329264640808,43,0.9433962106704712,0.816936194896698,0.8315789699554443,,,,,,,
,,1187,,43,,,,0.4532366991043091,0.22254642844200134,,,,,
0.7142857313156128,0.8823529481887817,1214,0.7042196393013,44,0.9245282411575317,0.8194069862365723,0.8315789699554443,,,,,,,
,,1214,,44,,,,0.4284060597419739,0.21529170870780945,,,,,
0.6904761791229248,0.8787878751754761,1241,0.7429982423782349,45,0.9245282411575317,0.8075022101402283,0.821052610874176,,,,,,,
,,1241,,45,,,,0.44876882433891296,0.2512255012989044,,,,,
0.7142857313156128,0.8823529481887817,1268,0.43775030970573425,46,0.9245282411575317,0.8194069862365723,0.8315789699554443,,,,,,,
,,1268,,46,,,,0.45776548981666565,0.2634028196334839,,,,,
0.7142857313156128,0.8823529481887817,1295,0.9463240504264832,47,0.9245282411575317,0.8194069862365723,0.8315789699554443,,,,,,,
,,1295,,47,,,,0.4479447305202484,0.26632195711135864,,,,,
0.7142857313156128,0.8571428656578064,1322,0.5840582847595215,48,0.9056603908538818,0.8099730610847473,0.821052610874176,,,,,,,
,,1322,,48,,,,0.4692194163799286,0.2646583318710327,,,,,
0.7142857313156128,0.8823529481887817,1349,0.6121591329574585,49,0.9245282411575317,0.8194069862365723,0.8315789699554443,,,,,,,
,,1349,,49,,,,0.4342191517353058,0.25287145376205444,,,,,
0.7142857313156128,0.9090909361839294,1376,1.0390431880950928,50,0.9433962106704712,0.828840970993042,0.8421052694320679,,,,,,,
,,1376,,50,,,,0.4670693278312683,0.28425148129463196,,,,,
0.7142857313156128,0.9090909361839294,1403,0.9828686118125916,51,0.9433962106704712,0.828840970993042,0.8421052694320679,,,,,,,
,,1403,,51,,,,0.42388686537742615,0.2979164719581604,,,,,
0.6904761791229248,0.90625,1430,0.5823812484741211,52,0.9433962106704712,0.816936194896698,0.8315789699554443,,,,,,,
,,1430,,52,,,,0.47160324454307556,0.3015120327472687,,,,,
0.7142857313156128,0.9090909361839294,1457,0.3691157400608063,53,0.9433962106704712,0.828840970993042,0.8421052694320679,,,,,,,
,,1457,,53,,,,0.44009721279144287,0.2775202989578247,,,,,
0.7142857313156128,0.9090909361839294,1484,1.287307858467102,54,0.9433962106704712,0.828840970993042,0.8421052694320679,,,,,,,
,,1484,,54,,,,0.44578424096107483,0.28395071625709534,,,,,
0.7142857313156128,0.9090909361839294,1511,0.5737969875335693,55,0.9433962106704712,0.828840970993042,0.8421052694320679,,,,,,,
,,1511,,55,,,,0.4325622022151947,0.296093225479126,,,,,
0.6904761791229248,0.90625,1538,0.6894691586494446,56,0.9433962106704712,0.816936194896698,0.8315789699554443,,,,,,,
,,1538,,56,,,,0.476124107837677,0.2921323776245117,,,,,
0.7142857313156128,0.9090909361839294,1565,1.4039474725723267,57,0.9433962106704712,0.828840970993042,0.8421052694320679,,,,,,,
,,1565,,57,,,,0.44137269258499146,0.292136549949646,,,,,
0.738095223903656,0.8857142925262451,1592,0.6579196453094482,58,0.9245282411575317,0.831311821937561,0.8421052694320679,,,,,,,
,,1592,,58,,,,0.4495823085308075,0.28622138500213623,,,,,
0.6904761791229248,0.90625,1619,0.5298284888267517,59,0.9433962106704712,0.816936194896698,0.8315789699554443,,,,,,,
,,1619,,59,,,,0.4442925751209259,0.30144357681274414,,,,,
0.6904761791229248,0.90625,1646,0.6083711385726929,60,0.9433962106704712,0.816936194896698,0.8315789699554443,,,,,,,
,,1646,,60,,,,0.4387397766113281,0.3002243638038635,,,,,
0.6904761791229248,0.8787878751754761,1673,0.913300096988678,61,0.9245282411575317,0.8075022101402283,0.821052610874176,,,,,,,
,,1673,,61,,,,0.4361061751842499,0.30432024598121643,,,,,
0.6904761791229248,0.90625,1700,0.4479018449783325,62,0.9433962106704712,0.816936194896698,0.8315789699554443,,,,,,,
,,1700,,62,,,,0.43114325404167175,0.29917821288108826,,,,,
0.7142857313156128,0.8823529481887817,1727,0.7111880779266357,63,0.9245282411575317,0.8194069862365723,0.8315789699554443,,,,,,,
,,1727,,63,,,,0.4209320545196533,0.3095344007015228,,,,,
0.738095223903656,0.8611111044883728,1754,0.5904266238212585,64,0.9056603908538818,0.8218778371810913,0.8315789699554443,,,,,,,
,,1754,,64,,,,0.40467599034309387,0.3117991089820862,,,,,
0.7142857313156128,0.8823529481887817,1781,0.8079070448875427,65,0.9245282411575317,0.8194069862365723,0.8315789699554443,,,,,,,
,,1781,,65,,,,0.47957855463027954,0.3079265356063843,,,,,
0.7142857313156128,0.8823529481887817,1808,0.5483696460723877,66,0.9245282411575317,0.8194069862365723,0.8315789699554443,,,,,,,
,,1808,,66,,,,0.42778417468070984,0.31554073095321655,,,,,
0.7142857313156128,0.8823529481887817,1835,0.471378356218338,67,0.9245282411575317,0.8194069862365723,0.8315789699554443,,,,,,,
,,1835,,67,,,,0.42517197132110596,0.29268336296081543,,,,,
0.738095223903656,0.8857142925262451,1862,0.46069031953811646,68,0.9245282411575317,0.831311821937561,0.8421052694320679,,,,,,,
,,1862,,68,,,,0.4303951859474182,0.30939605832099915,,,,,
0.738095223903656,0.8857142925262451,1889,0.6228131055831909,69,0.9245282411575317,0.831311821937561,0.8421052694320679,,,,,,,
,,1889,,69,,,,0.4390042722225189,0.3135485053062439,,,,,
0.738095223903656,0.9117646813392639,1916,0.5949978828430176,70,0.9433962106704712,0.8407456874847412,0.8526315689086914,,,,,,,
,,1916,,70,,,,0.4323592483997345,0.338401198387146,,,,,
0.738095223903656,0.8857142925262451,1943,0.4258906841278076,71,0.9245282411575317,0.831311821937561,0.8421052694320679,,,,,,,
,,1943,,71,,,,0.41980230808258057,0.30426356196403503,,,,,
0.738095223903656,0.8857142925262451,1970,0.4842313528060913,72,0.9245282411575317,0.831311821937561,0.8421052694320679,,,,,,,
,,1970,,72,,,,0.421682745218277,0.3199094235897064,,,,,
0.738095223903656,0.9117646813392639,1997,0.49637699127197266,73,0.9433962106704712,0.8407456874847412,0.8526315689086914,,,,,,,
,,1997,,73,,,,0.4055459499359131,0.31054168939590454,,,,,
0.6904761791229248,0.90625,2024,0.46814534068107605,74,0.9433962106704712,0.816936194896698,0.8315789699554443,,,,,,,
,,2024,,74,,,,0.42341288924217224,0.32065513730049133,,,,,
0.6904761791229248,0.90625,2051,0.5336055159568787,75,0.9433962106704712,0.816936194896698,0.8315789699554443,,,,,,,
,,2051,,75,,,,0.4286290407180786,0.32403263449668884,,,,,
0.738095223903656,0.8857142925262451,2078,0.533096969127655,76,0.9245282411575317,0.831311821937561,0.8421052694320679,,,,,,,
,,2078,,76,,,,0.4172143042087555,0.3346717357635498,,,,,
0.7142857313156128,0.9090909361839294,2105,0.47430577874183655,77,0.9433962106704712,0.828840970993042,0.8421052694320679,,,,,,,
,,2105,,77,,,,0.40995845198631287,0.34537145495414734,,,,,
0.738095223903656,0.9117646813392639,2132,0.45238521695137024,78,0.9433962106704712,0.8407456874847412,0.8526315689086914,,,,,,,
,,2132,,78,,,,0.41384419798851013,0.3444133400917053,,,,,
0.6904761791229248,0.90625,2159,0.4759383499622345,79,0.9433962106704712,0.816936194896698,0.8315789699554443,,,,,,,
,,2159,,79,,,,0.4088020920753479,0.3466338515281677,,,,,
0.6904761791229248,0.90625,2186,0.3667363226413727,80,0.9433962106704712,0.816936194896698,0.8315789699554443,,,,,,,
,,2186,,80,,,,0.38774365186691284,0.3405115008354187,,,,,
0.7142857313156128,0.9090909361839294,2213,0.515019953250885,81,0.9433962106704712,0.828840970993042,0.8421052694320679,,,,,,,
,,2213,,81,,,,0.38680559396743774,0.3456251919269562,,,,,
0.6904761791229248,0.90625,2240,0.5430610775947571,82,0.9433962106704712,0.816936194896698,0.8315789699554443,,,,,,,
,,2240,,82,,,,0.430681049823761,0.34673765301704407,,,,,
