epoch,val_sensitivity,val_accuracy,val_auroc,val_precision,val_specificity,val_loss,step,train_loss,unlabeled_data_utilization,test_auroc,test_specificity,test_accuracy,test_precision,test_sensitivity
0,0.0,0.5368421077728271,0.4811321198940277,0.0,0.9622642397880554,0.8834907412528992,33,,,,,,,
0,,,,,,,33,0.6318959593772888,0.013081194832921028,,,,,
1,0.2857142984867096,0.6631578803062439,0.6239892244338989,0.8571428656578064,0.9622642397880554,0.7199812531471252,67,,,,,,,
1,,,,,,,67,0.6181672215461731,0.028455806896090508,,,,,
2,0.2857142984867096,0.6631578803062439,0.6239892244338989,0.8571428656578064,0.9622642397880554,0.6514291763305664,101,,,,,,,
2,,,,,,,101,0.610465407371521,0.019813578575849533,,,,,
3,0.5,0.6947368383407593,0.6745282411575317,0.7241379022598267,0.849056601524353,0.6766862273216248,135,,,,,,,
3,,,,,,,135,0.5792253017425537,0.01436093170195818,,,,,
4,0.6190476417541504,0.7684210538864136,0.7529200315475464,0.8125,0.8867924809455872,0.6491945385932922,169,,,,,,,
4,,,,,,,169,0.5451463460922241,0.030869169160723686,,,,,
5,0.5952380895614624,0.7894737124443054,0.7693171501159668,0.8928571343421936,0.9433962106704712,0.9445914626121521,203,,,,,,,
5,,,,,,,203,0.5539104342460632,0.05041380599141121,,,,,
6,0.5714285969734192,0.7473683953285217,0.7291104793548584,0.800000011920929,0.8867924809455872,0.6254227757453918,237,,,,,,,
6,,,,,,,237,0.5344734787940979,0.05709134787321091,,,,,
7,0.6904761791229248,0.7684210538864136,0.760332465171814,0.7631579041481018,0.8301886916160583,0.7485752105712891,271,,,,,,,
7,,,,,,,271,0.5381847620010376,0.07742726057767868,,,,,
8,0.5714285969734192,0.7789473533630371,0.7574123740196228,0.8888888955116272,0.9433962106704712,1.1045355796813965,305,,,,,,,
8,,,,,,,305,0.5258312225341797,0.10688239336013794,,,,,
9,0.7142857313156128,0.8105263113975525,0.8005390167236328,0.8333333134651184,0.8867924809455872,0.5413162708282471,339,,,,,,,
9,,,,,,,339,0.5363811254501343,0.11771966516971588,,,,,
10,0.5952380895614624,0.7473683953285217,0.7315813302993774,0.78125,0.8679245114326477,0.6342902183532715,373,,,,,,,
10,,,,,,,373,0.5327616930007935,0.14899885654449463,,,,,
11,0.6428571343421936,0.7894737124443054,0.7742587327957153,0.84375,0.9056603908538818,0.9036286473274231,407,,,,,,,
11,,,,,,,407,0.5211083889007568,0.18916602432727814,,,,,
12,0.5952380895614624,0.75789475440979,0.7410151958465576,0.806451678276062,0.8867924809455872,0.5200150012969971,441,,,,,,,
12,,,,,,,441,0.5246179103851318,0.21742720901966095,,,,,
13,0.7142857313156128,0.800000011920929,0.7911050915718079,0.8108107447624207,0.8679245114326477,0.49877792596817017,475,,,,,,,
13,,,,,,,475,0.5362427830696106,0.24219202995300293,,,,,
14,0.6904761791229248,0.800000011920929,0.7886343002319336,0.8285714387893677,0.8867924809455872,0.6164035201072693,509,,,,,,,
14,,,,,,,509,0.5163829326629639,0.255376935005188,,,,,
15,0.738095223903656,0.800000011920929,0.7935759425163269,0.7948718667030334,0.849056601524353,0.6669449806213379,543,,,,,,,
15,,,,,,,543,0.5148444771766663,0.32650235295295715,,,,,
16,0.6428571343421936,0.7894737124443054,0.7742587327957153,0.84375,0.9056603908538818,0.46686846017837524,577,,,,,,,
16,,,,,,,577,0.5286233425140381,0.3290036618709564,,,,,
17,0.7142857313156128,0.821052610874176,0.8099730610847473,0.8571428656578064,0.9056603908538818,0.5131863355636597,611,,,,,,,
17,,,,,,,611,0.5248396992683411,0.3600035011768341,,,,,
18,0.6666666865348816,0.800000011920929,0.7861635684967041,0.8484848737716675,0.9056603908538818,0.45303624868392944,645,,,,,,,
18,,,,,,,645,0.527323305606842,0.3533271253108978,,,,,
19,0.6904761791229248,0.7789473533630371,0.7697663903236389,0.7837837338447571,0.849056601524353,0.484220415353775,679,,,,,,,
19,,,,,,,679,0.5222954750061035,0.3644241690635681,,,,,
20,0.7142857313156128,0.7789473533630371,0.7722371816635132,0.7692307829856873,0.8301886916160583,0.6338865756988525,713,,,,,,,
20,,,,,,,713,0.5156702995300293,0.4442080557346344,,,,,
21,0.7142857313156128,0.8105263113975525,0.8005390167236328,0.8333333134651184,0.8867924809455872,0.6394005417823792,747,,,,,,,
21,,,,,,,747,0.5235430002212524,0.49445968866348267,,,,,
22,0.738095223903656,0.800000011920929,0.7935759425163269,0.7948718667030334,0.849056601524353,0.4614744782447815,781,,,,,,,
22,,,,,,,781,0.5130621790885925,0.5067183375358582,,,,,
23,0.6904761791229248,0.8105263113975525,0.7980683445930481,0.8529411554336548,0.9056603908538818,0.45598259568214417,815,,,,,,,
23,,,,,,,815,0.5020543932914734,0.5325213074684143,,,,,
24,0.761904776096344,0.821052610874176,0.8149146437644958,0.8205127716064453,0.8679245114326477,0.4816957712173462,849,,,,,,,
24,,,,,,,849,0.5397770404815674,0.545099675655365,,,,,
25,0.738095223903656,0.821052610874176,0.8124438524246216,0.8378377556800842,0.8867924809455872,0.692388653755188,883,,,,,,,
25,,,,,,,883,0.5163304805755615,0.5365116596221924,,,,,
26,0.6904761791229248,0.7894737124443054,0.7792003154754639,0.8055555820465088,0.8679245114326477,0.488589346408844,917,,,,,,,
26,,,,,,,917,0.5170146822929382,0.5456761121749878,,,,,
27,0.761904776096344,0.821052610874176,0.8149146437644958,0.8205127716064453,0.8679245114326477,0.5094053149223328,951,,,,,,,
27,,,,,,,951,0.4992418587207794,0.5625651478767395,,,,,
28,0.6904761791229248,0.800000011920929,0.7886343002319336,0.8285714387893677,0.8867924809455872,0.41069740056991577,985,,,,,,,
28,,,,,,,985,0.515635073184967,0.5784302949905396,,,,,
29,0.6904761791229248,0.800000011920929,0.7886343002319336,0.8285714387893677,0.8867924809455872,0.5016763806343079,1019,,,,,,,
29,,,,,,,1019,0.509490430355072,0.59122633934021,,,,,
30,0.738095223903656,0.8105263113975525,0.8030098080635071,0.8157894611358643,0.8679245114326477,0.36706164479255676,1053,,,,,,,
30,,,,,,,1053,0.5072376132011414,0.6068916916847229,,,,,
