val_loss,epoch,val_auroc,val_accuracy,val_precision,val_specificity,val_sensitivity,step,unlabeled_data_utilization,train_loss,test_precision,test_sensitivity,test_specificity,test_auroc,test_accuracy
1.3179752826690674,0,0.45327943563461304,0.49473685026168823,0.2857142984867096,0.8113208413124084,0.095238097012043,26,,,,,,,
,0,,,,,,26,0.02482778951525688,0.6348375678062439,,,,,
0.9627832770347595,1,0.5986073613166809,0.621052622795105,0.6071428656578064,0.792452871799469,0.4047619104385376,53,,,,,,,
,1,,,,,,53,0.017467426136136055,0.6264647841453552,,,,,
1.0748909711837769,2,0.6343216300010681,0.6526315808296204,0.6451612710952759,0.792452871799469,0.4761904776096344,80,,,,,,,
,2,,,,,,80,0.03860747441649437,0.6120189428329468,,,,,
1.348359227180481,3,0.6983378529548645,0.7157894968986511,0.7419354915618896,0.849056601524353,0.5476190447807312,107,,,,,,,
,3,,,,,,107,0.03448473662137985,0.6038998961448669,,,,,
1.8463894128799438,4,0.6790205836296082,0.7052631378173828,0.7916666865348816,0.9056603908538818,0.4523809850215912,134,,,,,,,
,4,,,,,,134,0.03159767761826515,0.5989223718643188,,,,,
1.026069164276123,5,0.7574123740196228,0.7789473533630371,0.8888888955116272,0.9433962106704712,0.5714285969734192,161,,,,,,,
,5,,,,,,161,0.035958558320999146,0.5923548340797424,,,,,
1.4416558742523193,6,0.6765499114990234,0.7052631378173828,0.8181818127632141,0.9245282411575317,0.4285714328289032,188,,,,,,,
,6,,,,,,188,0.037686336785554886,0.577220618724823,,,,,
0.6698774695396423,7,0.7266397476196289,0.7473683953285217,0.8214285373687744,0.9056603908538818,0.5476190447807312,215,,,,,,,
,7,,,,,,215,0.03561379015445709,0.5481666326522827,,,,,
0.7070993781089783,8,0.8030098080635071,0.8105263113975525,0.8157894611358643,0.8679245114326477,0.738095223903656,242,,,,,,,
,8,,,,,,242,0.06211555004119873,0.551230788230896,,,,,
1.0383803844451904,9,0.7053009867668152,0.7263157963752747,0.7857142686843872,0.8867924809455872,0.523809552192688,269,,,,,,,
,9,,,,,,269,0.08573252707719803,0.5587312579154968,,,,,
1.1203136444091797,10,0.7360737323760986,0.75789475440979,0.8518518805503845,0.9245282411575317,0.5476190447807312,296,,,,,,,
,10,,,,,,296,0.08970581740140915,0.5562630891799927,,,,,
0.5272274613380432,11,0.6983378529548645,0.7157894968986511,0.7419354915618896,0.849056601524353,0.5476190447807312,323,,,,,,,
,11,,,,,,323,0.08648448437452316,0.5398858189582825,,,,,
1.468286156654358,12,0.6864330768585205,0.7052631378173828,0.73333340883255,0.849056601524353,0.523809552192688,350,,,,,,,
,12,,,,,,350,0.09366827458143234,0.545894205570221,,,,,
0.761873722076416,13,0.7147350311279297,0.7368420958518982,0.8148148655891418,0.9056603908538818,0.523809552192688,377,,,,,,,
,13,,,,,,377,0.12492808699607849,0.5529752373695374,,,,,
0.827936053276062,14,0.7598832249641418,0.7789473533630371,0.8620689511299133,0.9245282411575317,0.5952380895614624,404,,,,,,,
,14,,,,,,404,0.1486002653837204,0.551647961139679,,,,,
0.589809775352478,15,0.7504492402076721,0.7684210538864136,0.8333333134651184,0.9056603908538818,0.5952380895614624,431,,,,,,,
,15,,,,,,431,0.17229890823364258,0.5292448401451111,,,,,
1.1093854904174805,16,0.7410151958465576,0.75789475440979,0.806451678276062,0.8867924809455872,0.5952380895614624,458,,,,,,,
,16,,,,,,458,0.20648887753486633,0.5291780829429626,,,,,
0.6377013325691223,17,0.7648246884346008,0.7789473533630371,0.8181818127632141,0.8867924809455872,0.6428571343421936,485,,,,,,,
,17,,,,,,485,0.24081626534461975,0.5372280478477478,,,,,
0.5532549619674683,18,0.7693171501159668,0.7894737124443054,0.8928571343421936,0.9433962106704712,0.5952380895614624,512,,,,,,,
,18,,,,,,512,0.2867332696914673,0.551517903804779,,,,,
0.927929699420929,19,0.795597493648529,0.8105263113975525,0.875,0.9245282411575317,0.6666666865348816,539,,,,,,,
,19,,,,,,539,0.30522942543029785,0.5720154047012329,,,,,
0.9141160845756531,20,0.7792003154754639,0.7894737124443054,0.8055555820465088,0.8679245114326477,0.6904761791229248,566,,,,,,,
,20,,,,,,566,0.30970773100852966,0.5481941103935242,,,,,
0.8351182341575623,21,0.7697663903236389,0.7789473533630371,0.7837837338447571,0.849056601524353,0.6904761791229248,593,,,,,,,
,21,,,,,,593,0.33544886112213135,0.5313009023666382,,,,,
0.7778828144073486,22,0.7767295241355896,0.7894737124443054,0.8235294818878174,0.8867924809455872,0.6666666865348816,620,,,,,,,
,22,,,,,,620,0.346832811832428,0.5395240783691406,,,,,
0.6564396619796753,23,0.7886343002319336,0.800000011920929,0.8285714387893677,0.8867924809455872,0.6904761791229248,647,,,,,,,
,23,,,,,,647,0.37301990389823914,0.5677574872970581,,,,,
0.8488417267799377,24,0.7578616738319397,0.7684210538864136,0.7777778506278992,0.849056601524353,0.6666666865348816,674,,,,,,,
,24,,,,,,674,0.3789418041706085,0.5324137806892395,,,,,
0.9821218252182007,25,0.8263701796531677,0.8421052694320679,0.9354839324951172,0.9622642397880554,0.6904761791229248,701,,,,,,,
,25,,,,,,701,0.39868006110191345,0.5510278344154358,,,,,
0.603955090045929,26,0.79312664270401,0.8105263113975525,0.8999999761581421,0.9433962106704712,0.6428571343421936,728,,,,,,,
,26,,,,,,728,0.414559930562973,0.5417569279670715,,,,,
1.2689785957336426,27,0.7693171501159668,0.7894737124443054,0.8928571343421936,0.9433962106704712,0.5952380895614624,755,,,,,,,
,27,,,,,,755,0.41574835777282715,0.5407140851020813,,,,,
1.0654698610305786,28,0.79312664270401,0.8105263113975525,0.8999999761581421,0.9433962106704712,0.6428571343421936,782,,,,,,,
,28,,,,,,782,0.43174588680267334,0.5369961857795715,,,,,
1.2765012979507446,29,0.8025606870651245,0.821052610874176,0.931034505367279,0.9622642397880554,0.6428571343421936,809,,,,,,,
,29,,,,,,809,0.44012120366096497,0.5484136343002319,,,,,
0.8216649293899536,30,0.7861635684967041,0.800000011920929,0.8484848737716675,0.9056603908538818,0.6666666865348816,836,,,,,,,
,30,,,,,,836,0.45013290643692017,0.5558927655220032,,,,,
1.6416841745376587,31,0.816936194896698,0.8315789699554443,0.90625,0.9433962106704712,0.6904761791229248,863,,,,,,,
,31,,,,,,863,0.45376288890838623,0.5360905528068542,,,,,
0.6383532285690308,32,0.816936194896698,0.8315789699554443,0.90625,0.9433962106704712,0.6904761791229248,890,,,,,,,
,32,,,,,,890,0.47169944643974304,0.5158067941665649,,,,,
0.7312825322151184,33,0.8194069862365723,0.8315789699554443,0.8823529481887817,0.9245282411575317,0.7142857313156128,917,,,,,,,
,33,,,,,,917,0.4850825071334839,0.5371702909469604,,,,,
0.5189938545227051,34,0.8382750153541565,0.8526315689086914,0.9375,0.9622642397880554,0.7142857313156128,944,,,,,,,
,34,,,,,,944,0.4927772879600525,0.5056823492050171,,,,,
0.8802816867828369,35,0.816936194896698,0.8315789699554443,0.90625,0.9433962106704712,0.6904761791229248,971,,,,,,,
,35,,,,,,971,0.5041328072547913,0.5155831575393677,,,,,
0.6401615738868713,36,0.8099730610847473,0.821052610874176,0.8571428656578064,0.9056603908538818,0.7142857313156128,998,,,,,,,
,36,,,,,,998,0.5089969038963318,0.5330693125724792,,,,,
1.359930157661438,37,0.8030098080635071,0.8105263113975525,0.8157894611358643,0.8679245114326477,0.738095223903656,1025,,,,,,,
,37,,,,,,1025,0.4993552267551422,0.5334299206733704,,,,,
0.5761637687683105,38,0.8144654631614685,0.8315789699554443,0.9333332777023315,0.9622642397880554,0.6666666865348816,1052,,,,,,,
,38,,,,,,1052,0.48291993141174316,0.5240404605865479,,,,,
0.6190494298934937,39,0.8144654631614685,0.8315789699554443,0.9333332777023315,0.9622642397880554,0.6666666865348816,1079,,,,,,,
,39,,,,,,1079,0.5113407969474792,0.512420117855072,,,,,
0.7499639987945557,40,0.8025606870651245,0.821052610874176,0.931034505367279,0.9622642397880554,0.6428571343421936,1106,,,,,,,
,40,,,,,,1106,0.5248281955718994,0.5106741189956665,,,,,
1.633933186531067,41,0.8238993883132935,0.8421052694320679,0.9655172228813171,0.9811320900917053,0.6666666865348816,1133,,,,,,,
,41,,,,,,1133,0.5378652811050415,0.5178637504577637,,,,,
1.1363850831985474,42,0.8194069862365723,0.8315789699554443,0.8823529481887817,0.9245282411575317,0.7142857313156128,1160,,,,,,,
,42,,,,,,1160,0.5377827882766724,0.5286123752593994,,,,,
0.4469924569129944,43,0.8050314784049988,0.821052610874176,0.9032257795333862,0.9433962106704712,0.6666666865348816,1187,,,,,,,
