val_loss,epoch,val_precision,val_specificity,step,val_sensitivity,val_accuracy,val_auroc,unlabeled_data_utilization,train_loss,test_accuracy,test_sensitivity,test_specificity,test_auroc,test_precision
0.15423564612865448,0,0.4421052634716034,0.0,26,1.0,0.4421052634716034,0.5,,,,,,,
,0,,,26,,,,0.0,0.20061184465885162,,,,,
0.2807002663612366,1,0.4395604729652405,0.03773584961891174,53,0.9523809552192688,0.4421052634716034,0.4950583875179291,,,,,,,
,1,,,53,,,,0.0,0.19999998807907104,,,,,
0.280987411737442,2,0.4390243887901306,0.1320754736661911,80,0.8571428656578064,0.4526315927505493,0.49460917711257935,,,,,,,
,2,,,80,,,,0.0,0.20051009953022003,,,,,
0.6576172709465027,3,0.47058823704719543,0.3207547068595886,107,0.761904776096344,0.5157894492149353,0.5413297414779663,,,,,,,
,3,,,107,,,,0.0,0.20029018819332123,,,,,
0.3452381193637848,4,0.47058823704719543,0.49056604504585266,134,0.5714285969734192,0.5263158082962036,0.5309972763061523,,,,,,,
,4,,,134,,,,0.0,0.19999998807907104,,,,,
0.4315451681613922,5,0.4642857313156128,0.43396225571632385,161,0.6190476417541504,0.5157894492149353,0.5265049934387207,,,,,,,
,5,,,161,,,,0.0,0.2006227672100067,,,,,
0.597291886806488,6,0.44578316807746887,0.1320754736661911,188,0.8809523582458496,0.46315789222717285,0.5065139532089233,,,,,,,
,6,,,188,,,,0.0,0.20040647685527802,,,,,
0.685523509979248,7,0.5070422291755676,0.3396226465702057,215,0.8571428656578064,0.5684210658073425,0.5983827710151672,,,,,,,
,7,,,215,,,,0.0,0.20041067898273468,,,,,
0.47418448328971863,8,0.550000011920929,0.6603773832321167,242,0.523809552192688,0.6000000238418579,0.5920934677124023,,,,,,,
,8,,,242,,,,0.0,0.19999998807907104,,,,,
0.4562005400657654,9,0.550000011920929,0.6603773832321167,269,0.523809552192688,0.6000000238418579,0.5920934677124023,,,,,,,
,9,,,269,,,,0.0,0.19999998807907104,,,,,
0.6164817810058594,10,0.5909090638160706,0.6603773832321167,296,0.6190476417541504,0.6421052813529968,0.6397125124931335,,,,,,,
,10,,,296,,,,0.0,0.19999998807907104,,,,,
0.26545679569244385,11,0.5277777910232544,0.6792452931404114,323,0.4523809850215912,0.5789473652839661,0.5658131241798401,,,,,,,
,11,,,323,,,,0.0,0.2002238929271698,,,,,
0.5456326603889465,12,0.5675675868988037,0.698113203048706,350,0.5,0.6105263233184814,0.599056601524353,,,,,,,
,12,,,350,,,,0.0,0.20023059844970703,,,,,
0.25235792994499207,13,0.5714285969734192,0.7169811129570007,377,0.4761904776096344,0.6105263233184814,0.5965858101844788,,,,,,,
,13,,,377,,,,0.0,0.20009036362171173,,,,,
0.4929824769496918,14,0.5833333134651184,0.7169811129570007,404,0.5,0.621052622795105,0.6084905862808228,,,,,,,
,14,,,404,,,,0.0,0.20002730190753937,,,,,
0.49662044644355774,15,0.5526315569877625,0.6792452931404114,431,0.5,0.6000000238418579,0.5896226763725281,,,,,,,
,15,,,431,,,,0.0,0.19999998807907104,,,,,
0.9737815260887146,16,0.59375,0.7547169923782349,458,0.4523809850215912,0.621052622795105,0.6035489439964294,,,,,,,
,16,,,458,,,,0.0,0.19999998807907104,,,,,
0.8840088844299316,17,0.5714285969734192,0.7169811129570007,485,0.4761904776096344,0.6105263233184814,0.5965858101844788,,,,,,,
,17,,,485,,,,0.0,0.19999998807907104,,,,,
0.5063866376876831,18,0.557692289352417,0.5660377144813538,512,0.6904761791229248,0.621052622795105,0.6282569766044617,,,,,,,
,18,,,512,,,,0.0,0.19999998807907104,,,,,
0.32389330863952637,19,0.6296296119689941,0.8113208413124084,539,0.4047619104385376,0.6315789222717285,0.6080413460731506,,,,,,,
,19,,,539,,,,0.0,0.19999998807907104,,,,,
1.394390344619751,20,0.5,0.6415094137191772,566,0.4523809850215912,0.557894766330719,0.5469451546669006,,,,,,,
,20,,,566,,,,0.0,0.20005615055561066,,,,,
0.64747154712677,21,0.4268292784690857,0.11320754885673523,593,0.8333333134651184,0.43157893419265747,0.4732704162597656,,,,,,,
,21,,,593,,,,0.0,0.20051297545433044,,,,,
0.2377072423696518,22,0.41818180680274963,0.3962264358997345,620,0.5476190447807312,0.46315789222717285,0.47192275524139404,,,,,,,
,22,,,620,,,,0.0,0.19999998807907104,,,,,
0.7787472605705261,23,0.47887325286865234,0.30188679695129395,647,0.8095238208770752,0.5263158082962036,0.5557053089141846,,,,,,,
,23,,,647,,,,0.0,0.20011422038078308,,,,,
0.5149162411689758,24,0.42105263471603394,0.16981132328510284,674,0.761904776096344,0.43157893419265747,0.4658580720424652,,,,,,,
,24,,,674,,,,0.0,0.19999998807907104,,,,,
0.4811490774154663,25,0.4390243887901306,0.1320754736661911,701,0.8571428656578064,0.4526315927505493,0.49460917711257935,,,,,,,
,25,,,701,,,,0.0,0.19999998807907104,,,,,
1.2122446298599243,26,0.4285714328289032,0.09433962404727936,728,0.8571428656578064,0.43157893419265747,0.47574126720428467,,,,,,,
,26,,,728,,,,0.0,0.19999998807907104,,,,,
0.497323215007782,27,0.5370370149612427,0.5283018946647644,755,0.6904761791229248,0.6000000238418579,0.609389066696167,,,,,,,
,27,,,755,,,,0.0,0.20069578289985657,,,,,
0.6291663646697998,28,0.5882353186607361,0.8679245114326477,782,0.2380952388048172,0.5894736647605896,0.5530099272727966,,,,,,,
,28,,,782,,,,0.0,0.19999998807907104,,,,,
0.7497377991676331,29,0.4615384638309479,0.8679245114326477,809,0.1428571492433548,0.5473684072494507,0.5053908824920654,,,,,,,
,29,,,809,,,,0.0,0.20108093321323395,,,,,
1.1697235107421875,30,0.5384615659713745,0.8867924809455872,836,0.1666666716337204,0.5684210658073425,0.5267295241355896,,,,,,,
,30,,,836,,,,0.0,0.19999998807907104,,,,,
0.8683903217315674,31,0.4615384638309479,0.8679245114326477,863,0.1428571492433548,0.5473684072494507,0.5053908824920654,,,,,,,
,31,,,863,,,,0.0,0.19999998807907104,,,,,
0.5945456624031067,32,0.5,0.8867924809455872,890,0.1428571492433548,0.557894766330719,0.5148248076438904,,,,,,,
,32,,,890,,,,0.0,0.19999998807907104,,,,,
1.1708844900131226,33,0.5,0.8679245114326477,917,0.1666666716337204,0.557894766330719,0.5172955989837646,,,,,,,
,33,,,917,,,,0.0,0.19999998807907104,,,,,
0.48390066623687744,34,0.5,0.8679245114326477,944,0.1666666716337204,0.557894766330719,0.5172955989837646,,,,,,,
,34,,,944,,,,0.0,0.19999998807907104,,,,,
0.49262332916259766,35,0.6969696879386902,0.8113208413124084,971,0.5476190447807312,0.6947368383407593,0.6794699430465698,,,,,,,
,35,,,971,,,,0.0,0.20035973191261292,,,,,
0.28815919160842896,36,0.5882353186607361,0.6037735939025879,998,0.7142857313156128,0.6526315808296204,0.6590296626091003,,,,,,,
,36,,,998,,,,0.0,0.19999998807907104,,,,,
0.26186510920524597,37,0.6857143044471741,0.792452871799469,1025,0.5714285969734192,0.6947368383407593,0.6819406747817993,,,,,,,
,37,,,1025,,,,0.0,0.19999998807907104,,,,,
0.22541235387325287,38,0.707317054271698,0.7735848426818848,1052,0.6904761791229248,0.7368420958518982,0.7320306301116943,,,,,,,
,38,,,1052,,,,0.0,0.19999998807907104,,,,,
0.40211644768714905,39,0.6341463327407837,0.7169811129570007,1079,0.6190476417541504,0.6736842393875122,0.668014407157898,,,,,,,
,39,,,1079,,,,0.0,0.20049619674682617,,,,,
0.5952480435371399,40,0.6666666865348816,0.849056601524353,1106,0.380952388048172,0.6421052813529968,0.6150044798851013,,,,,,,
,40,,,1106,,,,0.0,0.19999998807907104,,,,,
0.943828284740448,41,0.5454545617103577,0.9056603908538818,1133,0.1428571492433548,0.5684210658073425,0.5242587924003601,,,,,,,
,41,,,1133,,,,0.0,0.19999998807907104,,,,,
0.7588227987289429,42,0.6315789222717285,0.7358490824699402,1160,0.5714285969734192,0.6631578803062439,0.6536387801170349,,,,,,,
,42,,,1160,,,,0.0,0.19999998807907104,,,,,
0.3448595404624939,43,0.6153846383094788,0.9056603908538818,1187,0.190476194024086,0.5894736647605896,0.5480682849884033,,,,,,,
,43,,,1187,,,,0.0,0.19999998807907104,,,,,
0.4459831714630127,44,0.6842105388641357,0.8867924809455872,1214,0.3095238208770752,0.6315789222717285,0.598158061504364,,,,,,,
,44,,,1214,,,,0.0,0.19999998807907104,,,,,
