val_loss,epoch,val_auroc,val_accuracy,val_precision,val_specificity,val_sensitivity,step,unlabeled_data_utilization,train_loss,test_precision,test_sensitivity,test_specificity,test_auroc,test_accuracy
0.6590273976325989,0,0.49797841906547546,0.5473684072494507,0.4285714328289032,0.9245282411575317,0.0714285746216774,33,,,,,,,
,0,,,,,,33,0.014203762635588646,0.639692485332489,,,,,
0.6332514882087708,1,0.4553009867668152,0.5052631497383118,0.1428571492433548,0.8867924809455872,0.02380952425301075,67,,,,,,,
,1,,,,,,67,0.022690288722515106,0.6289025545120239,,,,,
0.6952086091041565,2,0.47708895802497864,0.5157894492149353,0.375,0.8113208413124084,0.1428571492433548,101,,,,,,,
,2,,,,,,101,0.02474231831729412,0.6111804842948914,,,,,
0.6898621916770935,3,0.6477987766265869,0.6842105388641357,0.875,0.9622642397880554,0.3333333432674408,135,,,,,,,
,3,,,,,,135,0.019379714503884315,0.5952866077423096,,,,,
0.6830485463142395,4,0.7008086442947388,0.7157894968986511,0.7272727489471436,0.8301886916160583,0.5714285969734192,169,,,,,,,
,4,,,,,,169,0.032237906008958817,0.5716608762741089,,,,,
0.7178536057472229,5,0.7484278082847595,0.75789475440979,0.7567567229270935,0.8301886916160583,0.6666666865348816,203,,,,,,,
,5,,,,,,203,0.028928326442837715,0.5620777010917664,,,,,
0.5521847009658813,6,0.7221473455429077,0.7368420958518982,0.7575757503509521,0.849056601524353,0.5952380895614624,237,,,,,,,
,6,,,,,,237,0.058072496205568314,0.5453329682350159,,,,,
0.49435514211654663,7,0.7365228533744812,0.7473683953285217,0.75,0.8301886916160583,0.6428571343421936,271,,,,,,,
,7,,,,,,271,0.0903419703245163,0.5382198691368103,,,,,
0.5439800024032593,8,0.691374659538269,0.7052631378173828,0.7058823704719543,0.8113208413124084,0.5714285969734192,305,,,,,,,
,8,,,,,,305,0.13859370350837708,0.5304514765739441,,,,,
0.5073686242103577,9,0.7504492402076721,0.7684210538864136,0.8333333134651184,0.9056603908538818,0.5952380895614624,339,,,,,,,
,9,,,,,,339,0.17903552949428558,0.5328529477119446,,,,,
0.5215425491333008,10,0.7742587327957153,0.7894737124443054,0.84375,0.9056603908538818,0.6428571343421936,373,,,,,,,
,10,,,,,,373,0.21090011298656464,0.5430744290351868,,,,,
0.4714272618293762,11,0.7578616738319397,0.7684210538864136,0.7777778506278992,0.849056601524353,0.6666666865348816,407,,,,,,,
,11,,,,,,407,0.2543630301952362,0.5232384204864502,,,,,
0.475023478269577,12,0.7792003154754639,0.7894737124443054,0.8055555820465088,0.8679245114326477,0.6904761791229248,441,,,,,,,
,12,,,,,,441,0.2893768548965454,0.5222727656364441,,,,,
0.4671092927455902,13,0.7672956585884094,0.7789473533630371,0.800000011920929,0.8679245114326477,0.6666666865348816,475,,,,,,,
,13,,,,,,475,0.3267242908477783,0.5412598848342896,,,,,
0.46548938751220703,14,0.7578616738319397,0.7684210538864136,0.7777778506278992,0.849056601524353,0.6666666865348816,509,,,,,,,
