step,val_sensitivity,val_specificity,val_auroc,val_precision,val_accuracy,val_loss,epoch,unlabeled_data_utilization,train_loss,test_specificity,test_auroc,test_accuracy,test_sensitivity,test_precision
26,1.0,0.0,0.5,0.4421052634716034,0.4421052634716034,0.6235964298248291,0,,,,,,,
26,,,,,,,0,0.0,0.632550835609436,,,,,
53,0.2142857164144516,0.8679245114326477,0.5411050915718079,0.5625,0.5789473652839661,1.246761679649353,1,,,,,,,
53,,,,,,,1,0.0,0.6288999915122986,,,,,
80,0.190476194024086,0.8301886916160583,0.510332465171814,0.47058823704719543,0.5473684072494507,1.2585371732711792,2,,,,,,,
80,,,,,,,2,0.0,0.6163228154182434,,,,,
107,0.5952380895614624,0.792452871799469,0.6938453912734985,0.6944444179534912,0.7052631378173828,1.5520573854446411,3,,,,,,,
107,,,,,,,3,0.0,0.6036239266395569,,,,,
134,0.6904761791229248,0.8301886916160583,0.760332465171814,0.7631579041481018,0.7684210538864136,0.7594987750053406,4,,,,,,,
134,,,,,,,4,0.0,0.5731185078620911,,,,,
161,0.5952380895614624,0.9433962106704712,0.7693171501159668,0.8928571343421936,0.7894737124443054,0.6739346385002136,5,,,,,,,
161,,,,,,,5,0.0,0.5746578574180603,,,,,
188,0.7142857313156128,0.9056603908538818,0.8099730610847473,0.8571428656578064,0.821052610874176,1.0335798263549805,6,,,,,,,
188,,,,,,,6,0.0,0.5485864877700806,,,,,
215,0.5476190447807312,0.9622642397880554,0.7549417018890381,0.9200000166893005,0.7789473533630371,1.084919810295105,7,,,,,,,
215,,,,,,,7,0.0,0.5482164025306702,,,,,
242,0.6190476417541504,0.9245282411575317,0.7717880010604858,0.8666666746139526,0.7894737124443054,1.4563966989517212,8,,,,,,,
242,,,,,,,8,0.0,0.5174306631088257,,,,,
269,0.7142857313156128,0.8113208413124084,0.7628032565116882,0.75,0.7684210538864136,1.1426297426223755,9,,,,,,,
269,,,,,,,9,0.0,0.5261393189430237,,,,,
296,0.5952380895614624,0.9245282411575317,0.7598832249641418,0.8620689511299133,0.7789473533630371,0.6046046614646912,10,,,,,,,
296,,,,,,,10,0.0,0.5210087895393372,,,,,
323,0.6904761791229248,0.9245282411575317,0.8075022101402283,0.8787878751754761,0.821052610874176,0.7014369964599609,11,,,,,,,
323,,,,,,,11,0.0,0.49758294224739075,,,,,
350,0.6666666865348816,0.8679245114326477,0.7672956585884094,0.800000011920929,0.7789473533630371,0.7032057642936707,12,,,,,,,
350,,,,,,,12,0.0,0.5055809020996094,,,,,
377,0.6428571343421936,0.9056603908538818,0.7742587327957153,0.84375,0.7894737124443054,0.4055306315422058,13,,,,,,,
377,,,,,,,13,0.0,0.4842369258403778,,,,,
404,0.6428571343421936,0.9245282411575317,0.7836927175521851,0.8709677457809448,0.800000011920929,0.5746960043907166,14,,,,,,,
404,,,,,,,14,0.0,0.4959501326084137,,,,,
431,0.6666666865348816,0.8679245114326477,0.7672956585884094,0.800000011920929,0.7789473533630371,0.8055942058563232,15,,,,,,,
431,,,,,,,15,0.0,0.4838962256908417,,,,,
458,0.6904761791229248,0.8679245114326477,0.7792003154754639,0.8055555820465088,0.7894737124443054,0.8421266078948975,16,,,,,,,
458,,,,,,,16,0.0,0.4878145754337311,,,,,
485,0.6904761791229248,0.9056603908538818,0.7980683445930481,0.8529411554336548,0.8105263113975525,0.40716224908828735,17,,,,,,,
485,,,,,,,17,0.0,0.4817861020565033,,,,,
512,0.6666666865348816,0.9245282411575317,0.795597493648529,0.875,0.8105263113975525,0.7673528790473938,18,,,,,,,
512,,,,,,,18,0.0,0.4812353551387787,,,,,
539,0.7142857313156128,0.9245282411575317,0.8194069862365723,0.8823529481887817,0.8315789699554443,0.4361497461795807,19,,,,,,,
539,,,,,,,19,0.0,0.4787426292896271,,,,,
566,0.738095223903656,0.9245282411575317,0.831311821937561,0.8857142925262451,0.8421052694320679,0.6039602756500244,20,,,,,,,
566,,,,,,,20,0.0,0.4848959147930145,,,,,
593,0.738095223903656,0.9433962106704712,0.8407456874847412,0.9117646813392639,0.8526315689086914,0.5204918384552002,21,,,,,,,
593,,,,,,,21,0.0,0.4726004898548126,,,,,
620,0.738095223903656,0.849056601524353,0.7935759425163269,0.7948718667030334,0.800000011920929,0.5665937066078186,22,,,,,,,
620,,,,,,,22,0.0,0.4720859229564667,,,,,
647,0.6904761791229248,0.8867924809455872,0.7886343002319336,0.8285714387893677,0.800000011920929,0.47042781114578247,23,,,,,,,
647,,,,,,,23,0.0,0.4716019332408905,,,,,
674,0.7142857313156128,0.8867924809455872,0.8005390167236328,0.8333333134651184,0.8105263113975525,0.49240347743034363,24,,,,,,,
674,,,,,,,24,0.0,0.46249788999557495,,,,,
701,0.6666666865348816,0.8867924809455872,0.7767295241355896,0.8235294818878174,0.7894737124443054,0.4563438296318054,25,,,,,,,
701,,,,,,,25,0.0,0.4730326235294342,,,,,
728,0.6428571343421936,0.8867924809455872,0.7648246884346008,0.8181818127632141,0.7789473533630371,0.6153354048728943,26,,,,,,,
728,,,,,,,26,0.0,0.4678472578525543,,,,,
755,0.6904761791229248,0.8867924809455872,0.7886343002319336,0.8285714387893677,0.800000011920929,0.45700642466545105,27,,,,,,,
755,,,,,,,27,0.0,0.4582878649234772,,,,,
782,0.7142857313156128,0.8679245114326477,0.7911050915718079,0.8108107447624207,0.800000011920929,0.6470354795455933,28,,,,,,,
782,,,,,,,28,0.0,0.4560222327709198,,,,,
809,0.738095223903656,0.849056601524353,0.7935759425163269,0.7948718667030334,0.800000011920929,0.38559988141059875,29,,,,,,,
809,,,,,,,29,0.0,0.4467198848724365,,,,,
836,0.6666666865348816,0.9056603908538818,0.7861635684967041,0.8484848737716675,0.800000011920929,0.4904014468193054,30,,,,,,,
836,,,,,,,30,0.0,0.4721468687057495,,,,,
863,0.7142857313156128,0.9056603908538818,0.8099730610847473,0.8571428656578064,0.821052610874176,0.4604553282260895,31,,,,,,,
863,,,,,,,31,0.0,0.4528730809688568,,,,,
890,0.7857142686843872,0.9056603908538818,0.8456873297691345,0.8684210777282715,0.8526315689086914,0.44473645091056824,32,,,,,,,
