val_precision,val_loss,epoch,val_sensitivity,val_auroc,step,val_accuracy,val_specificity,unlabeled_data_utilization,train_loss,test_precision,test_specificity,test_auroc,test_accuracy,test_sensitivity
0.3636363744735718,0.6218354105949402,0,0.095238097012043,0.48158133029937744,33,0.5263158082962036,0.8679245114326477,,,,,,,
,,0,,,33,,,0.022837819531559944,0.6418192982673645,,,,,
0.75,0.9078523516654968,1,0.0714285746216774,0.5262802839279175,67,0.5789473652839661,0.9811320900917053,,,,,,,
,,1,,,67,,,0.027335628867149353,0.6324052214622498,,,,,
0.6666666865348816,0.6100723743438721,2,0.0476190485060215,0.514375627040863,101,0.5684210658073425,0.9811320900917053,,,,,,,
,,2,,,101,,,0.02664387971162796,0.6336944103240967,,,,,
1.0,0.7549065947532654,3,0.0476190485060215,0.523809552192688,135,0.5789473652839661,1.0,,,,,,,
,,3,,,135,,,0.022236859425902367,0.6202399730682373,,,,,
0.6399999856948853,0.8107049465179443,4,0.380952388048172,0.6055704951286316,169,0.6315789222717285,0.8301886916160583,,,,,,,
,,4,,,169,,,0.035648465156555176,0.6096466183662415,,,,,
0.75,0.6704580783843994,5,0.4285714328289032,0.6576818823814392,203,0.6842105388641357,0.8867924809455872,,,,,,,
,,5,,,203,,,0.03516417369246483,0.6041353344917297,,,,,
0.6666666865348816,0.6659764051437378,6,0.3333333432674408,0.6006289720535278,237,0.6315789222717285,0.8679245114326477,,,,,,,
,,6,,,237,,,0.028629036620259285,0.5909110307693481,,,,,
0.800000011920929,0.6277979016304016,7,0.5714285969734192,0.7291104793548584,271,0.7473683953285217,0.8867924809455872,,,,,,,
,,7,,,271,,,0.024696657434105873,0.5694891214370728,,,,,
0.7407407164573669,0.7110764384269714,8,0.4761904776096344,0.6720574498176575,305,0.6947368383407593,0.8679245114326477,,,,,,,
,,8,,,305,,,0.04086538404226303,0.5827658176422119,,,,,
0.76666659116745,0.5317005515098572,9,0.5476190447807312,0.7077717781066895,339,0.7263157963752747,0.8679245114326477,,,,,,,
,,9,,,339,,,0.03912940248847008,0.553368866443634,,,,,
0.8518518805503845,0.7888838648796082,10,0.5476190447807312,0.7360737323760986,373,0.75789475440979,0.9245282411575317,,,,,,,
,,10,,,373,,,0.059237558394670486,0.5412502884864807,,,,,
0.806451678276062,0.7043473124504089,11,0.5952380895614624,0.7410151958465576,407,0.75789475440979,0.8867924809455872,,,,,,,
,,11,,,407,,,0.08032768964767456,0.5092489719390869,,,,,
0.8235294818878174,0.7355154156684875,12,0.6666666865348816,0.7767295241355896,441,0.7894737124443054,0.8867924809455872,,,,,,,
,,12,,,441,,,0.10115731507539749,0.5282684564590454,,,,,
0.7894737124443054,0.48952516913414,13,0.7142857313156128,0.7816711664199829,475,0.7894737124443054,0.849056601524353,,,,,,,
,,13,,,475,,,0.09732591360807419,0.5628086924552917,,,,,
0.7560975551605225,0.5821648836135864,14,0.738095223903656,0.7747079730033875,509,0.7789473533630371,0.8113208413124084,,,,,,,
,,14,,,509,,,0.10681907087564468,0.5147779583930969,,,,,
0.7941176295280457,0.47635069489479065,15,0.6428571343421936,0.7553907632827759,543,0.7684210538864136,0.8679245114326477,,,,,,,
,,15,,,543,,,0.14711473882198334,0.5159620642662048,,,,,
0.8108107447624207,0.5565261244773865,16,0.7142857313156128,0.7911050915718079,577,0.800000011920929,0.8679245114326477,,,,,,,
,,16,,,577,,,0.19510699808597565,0.5400954484939575,,,,,
