val_specificity,val_precision,val_accuracy,val_auroc,epoch,val_loss,step,val_sensitivity,unlabeled_data_utilization,train_loss,test_sensitivity,test_specificity,test_precision,test_accuracy,test_auroc
0.0,0.4421052634716034,0.4421052634716034,0.5,0,0.6357092261314392,26,1.0,,,,,,,
,,,,0,,26,,0.005007573869079351,0.6380128264427185,,,,,
0.056603774428367615,0.43820226192474365,0.4421052634716034,0.4925875961780548,1,0.8090323805809021,53,0.9285714626312256,,,,,,,
,,,,1,,53,,0.007198796141892672,0.6449652314186096,,,,,
0.09433962404727936,0.4482758641242981,0.46315789222717285,0.5114555358886719,2,0.7315800786018372,80,0.9285714626312256,,,,,,,
,,,,2,,80,,0.004262172617018223,0.6400678157806396,,,,,
0.03773584961891174,0.4333333373069763,0.43157893419265747,0.48315364122390747,3,0.826519787311554,107,0.9285714626312256,,,,,,,
,,,,3,,107,,0.007573519367724657,0.6380001306533813,,,,,
0.056603774428367615,0.4318181872367859,0.43157893419265747,0.4806828498840332,4,0.6265880465507507,134,0.9047619700431824,,,,,,,
,,,,4,,134,,0.004146771505475044,0.6366078853607178,,,,,
0.056603774428367615,0.4318181872367859,0.43157893419265747,0.4806828498840332,5,0.7360409498214722,161,0.9047619700431824,,,,,,,
,,,,5,,161,,0.005546345841139555,0.6321290731430054,,,,,
0.056603774428367615,0.4318181872367859,0.43157893419265747,0.4806828498840332,6,0.6851430535316467,188,0.9047619700431824,,,,,,,
,,,,6,,188,,0.004911168944090605,0.6421445608139038,,,,,
0.03773584961891174,0.4269663095474243,0.42105263471603394,0.4712488651275635,7,0.6569267511367798,215,0.9047619700431824,,,,,,,
,,,,7,,215,,0.007132568396627903,0.6383231282234192,,,,,
0.07547169923782349,0.43023255467414856,0.43157893419265747,0.47821202874183655,8,0.6912416219711304,242,0.8809523582458496,,,,,,,
,,,,8,,242,,0.006245553959161043,0.6390478610992432,,,,,
0.07547169923782349,0.4431818127632141,0.4526315927505493,0.5020215511322021,9,0.7368360161781311,269,0.9285714626312256,,,,,,,
,,,,9,,269,,0.005415783729404211,0.6377812623977661,,,,,
0.07547169923782349,0.436781644821167,0.4421052634716034,0.49011680483818054,10,0.7250722050666809,296,0.9047619700431824,,,,,,,
,,,,10,,296,,0.007163879927247763,0.6345620155334473,,,,,
0.056603774428367615,0.4318181872367859,0.43157893419265747,0.4806828498840332,11,0.8752437233924866,323,0.9047619700431824,,,,,,,
,,,,11,,323,,0.006291210651397705,0.6428298950195312,,,,,
0.03773584961891174,0.4333333373069763,0.43157893419265747,0.48315364122390747,12,0.6382028460502625,350,0.9285714626312256,,,,,,,
,,,,12,,350,,0.006745674181729555,0.6445747017860413,,,,,
0.03773584961891174,0.4333333373069763,0.43157893419265747,0.48315364122390747,13,0.6932032704353333,377,0.9285714626312256,,,,,,,
,,,,13,,377,,0.00576850026845932,0.6368322968482971,,,,,
0.056603774428367615,0.4252873361110687,0.42105263471603394,0.4687780737876892,14,0.6588990092277527,404,0.8809523582458496,,,,,,,
,,,,14,,404,,0.005703037139028311,0.6376103758811951,,,,,
0.07547169923782349,0.42352941632270813,0.42105263471603394,0.46630728244781494,15,0.9207834601402283,431,0.8571428656578064,,,,,,,
,,,,15,,431,,0.0047486876137554646,0.6356735229492188,,,,,
0.056603774428367615,0.41860464215278625,0.410526305437088,0.4568733274936676,16,0.7399008274078369,458,0.8571428656578064,,,,,,,
,,,,16,,458,,0.0069699580781161785,0.6478452682495117,,,,,
0.07547169923782349,0.43023255467414856,0.43157893419265747,0.47821202874183655,17,0.6687086224555969,485,0.8809523582458496,,,,,,,
,,,,17,,485,,0.006627064663916826,0.6394645571708679,,,,,
0.07547169923782349,0.43023255467414856,0.43157893419265747,0.47821202874183655,18,0.7612138986587524,512,0.8809523582458496,,,,,,,
,,,,18,,512,,0.005424611736088991,0.6307923793792725,,,,,
0.056603774428367615,0.4252873361110687,0.42105263471603394,0.4687780737876892,19,0.8031827211380005,539,0.8809523582458496,,,,,,,
,,,,19,,539,,0.006089827045798302,0.6419700980186462,,,,,
0.056603774428367615,0.4318181872367859,0.43157893419265747,0.4806828498840332,20,0.7470099329948425,566,0.9047619700431824,,,,,,,
,,,,20,,566,,0.006992747541517019,0.633389413356781,,,,,
0.09433962404727936,0.43529415130615234,0.4421052634716034,0.4876460134983063,21,0.702211320400238,593,0.8809523582458496,,,,,,,
,,,,21,,593,,0.006170997396111488,0.63831627368927,,,,,
0.07547169923782349,0.42352941632270813,0.42105263471603394,0.46630728244781494,22,0.6623424887657166,620,0.8571428656578064,,,,,,,
,,,,22,,620,,0.006864434108138084,0.6403970718383789,,,,,
0.03773584961891174,0.4269663095474243,0.42105263471603394,0.4712488651275635,23,0.6750264763832092,647,0.9047619700431824,,,,,,,
,,,,23,,647,,0.00660856906324625,0.6347965598106384,,,,,
0.07547169923782349,0.4494381844997406,0.46315789222717285,0.5139263272285461,24,0.7181439995765686,674,0.9523809552192688,,,,,,,
,,,,24,,674,,0.00823263917118311,0.6374308466911316,,,,,
0.056603774428367615,0.4252873361110687,0.42105263471603394,0.4687780737876892,25,0.6364737153053284,701,0.8809523582458496,,,,,,,
,,,,25,,701,,0.005231900606304407,0.6342045068740845,,,,,
0.09433962404727936,0.4216867685317993,0.42105263471603394,0.4638364613056183,26,0.6256966590881348,728,0.8333333134651184,,,,,,,
,,,,26,,728,,0.006807536352425814,0.6327840089797974,,,,,
0.11320754885673523,0.40506330132484436,0.4000000059604645,0.4375561475753784,27,0.6894847750663757,755,0.761904776096344,,,,,,,
,,,,27,,755,,0.0060241492465138435,0.6331832408905029,,,,,
0.16981132328510284,0.43589743971824646,0.4526315927505493,0.4896675646305084,28,0.6434354782104492,782,0.8095238208770752,,,,,,,
,,,,28,,782,,0.005971421487629414,0.6352310180664062,,,,,
0.11320754885673523,0.4197530746459961,0.42105263471603394,0.461365669965744,29,0.7094642519950867,809,0.8095238208770752,,,,,,,
,,,,29,,809,,0.007985725998878479,0.6381293535232544,,,,,
0.1320754736661911,0.41025638580322266,0.410526305437088,0.44699013233184814,30,0.7456036806106567,836,0.761904776096344,,,,,,,
,,,,30,,836,,0.009319882839918137,0.633508563041687,,,,,
0.1320754736661911,0.43209877610206604,0.4421052634716034,0.48270440101623535,31,0.6421695947647095,863,0.8333333134651184,,,,,,,
,,,,31,,863,,0.007190474774688482,0.6387617588043213,,,,,
0.11320754885673523,0.4124999940395355,0.410526305437088,0.4494608938694,32,0.6481152176856995,890,0.7857142686843872,,,,,,,
,,,,32,,890,,0.0064009311608970165,0.639985203742981,,,,,
0.1320754736661911,0.41025638580322266,0.410526305437088,0.44699013233184814,33,0.7047273516654968,917,0.761904776096344,,,,,,,
,,,,33,,917,,0.007198473904281855,0.6335799694061279,,,,,
0.1320754736661911,0.44578316807746887,0.46315789222717285,0.5065139532089233,34,0.6410909295082092,944,0.8809523582458496,,,,,,,
,,,,34,,944,,0.007190474774688482,0.6314235329627991,,,,,
0.11320754885673523,0.4124999940395355,0.410526305437088,0.4494608938694,35,0.6631108522415161,971,0.7857142686843872,,,,,,,
,,,,35,,971,,0.0061183287762105465,0.6363897323608398,,,,,
0.11320754885673523,0.40506330132484436,0.4000000059604645,0.4375561475753784,36,0.7917273044586182,998,0.761904776096344,,,,,,,
,,,,36,,998,,0.006342221517115831,0.6287135481834412,,,,,
0.2641509473323822,0.41791045665740967,0.4421052634716034,0.4654088020324707,37,0.7761841416358948,1025,0.6666666865348816,,,,,,,
,,,,37,,1025,,0.0072337123565375805,0.6327989101409912,,,,,
0.37735849618911743,0.4761904776096344,0.5263158082962036,0.5458221435546875,38,0.6649436950683594,1052,0.7142857313156128,,,,,,,
,,,,38,,1052,,0.00595384556800127,0.639974057674408,,,,,
0.22641509771347046,0.41428571939468384,0.43157893419265747,0.45844560861587524,39,0.6456471681594849,1079,0.6904761791229248,,,,,,,
,,,,39,,1079,,0.0056678056716918945,0.6272141337394714,,,,,
0.2641509473323822,0.4264705777168274,0.4526315927505493,0.4773135483264923,40,0.896274983882904,1106,0.6904761791229248,,,,,,,
,,,,40,,1106,,0.006127106957137585,0.6346580386161804,,,,,
0.30188679695129395,0.43939393758773804,0.4736842215061188,0.4961814880371094,41,0.6416865587234497,1133,0.6904761791229248,,,,,,,
,,,,41,,1133,,0.005988997407257557,0.6320143938064575,,,,,
0.2641509473323822,0.43478262424468994,0.46315789222717285,0.4892183542251587,42,0.6737121343612671,1160,0.7142857313156128,,,,,,,
,,,,42,,1160,,0.007149832788854837,0.6364646553993225,,,,,
0.3396226465702057,0.4166666567325592,0.4526315927505493,0.46743035316467285,43,0.6720912456512451,1187,0.5952380895614624,,,,,,,
,,,,43,,1187,,0.0062367659993469715,0.6320077180862427,,,,,
0.4150943458080292,0.4150943458080292,0.46315789222717285,0.4694519340991974,44,0.6305525898933411,1214,0.523809552192688,,,,,,,
,,,,44,,1214,,0.007574677001684904,0.6331817507743835,,,,,
0.30188679695129395,0.4307692348957062,0.46315789222717285,0.48427674174308777,45,0.6768364906311035,1241,0.6666666865348816,,,,,,,
,,,,45,,1241,,0.0091822175309062,0.6355481147766113,,,,,
0.4716981053352356,0.4285714328289032,0.4842105209827423,0.4858490824699402,46,0.6050351858139038,1268,0.5,,,,,,,
,,,,46,,1268,,0.0062500000931322575,0.6305015087127686,,,,,
0.3207547068595886,0.37931033968925476,0.410526305437088,0.4222821295261383,47,0.7537602186203003,1295,0.523809552192688,,,,,,,
,,,,47,,1295,,0.009842033497989178,0.6371495127677917,,,,,
0.3207547068595886,0.4375,0.4736842215061188,0.4937106966972351,48,0.6749904155731201,1322,0.6666666865348816,,,,,,,
,,,,48,,1322,,0.007071358617395163,0.6286334991455078,,,,,
0.3396226465702057,0.4067796468734741,0.4421052634716034,0.45552557706832886,49,0.7296972274780273,1349,0.5714285969734192,,,,,,,
,,,,49,,1349,,0.006882856134325266,0.637095034122467,,,,,
,,,,50,,1350,,,,0.6442307829856873,0.43939393758773804,0.4751773178577423,0.5296609997749329,0.5418123602867126
,,,,50,,1350,,,,0.4711538553237915,0.5833333134651184,0.4711538553237915,0.5338982939720154,0.5272436141967773
,,,,50,,1350,,,,0.5096153616905212,0.5530303120613098,0.4732142984867096,0.5338982939720154,0.5313228368759155
