val_auroc,val_precision,val_specificity,val_loss,val_sensitivity,epoch,step,val_accuracy,train_loss,unlabeled_data_utilization,test_auroc,test_sensitivity,test_precision,test_specificity,test_accuracy
0.4749999940395355,0.0,0.949999988079071,0.3614000976085663,0.0,0,34,0.8796296119689941,,,,,,,
,,,,,0,34,,0.3764630854129791,0.007155593018978834,,,,,
0.42000001668930054,0.0,0.8399999141693115,0.36005836725234985,0.0,1,69,0.7777777910232544,,,,,,,
,,,,,1,69,,0.3737652599811554,0.007388505153357983,,,,,
0.43000003695487976,0.0,0.8600000739097595,0.3898766338825226,0.0,2,104,0.7962962985038757,,,,,,,
,,,,,2,104,,0.36655738949775696,0.006649230141192675,,,,,
0.44499996304512024,0.0,0.8899999260902405,0.3821113109588623,0.0,3,139,0.8240740895271301,,,,,,,
,,,,,3,139,,0.36822056770324707,0.00789109617471695,,,,,
0.44499996304512024,0.0,0.8899999260902405,0.3598342537879944,0.0,4,174,0.8240740895271301,,,,,,,
,,,,,4,174,,0.36861780285835266,0.006452998612076044,,,,,
0.44499996304512024,0.0,0.8899999260902405,0.349734902381897,0.0,5,209,0.8240740895271301,,,,,,,
,,,,,5,209,,0.36364999413490295,0.006531250197440386,,,,,
0.43000003695487976,0.0,0.8600000739097595,0.3660639226436615,0.0,6,244,0.7962962985038757,,,,,,,
,,,,,6,244,,0.36065560579299927,0.0059161861427128315,,,,,
0.47749999165534973,0.0555555559694767,0.8299999833106995,0.3569042384624481,0.125,7,279,0.7777777910232544,,,,,,,
,,,,,7,279,,0.3651357889175415,0.010265577584505081,,,,,
0.4350000023841858,0.0,0.8700000047683716,0.3543085753917694,0.0,8,314,0.8055555820465088,,,,,,,
,,,,,8,314,,0.35834264755249023,0.009271040558815002,,,,,
0.4350000023841858,0.0,0.8700000047683716,0.3716293275356293,0.0,9,349,0.8055555820465088,,,,,,,
,,,,,9,349,,0.3526712954044342,0.008776430040597916,,,,,
0.4350000023841858,0.0,0.8700000047683716,0.3458422124385834,0.0,10,384,0.8055555820465088,,,,,,,
,,,,,10,384,,0.35262927412986755,0.0096434336155653,,,,,
0.4724999964237213,0.05263158306479454,0.8199999928474426,0.36447227001190186,0.125,11,419,0.7685185074806213,,,,,,,
,,,,,11,419,,0.35397759079933167,0.009578278288245201,,,,,
0.43000003695487976,0.0,0.8600000739097595,0.36141127347946167,0.0,12,454,0.7962962985038757,,,,,,,
,,,,,12,454,,0.3528650999069214,0.009700393304228783,,,,,
0.4350000023841858,0.0,0.8700000047683716,0.3486640453338623,0.0,13,489,0.8055555820465088,,,,,,,
,,,,,13,489,,0.3510775566101074,0.013715745881199837,,,,,
0.4399999976158142,0.0,0.8799999952316284,0.3542802929878235,0.0,14,524,0.8148148059844971,,,,,,,
,,,,,14,524,,0.35031694173812866,0.010667112655937672,,,,,
0.4350000023841858,0.0,0.8700000047683716,0.3614645302295685,0.0,15,559,0.8055555820465088,,,,,,,
,,,,,15,559,,0.34681373834609985,0.010851547122001648,,,,,
0.43000003695487976,0.0,0.8600000739097595,0.35510867834091187,0.0,16,594,0.7962962985038757,,,,,,,
,,,,,16,594,,0.3440314531326294,0.012646481394767761,,,,,
0.4399999976158142,0.0,0.8799999952316284,0.347635954618454,0.0,17,629,0.8148148059844971,,,,,,,
,,,,,17,629,,0.3463369607925415,0.009570891037583351,,,,,
0.43000003695487976,0.0,0.8600000739097595,0.34581848978996277,0.0,18,664,0.7962962985038757,,,,,,,
,,,,,18,664,,0.34469881653785706,0.010837599635124207,,,,,
0.45499998331069946,0.0,0.9100000858306885,0.3509048521518707,0.0,19,699,0.8425925970077515,,,,,,,
,,,,,19,699,,0.34541839361190796,0.01246121060103178,,,,,
,,,,,20,700,,,,0.4515203833580017,0.0476190485060215,0.027027027681469917,0.8554216623306274,0.7925925850868225
,,,,,20,700,,,,0.47561678290367126,0.0476190485060215,0.03999999910593033,0.9036144614219666,0.8370370268821716
,,,,,20,700,,,,0.4836488962173462,0.0476190485060215,0.0476190485060215,0.9196786880493164,0.8518518805503845
