val_specificity,val_auroc,val_accuracy,step,val_precision,val_sensitivity,epoch,val_loss,unlabeled_data_utilization,train_loss,test_precision,test_auroc,test_sensitivity,test_specificity,test_accuracy
1.0,0.5,0.557894766330719,26,0.0,0.0,0,0.6173282861709595,,,,,,,
,,,26,,,0,,0.0016787927597761154,0.6398418545722961,,,,,
0.8113208413124084,0.5128032565116882,0.5473684072494507,53,0.4736842215061188,0.2142857164144516,1,1.0264390707015991,,,,,,,
,,,53,,,1,,0.002630106871947646,0.6238130331039429,,,,,
0.9245282411575317,0.581311821937561,0.621052622795105,80,0.7142857313156128,0.2380952388048172,2,1.1266868114471436,,,,,,,
,,,80,,,2,,0.0018457602709531784,0.6173460483551025,,,,,
0.9433962106704712,0.6859838366508484,0.7157894968986511,107,0.8571428656578064,0.4285714328289032,3,0.8089426755905151,,,,,,,
,,,107,,,3,,0.008704416453838348,0.5993979573249817,,,,,
0.8679245114326477,0.7077717781066895,0.7263157963752747,134,0.76666659116745,0.5476190447807312,4,1.139705777168274,,,,,,,
,,,134,,,4,,0.002630106871947646,0.5647326707839966,,,,,
0.792452871799469,0.6462264060974121,0.6631578803062439,161,0.65625,0.5,5,0.8057427406311035,,,,,,,
,,,161,,,5,,0.011471469886600971,0.5581485033035278,,,,,
0.8679245114326477,0.6958670616149902,0.7157894968986511,188,0.7586206793785095,0.523809552192688,6,0.5851841568946838,,,,,,,
,,,188,,,6,,0.012262019328773022,0.5479472279548645,,,,,
0.8679245114326477,0.7315813302993774,0.7473683953285217,215,0.78125,0.5952380895614624,7,0.7546821236610413,,,,,,,
,,,215,,,7,,0.028343355283141136,0.5258437395095825,,,,,
0.849056601524353,0.7221473455429077,0.7368420958518982,242,0.7575757503509521,0.5952380895614624,8,0.9292457699775696,,,,,,,
,,,242,,,8,,0.037891119718551636,0.5249477028846741,,,,,
0.8679245114326477,0.7196765542030334,0.7368420958518982,269,0.774193525314331,0.5714285969734192,9,0.6973797678947449,,,,,,,
,,,269,,,9,,0.04105543717741966,0.5286865830421448,,,,,
0.8867924809455872,0.7410151958465576,0.75789475440979,296,0.806451678276062,0.5952380895614624,10,0.6754673719406128,,,,,,,
,,,296,,,10,,0.04258095473051071,0.5083878040313721,,,,,
0.8867924809455872,0.7053009867668152,0.7263157963752747,323,0.7857142686843872,0.523809552192688,11,0.8197498321533203,,,,,,,
,,,323,,,11,,0.051387473940849304,0.487945020198822,,,,,
0.8867924809455872,0.7410151958465576,0.75789475440979,350,0.806451678276062,0.5952380895614624,12,0.5747208595275879,,,,,,,
,,,350,,,12,,0.07483638823032379,0.5025794506072998,,,,,
0.9245282411575317,0.7479784488677979,0.7684210538864136,377,0.8571428656578064,0.5714285969734192,13,0.5656648874282837,,,,,,,
,,,377,,,13,,0.07712776958942413,0.4821649491786957,,,,,
0.9433962106704712,0.7455076575279236,0.7684210538864136,404,0.8846153616905212,0.5476190447807312,14,0.5220283269882202,,,,,,,
,,,404,,,14,,0.09599349647760391,0.49752941727638245,,,,,
0.8679245114326477,0.7196765542030334,0.7368420958518982,431,0.774193525314331,0.5714285969734192,15,0.5159564018249512,,,,,,,
,,,431,,,15,,0.10232415050268173,0.4834253489971161,,,,,
0.9056603908538818,0.7623540163040161,0.7789473533630371,458,0.8387095928192139,0.6190476417541504,16,0.5518878698348999,,,,,,,
,,,458,,,16,,0.11866460740566254,0.4968711733818054,,,,,
0.9056603908538818,0.7623540163040161,0.7789473533630371,485,0.8387095928192139,0.6190476417541504,17,0.5628294348716736,,,,,,,
,,,485,,,17,,0.1122916042804718,0.47362807393074036,,,,,
0.9056603908538818,0.7742587327957153,0.7894737124443054,512,0.84375,0.6428571343421936,18,0.5695965886116028,,,,,,,
,,,512,,,18,,0.11172421276569366,0.5131624341011047,,,,,
0.9245282411575317,0.7479784488677979,0.7684210538864136,539,0.8571428656578064,0.5714285969734192,19,0.44480159878730774,,,,,,,
,,,539,,,19,,0.12397386133670807,0.46122387051582336,,,,,
0.9433962106704712,0.7693171501159668,0.7894737124443054,566,0.8928571343421936,0.5952380895614624,20,0.551630973815918,,,,,,,
,,,566,,,20,,0.14594970643520355,0.4813762605190277,,,,,
0.9056603908538818,0.7742587327957153,0.7894737124443054,593,0.84375,0.6428571343421936,21,0.5043944120407104,,,,,,,
,,,593,,,21,,0.1570407599210739,0.4876757562160492,,,,,
0.9245282411575317,0.7836927175521851,0.800000011920929,620,0.8709677457809448,0.6428571343421936,22,0.6571314334869385,,,,,,,
,,,620,,,22,,0.14793245494365692,0.4847753047943115,,,,,
0.9056603908538818,0.7623540163040161,0.7789473533630371,647,0.8387095928192139,0.6190476417541504,23,0.618267297744751,,,,,,,
,,,647,,,23,,0.14614786207675934,0.4881439805030823,,,,,
0.9245282411575317,0.7717880010604858,0.7894737124443054,674,0.8666666746139526,0.6190476417541504,24,0.5891204476356506,,,,,,,
,,,674,,,24,,0.16351784765720367,0.4708847999572754,,,,,
0.8679245114326477,0.7434860467910767,0.75789475440979,701,0.7878788113594055,0.6190476417541504,25,0.5871853828430176,,,,,,,
,,,701,,,25,,0.16569149494171143,0.4984905421733856,,,,,
0.9056603908538818,0.7742587327957153,0.7894737124443054,728,0.84375,0.6428571343421936,26,0.4044745862483978,,,,,,,
,,,728,,,26,,0.16666170954704285,0.4631150960922241,,,,,
0.9433962106704712,0.816936194896698,0.8315789699554443,755,0.90625,0.6904761791229248,27,0.675398588180542,,,,,,,
,,,755,,,27,,0.1744149923324585,0.4614879786968231,,,,,
0.9056603908538818,0.7861635684967041,0.800000011920929,782,0.8484848737716675,0.6666666865348816,28,0.5690063834190369,,,,,,,
,,,782,,,28,,0.17916977405548096,0.46631816029548645,,,,,
0.9433962106704712,0.781221866607666,0.800000011920929,809,0.8965517282485962,0.6190476417541504,29,0.46625325083732605,,,,,,,
,,,809,,,29,,0.19276922941207886,0.4643147885799408,,,,,
0.9433962106704712,0.7574123740196228,0.7789473533630371,836,0.8888888955116272,0.5714285969734192,30,0.5522701144218445,,,,,,,
,,,836,,,30,,0.18076658248901367,0.46949800848960876,,,,,
0.8867924809455872,0.7529200315475464,0.7684210538864136,863,0.8125,0.6190476417541504,31,0.48328784108161926,,,,,,,
,,,863,,,31,,0.1861463338136673,0.4630865752696991,,,,,
0.9433962106704712,0.8050314784049988,0.821052610874176,890,0.9032257795333862,0.6666666865348816,32,0.4727574288845062,,,,,,,
,,,890,,,32,,0.22035647928714752,0.46826574206352234,,,,,
0.9245282411575317,0.8075022101402283,0.821052610874176,917,0.8787878751754761,0.6904761791229248,33,0.5923835039138794,,,,,,,
,,,917,,,33,,0.2237672656774521,0.47024106979370117,,,,,
0.9245282411575317,0.795597493648529,0.8105263113975525,944,0.875,0.6666666865348816,34,0.4956199526786804,,,,,,,
,,,944,,,34,,0.2097008228302002,0.4536246657371521,,,,,
0.9056603908538818,0.7861635684967041,0.800000011920929,971,0.8484848737716675,0.6666666865348816,35,0.48844119906425476,,,,,,,
,,,971,,,35,,0.2152685672044754,0.4643033444881439,,,,,
0.9245282411575317,0.795597493648529,0.8105263113975525,998,0.875,0.6666666865348816,36,0.37940549850463867,,,,,,,
,,,998,,,36,,0.22752170264720917,0.430816113948822,,,,,
0.9056603908538818,0.7980683445930481,0.8105263113975525,1025,0.8529411554336548,0.6904761791229248,37,0.537429690361023,,,,,,,
,,,1025,,,37,,0.24483446776866913,0.4426383972167969,,,,,
0.8867924809455872,0.7648246884346008,0.7789473533630371,1052,0.8181818127632141,0.6428571343421936,38,0.49406737089157104,,,,,,,
,,,1052,,,38,,0.24303215742111206,0.42688730359077454,,,,,
0.9245282411575317,0.795597493648529,0.8105263113975525,1079,0.875,0.6666666865348816,39,0.47187864780426025,,,,,,,
,,,1079,,,39,,0.26736536622047424,0.44802126288414,,,,,
0.8679245114326477,0.7792003154754639,0.7894737124443054,1106,0.8055555820465088,0.6904761791229248,40,0.44846111536026,,,,,,,
,,,1106,,,40,,0.2820318639278412,0.4450055956840515,,,,,
0.9433962106704712,0.79312664270401,0.8105263113975525,1133,0.8999999761581421,0.6428571343421936,41,0.44780394434928894,,,,,,,
,,,1133,,,41,,0.2881210744380951,0.4461897313594818,,,,,
