epoch,val_auroc,val_accuracy,val_loss,val_sensitivity,val_specificity,step,val_precision,train_loss,unlabeled_data_utilization,test_auroc,test_specificity,test_sensitivity,test_accuracy,test_precision
0,0.7037286758422852,0.7052631378173828,0.5913959741592407,0.6904761791229248,0.7169811129570007,26,0.6590909361839294,,,,,,,
0,,,,,,26,,0.609800398349762,0.016574636101722717,,,,,
1,0.7340521812438965,0.7473683953285217,0.5444086194038391,0.6190476417541504,0.849056601524353,53,0.7647058367729187,,,,,,,
1,,,,,,53,,0.5822418332099915,0.039900582283735275,,,,,
2,0.7484278082847595,0.75789475440979,0.48023486137390137,0.6666666865348816,0.8301886916160583,80,0.7567567229270935,,,,,,,
2,,,,,,80,,0.5337061882019043,0.14887256920337677,,,,,
3,0.738993763923645,0.7473683953285217,0.4500781297683716,0.6666666865348816,0.8113208413124084,107,0.7368420958518982,,,,,,,
3,,,,,,107,,0.5654202103614807,0.312778502702713,,,,,
4,0.8099730610847473,0.821052610874176,0.4498029947280884,0.7142857313156128,0.9056603908538818,134,0.8571428656578064,,,,,,,
4,,,,,,134,,0.5519887208938599,0.3886229693889618,,,,,
5,0.8005390167236328,0.8105263113975525,0.4775959551334381,0.7142857313156128,0.8867924809455872,161,0.8333333134651184,,,,,,,
5,,,,,,161,,0.5641418695449829,0.4687831699848175,,,,,
6,0.7861635684967041,0.800000011920929,0.4193973243236542,0.6666666865348816,0.9056603908538818,188,0.8484848737716675,,,,,,,
6,,,,,,188,,0.5527320504188538,0.4892217814922333,,,,,
7,0.7672956585884094,0.7789473533630371,0.5216020345687866,0.6666666865348816,0.8679245114326477,215,0.800000011920929,,,,,,,
7,,,,,,215,,0.5230247378349304,0.49104905128479004,,,,,
8,0.8005390167236328,0.8105263113975525,0.4217325448989868,0.7142857313156128,0.8867924809455872,242,0.8333333134651184,,,,,,,
8,,,,,,242,,0.5560432076454163,0.5377976298332214,,,,,
9,0.7717880010604858,0.7894737124443054,0.4723147451877594,0.6190476417541504,0.9245282411575317,269,0.8666666746139526,,,,,,,
9,,,,,,269,,0.523039698600769,0.4936860501766205,,,,,
10,0.8149146437644958,0.821052610874176,0.43797028064727783,0.761904776096344,0.8679245114326477,296,0.8205127716064453,,,,,,,
10,,,,,,296,,0.5258002877235413,0.5470772385597229,,,,,
11,0.831311821937561,0.8421052694320679,0.3626343309879303,0.738095223903656,0.9245282411575317,323,0.8857142925262451,,,,,,,
11,,,,,,323,,0.5045322179794312,0.54288649559021,,,,,
12,0.7980683445930481,0.8105263113975525,0.5203015804290771,0.6904761791229248,0.9056603908538818,350,0.8529411554336548,,,,,,,
12,,,,,,350,,0.49726951122283936,0.5606677532196045,,,,,
13,0.8218778371810913,0.8315789699554443,0.37613052129745483,0.738095223903656,0.9056603908538818,377,0.8611111044883728,,,,,,,
13,,,,,,377,,0.49019351601600647,0.5964863896369934,,,,,
14,0.8124438524246216,0.821052610874176,0.3988350033760071,0.738095223903656,0.8867924809455872,404,0.8378377556800842,,,,,,,
14,,,,,,404,,0.49366524815559387,0.5963122844696045,,,,,
15,0.8099730610847473,0.821052610874176,0.3874415457248688,0.7142857313156128,0.9056603908538818,431,0.8571428656578064,,,,,,,
15,,,,,,431,,0.48370587825775146,0.5812606811523438,,,,,
16,0.7816711664199829,0.7894737124443054,0.35982251167297363,0.7142857313156128,0.849056601524353,458,0.7894737124443054,,,,,,,
16,,,,,,458,,0.5036364197731018,0.6104477047920227,,,,,
17,0.7816711664199829,0.7894737124443054,0.43342354893684387,0.7142857313156128,0.849056601524353,485,0.7894737124443054,,,,,,,
17,,,,,,485,,0.45759692788124084,0.6086206436157227,,,,,
18,0.7841419577598572,0.7894737124443054,0.41640135645866394,0.738095223903656,0.8301886916160583,512,0.7749999761581421,,,,,,,
18,,,,,,512,,0.4502650797367096,0.6078125834465027,,,,,
19,0.8005390167236328,0.8105263113975525,0.4429404139518738,0.7142857313156128,0.8867924809455872,539,0.8333333134651184,,,,,,,
19,,,,,,539,,0.45473864674568176,0.633683979511261,,,,,
20,0.795597493648529,0.8105263113975525,0.4060095250606537,0.6666666865348816,0.9245282411575317,566,0.875,,,,,,,
20,,,,,,566,,0.47662270069122314,0.6367581486701965,,,,,
21,0.8149146437644958,0.821052610874176,0.4597158432006836,0.761904776096344,0.8679245114326477,593,0.8205127716064453,,,,,,,
21,,,,,,593,,0.48680996894836426,0.6258986592292786,,,,,
22,0.8124438524246216,0.821052610874176,0.4472358822822571,0.738095223903656,0.8867924809455872,620,0.8378377556800842,,,,,,,
22,,,,,,620,,0.469473272562027,0.6395195722579956,,,,,
23,0.8030098080635071,0.8105263113975525,0.3662393391132355,0.738095223903656,0.8679245114326477,647,0.8157894611358643,,,,,,,
23,,,,,,647,,0.4522991478443146,0.6602519750595093,,,,,
24,0.8005390167236328,0.8105263113975525,0.42179110646247864,0.7142857313156128,0.8867924809455872,674,0.8333333134651184,,,,,,,
24,,,,,,674,,0.4442960321903229,0.6560401320457458,,,,,
25,0.824348509311676,0.8315789699554443,0.43550100922584534,0.761904776096344,0.8867924809455872,701,0.8421052694320679,,,,,,,
25,,,,,,701,,0.46981188654899597,0.650246262550354,,,,,
26,0.8337825536727905,0.8421052694320679,0.43405240774154663,0.761904776096344,0.9056603908538818,728,0.8648648858070374,,,,,,,
26,,,,,,728,,0.4322958290576935,0.643223762512207,,,,,
27,0.8124438524246216,0.821052610874176,0.41292813420295715,0.738095223903656,0.8867924809455872,755,0.8378377556800842,,,,,,,
27,,,,,,755,,0.4179607331752777,0.6447885632514954,,,,,
28,0.8124438524246216,0.821052610874176,0.4277852177619934,0.738095223903656,0.8867924809455872,782,0.8378377556800842,,,,,,,
28,,,,,,782,,0.43047577142715454,0.6541253924369812,,,,,
29,0.8218778371810913,0.8315789699554443,0.41696348786354065,0.738095223903656,0.9056603908538818,809,0.8611111044883728,,,,,,,
29,,,,,,809,,0.4306652545928955,0.6467875838279724,,,,,
30,0.8099730610847473,0.821052610874176,0.41575053334236145,0.7142857313156128,0.9056603908538818,836,0.8571428656578064,,,,,,,
30,,,,,,836,,0.4630913734436035,0.6474010944366455,,,,,
31,0.7935759425163269,0.800000011920929,0.36645007133483887,0.738095223903656,0.849056601524353,863,0.7948718667030334,,,,,,,
31,,,,,,863,,0.42442309856414795,0.638038158416748,,,,,
32,0.8218778371810913,0.8315789699554443,0.42767927050590515,0.738095223903656,0.9056603908538818,890,0.8611111044883728,,,,,,,
32,,,,,,890,,0.4188225269317627,0.6684169769287109,,,,,
33,0.831311821937561,0.8421052694320679,0.39519140124320984,0.738095223903656,0.9245282411575317,917,0.8857142925262451,,,,,,,
33,,,,,,917,,0.4165772497653961,0.6707221269607544,,,,,
34,0.831311821937561,0.8421052694320679,0.42202797532081604,0.738095223903656,0.9245282411575317,944,0.8857142925262451,,,,,,,
34,,,,,,944,,0.41979703307151794,0.6710988879203796,,,,,
35,0.8149146437644958,0.821052610874176,0.41030412912368774,0.761904776096344,0.8679245114326477,971,0.8205127716064453,,,,,,,
35,,,,,,971,,0.41271576285362244,0.6638864278793335,,,,,
36,0.8149146437644958,0.821052610874176,0.4605902135372162,0.761904776096344,0.8679245114326477,998,0.8205127716064453,,,,,,,
36,,,,,,998,,0.4147653877735138,0.6787500977516174,,,,,
37,0.796046793460846,0.800000011920929,0.4202319383621216,0.761904776096344,0.8301886916160583,1025,0.7804877758026123,,,,,,,
37,,,,,,1025,,0.39890992641448975,0.6728525757789612,,,,,
38,0.831311821937561,0.8421052694320679,0.4437020421028137,0.738095223903656,0.9245282411575317,1052,0.8857142925262451,,,,,,,
