val_loss,epoch,val_auroc,val_accuracy,val_precision,val_specificity,val_sensitivity,step,unlabeled_data_utilization,train_loss,test_precision,test_sensitivity,test_specificity,test_auroc,test_accuracy
0.642297089099884,0,0.49056604504585266,0.5473684072494507,0.0,0.9811320900917053,0.0,26,,,,,,,
,0,,,,,,26,0.01171875,0.6425871849060059,,,,,
0.6257858276367188,1,0.5024707913398743,0.557894766330719,0.5,0.9811320900917053,0.02380952425301075,53,,,,,,,
,1,,,,,,53,0.02431955561041832,0.6358186602592468,,,,,
0.6719274520874023,2,0.5024707913398743,0.557894766330719,0.5,0.9811320900917053,0.02380952425301075,80,,,,,,,
,2,,,,,,80,0.011485343798995018,0.6032989621162415,,,,,
0.672053873538971,3,0.5431267023086548,0.5894736647605896,0.6666666865348816,0.9433962106704712,0.1428571492433548,107,,,,,,,
,3,,,,,,107,0.017073675990104675,0.5873196125030518,,,,,
0.9503191709518433,4,0.7003592848777771,0.7263157963752747,0.8333333134651184,0.9245282411575317,0.4761904776096344,134,,,,,,,
,4,,,,,,134,0.03653879463672638,0.580607533454895,,,,,
0.7899101376533508,5,0.6790205836296082,0.7052631378173828,0.7916666865348816,0.9056603908538818,0.4523809850215912,161,,,,,,,
,5,,,,,,161,0.04531821981072426,0.558774471282959,,,,,
0.5990501642227173,6,0.7122641205787659,0.7368420958518982,0.8399999737739563,0.9245282411575317,0.5,188,,,,,,,
,6,,,,,,188,0.06337378919124603,0.5562335252761841,,,,,
0.9360642433166504,7,0.7241688966751099,0.7473683953285217,0.8461537957191467,0.9245282411575317,0.523809552192688,215,,,,,,,
,7,,,,,,215,0.08395260572433472,0.5591476559638977,,,,,
0.5449249148368835,8,0.7315813302993774,0.7473683953285217,0.78125,0.8679245114326477,0.5952380895614624,242,,,,,,,
,8,,,,,,242,0.12852510809898376,0.5694833397865295,,,,,
0.5047347545623779,9,0.7053009867668152,0.7263157963752747,0.7857142686843872,0.8867924809455872,0.523809552192688,269,,,,,,,
,9,,,,,,269,0.125008225440979,0.5561983585357666,,,,,
0.48954129219055176,10,0.7717880010604858,0.7894737124443054,0.8666666746139526,0.9245282411575317,0.6190476417541504,296,,,,,,,
,10,,,,,,296,0.15718817710876465,0.5359570384025574,,,,,
0.5823394060134888,11,0.7529200315475464,0.7684210538864136,0.8125,0.8867924809455872,0.6190476417541504,323,,,,,,,
,11,,,,,,323,0.20041602849960327,0.5568255186080933,,,,,
0.6075690984725952,12,0.7529200315475464,0.7684210538864136,0.8125,0.8867924809455872,0.6190476417541504,350,,,,,,,
,12,,,,,,350,0.23387683928012848,0.5648911595344543,,,,,
0.5215109586715698,13,0.7886343002319336,0.800000011920929,0.8285714387893677,0.8867924809455872,0.6904761791229248,377,,,,,,,
,13,,,,,,377,0.26833537220954895,0.5572373867034912,,,,,
0.46632781624794006,14,0.7980683445930481,0.8105263113975525,0.8529411554336548,0.9056603908538818,0.6904761791229248,404,,,,,,,
,14,,,,,,404,0.3224424719810486,0.5611215829849243,,,,,
0.6555373668670654,15,0.7886343002319336,0.800000011920929,0.8285714387893677,0.8867924809455872,0.6904761791229248,431,,,,,,,
,15,,,,,,431,0.35364386439323425,0.558022677898407,,,,,
0.45987755060195923,16,0.8099730610847473,0.821052610874176,0.8571428656578064,0.9056603908538818,0.7142857313156128,458,,,,,,,
,16,,,,,,458,0.4020012617111206,0.5616909861564636,,,,,
0.5218921899795532,17,0.7767295241355896,0.7894737124443054,0.8235294818878174,0.8867924809455872,0.6666666865348816,485,,,,,,,
,17,,,,,,485,0.4263552725315094,0.549513578414917,,,,,
0.4047766327857971,18,0.7792003154754639,0.7894737124443054,0.8055555820465088,0.8679245114326477,0.6904761791229248,512,,,,,,,
,18,,,,,,512,0.4487953782081604,0.5608315467834473,,,,,
0.5445353388786316,19,0.7980683445930481,0.8105263113975525,0.8529411554336548,0.9056603908538818,0.6904761791229248,539,,,,,,,
,19,,,,,,539,0.4702487587928772,0.5936037302017212,,,,,
0.4724772274494171,20,0.7836927175521851,0.800000011920929,0.8709677457809448,0.9245282411575317,0.6428571343421936,566,,,,,,,
,20,,,,,,566,0.4638998508453369,0.5592431426048279,,,,,
0.40886375308036804,21,0.8050314784049988,0.821052610874176,0.9032257795333862,0.9433962106704712,0.6666666865348816,593,,,,,,,
,21,,,,,,593,0.4780285358428955,0.5657409429550171,,,,,
