val_precision,step,val_sensitivity,val_auroc,val_accuracy,val_specificity,epoch,val_loss,train_loss,unlabeled_data_utilization,test_specificity,test_auroc,test_sensitivity,test_precision,test_accuracy
0.0,34,0.0,0.4528301954269409,0.5052631497383118,0.9056603908538818,0,0.6089141964912415,,,,,,,
,34,,,,,0,,0.6445744633674622,0.015934066846966743,,,,,
0.0,69,0.0,0.5,0.557894766330719,1.0,1,0.7496760487556458,,,,,,,
,69,,,,,1,,0.6272844076156616,0.014250152744352818,,,,,
0.0,104,0.0,0.4716981053352356,0.5263158082962036,0.9433962106704712,2,0.7439541220664978,,,,,,,
,104,,,,,2,,0.6247493028640747,0.019837260246276855,,,,,
0.7142857313156128,139,0.1190476194024086,0.5406559109687805,0.5894736647605896,0.9622642397880554,3,0.9635964035987854,,,,,,,
,139,,,,,3,,0.6117481589317322,0.03172785043716431,,,,,
0.8333333134651184,174,0.3571428656578064,0.6502695679664612,0.6842105388641357,0.9433962106704712,4,0.5992953777313232,,,,,,,
,174,,,,,4,,0.6157128214836121,0.04253912717103958,,,,,
0.7307692170143127,209,0.4523809850215912,0.6601526737213135,0.6842105388641357,0.8679245114326477,5,0.5774015188217163,,,,,,,
,209,,,,,5,,0.5944087505340576,0.03177313134074211,,,,,
0.7272727489471436,244,0.5714285969734192,0.7008086442947388,0.7157894968986511,0.8301886916160583,6,0.6424999237060547,,,,,,,
,244,,,,,6,,0.5951962471008301,0.030568066984415054,,,,,
0.761904776096344,279,0.761904776096344,0.7866127490997314,0.7894737124443054,0.8113208413124084,7,0.5090296864509583,,,,,,,
,279,,,,,7,,0.5597319602966309,0.03468600660562515,,,,,
0.7674418687820435,314,0.7857142686843872,0.7985174655914307,0.800000011920929,0.8113208413124084,8,0.5357816219329834,,,,,,,
,314,,,,,8,,0.5368493795394897,0.07978267222642899,,,,,
0.8235294818878174,349,0.6666666865348816,0.7767295241355896,0.7894737124443054,0.8867924809455872,9,0.5063403844833374,,,,,,,
,349,,,,,9,,0.5167328119277954,0.1232394203543663,,,,,
0.875,384,0.6666666865348816,0.795597493648529,0.8105263113975525,0.9245282411575317,10,0.4887791574001312,,,,,,,
,384,,,,,10,,0.5070521235466003,0.18645264208316803,,,,,
0.8709677457809448,419,0.6428571343421936,0.7836927175521851,0.800000011920929,0.9245282411575317,11,0.472677081823349,,,,,,,
,419,,,,,11,,0.5273734331130981,0.22779378294944763,,,,,
0.8529411554336548,454,0.6904761791229248,0.7980683445930481,0.8105263113975525,0.9056603908538818,12,0.4692271053791046,,,,,,,
,454,,,,,12,,0.5008252263069153,0.26133716106414795,,,,,
0.7948718667030334,489,0.738095223903656,0.7935759425163269,0.800000011920929,0.849056601524353,13,0.45540738105773926,,,,,,,
,489,,,,,13,,0.5320590138435364,0.33662888407707214,,,,,
0.8857142925262451,524,0.738095223903656,0.831311821937561,0.8421052694320679,0.9245282411575317,14,0.47207221388816833,,,,,,,
,524,,,,,14,,0.5148707628250122,0.34349143505096436,,,,,
0.7837837338447571,559,0.6904761791229248,0.7697663903236389,0.7789473533630371,0.849056601524353,15,0.4240129292011261,,,,,,,
,559,,,,,15,,0.5239256620407104,0.392412930727005,,,,,
0.75,594,0.7142857313156128,0.7628032565116882,0.7684210538864136,0.8113208413124084,16,0.5308109521865845,,,,,,,
,594,,,,,16,,0.5354392528533936,0.42707109451293945,,,,,
0.8529411554336548,629,0.6904761791229248,0.7980683445930481,0.8105263113975525,0.9056603908538818,17,0.4747461676597595,,,,,,,
,629,,,,,17,,0.5221170783042908,0.41882839798927307,,,,,
0.8529411554336548,664,0.6904761791229248,0.7980683445930481,0.8105263113975525,0.9056603908538818,18,0.4107476770877838,,,,,,,
,664,,,,,18,,0.509499192237854,0.4357512891292572,,,,,
0.8108107447624207,699,0.7142857313156128,0.7911050915718079,0.800000011920929,0.8679245114326477,19,0.46264171600341797,,,,,,,
,699,,,,,19,,0.5107139945030212,0.4594591557979584,,,,,
0.8157894611358643,734,0.738095223903656,0.8030098080635071,0.8105263113975525,0.8679245114326477,20,0.47317859530448914,,,,,,,
,734,,,,,20,,0.509303867816925,0.49940353631973267,,,,,
0.800000011920929,769,0.761904776096344,0.8054806590080261,0.8105263113975525,0.849056601524353,21,0.46825355291366577,,,,,,,
,769,,,,,21,,0.5121226906776428,0.4985826313495636,,,,,
0.8235294818878174,804,0.6666666865348816,0.7767295241355896,0.7894737124443054,0.8867924809455872,22,0.44390127062797546,,,,,,,
,804,,,,,22,,0.5023996233940125,0.4939401149749756,,,,,
0.8484848737716675,839,0.6666666865348816,0.7861635684967041,0.800000011920929,0.9056603908538818,23,0.44740918278694153,,,,,,,
,839,,,,,23,,0.49729636311531067,0.5077703595161438,,,,,
0.8378377556800842,874,0.738095223903656,0.8124438524246216,0.821052610874176,0.8867924809455872,24,0.4262750446796417,,,,,,,
,874,,,,,24,,0.49342361092567444,0.5242596864700317,,,,,
0.7948718667030334,909,0.738095223903656,0.7935759425163269,0.800000011920929,0.849056601524353,25,0.42714908719062805,,,,,,,
,909,,,,,25,,0.49451562762260437,0.5596421957015991,,,,,
0.7906976938247681,944,0.8095238208770752,0.8198562860488892,0.821052610874176,0.8301886916160583,26,0.5105462670326233,,,,,,,
,944,,,,,26,,0.49478551745414734,0.5741773843765259,,,,,
0.7560975551605225,979,0.738095223903656,0.7747079730033875,0.7789473533630371,0.8113208413124084,27,0.47025954723358154,,,,,,,
,979,,,,,27,,0.483951598405838,0.581023097038269,,,,,
0.8235294818878174,1014,0.6666666865348816,0.7767295241355896,0.7894737124443054,0.8867924809455872,28,0.4872385859489441,,,,,,,
