epoch,val_sensitivity,val_accuracy,val_auroc,val_precision,val_specificity,val_loss,step,train_loss,unlabeled_data_utilization,test_auroc,test_specificity,test_accuracy,test_precision,test_sensitivity
0,0.190476194024086,0.4736842215061188,0.44429469108581543,0.3333333432674408,0.698113203048706,1.123916506767273,26,,,,,,,
0,,,,,,,26,0.632355272769928,0.009479728527367115,,,,,
1,0.1428571492433548,0.6000000238418579,0.5525606870651245,0.75,0.9622642397880554,2.166804790496826,53,,,,,,,
1,,,,,,,53,0.6279197931289673,0.008311022073030472,,,,,
2,0.095238097012043,0.5684210658073425,0.5193171501159668,0.5714285969734192,0.9433962106704712,0.966051459312439,80,,,,,,,
2,,,,,,,80,0.6214994192123413,0.02300356701016426,,,,,
3,0.3571428656578064,0.6947368383407593,0.6597035527229309,0.8823529481887817,0.9622642397880554,1.135204792022705,107,,,,,,,
3,,,,,,,107,0.6126667857170105,0.01575314812362194,,,,,
4,0.4047619104385376,0.6842105388641357,0.6552111506462097,0.7727272510528564,0.9056603908538818,0.6014090776443481,134,,,,,,,
4,,,,,,,134,0.5782046318054199,0.012545675970613956,,,,,
5,0.5,0.7157894968986511,0.6933962106704712,0.7777778506278992,0.8867924809455872,0.7243831157684326,161,,,,,,,
5,,,,,,,161,0.5812817215919495,0.01917259581387043,,,,,
6,0.523809552192688,0.7368420958518982,0.7147350311279297,0.8148148655891418,0.9056603908538818,0.7676715850830078,188,,,,,,,
6,,,,,,,188,0.5569905638694763,0.024441029876470566,,,,,
7,0.5476190447807312,0.7684210538864136,0.7455076575279236,0.8846153616905212,0.9433962106704712,0.6398857831954956,215,,,,,,,
7,,,,,,,215,0.5586564540863037,0.04346110671758652,,,,,
8,0.5476190447807312,0.7684210538864136,0.7455076575279236,0.8846153616905212,0.9433962106704712,0.7272675633430481,242,,,,,,,
8,,,,,,,242,0.5480671525001526,0.07010477036237717,,,,,
9,0.523809552192688,0.7368420958518982,0.7147350311279297,0.8148148655891418,0.9056603908538818,0.6120063662528992,269,,,,,,,
9,,,,,,,269,0.5431210994720459,0.09243810921907425,,,,,
10,0.5952380895614624,0.7894737124443054,0.7693171501159668,0.8928571343421936,0.9433962106704712,0.5856520533561707,296,,,,,,,
10,,,,,,,296,0.5396903157234192,0.12233026325702667,,,,,
11,0.5952380895614624,0.7473683953285217,0.7315813302993774,0.78125,0.8679245114326477,0.5985626578330994,323,,,,,,,
11,,,,,,,323,0.5442333221435547,0.14978943765163422,,,,,
12,0.6666666865348816,0.7894737124443054,0.7767295241355896,0.8235294818878174,0.8867924809455872,0.6028841733932495,350,,,,,,,
12,,,,,,,350,0.5430710315704346,0.1894061416387558,,,,,
13,0.5952380895614624,0.75789475440979,0.7410151958465576,0.806451678276062,0.8867924809455872,0.6347429156303406,377,,,,,,,
13,,,,,,,377,0.5449502468109131,0.2191435992717743,,,,,
14,0.6190476417541504,0.7368420958518982,0.724618136882782,0.7428570985794067,0.8301886916160583,0.5922608375549316,404,,,,,,,
14,,,,,,,404,0.5466467142105103,0.21576596796512604,,,,,
15,0.5714285969734192,0.7368420958518982,0.7196765542030334,0.774193525314331,0.8679245114326477,0.4577195346355438,431,,,,,,,
15,,,,,,,431,0.5441600680351257,0.244900643825531,,,,,
16,0.523809552192688,0.7263157963752747,0.7053009867668152,0.7857142686843872,0.8867924809455872,0.7013049721717834,458,,,,,,,
16,,,,,,,458,0.5561359524726868,0.2680835723876953,,,,,
17,0.6190476417541504,0.75789475440979,0.7434860467910767,0.7878788113594055,0.8679245114326477,0.6435872912406921,485,,,,,,,
17,,,,,,,485,0.5480823516845703,0.28891563415527344,,,,,
18,0.6666666865348816,0.7684210538864136,0.7578616738319397,0.7777778506278992,0.849056601524353,0.3795646131038666,512,,,,,,,
18,,,,,,,512,0.5643105506896973,0.32875558733940125,,,,,
19,0.6904761791229248,0.821052610874176,0.8075022101402283,0.8787878751754761,0.9245282411575317,0.5432013273239136,539,,,,,,,
19,,,,,,,539,0.5392494797706604,0.350873202085495,,,,,
20,0.5714285969734192,0.7894737124443054,0.7668463587760925,0.9230769276618958,0.9622642397880554,0.5596016645431519,566,,,,,,,
20,,,,,,,566,0.5589900016784668,0.4046404957771301,,,,,
21,0.6190476417541504,0.7894737124443054,0.7717880010604858,0.8666666746139526,0.9245282411575317,0.6534528732299805,593,,,,,,,
21,,,,,,,593,0.52919602394104,0.4035128653049469,,,,,
22,0.6190476417541504,0.800000011920929,0.781221866607666,0.8965517282485962,0.9433962106704712,0.5194355845451355,620,,,,,,,
22,,,,,,,620,0.569632351398468,0.42093101143836975,,,,,
23,0.6666666865348816,0.8315789699554443,0.8144654631614685,0.9333332777023315,0.9622642397880554,0.4074733257293701,647,,,,,,,
23,,,,,,,647,0.5376244783401489,0.4044206440448761,,,,,
24,0.6190476417541504,0.75789475440979,0.7434860467910767,0.7878788113594055,0.8679245114326477,0.4267577826976776,674,,,,,,,
24,,,,,,,674,0.5350016355514526,0.42203330993652344,,,,,
25,0.6190476417541504,0.7894737124443054,0.7717880010604858,0.8666666746139526,0.9245282411575317,0.4968492090702057,701,,,,,,,
25,,,,,,,701,0.5478251576423645,0.4269413352012634,,,,,
26,0.6428571343421936,0.800000011920929,0.7836927175521851,0.8709677457809448,0.9245282411575317,0.5095241069793701,728,,,,,,,
26,,,,,,,728,0.5290687084197998,0.4560815393924713,,,,,
27,0.6904761791229248,0.821052610874176,0.8075022101402283,0.8787878751754761,0.9245282411575317,0.4624424874782562,755,,,,,,,
27,,,,,,,755,0.5456597208976746,0.48399636149406433,,,,,
28,0.6666666865348816,0.800000011920929,0.7861635684967041,0.8484848737716675,0.9056603908538818,0.5222349166870117,782,,,,,,,
28,,,,,,,782,0.5414252877235413,0.48335954546928406,,,,,
29,0.6904761791229248,0.821052610874176,0.8075022101402283,0.8787878751754761,0.9245282411575317,0.461088627576828,809,,,,,,,
29,,,,,,,809,0.5255756974220276,0.4875863492488861,,,,,
30,0.6190476417541504,0.7894737124443054,0.7717880010604858,0.8666666746139526,0.9245282411575317,0.42678016424179077,836,,,,,,,
30,,,,,,,836,0.526871383190155,0.5009778738021851,,,,,
31,0.7142857313156128,0.821052610874176,0.8099730610847473,0.8571428656578064,0.9056603908538818,0.4838606119155884,863,,,,,,,
31,,,,,,,863,0.5319570302963257,0.4933110177516937,,,,,
32,0.6904761791229248,0.821052610874176,0.8075022101402283,0.8787878751754761,0.9245282411575317,0.5116126537322998,890,,,,,,,
32,,,,,,,890,0.5314899682998657,0.4945402443408966,,,,,
33,0.7142857313156128,0.821052610874176,0.8099730610847473,0.8571428656578064,0.9056603908538818,0.4273689389228821,917,,,,,,,
33,,,,,,,917,0.5213767886161804,0.4904015064239502,,,,,
34,0.6904761791229248,0.8105263113975525,0.7980683445930481,0.8529411554336548,0.9056603908538818,0.4785996973514557,944,,,,,,,
34,,,,,,,944,0.5099825263023376,0.5201757550239563,,,,,
35,0.6666666865348816,0.800000011920929,0.7861635684967041,0.8484848737716675,0.9056603908538818,0.5328747034072876,971,,,,,,,
35,,,,,,,971,0.5285407304763794,0.5411344766616821,,,,,
36,0.6904761791229248,0.821052610874176,0.8075022101402283,0.8787878751754761,0.9245282411575317,0.40955522656440735,998,,,,,,,
36,,,,,,,998,0.5044906735420227,0.5545137524604797,,,,,
37,0.6428571343421936,0.7894737124443054,0.7742587327957153,0.84375,0.9056603908538818,0.5250327587127686,1025,,,,,,,
37,,,,,,,1025,0.4971528649330139,0.5486186742782593,,,,,
38,0.6428571343421936,0.7894737124443054,0.7742587327957153,0.84375,0.9056603908538818,0.45030805468559265,1052,,,,,,,
38,,,,,,,1052,0.49070170521736145,0.5736287832260132,,,,,
39,0.6904761791229248,0.8105263113975525,0.7980683445930481,0.8529411554336548,0.9056603908538818,0.43319636583328247,1079,,,,,,,
39,,,,,,,1079,0.5219592452049255,0.5644010901451111,,,,,
40,0.6666666865348816,0.8105263113975525,0.795597493648529,0.875,0.9245282411575317,0.46128523349761963,1106,,,,,,,
40,,,,,,,1106,0.5091213583946228,0.5466338396072388,,,,,
41,0.6904761791229248,0.8315789699554443,0.816936194896698,0.90625,0.9433962106704712,0.4249320328235626,1133,,,,,,,
41,,,,,,,1133,0.5083746910095215,0.5587159991264343,,,,,
42,0.7142857313156128,0.8315789699554443,0.8194069862365723,0.8823529481887817,0.9245282411575317,0.45081424713134766,1160,,,,,,,
42,,,,,,,1160,0.5091215968132019,0.5844674706459045,,,,,
43,0.7142857313156128,0.8315789699554443,0.8194069862365723,0.8823529481887817,0.9245282411575317,0.3817329704761505,1187,,,,,,,
43,,,,,,,1187,0.49848672747612,0.5618095993995667,,,,,
44,0.738095223903656,0.8526315689086914,0.8407456874847412,0.9117646813392639,0.9433962106704712,0.43917813897132874,1214,,,,,,,
44,,,,,,,1214,0.5055379867553711,0.5750830173492432,,,,,
45,0.7142857313156128,0.8421052694320679,0.828840970993042,0.9090909361839294,0.9433962106704712,0.5133578181266785,1241,,,,,,,
45,,,,,,,1241,0.5087829828262329,0.5762941241264343,,,,,
46,0.6904761791229248,0.8315789699554443,0.816936194896698,0.90625,0.9433962106704712,0.434509813785553,1268,,,,,,,
46,,,,,,,1268,0.47014930844306946,0.5776628851890564,,,,,
47,0.7142857313156128,0.8315789699554443,0.8194069862365723,0.8823529481887817,0.9245282411575317,0.4103475511074066,1295,,,,,,,
47,,,,,,,1295,0.48655179142951965,0.5985565781593323,,,,,
48,0.738095223903656,0.8421052694320679,0.831311821937561,0.8857142925262451,0.9245282411575317,0.4777786135673523,1322,,,,,,,
48,,,,,,,1322,0.4794136583805084,0.6037841439247131,,,,,
