step,val_auroc,val_precision,epoch,val_specificity,val_loss,val_accuracy,val_sensitivity,train_loss,unlabeled_data_utilization,test_specificity,test_sensitivity,test_precision,test_accuracy,test_auroc
17,0.5,0.4421052634716034,0,0.0,0.6215628385543823,0.4421052634716034,1.0,,,,,,,
17,,,0,,,,,0.6350989937782288,0.009883599355816841,,,,,
35,0.5087601542472839,0.4545454680919647,1,0.6603773832321167,0.6773439645767212,0.5263158082962036,0.3571428656578064,,,,,,,
35,,,1,,,,,0.6294528245925903,0.015378735959529877,,,,,
53,0.5476190447807312,1.0,2,1.0,0.8931390643119812,0.6000000238418579,0.095238097012043,,,,,,,
53,,,2,,,,,0.640156626701355,0.023367276415228844,,,,,
71,0.5,0.0,3,1.0,0.7134565711021423,0.557894766330719,0.0,,,,,,,
71,,,3,,,,,0.62615567445755,0.011302134022116661,,,,,
89,0.5,0.0,4,1.0,0.7023621201515198,0.557894766330719,0.0,,,,,,,
89,,,4,,,,,0.6284082531929016,0.013545027934014797,,,,,
107,0.5,0.0,5,1.0,0.7118320465087891,0.557894766330719,0.0,,,,,,,
107,,,5,,,,,0.6253536343574524,0.02056124247610569,,,,,
125,0.5,0.0,6,1.0,0.9160469174385071,0.557894766330719,0.0,,,,,,,
125,,,6,,,,,0.6225793361663818,0.018662257120013237,,,,,
143,0.5,0.0,7,1.0,0.6275924444198608,0.557894766330719,0.0,,,,,,,
143,,,7,,,,,0.6254671812057495,0.014429385773837566,,,,,
161,0.5476190447807312,1.0,8,1.0,0.5883150696754456,0.6000000238418579,0.095238097012043,,,,,,,
161,,,8,,,,,0.6203938126564026,0.009638963267207146,,,,,
179,0.6695866584777832,0.7599999904632568,9,0.8867924809455872,0.7309033274650574,0.6947368383407593,0.4523809850215912,,,,,,,
179,,,9,,,,,0.6159432530403137,0.021761484444141388,,,,,
197,0.6601526737213135,0.7307692170143127,10,0.8679245114326477,0.5790796875953674,0.6842105388641357,0.4523809850215912,,,,,,,
197,,,10,,,,,0.6123152375221252,0.02753116749227047,,,,,
215,0.7147350311279297,0.8148148655891418,11,0.9056603908538818,0.5946444869041443,0.7368420958518982,0.523809552192688,,,,,,,
215,,,11,,,,,0.5860981345176697,0.012794310227036476,,,,,
233,0.7484278082847595,0.7567567229270935,12,0.8301886916160583,0.6228049397468567,0.75789475440979,0.6666666865348816,,,,,,,
233,,,12,,,,,0.5914421677589417,0.021856792271137238,,,,,
251,0.7037286758422852,0.6590909361839294,13,0.7169811129570007,0.6499706506729126,0.7052631378173828,0.6904761791229248,,,,,,,
251,,,13,,,,,0.5847309827804565,0.019298329949378967,,,,,
269,0.6844114661216736,0.6756757497787476,14,0.7735848426818848,0.5649439692497253,0.6947368383407593,0.5952380895614624,,,,,,,
269,,,14,,,,,0.5490473508834839,0.021692579612135887,,,,,
287,0.7574123740196228,0.8888888955116272,15,0.9433962106704712,0.5980675220489502,0.7789473533630371,0.5714285969734192,,,,,,,
287,,,15,,,,,0.5505555272102356,0.031466640532016754,,,,,
305,0.7906559109687805,0.9285714626312256,16,0.9622642397880554,0.5473198294639587,0.8105263113975525,0.6190476417541504,,,,,,,
305,,,16,,,,,0.5298527479171753,0.04555443674325943,,,,,
323,0.7717880010604858,0.8666666746139526,17,0.9245282411575317,0.5159003734588623,0.7894737124443054,0.6190476417541504,,,,,,,
323,,,17,,,,,0.5203438401222229,0.05462101846933365,,,,,
341,0.738993763923645,0.7368420958518982,18,0.8113208413124084,0.49670857191085815,0.7473683953285217,0.6666666865348816,,,,,,,
341,,,18,,,,,0.5238007307052612,0.10457965731620789,,,,,
359,0.7767295241355896,0.8235294818878174,19,0.8867924809455872,0.5283321738243103,0.7894737124443054,0.6666666865348816,,,,,,,
359,,,19,,,,,0.5452476739883423,0.12248744815587997,,,,,
377,0.7697663903236389,0.7837837338447571,20,0.849056601524353,0.4773276150226593,0.7789473533630371,0.6904761791229248,,,,,,,
377,,,20,,,,,0.533399224281311,0.14157900214195251,,,,,
395,0.7722371816635132,0.7692307829856873,21,0.8301886916160583,0.4944049119949341,0.7789473533630371,0.7142857313156128,,,,,,,
395,,,21,,,,,0.5262809991836548,0.16559433937072754,,,,,
413,0.7792003154754639,0.8055555820465088,22,0.8679245114326477,0.5430527925491333,0.7894737124443054,0.6904761791229248,,,,,,,
413,,,22,,,,,0.5130219459533691,0.17486216127872467,,,,,
431,0.7841419577598572,0.7749999761581421,23,0.8301886916160583,0.4844422936439514,0.7894737124443054,0.738095223903656,,,,,,,
431,,,23,,,,,0.521297037601471,0.198736771941185,,,,,
449,0.7747079730033875,0.7560975551605225,24,0.8113208413124084,0.515144944190979,0.7789473533630371,0.738095223903656,,,,,,,
449,,,24,,,,,0.5191864371299744,0.22474804520606995,,,,,
467,0.8030098080635071,0.8157894611358643,25,0.8679245114326477,0.4638730585575104,0.8105263113975525,0.738095223903656,,,,,,,
467,,,25,,,,,0.5254588723182678,0.24554325640201569,,,,,
485,0.7792003154754639,0.8055555820465088,26,0.8679245114326477,0.45450225472450256,0.7894737124443054,0.6904761791229248,,,,,,,
485,,,26,,,,,0.4990431070327759,0.25967469811439514,,,,,
503,0.8054806590080261,0.800000011920929,27,0.849056601524353,0.4172978103160858,0.8105263113975525,0.761904776096344,,,,,,,
503,,,27,,,,,0.5093476176261902,0.30275851488113403,,,,,
521,0.7533692717552185,0.7317073345184326,28,0.792452871799469,0.45613864064216614,0.75789475440979,0.7142857313156128,,,,,,,
521,,,28,,,,,0.515694260597229,0.3155534863471985,,,,,
539,0.7533692717552185,0.7317073345184326,29,0.792452871799469,0.42972296476364136,0.75789475440979,0.7142857313156128,,,,,,,
539,,,29,,,,,0.517001748085022,0.3463136553764343,,,,,
557,0.7722371816635132,0.7692307829856873,30,0.8301886916160583,0.41225960850715637,0.7789473533630371,0.7142857313156128,,,,,,,
557,,,30,,,,,0.5268474221229553,0.35852348804473877,,,,,
575,0.7866127490997314,0.761904776096344,31,0.8113208413124084,0.47122183442115784,0.7894737124443054,0.761904776096344,,,,,,,
575,,,31,,,,,0.4945940673351288,0.368524432182312,,,,,
593,0.8005390167236328,0.8333333134651184,32,0.8867924809455872,0.4519638121128082,0.8105263113975525,0.7142857313156128,,,,,,,
593,,,32,,,,,0.5180761814117432,0.37367022037506104,,,,,
611,0.8124438524246216,0.8378377556800842,33,0.8867924809455872,0.4034023582935333,0.821052610874176,0.738095223903656,,,,,,,
611,,,33,,,,,0.5061353445053101,0.40051940083503723,,,,,
629,0.7911050915718079,0.8108107447624207,34,0.8679245114326477,0.3888973295688629,0.800000011920929,0.7142857313156128,,,,,,,
629,,,34,,,,,0.5016799569129944,0.3993721008300781,,,,,
647,0.8124438524246216,0.8378377556800842,35,0.8867924809455872,0.4209444224834442,0.821052610874176,0.738095223903656,,,,,,,
647,,,35,,,,,0.48999276757240295,0.4184545576572418,,,,,
665,0.8030098080635071,0.8157894611358643,36,0.8679245114326477,0.381469190120697,0.8105263113975525,0.738095223903656,,,,,,,
665,,,36,,,,,0.49813705682754517,0.43791940808296204,,,,,
683,0.831311821937561,0.8857142925262451,37,0.9245282411575317,0.3813663423061371,0.8421052694320679,0.738095223903656,,,,,,,
683,,,37,,,,,0.5107556581497192,0.4441874623298645,,,,,
701,0.8030098080635071,0.8157894611358643,38,0.8679245114326477,0.42049768567085266,0.8105263113975525,0.738095223903656,,,,,,,
701,,,38,,,,,0.5070668458938599,0.4476932883262634,,,,,
719,0.7935759425163269,0.7948718667030334,39,0.849056601524353,0.4575907588005066,0.800000011920929,0.738095223903656,,,,,,,
719,,,39,,,,,0.4923926591873169,0.45033255219459534,,,,,
737,0.8124438524246216,0.8378377556800842,40,0.8867924809455872,0.40533646941185,0.821052610874176,0.738095223903656,,,,,,,
737,,,40,,,,,0.5026264190673828,0.47720158100128174,,,,,
755,0.8030098080635071,0.8157894611358643,41,0.8679245114326477,0.37703680992126465,0.8105263113975525,0.738095223903656,,,,,,,
755,,,41,,,,,0.47418153285980225,0.47867435216903687,,,,,
773,0.8099730610847473,0.8571428656578064,42,0.9056603908538818,0.49220314621925354,0.821052610874176,0.7142857313156128,,,,,,,
773,,,42,,,,,0.4833994507789612,0.4851849377155304,,,,,
791,0.8218778371810913,0.8611111044883728,43,0.9056603908538818,0.46880435943603516,0.8315789699554443,0.738095223903656,,,,,,,
791,,,43,,,,,0.48824694752693176,0.49645957350730896,,,,,
