step,val_sensitivity,val_specificity,val_auroc,val_precision,val_accuracy,val_loss,epoch,unlabeled_data_utilization,train_loss,test_specificity,test_auroc,test_accuracy,test_sensitivity,test_precision
26,0.02380952425301075,0.9811320900917053,0.5024707913398743,0.5,0.557894766330719,0.7306950092315674,0,,,,,,,
26,,,,,,,0,0.005776539444923401,0.6382240056991577,,,,,
53,0.095238097012043,0.9811320900917053,0.5381851196289062,0.800000011920929,0.5894736647605896,1.2213447093963623,1,,,,,,,
53,,,,,,,1,0.02670624479651451,0.6402328014373779,,,,,
80,0.1190476194024086,0.9433962106704712,0.5312219262123108,0.625,0.5789473652839661,0.6254227757453918,2,,,,,,,
80,,,,,,,2,0.016185929998755455,0.6269435286521912,,,,,
107,0.380952388048172,0.849056601524353,0.6150044798851013,0.6666666865348816,0.6421052813529968,0.8473600149154663,3,,,,,,,
107,,,,,,,3,0.02886708825826645,0.6110366582870483,,,,,
134,0.523809552192688,0.8113208413124084,0.6675651669502258,0.6875,0.6842105388641357,0.589687705039978,4,,,,,,,
134,,,,,,,4,0.03103763237595558,0.6105111241340637,,,,,
161,0.523809552192688,0.849056601524353,0.6864330768585205,0.73333340883255,0.7052631378173828,0.6173593997955322,5,,,,,,,
161,,,,,,,5,0.02452033944427967,0.5910916924476624,,,,,
188,0.4523809850215912,0.8679245114326477,0.6601526737213135,0.7307692170143127,0.6842105388641357,0.5291357040405273,6,,,,,,,
188,,,,,,,6,0.023776115849614143,0.5734828114509583,,,,,
215,0.523809552192688,0.8679245114326477,0.6958670616149902,0.7586206793785095,0.7157894968986511,0.7794368267059326,7,,,,,,,
215,,,,,,,7,0.048068590462207794,0.5817777514457703,,,,,
242,0.5952380895614624,0.8867924809455872,0.7410151958465576,0.806451678276062,0.75789475440979,0.6051146388053894,8,,,,,,,
242,,,,,,,8,0.04891464486718178,0.5529613494873047,,,,,
269,0.523809552192688,0.9622642397880554,0.7430369257926941,0.9166666865348816,0.7684210538864136,0.4726355969905853,9,,,,,,,
269,,,,,,,9,0.06054495647549629,0.5432212948799133,,,,,
296,0.5952380895614624,0.9245282411575317,0.7598832249641418,0.8620689511299133,0.7789473533630371,1.1184160709381104,10,,,,,,,
296,,,,,,,10,0.08359852433204651,0.5625143051147461,,,,,
323,0.6190476417541504,0.8867924809455872,0.7529200315475464,0.8125,0.7684210538864136,1.593605875968933,11,,,,,,,
323,,,,,,,11,0.11715993285179138,0.5511142015457153,,,,,
350,0.6428571343421936,0.9811320900917053,0.8119946122169495,0.9642857313156128,0.8315789699554443,0.6321985721588135,12,,,,,,,
350,,,,,,,12,0.1469021588563919,0.5584872364997864,,,,,
377,0.6904761791229248,0.9245282411575317,0.8075022101402283,0.8787878751754761,0.821052610874176,0.6284724473953247,13,,,,,,,
377,,,,,,,13,0.16058963537216187,0.5167278051376343,,,,,
404,0.6666666865348816,0.9433962106704712,0.8050314784049988,0.9032257795333862,0.821052610874176,1.321753740310669,14,,,,,,,
404,,,,,,,14,0.20946800708770752,0.5449702143669128,,,,,
431,0.7142857313156128,0.9433962106704712,0.828840970993042,0.9090909361839294,0.8421052694320679,0.9774256944656372,15,,,,,,,
431,,,,,,,15,0.21174009144306183,0.5429940819740295,,,,,
458,0.7142857313156128,0.9433962106704712,0.828840970993042,0.9090909361839294,0.8421052694320679,0.707919716835022,16,,,,,,,
458,,,,,,,16,0.2418479323387146,0.5446556210517883,,,,,
485,0.7142857313156128,0.9245282411575317,0.8194069862365723,0.8823529481887817,0.8315789699554443,0.5348575115203857,17,,,,,,,
485,,,,,,,17,0.2748972177505493,0.5615198016166687,,,,,
