val_specificity,val_precision,val_accuracy,val_auroc,epoch,val_loss,step,val_sensitivity,unlabeled_data_utilization,train_loss,test_sensitivity,test_specificity,test_precision,test_accuracy,test_auroc
0.01886792480945587,0.44086021184921265,0.4421052634716034,0.49752914905548096,0,0.6171714067459106,34,0.976190447807312,,,,,,,
,,,,0,,34,,0.007492169737815857,0.6403021216392517,,,,,
0.2830188572406769,0.4492753744125366,0.4842105209827423,0.5105570554733276,1,0.6291614174842834,69,0.738095223903656,,,,,,,
,,,,1,,69,,0.007403864059597254,0.6344031095504761,,,,,
0.16981132328510284,0.46341463923454285,0.49473685026168823,0.537286639213562,2,0.6515002846717834,104,0.9047619700431824,,,,,,,
,,,,2,,104,,0.003981422167271376,0.6222678422927856,,,,,
0.24528302252292633,0.45945945382118225,0.49473685026168823,0.5274034142494202,3,0.6519263982772827,139,0.8095238208770752,,,,,,,
,,,,3,,139,,0.007373597472906113,0.6334951519966125,,,,,
0.3962264358997345,0.4838709235191345,0.5368421077728271,0.5552560687065125,4,0.6174730062484741,174,0.7142857313156128,,,,,,,
,,,,4,,174,,0.006017736624926329,0.614808201789856,,,,,
0.6226415038108826,0.4736842215061188,0.5368421077728271,0.5256064534187317,5,0.6103299260139465,209,0.4285714328289032,,,,,,,
,,,,5,,209,,0.004790016915649176,0.6234098672866821,,,,,
0.8113208413124084,0.6296296119689941,0.6315789222717285,0.6080413460731506,6,0.6642425060272217,244,0.4047619104385376,,,,,,,
,,,,6,,244,,0.008998088538646698,0.6270405054092407,,,,,
0.792452871799469,0.6333333253860474,0.6421052813529968,0.6224168539047241,7,0.6169044971466064,279,0.4523809850215912,,,,,,,
,,,,7,,279,,0.0077589284628629684,0.6238874197006226,,,,,
0.8867924809455872,0.699999988079071,0.6421052813529968,0.6100628972053528,8,0.6144711971282959,314,0.3333333432674408,,,,,,,
,,,,8,,314,,0.007267184555530548,0.629351019859314,,,,,
0.7547169923782349,0.5517241358757019,0.5894736647605896,0.5678346753120422,9,0.6192101836204529,349,0.380952388048172,,,,,,,
,,,,9,,349,,0.004089968279004097,0.6252028942108154,,,,,
0.8679245114326477,0.6499999761581421,0.621052622795105,0.5887241959571838,10,0.6065037250518799,384,0.3095238208770752,,,,,,,
,,,,10,,384,,0.005074097774922848,0.6239967942237854,,,,,
0.8113208413124084,0.6428571343421936,0.6421052813529968,0.6199461221694946,11,0.6209704279899597,419,0.4285714328289032,,,,,,,
,,,,11,,419,,0.007527437061071396,0.6225307583808899,,,,,
0.8679245114326477,0.7307692170143127,0.6842105388641357,0.6601526737213135,12,0.6467779278755188,454,0.4523809850215912,,,,,,,
,,,,12,,454,,0.010251767933368683,0.62083899974823,,,,,
0.9245282411575317,0.800000011920929,0.6842105388641357,0.6527403593063354,13,0.6209211349487305,489,0.380952388048172,,,,,,,
,,,,13,,489,,0.006463068071752787,0.6163554191589355,,,,,
0.9245282411575317,0.75,0.6421052813529968,0.6051212549209595,14,0.6456004977226257,524,0.2857142984867096,,,,,,,
,,,,14,,524,,0.007936508394777775,0.6328917145729065,,,,,
0.9056603908538818,0.6153846383094788,0.5894736647605896,0.5480682849884033,15,0.6090741157531738,559,0.190476194024086,,,,,,,
,,,,15,,559,,0.007262073922902346,0.62714684009552,,,,,
0.9056603908538818,0.5454545617103577,0.5684210658073425,0.5242587924003601,16,0.6210640668869019,594,0.1428571492433548,,,,,,,
,,,,16,,594,,0.005169906187802553,0.61708664894104,,,,,
0.8679245114326477,0.5,0.557894766330719,0.5172955989837646,17,0.6468833684921265,629,0.1666666716337204,,,,,,,
,,,,17,,629,,0.008131739683449268,0.6163036227226257,,,,,
0.8867924809455872,0.6666666865348816,0.621052622795105,0.5862533450126648,18,0.6443504095077515,664,0.2857142984867096,,,,,,,
,,,,18,,664,,0.008665386587381363,0.6238637566566467,,,,,
0.8867924809455872,0.6470588445663452,0.6105263233184814,0.5743485689163208,19,0.6278233528137207,699,0.261904776096344,,,,,,,
,,,,19,,699,,0.007865586318075657,0.6171778440475464,,,,,
0.9245282411575317,0.7142857313156128,0.621052622795105,0.581311821937561,20,0.6200054287910461,734,0.2380952388048172,,,,,,,
,,,,20,,734,,0.009052579291164875,0.6142332553863525,,,,,
0.9433962106704712,0.7857142686843872,0.6421052813529968,0.6026504635810852,21,0.6288896799087524,769,0.261904776096344,,,,,,,
,,,,21,,769,,0.005003815516829491,0.6238760352134705,,,,,
0.9433962106704712,0.7857142686843872,0.6421052813529968,0.6026504635810852,22,0.6559886336326599,804,0.261904776096344,,,,,,,
,,,,22,,804,,0.01112049538642168,0.620816707611084,,,,,
0.9245282411575317,0.75,0.6421052813529968,0.6051212549209595,23,0.6272978186607361,839,0.2857142984867096,,,,,,,
,,,,23,,839,,0.009949191473424435,0.618767499923706,,,,,
0.9245282411575317,0.7777778506278992,0.6631578803062439,0.6289308071136475,24,0.6305070519447327,874,0.3333333432674408,,,,,,,
,,,,24,,874,,0.009730433113873005,0.6204102635383606,,,,,
,,,,25,,875,,,,0.3523809611797333,0.8549618124961853,0.6607142686843872,0.6313559412956238,0.6036714315414429
,,,,25,,875,,,,0.29523810744285583,0.8549618124961853,0.6200000047683716,0.6059321761131287,0.5751000046730042
,,,,25,,875,,,,0.22857142984867096,0.8702290058135986,0.5853658318519592,0.5847457647323608,0.5494002103805542
